-21287403.671605088,7217424.21592037,14231432.184862774,21969001.77529456
10387893.035155077,24391892.76659564,2407687.0933263316,23454772.295386784
-11211650.616052656,21832332.53873764,-10143437.08695695,22529703.30699531
966358.1326133627,21516666.387472067,-15615482.93495638,24821828.89694488
-20223013.374519553,12426528.419385873,-11452184.320619259,23272776.087081254
-19954003.787177116,16811031.244558014,-5145741.841624258,22048987.308785077
16217648.49037711,17846662.651957188,11184339.495731093,24632486.286572687
-21289167.35098992,7217061.712979603,14228973.163731152,21969160.36287338
10387802.077944787,24392277.879554722,2404502.9379967004,23455049.00348948
-11212701.029094193,21833089.41332528,-10140604.065518785,22529066.84520369
965133.9733944274,21518210.488376234,-15613349.83047403,24821101.90342363
-20222192.399175335,12425237.159337107,-11454938.455949329,23273408.046716694
-19953744.26512938,16810436.457307614,-5148877.811105673,22049577.300646856
16218027.344374206,17848075.058411017,11181619.476799633,24632547.74623957
