-9506542.192581752,14272452.279591825,20912781.84184048,40297325.44345853
-1256766.2123911073,21814003.62582124,14820134.769929742,39406851.30669591
-21284385.07281261,7238711.607280895,14225421.190089786,40493774.04424758
10388503.13787061,24397930.21304822,2350523.9561575963,41988761.084428854
-11221703.66748408,21847335.614792716,-10099744.647762213,41049218.41865077
933478.3528638035,21551565.196242843,-15566879.560881304,43333406.10522807
-20209378.816800978,12380011.10231623,-11524103.130820662,41820428.22211132
-19953683.430917285,16793302.941081915,-5213217.251910011,40591972.5619454
16210529.588965705,17910515.193844534,11095046.913545528,43157853.638488516
12379749.791856496,8004236.422530612,22047312.31488196,43619505.24328027
