-12584681.712000126,14160114.534687547,19239354.477358818,21507224.550747853
-2763855.691608875,19585281.924198218,17489414.49229817,20890486.40868557
-23325950.665799867,6852196.676095365,10794442.362197127,22159444.342691757
10159232.182348266,24583635.805728614,-1756330.4221009864,23860467.032949515
-12339800.11940398,22632681.90956965,-6294533.7647735765,21740462.782489203
-452704.874602139,23368691.761197135,-12574978.85731072,23883810.381172277
-19053527.276533328,10471997.88647579,-14804947.631125454,24127344.380981777
-19440487.312226355,15771673.42648159,-9112481.55060526,22844041.094127677
16646991.665656693,19395111.956531458,7463901.244020855,24785695.219677426
10135108.890103336,10899639.359866533,21948226.50634339,24230265.835011274
