20194070.790255137,-11166015.201421954,-12470912.70630394,34615066480743.543
-362744.09362533316,23260592.772186562,12491190.371870218,20931726.469006762
-19485885.265071675,7650512.608545348,16421133.331519831,21866741.069397222
-26161559.219332565,-5896079.253062641,1152760.4390998941,25790901.728593376
-17449990.99465948,-1117656.8785727313,19948349.67923153,23605331.96697216
10434745.117067393,23868399.734661356,5347500.073101401,23230965.535516605
-10094863.004978806,21049629.22639281,-12691000.769529507,23141393.54604606
2189243.5478723776,20021394.837001264,-17446910.19566,25494399.193892557
-20094591.58083325,17230592.01234044,-2192972.261667631,21556425.897733096
15836597.91018055,16426262.91462301,13574502.951450385,24604498.261882253
