20194070.79223062,-11166015.204812894,-12470912.700359255,34614167104058.465
-360218.4705099901,23264812.54525537,12483431.61444729,20931990.58677736
-19479851.45047059,7652044.936339154,16427583.952932596,21866482.649122715
-26162022.83772503,-5895362.37246982,1143396.3773931174,25791470.138898365
-17454563.0847951,-1111528.5230519325,19944705.769950796,23603799.1311208
10434783.154954948,23866190.4081461,5356822.351312181,23230350.36299063
-10090888.211851135,21046883.29361148,-12698814.735220494,23143382.670190882
2193505.7042689696,20016386.395031705,-17452332.18932596,25496570.29327052
-20094664.935642432,17231559.047661293,-2183347.1420238274,21554923.93567947
15835390.622555267,16421110.833643973,13581935.912289152,24604554.02405304
