-7430498.292467233,14478488.250381833,21625546.365985163,21947411.624272775
-479132.28602026403,23066888.09707988,12840340.52533029,20920584.98049841
-19757179.858311646,7582662.287722686,16125439.08016376,21879218.433149308
-26137087.15056265,-5927960.342065662,1577013.0265913806,25764493.310700398
-17242917.566419467,-1397392.1207683226,20109503.135801975,23674415.542368133
10432446.32798692,23964990.628115095,4923846.368275458,23259603.81203323
-10272272.159200083,21172743.785727486,-12334241.65320812,23051236.363523617
1998003.6078043077,20247397.41418889,-17197653.91267385,25396325.990570884
-20088698.580810357,17184106.409788065,-2628841.467185187,21624578.015406556
15891281.051568251,16656777.443938907,13234831.541718896,24603062.252926573
