-7420177.575366561,14479761.849559654,21628339.028127022,21948263.033483956
-475655.95011805557,23072651.936974045,12830144.13138813,20920880.87511551
-19749263.79534657,7584613.090640511,16134226.647785233,21878826.902613882
-26137903.462816417,-5927039.313574004,1564542.7979188224,25765255.68453812
-17249001.88614572,-1389111.515270424,20104876.38938467,23672406.935055207
10432530.62429565,23962249.30495447,4936335.135297914,23258733.512961343
-10267131.929830428,21169161.6618928,-12344804.464848112,23053881.131611906
2003573.003954146,20240780.217363164,-17205081.162421104,25399204.896955695
-20088943.102832284,17185547.94266939,-2616035.707169052,21622549.322893012
15889674.662963226,16650082.989427168,13244896.938451255,24603064.054661557
