-7514991.548061937,14468154.49917349,21602411.310365632,21940243.585244182
-507727.22597853374,23019529.131669804,12923686.314818064,20918138.974752728
-26130180.784640253,-5935467.748246339,1679130.495836838,25758291.804331973
-17193099.61861503,-1465334.295522998,20147139.75197065,23691414.97735805
10431716.012406668,23987216.27847809,4821494.673838629,23266795.83202355
-10314196.02194823,21201992.487258185,-12247569.386982672,23029643.512080636
1952513.801205894,20301525.279358186,-17136602.88022023,25372718.834318884
-20806514.65690828,13297371.304416295,-9303059.556410242,22815376.7426232
-20086534.898909673,17172128.94543599,-2733692.9864886734,21641312.13292341
15904431.981821444,16711412.785848804,13152221.538612274,24603118.617129873
