-7161841.240144652,14512446.337798787,21695892.25453187,21970355.938366484
-389795.79184711445,23215438.1640453,12573798.668256912,20928987.862372577
-19550114.440801,7634263.990382753,16352132.31110096,21869643.359073803
-26156409.370422445,-5903688.420803741,1252630.1091311642,25784636.367515687
10434306.396533623,23891754.67204661,5247999.311346161,23237563.070214078
-10137096.010075409,21078839.273346014,-12607501.074803825,23120155.348465867
2143897.611706054,20074757.343157515,-17388869.940058585,25471340.358382378
-20093656.17055031,17220120.798820183,-2295613.706712745,21572320.895354606
15849473.85778492,16481038.439001463,13495056.395370629,24604013.198179744
14078812.542240998,6094711.373324809,21638376.504681613,25714012.46139983
