-7110103.581639317,14519178.346791297,21708879.969045475,21974798.262109246
-372864.52658782527,23243690.554968346,12522201.04137116,20930702.075787123
-19509999.42100516,7644398.775838327,16395299.577597912,21867884.180810694
-26159671.868949387,-5898940.709225983,1190214.530786077,25788514.783109635
-17431704.286363687,-1142188.6830258956,19962886.972307973,23611315.227829874
10434587.697088886,23877203.09668645,5310200.775030501,23233435.827602822
-10110735.6940027,21060600.15096443,-12659720.649855368,23133442.75132543
2172213.7327920757,20041418.856607284,-17425189.14752267,25485766.06948298
-20094273.55316435,17226698.792120464,-2231468.5228930023,21562376.478695534
15841426.80465027,16446842.324254435,13544745.097855141,24604303.094284497
