-11567753.951648891,14174930.383240215,19879609.845653787,21592069.428922124
-2212276.5754667204,20367255.117258586,16653313.514756858,20876729.84363441
-22709116.605904963,6951898.954743276,11984037.292761099,22088144.707431816
-14784478.007511318,-5083305.758008259,21424397.876031324,24615143.59707472
10262274.034035314,24587717.04522497,-374349.25950004306,23715969.178739555
-12017644.216894388,22411035.21004588,-7603767.4154212205,21991961.393229228
-20073.533860052004,22792363.037829652,-13639635.272142135,24192250.064509504
-19460621.814283475,11180781.431999376,-13747401.975244725,23836682.10696685
-19646921.937703554,16176181.089204825,-7825628.233108751,22568717.70110767
16521671.717372704,18946127.029858574,8734727.237935642,24720446.58702046
10850205.346231522,9924089.62798813,22069968.86959076,24509910.73955408
