-11149309.08727159,14188038.252813103,20116431.35770162,21627007.836075284
-2001887.614836309,20674399.34073438,16297339.7637268,20873470.806068912
-15031280.1008529,-4677412.177144161,21345443.146675427,24509145.98376164
10295553.976011388,24570621.113023065,183003.6150238489,23659897.790094063
-11873497.800753873,22308818.281486586,-8122840.530433305,22096002.261276506
164748.45021438412,22548852.010206394,-14053386.080080958,24317021.878482614
-19619975.977083366,11449465.95421857,-13305346.523154818,23721017.387129903
-19720621.046056226,16322204.448181327,-7298313.887868062,22460480.038243778
16465726.216440778,18747064.36617739,9237130.01690751,24697582.63117944
11146456.121516727,9535485.08911442,22094161.14883352,24623793.809610024
