-11296548.409062585,14182960.91817326,20034801.19601354,21614721.748522397
-2074876.104601956,20567272.065074015,16423363.903973749,20874462.81604698
-22537690.254695,6981171.094889205,12287578.309527533,22070533.09262826
10284394.352459336,24577854.074144986,-12395.15151831076,23679372.913650036
-11924986.462864717,22345467.857873812,-7941446.309442508,22059352.63342114
99254.61638751067,22634930.897675492,-13909351.764606277,24273218.010358334
-19564449.726075817,11356377.541258207,-13461337.355032876,23761445.301229827
-19695436.321909614,16272110.27021883,-7483725.8169078175,22498209.22381961
16485663.053895658,18818041.142258186,9061657.544337187,24705321.47119285
11042084.998898065,9671400.611721957,22087306.510935914,24583753.83130067
