-11178319.623073258,14186997.95013306,20100492.24134676,21624559.430924665
-2016180.5046462668,20653372.99033158,16322235.508842122,20873661.763801638
-15014162.054133091,-4705278.597742349,21351332.17217474,24516413.24909085
10293401.154838616,24572150.068440355,144565.16381911287,23663705.759159
-11883708.47275035,22316096.742192093,-8087206.873990748,22088754.47039029
151804.50631062314,22565845.26655625,-14025138.925535167,24308383.654246897
-19609082.676555768,11431247.946525916,-13336119.125194997,23728993.358152177
-19715723.188333955,16312443.302875986,-7334834.177133873,22467882.50786004
16469674.975484878,18761128.509747118,9202667.887254972,24699090.574295197
11125880.979175102,9562194.410114607,22092951.48872776,24615923.06340072
