-11558188.814349305,14175184.446333263,19885191.164438836,21592872.871847294
-2207364.188344294,20374369.37494433,16645251.972016742,20876651.003550664
-22703118.53791764,6952911.147567617,11994837.920251554,22087517.529156033
-14790116.873030834,-5073931.647379246,21422738.26362674,24612741.365200244
10263089.754664488,24587446.04924555,-361537.87090021855,23714704.352057345
-12014424.416325271,22408766.411181085,-7615756.534755207,21994330.050884776
-15893.635423637927,22786835.806025602,-13649246.433330989,24195101.08108381
-19464317.857326508,11187067.026449282,-13737340.845440274,23834055.325690493
-19648679.843507957,16179646.415426947,-7813560.99210835,22566156.585000668
16520418.22148702,18941668.346959375,8746340.7994872,24719880.589208074
10856964.591042057,9915125.394695383,22070685.43890098,24512519.23300224
