-11282091.480928095,14183437.10021652,20042897.272890467,21615942.199300893
-2067660.1381857544,20577835.89356978,16411026.6225008,20874320.404820003
-22528473.69190852,6982765.237683097,12303603.355058022,22069614.827270363
-14952938.697274894,-4805289.288133032,21371894.98716923,24542532.05444511
10285515.996512342,24577202.119282413,6824.604612045535,23677447.945230737
-11919967.839413961,22341901.662764918,-7959316.5299964715,22062933.348300453
105663.03906807303,22626497.759235665,-13923568.046866858,24277513.73045931
-19697945.096019235,16277090.043425892,-7465514.43861811,22494515.46642978
16483717.199017834,18811116.79224586,9078949.00114244,24704542.59817426
11052326.714220917,9658016.20386766,22088058.62638696,24587680.810850587
