-12035537.299339337,14165111.272745375,19596808.89575857,21552720.461785045
-2458634.5666215494,20013915.420873076,17043147.61511656,20881856.892108507
-22998072.22298944,6904138.461928966,11447154.57085491,22119528.156227045
-14508886.545031508,-5547368.05212136,21497060.646977484,24736377.553903285
10219031.52062388,24594014.437007975,-1005067.9754582058,23780902.416161094
-12170804.538916677,22517933.50661211,-7010174.625144321,21875816.984356835
-221957.1760019902,23060328.534977503,-13160604.334684243,24051074.784107834
-19276833.059231937,10864900.53555368,-14236889.826640522,23968558.096534174
16581375.383885195,19158872.910498668,8159180.496113141,24748546.428343616
10520386.387706751,10367228.551368,22025345.365296934,24381525.212339915
