20194070.804417014,-11166015.22573172,-12470912.66368695,34608471052220.297
-344264.463129594,23291483.95052715,12434236.381137876,20934295.088707387
-19441588.423538443,7661785.684830042,16468365.16729104,21865465.750771597
-26164882.753273774,-5890807.922606576,1084085.7959493725,25795880.68143207
-17483523.366781935,-1072758.3732520966,19921538.694351073,23594839.22957127
10435011.95513153,23852119.184749607,5415839.637534193,23227111.10524694
-10065653.023234256,21029462.78436829,-12748246.725141194,23156650.284503527
2220543.027714759,19984643.765490875,-17486594.592015114,25510892.87358428
-20095072.26857258,17237625.44492169,-2122378.4154364956,21546185.285440665
15827743.9961049,16388413.903194554,13628950.801319264,24605542.13390744
