20194070.890674196,-11166015.373798529,-12470912.404114563,34567699308013.473
-232152.10944438726,23479652.120838463,12079287.270361356,20946935.834485617
-19165273.12626686,7733338.94613533,16756580.383580742,21853633.54338212
-26181507.422940843,-5857463.470804273,659337.739257339,25822669.53588454
-17690974.975464866,-797421.9792399835,19751238.443821453,23527282.19922317
10436069.162231395,23747424.955289096,5837041.698716044,23200265.288921207
-9881921.548391066,20903308.21918674,-13099198.096402174,23247219.082762014
2416271.6453809943,19756331.55606535,-17727943.766321562,25608688.173463345
-20095077.363890387,17278133.747636717,-1685522.6676222559,21479871.194839165
15773015.212437596,16151004.195467932,13962396.089919642,24608964.265570488
