20194070.81146527,-11166015.237830603,-12470912.642476719,34605173337640.297
-335060.73584347777,23306882.703721106,12405710.477562869,20935260.718318786
-19419397.668596875,7667453.538294483,16491917.850298531,21864538.49418901
-26166478.23987279,-5888159.82979372,1049744.3752553933,25798001.71177278
-17500292.676840656,-1050346.3263049014,19908055.974739954,23589305.660824712
10435134.958776882,23843910.462059584,5449988.622806808,23224877.948532138
-10050994.627486642,21019353.96275858,-12776820.572483217,23163965.21946505
2236230.6765405145,19966248.79980608,-17506369.95146322,25518805.2952761
-20095262.8200374,17241091.71447264,-2087073.2497290669,21540756.64049082
15823316.723838624,16369431.187202264,13656122.063090293,24605745.996076185
