-3579930.80640871,18485824.872574974,18511657.41007793,20923903.38370466
-24274363.08309699,-6499542.8820230635,9644804.121894673,25387428.739665598
-13409240.204468388,-7526335.5881599765,21607471.602122538,25257745.718961615
9967070.5082073,24474955.091050174,-3622077.486710028,24069201.127984054
-12698946.75781118,22854771.305430666,-4476406.75250337,21419739.716382835
-982701.2696959311,24081036.60366791,-11048983.951782377,23473149.8700478
-18481326.39126163,9415526.867247775,-16144167.652123597,24530505.277127836
-19113104.17650612,15125238.025609583,-10802669.843321953,23233556.042152833
16779898.880302306,19902138.918843493,5690964.865798653,24895319.42449226
9214401.541391136,12242563.012128003,21642702.83231934,23862927.42639972
