-3552324.462032425,18521964.84318946,18480692.77311317,20922546.21047017
-24296387.22766538,-6494852.052650933,9591493.81730017,25388708.55608484
-13433652.539210826,-7479961.220839565,21608439.83998523,25245375.08510378
9974310.910441248,24480279.41810007,-3562025.258615563,24062225.560494576
-12688688.396922985,22849090.917786773,-4535844.103972784,21429634.373746026
-966553.2767810039,24059347.05458599,-11099712.689929973,23486206.437064547
-18500083.638652466,9451370.982030476,-16102677.54419387,24517288.02850614
-19124443.486652322,15147914.89281968,-10749123.82073927,23220685.94816285
16776365.990287753,19887575.030260567,5749068.717868762,24891395.13227587
9243224.582547083,12198894.09683714,21655101.94131516,23874558.781783015
