-3563938.5423244014,18506751.98687472,18493748.1355695,20923112.81904018
-24287128.479848206,-6496824.024624934,9613948.91236232,25388148.84035084
-13423367.476341309,-7499484.321570834,21608052.47731239,25250607.358390845
9971270.999984523,24478052.047856055,-3587313.7265391108,24065159.62265511
-12693018.584496226,22851495.321640853,-4510822.087683087,21425483.734755337
-973360.4468012033,24068491.05993814,-11078363.64570018,23480712.724615306
-18492187.276822582,9436291.962130338,-16120162.636466725,24522864.158333767
-19119674.60523913,15138381.036455307,-10771679.488759948,23226124.4830236
16777860.231742635,19893722.17607606,5724609.243010929,24893031.107639182
9231080.336173957,12217279.90440385,21649901.62541092,23869688.652864702
