-3555226.6667023012,18518162.173094735,18483959.015337974,20922687.71428582
-24294074.529385425,-6495344.622515284,9597108.768735891,25388573.9451052
-13431080.431041354,-7484841.592024375,21608345.769770514,25246671.39197879
9973552.115046857,24479724.547395676,-3568347.826020035,24062954.054734554
-12689772.428240545,22849693.743915454,-4529589.180034449,21428608.47544511
-968256.1630927762,24061634.631164707,-11094376.852278657,23484832.476720598
-18498109.7448498,9447603.033486564,-16107050.938921055,24518721.63369433
-19123252.02707313,15145533.378407404,-10754764.096205715,23222014.62519177
16776740.46374633,19889113.86013978,5742954.574761709,24891801.65254833
9240187.399954416,12203490.395692565,21653804.639468603,23873382.689458013
