-59	-81	-74	-75	-74	0	-85	0	0	0	0	0	-86	-87	-86	-85	-90	0	0	0	0	-80	-79	-81	-81	-80	-90	-85	-89	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5680	-827	-2357	28203	-4835	106	17	737	654	-1	-1	-1	18	732	651	1603352355
0	0	-76	-75	-74	0	-82	0	0	0	0	0	-86	-86	-86	-86	-90	0	-80	-75	0	0	0	0	0	0	0	-86	0	-85	-88	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-812	-2365	28203	-4837	107	17	737	655	-1	-1	-1	18	732	651	1603352356
-56	0	-75	-74	-74	0	-83	0	0	0	0	0	-86	-87	-86	-86	-94	0	0	0	0	0	0	0	0	0	0	-86	-89	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	5710	-782	-2342	28202	-4835	106	18	737	655	-1	-1	-1	18	732	651	1603352358
-55	-73	-81	-81	-80	0	0	0	0	0	0	0	-90	-90	-90	-84	-94	-92	0	-74	0	0	0	0	0	0	0	-89	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-783	-2327	28203	-4836	108	18	737	653	-1	-1	-1	18	732	651	1603352360
-55	-73	-74	-75	-76	0	0	0	-82	-84	0	0	-86	-87	-86	-86	-92	0	-78	-74	0	0	0	0	0	0	-89	-87	0	-86	-90	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5732	-707	-2313	28203	-4835	107	18	737	655	-1	-1	-1	18	732	651	1603352361
-56	-73	-80	-81	-81	0	-83	0	0	0	0	0	-90	-89	-91	-85	-91	-94	-74	-73	-87	0	0	0	0	0	0	-89	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-782	-2320	28202	-4834	108	18	737	654	-1	-1	-1	18	732	651	1603352363
-55	-74	-76	-75	0	-85	-85	0	-84	-85	-84	0	-85	-86	-87	-86	-91	0	0	-74	0	0	0	0	0	0	0	-85	0	-86	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-775	-2342	28202	-4835	108	18	737	654	-1	-1	-1	18	732	651	1603352364
-56	-78	0	-76	-75	0	0	-83	0	0	0	0	-86	-87	-86	-85	0	0	-74	-73	0	0	-78	-78	-78	-77	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	5688	-790	-2327	28203	-4835	108	18	737	655	-1	-1	-1	18	732	651	1603352366
-61	-79	-75	0	-76	0	0	0	0	0	0	0	-86	-86	-86	-87	-92	0	-73	-78	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	5725	-775	-2327	28202	-4834	108	18	737	654	-1	-1	-1	18	732	651	1603352368
-60	-73	-79	-81	-81	0	-84	0	0	0	0	0	-90	-89	-90	-84	-92	-93	-78	-79	0	0	0	0	0	0	0	-91	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	5718	-782	-2327	28202	-4834	107	18	737	653	-1	-1	-1	18	732	651	1603352369
-55	0	-81	-80	-81	0	0	0	0	0	0	0	-90	-90	-90	-82	-92	-95	-73	-73	0	0	0	0	0	0	0	-89	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-782	-2342	28204	-4838	107	18	737	654	-1	-1	-1	18	732	651	1603352371
-55	-73	-75	-75	-75	0	-84	0	-86	-86	0	0	-86	-87	-86	-84	-91	0	-74	-74	-85	0	0	-77	0	-76	0	-87	0	-87	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-752	-2335	28203	-4835	107	18	737	655	-1	-1	-1	18	732	651	1603352372
-60	-75	-79	-80	-79	0	0	0	0	0	0	0	-92	-90	-89	-85	-94	-95	-77	-78	0	0	0	0	0	0	0	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-775	-2312	28204	-4840	107	18	737	653	-1	-1	-1	18	733	651	1603352374
-55	-77	-80	-80	-80	0	0	0	0	0	0	0	-92	-90	-89	-86	-93	-96	0	-78	0	0	0	0	0	0	0	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-782	-2342	28203	-4835	107	18	736	654	-1	-1	-1	18	732	651	1603352376
-55	-75	-75	-75	-74	0	0	0	0	0	0	0	-87	-87	-85	-83	-93	0	-75	-75	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	5657	-722	-2350	28202	-4834	107	18	736	654	-1	-1	-1	18	732	651	1603352377
-55	-80	-80	-80	-80	0	-83	0	0	0	0	0	-89	-90	-89	-85	-93	-93	-79	-76	0	0	0	-78	0	0	0	-91	0	-89	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-797	-2335	28203	-4835	107	18	737	654	-1	-1	-1	18	732	651	1603352379
-57	0	-76	-75	-76	-84	-83	0	-84	-84	-85	0	-87	-86	-86	-85	-92	0	0	-74	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	5688	-767	-2312	28203	-4836	108	18	736	654	-1	-1	-1	18	732	651	1603352380
-58	-77	-75	-75	-74	0	0	0	0	0	0	0	-87	-86	-86	-83	0	0	-81	-76	0	0	-80	-79	-79	0	-89	-87	-89	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-752	-2312	28203	-4835	107	18	737	654	-1	-1	-1	18	732	651	1603352382
-59	-74	-81	-80	-80	0	-83	0	0	0	0	0	-91	-90	-89	-86	-91	-96	-80	-74	0	0	0	-78	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-752	-2313	28203	-4835	109	18	737	654	-1	-1	-1	18	732	651	1603352384
-58	0	-74	-74	-75	0	-84	0	0	0	0	0	-87	-86	-87	-83	-91	0	0	0	0	0	0	0	0	0	0	-86	-86	-88	-87	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5717	-707	-2342	28204	-4839	108	18	737	654	-1	-1	-1	18	732	651	1603352385
-56	0	-75	-74	-74	0	-85	0	0	0	0	0	-85	-87	-87	-86	-91	0	0	0	0	0	0	0	0	0	0	-86	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-707	-2328	28202	-4834	108	18	736	654	-1	-1	-1	18	732	651	1603352387
-61	0	-81	-80	-81	0	0	0	0	0	0	0	-90	-90	-89	-86	-93	0	0	0	0	0	0	0	0	0	0	-89	-88	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-805	-2342	28202	-4835	107	18	736	654	-1	-1	-1	18	732	651	1603352388
-58	0	0	0	0	0	0	-83	0	0	0	0	-86	-86	-87	-84	0	0	-78	-75	-89	-78	-79	-79	-79	-79	-88	-86	-91	-87	0	0	0	0	-92	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-797	-2357	28203	-4835	107	18	736	654	-1	-1	-1	18	732	651	1603352390
-58	-75	-75	-74	-73	0	-85	0	0	0	0	0	-87	-86	-86	-85	-90	0	-75	-75	0	0	0	0	0	0	0	-87	0	-87	0	-92	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	-94	-96	-95	0	0	5628	-752	-2283	28202	-4833	107	18	737	655	-1	-1	-1	18	732	651	1603352392
-55	0	0	-73	-74	0	0	-84	0	0	0	0	-85	-87	-87	-86	-92	0	0	0	0	-80	-79	-79	-79	-78	0	-87	0	-87	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-752	-2327	28202	-4834	107	18	737	654	-1	-1	-1	18	732	651	1603352393
-56	0	-75	-74	-74	0	0	0	0	0	0	0	-85	-86	-87	-79	-92	0	0	0	0	0	0	0	0	0	0	-87	0	-86	0	-93	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-767	-2267	28203	-4837	108	18	737	654	-1	-1	-1	18	732	651	1603352395
0	0	-74	-73	-75	-85	-86	0	-83	-86	-83	0	-85	-86	-87	-82	-91	0	-76	0	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-93	0	5748	-783	-2335	28202	-4833	108	18	737	654	-1	-1	-1	18	732	651	1603352396
-55	-75	-80	-81	-81	0	-86	0	0	0	0	0	-91	-90	-90	-84	-94	-95	-79	-76	0	0	0	0	0	0	0	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5725	-760	-2283	28202	-4835	108	18	736	654	-1	-1	-1	18	732	651	1603352398
-56	0	-80	-81	-81	0	0	0	0	0	0	0	-89	-89	-91	-84	-94	-94	0	0	0	0	0	0	0	0	0	-90	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-722	-2342	28203	-4838	109	18	737	653	-1	-1	-1	18	732	651	1603352399
-56	-79	-74	-74	-74	0	0	0	0	0	0	0	-85	-87	-87	-83	-91	0	-81	0	0	0	0	0	0	0	0	-87	-91	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	5688	-782	-2297	28202	-4834	108	18	736	655	-1	-1	-1	18	732	651	1603352401
-56	-75	-74	0	-74	0	-86	-80	0	0	0	0	-87	-87	-86	-85	-91	0	-78	-79	-85	-78	-78	-79	-77	-78	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	5688	-812	-2357	28202	-4833	108	18	736	654	-1	-1	-1	18	732	651	1603352403
-58	0	-75	-74	-74	0	-86	0	0	0	0	0	-86	-86	-87	-84	-93	0	-75	-80	-87	0	0	0	0	0	0	-87	0	-87	0	-94	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	5725	-767	-2357	28204	-4838	108	18	736	653	-1	-1	-1	18	732	651	1603352404
-56	-75	-81	-81	-81	0	-84	0	0	0	0	0	-91	-89	-92	-83	-92	-95	-79	-76	0	0	0	0	0	0	0	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	5763	-797	-2357	28202	-4833	109	18	736	655	-1	-1	-1	18	732	651	1603352406
-56	0	-74	-73	-74	0	0	0	0	0	0	0	-85	-87	-87	-87	-91	0	-76	-75	0	-78	-78	-80	-80	-80	0	-86	-89	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5628	-797	-2327	28201	-4832	108	18	736	654	-1	-1	-1	18	732	652	1603352407
-56	0	-81	-81	-81	0	0	0	0	0	0	0	-90	-90	-89	-85	-92	-93	-76	0	0	0	0	0	0	0	0	-90	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5680	-797	-2342	28202	-4834	110	18	737	654	-1	-1	-1	18	732	651	1603352409
-59	0	-75	-75	-75	-86	-84	0	-85	-85	-84	0	-86	-86	-87	-84	-90	0	-75	-79	0	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-782	-2357	28203	-4836	107	18	737	654	0	0	0	18	732	651	1603352411
-56	0	-82	-81	-81	0	-84	0	0	0	0	0	-90	-90	-91	-85	-92	-93	0	0	0	0	0	0	0	0	0	-90	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	5733	-767	-2297	28203	-4837	107	18	737	654	0	-1	0	18	732	651	1603352412
0	-78	-81	-81	-81	0	0	0	0	0	0	0	-91	-91	-91	-80	-92	-93	-80	-76	0	0	0	0	0	0	0	-90	0	-90	-88	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-767	-2342	28204	-4838	106	18	736	654	0	-1	0	18	732	651	1603352414
-60	-75	-74	-74	-76	0	0	0	0	0	0	0	-86	-86	-87	-85	-91	0	-75	-81	-88	-80	-78	-78	-78	0	0	-87	-87	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-782	-2312	28203	-4837	106	18	737	654	0	-1	0	18	732	651	1603352415
0	0	-81	-80	-81	0	0	0	0	0	0	0	-93	-89	-90	-85	-94	-94	-80	-74	-85	0	0	-79	0	0	0	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-827	-2312	28203	-4837	106	17	737	654	0	-1	0	18	732	651	1603352417
-55	0	-75	-75	-75	-84	-84	0	-83	-84	0	0	-86	-86	-87	-84	-93	0	0	-82	0	0	0	0	0	0	0	-86	0	-86	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	-96	0	0	-92	0	5718	-782	-2327	28203	-4836	106	18	736	654	0	0	0	18	732	651	1603352419
-55	-75	0	-75	-75	0	-83	0	0	0	0	0	-86	-86	-86	-86	0	0	0	0	-86	-77	-77	0	-77	0	0	-86	-87	-86	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5703	-759	-2357	28204	-4839	105	18	736	654	0	0	0	18	733	651	1603352420
0	0	-75	-76	-75	0	-84	-79	0	0	0	0	-86	-88	-87	-83	-93	0	0	0	-86	0	0	0	0	0	0	-87	0	-86	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-752	-2417	28203	-4836	105	18	736	654	0	-1	0	18	732	651	1603352422
-58	-74	-82	-81	-81	0	0	0	0	0	0	0	-92	-90	-89	-82	-93	-93	0	-74	0	-77	-78	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	-782	-2327	28204	-4838	106	18	736	654	0	-1	0	18	732	651	1603352423
-56	0	-75	0	-75	0	0	0	0	0	0	0	-87	-87	-87	-81	-92	0	0	0	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-797	-2342	28203	-4836	105	18	736	654	0	-1	0	18	732	651	1603352425
0	0	-81	-81	-81	-83	-82	0	-84	-86	-84	0	-92	-92	-90	-85	-94	-93	-80	0	0	0	0	0	0	0	0	-91	0	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-887	-2356	28203	-4837	106	18	736	654	0	0	0	18	732	651	1603352427
-59	0	-74	-75	-75	0	-86	0	0	0	0	0	-86	-87	-86	-83	-91	0	0	0	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-752	-2372	28203	-4836	106	18	736	655	0	-1	0	18	732	651	1603352428
-58	0	-75	-74	-75	0	-84	0	0	0	0	0	-85	-86	-87	-84	-92	0	0	0	0	0	0	0	0	0	0	-86	0	-86	-87	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5703	-782	-2342	28204	-4839	106	18	736	654	0	-1	0	18	733	651	1603352430
-60	-78	-74	-74	-74	0	-84	0	-83	-85	-83	0	-86	-85	-86	-84	-94	0	-80	-77	0	0	0	0	0	0	0	-86	0	-85	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-797	-2327	28203	-4837	107	18	737	654	0	-1	0	18	732	651	1603352431
-59	0	-74	-74	-74	0	0	0	0	0	0	0	-85	-86	-86	-84	-90	0	0	0	0	0	0	0	0	0	0	-87	0	-86	-89	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	5718	-797	-2312	28203	-4836	106	18	736	654	0	-1	0	18	732	651	1603352433
-56	0	-82	-82	-81	-83	-83	0	-83	-85	-84	0	-90	-90	-91	-84	-94	-94	-81	0	0	0	0	0	0	0	0	-90	0	-89	0	-92	0	-91	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-790	-2305	28204	-4840	106	18	736	654	0	-1	0	18	733	651	1603352435
-56	0	-74	-74	-75	0	0	0	0	0	0	0	-85	-86	-86	-83	-93	0	-81	0	0	-78	-79	-79	-80	-79	-89	-86	-87	-85	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	5718	-760	-2342	28203	-4837	106	18	737	654	0	-1	0	18	732	651	1603352436
-60	-81	-74	-76	-74	0	-85	0	0	0	0	0	-85	-86	-86	-86	-92	0	0	0	0	-77	0	0	-79	0	-89	-86	-87	-85	-89	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	5687	-759	-2357	28203	-4836	106	18	736	654	0	0	0	18	732	651	1603352438
-59	0	-75	-75	-74	-80	-82	0	-81	-81	-80	0	-86	-86	-87	-84	-92	0	0	-81	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	-88	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-872	-2327	28204	-4840	106	18	736	653	0	-1	0	18	733	651	1603352439
-60	0	-81	-81	-81	0	-84	0	0	0	0	0	-92	-90	-92	-85	-92	-93	0	-81	0	0	0	0	0	0	0	-89	0	-91	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-700	-2298	28203	-4837	106	18	737	654	0	-1	0	18	732	651	1603352441
-56	0	-75	-75	-74	-85	-84	0	-84	-84	-84	0	-86	-87	-86	-85	-93	-94	0	-75	0	0	0	0	0	0	0	-86	0	-86	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	5725	-767	-2357	28203	-4835	105	18	736	654	0	-1	0	18	732	651	1603352443
-59	0	-75	-75	-76	0	-84	0	0	0	0	-90	-85	-87	-86	-86	-92	0	-81	0	0	-77	-79	-79	-79	-79	0	-86	-89	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-730	-2327	28204	-4840	107	18	737	654	0	-1	0	18	733	651	1603352444
-60	0	-75	0	-76	0	0	0	0	0	0	0	-85	-85	-87	-83	-93	-94	0	-74	-87	0	0	-79	0	0	0	-85	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-707	-2328	28203	-4837	107	18	737	655	0	0	0	18	732	651	1603352446
0	0	-81	-82	-80	-84	-84	0	-84	-83	-83	0	-90	-90	-90	-83	-94	-93	0	0	0	0	0	-80	0	0	0	-90	0	-91	0	-91	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-805	-2342	28203	-4837	106	18	736	654	0	-1	0	18	732	651	1603352447
-60	0	-75	-75	-76	0	-83	0	0	0	0	0	-87	-87	-88	-84	0	0	0	0	0	0	0	0	0	0	0	-88	0	-86	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-790	-2365	28205	-4841	106	18	737	653	0	-1	0	18	733	650	1603352449
-56	0	-80	-80	-80	-85	-84	0	-83	-84	-84	0	-92	-92	-89	-83	-94	0	0	0	0	0	0	-79	0	0	0	-89	0	-89	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-767	-2357	28203	-4837	106	18	736	654	0	0	0	18	732	651	1603352451
-56	0	-81	-81	-81	0	-84	0	0	0	0	0	-91	-90	-90	-87	-94	-92	0	0	0	0	0	-78	0	0	0	-90	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5748	-812	-2342	28203	-4837	106	18	737	654	0	0	0	18	732	651	1603352452
-60	0	-75	-75	-76	-83	-84	0	-82	0	-84	0	-87	-87	-88	-88	0	0	0	0	-84	0	0	0	0	0	0	-88	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-752	-2342	28204	-4840	107	18	737	653	0	-1	0	18	733	651	1603352454
-58	-73	-75	-75	-75	0	-84	0	0	0	0	0	-86	-87	-86	-86	-91	0	-73	-73	-88	0	0	-77	0	0	0	-87	0	-86	0	0	-85	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-790	-2342	28204	-4838	107	18	736	654	0	0	0	18	732	651	1603352455
-56	-74	-76	-76	-76	0	-85	0	0	0	0	0	-87	-87	-87	-85	0	0	-74	-78	-87	0	0	0	0	0	0	-88	0	-87	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-797	-2357	28203	-4837	107	18	736	654	0	-1	0	18	732	651	1603352457
-55	-83	-74	-76	-76	0	0	-83	0	0	0	0	-86	-87	-87	-84	-94	0	-77	0	-87	-75	-77	-75	-76	-76	0	-87	0	-87	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-812	-2342	28203	-4837	107	18	736	654	0	-1	0	18	732	651	1603352459
-57	0	-76	0	-75	0	0	0	0	0	0	0	-85	-87	-86	-83	-94	0	0	0	-88	0	0	0	0	0	0	-85	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5770	-775	-2312	28204	-4840	106	18	736	654	0	0	0	18	733	651	1603352460
-57	0	-81	-81	-81	-83	-82	0	-81	0	-83	0	-91	-91	-91	-79	-93	0	0	0	0	0	0	0	0	0	0	-91	0	-91	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-812	-2327	28203	-4837	107	18	736	654	0	-1	0	18	732	651	1603352462
-56	0	-81	-81	-81	0	0	0	0	0	0	0	-92	-89	-91	-82	0	0	-76	0	0	0	-76	-75	0	-77	-86	-90	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	5718	-812	-2320	28203	-4837	107	18	736	654	0	-1	0	18	732	651	1603352463
0	0	-76	-75	-75	0	-83	0	0	0	0	0	-87	-87	-87	-82	-92	0	0	-76	-86	0	0	0	0	0	0	-87	0	-87	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-782	-2342	28204	-4840	107	18	737	654	0	0	0	18	733	651	1603352465
-55	0	-75	-76	-75	-84	-82	0	-83	-83	0	0	-86	-86	-87	-81	-91	0	0	0	0	0	0	0	0	0	0	-87	0	-88	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	5673	-812	-2342	28203	-4836	107	18	736	654	0	0	0	18	732	651	1603352467
