-56	-70	-76	-76	-76	0	-85	0	0	0	0	0	-79	-79	-80	-89	0	0	-71	-70	0	0	0	0	0	0	0	-80	-91	-80	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5787	-1039	-2162	27891	-4879	122	20	741	649	-1	-1	-1	20	737	646	1603352355
0	-71	-77	-78	-77	0	-84	0	0	0	0	0	-87	-87	-88	-88	-95	-92	-71	-72	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5870	-1069	-2176	27892	-4883	123	20	741	648	-1	-1	-1	21	737	645	1603352356
-56	0	-76	-76	-76	-85	-85	-77	-83	-84	-83	0	-79	-79	-79	-89	0	-93	0	-71	-89	-84	-83	-83	-84	-83	0	-79	0	-79	0	0	0	0	0	0	-87	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1068	-2221	27891	-4880	123	20	741	648	-1	-1	-1	21	737	645	1603352358
-56	-71	-78	-77	-77	0	-85	0	0	0	0	0	-86	-87	-86	-88	-93	-92	-70	-70	0	-82	-82	0	-81	-82	-93	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5794	-1046	-2207	27892	-4882	123	20	742	648	-1	-1	-1	21	737	645	1603352360
-56	-70	-77	-77	-77	0	-84	0	0	0	0	0	-88	-87	-87	-86	-93	-91	-71	-71	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1054	-2154	27892	-4881	123	20	742	648	-1	-1	-1	21	737	645	1603352361
-50	-72	-75	-77	-76	-86	-85	0	-84	-85	-85	0	-78	-79	-80	-86	0	-92	-71	-70	0	0	0	0	0	0	0	-79	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5734	-993	-2177	27891	-4879	123	20	741	648	-1	-1	-1	21	737	645	1603352363
-51	-72	-75	-75	-76	0	-86	0	0	0	0	0	-80	-80	-80	-89	0	0	0	-70	0	0	0	0	0	0	0	-79	0	-80	0	0	0	0	0	0	0	0	0	-89	-83	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	5825	-1069	-2162	27891	-4881	124	21	741	648	-1	-1	-1	21	737	645	1603352364
-57	-69	-77	-77	-77	0	-85	0	0	0	0	0	-87	-88	-87	-88	-94	-90	-69	-79	0	0	0	0	-78	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	-95	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5734	-1061	-2192	27893	-4884	123	21	741	647	-1	-1	-1	21	738	645	1603352366
-51	-77	-77	-77	-77	0	0	0	0	0	0	0	-87	-87	-87	-88	-94	-90	-68	0	0	-77	-80	-79	0	-78	0	-87	-91	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1061	-2244	27891	-4880	123	21	741	648	-1	-1	-1	21	737	645	1603352368
-56	-77	-77	-77	-77	0	-85	0	0	0	0	0	-87	-86	-87	-88	0	-89	-68	-68	0	0	0	0	0	0	0	-87	-91	-87	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5794	-1053	-2251	27892	-4881	122	20	741	648	-1	-1	-1	21	737	645	1603352369
-55	-67	-77	-77	-77	0	0	0	0	0	0	0	-87	-87	-87	-86	-93	-89	-76	-76	0	0	0	0	0	0	0	-87	0	-87	-92	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-95	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5734	-1076	-2162	27893	-4885	124	21	742	647	-1	-1	-1	21	738	645	1603352371
-56	-68	-77	-77	-77	0	0	0	0	0	0	0	-86	-87	-86	-86	-93	-89	-67	-68	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1061	-2177	27891	-4881	123	20	741	648	-1	-1	-1	21	737	645	1603352372
-51	-68	-75	-75	-74	0	-86	0	0	0	0	0	-80	-80	-80	-88	0	-94	-68	-69	0	0	0	0	0	0	0	-80	0	-79	-92	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5794	-994	-2139	27891	-4880	123	20	741	648	-1	-1	-1	21	737	645	1603352374
0	-76	-78	-77	-77	-84	-85	0	-84	-86	-84	0	-86	-86	-86	-88	-92	-90	-69	-75	0	0	0	-81	0	0	0	-86	0	-87	0	0	0	0	0	0	0	-84	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5832	-1054	-2162	27893	-4885	122	20	741	648	-1	-1	-1	21	738	645	1603352376
0	-73	-75	-75	-75	0	-86	0	0	0	0	0	-80	-79	-80	-87	0	-95	-68	-74	0	0	0	0	0	0	-93	-80	-92	-79	0	0	0	0	-92	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5772	-1054	-2162	27891	-4880	123	20	741	648	-1	-1	-1	21	737	645	1603352377
-51	0	-75	-75	-75	-87	-87	0	-86	-85	-87	0	-79	-80	-79	-87	0	0	-76	-69	0	0	0	0	0	0	0	-79	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5764	-1008	-2162	27891	-4881	123	20	741	648	-1	-1	-1	21	737	645	1603352379
-56	-67	-75	-75	-77	0	0	0	0	0	0	0	-79	-79	-80	-86	0	-94	-77	-68	0	0	0	0	0	0	0	-79	-90	-79	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5734	-1038	-2177	27892	-4882	123	20	741	647	-1	-1	-1	21	737	645	1603352380
-51	-68	-75	-76	-76	0	-87	-78	0	0	0	0	-80	-80	-81	-88	0	-94	-68	-68	0	0	0	0	0	0	0	-80	0	-79	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5824	-1009	-2192	27891	-4879	122	20	741	648	-1	-1	-1	20	737	645	1603352382
-51	-68	-76	-76	-75	0	0	0	0	0	0	0	-79	-79	-80	-88	0	-94	-71	-69	0	0	0	0	0	0	0	-79	0	-79	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5832	-1009	-2065	27891	-4881	123	20	741	648	-1	-1	-1	21	737	645	1603352384
-51	-72	-75	-75	-75	0	0	0	0	0	0	0	-80	-81	-80	-87	0	-93	-70	-69	-87	0	-79	0	-80	0	0	-81	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1068	-2177	27891	-4881	124	21	742	648	-1	-1	-1	21	737	645	1603352385
-50	-72	-75	-76	-75	0	0	0	0	0	0	0	-79	-79	-79	-87	0	-93	-69	-72	-89	0	0	0	0	0	0	-79	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1084	-2162	27891	-4881	123	20	741	648	-1	-1	-1	21	737	645	1603352387
0	0	-78	-77	-77	0	0	0	0	0	0	0	-86	-87	-86	-88	-92	-89	-70	-74	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5832	-1084	-2162	27891	-4880	122	20	741	648	-1	-1	-1	21	737	645	1603352388
-49	-72	-75	-76	-76	0	0	0	0	0	0	0	-80	-81	-79	-84	0	-94	-72	-71	0	0	0	-83	0	0	0	-79	0	-81	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5840	-1039	-2147	27890	-4878	122	20	741	649	-1	-1	-1	21	737	646	1603352390
0	-71	-75	-75	-76	0	0	0	0	0	0	0	-80	-79	-81	-86	0	-93	-71	-70	-90	0	0	0	0	0	0	-80	0	-81	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1099	-2146	27891	-4881	123	20	741	648	-1	-1	-1	21	737	645	1603352392
-52	0	-77	-76	-77	-85	-84	0	-84	-86	-87	0	-86	-86	-86	-87	-94	-90	0	0	0	0	0	0	0	0	0	-85	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-96	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5810	-1069	-2147	27891	-4880	122	20	741	648	-1	-1	-1	21	737	645	1603352393
-58	-69	-77	-78	-77	0	-87	0	0	0	0	0	-86	-87	-86	-89	-93	0	-77	-76	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5780	-1068	-2177	27891	-4881	123	20	741	648	-1	-1	-1	21	737	645	1603352395
0	-68	-78	-77	-78	0	0	0	0	0	0	0	-87	-86	-86	-88	-93	-91	-68	0	0	0	0	0	0	0	0	-87	0	-86	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5772	-1061	-2147	27891	-4880	123	20	741	648	-1	-1	-1	21	737	645	1603352396
-56	-75	-77	-76	-75	0	-87	0	0	0	0	0	-80	-80	-79	-87	0	-91	-68	-76	0	-83	-81	-81	-82	-84	0	-80	0	-80	0	0	0	0	0	0	0	-85	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1061	-2162	27891	-4879	123	20	741	648	-1	-1	-1	21	737	645	1603352398
-51	-68	-76	-76	-75	0	-86	0	0	0	0	0	-80	-81	-81	-87	0	-93	-68	-67	0	0	0	0	0	0	0	-79	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5727	-1008	-2162	27890	-4879	124	20	741	648	-1	-1	-1	21	737	646	1603352399
-52	-68	-77	-77	-77	-85	-87	0	-84	-85	-84	0	-86	-87	-87	-87	-93	-90	-72	-72	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1068	-2177	27892	-4882	123	20	741	648	-1	-1	-1	21	737	645	1603352401
-56	-68	-76	-76	-76	0	0	0	0	0	0	0	-79	-79	-79	-88	0	-96	-75	-76	0	0	0	0	0	0	0	-79	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5749	-1024	-2162	27891	-4879	123	20	741	648	-1	-1	-1	21	737	646	1603352403
-52	-69	-78	-77	-77	0	0	0	0	0	0	0	-85	-86	-86	-88	-93	-89	-78	-77	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5810	-1084	-2162	27891	-4880	123	20	741	648	-1	-1	-1	21	737	645	1603352404
0	-68	-75	-75	-76	-84	-86	0	0	0	0	0	-79	-80	-79	-90	0	-93	-68	0	0	0	0	0	0	0	0	-81	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	5795	-1039	-2132	27891	-4880	124	20	741	648	-1	-1	-1	21	737	645	1603352406
-52	-68	-75	-76	-77	-86	-86	-75	-87	-87	-85	0	-79	-79	-79	-88	0	0	-67	-76	0	0	0	0	0	0	0	-80	0	-81	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5780	-1091	-2057	27890	-4879	124	20	742	649	-1	-1	-1	21	737	646	1603352407
0	-68	-78	-76	-77	0	0	0	0	0	0	0	-88	-87	-86	-89	-92	-90	-69	-68	0	0	0	0	0	0	0	-86	0	-85	-92	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5779	-1039	-2162	27891	-4879	123	20	741	648	-1	-1	-1	21	737	645	1603352409
-56	-68	-76	-77	-76	0	0	0	0	0	0	0	-80	-80	-81	-86	0	0	-68	-68	0	0	0	0	0	0	0	-80	0	-80	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5885	-1068	-2244	27893	-4884	121	20	741	648	0	0	0	20	738	645	1603352411
-56	-73	-77	-77	-76	0	0	0	0	0	0	0	-86	-87	-87	-86	-93	-90	-67	-67	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5847	-1084	-2169	27891	-4881	120	20	741	648	0	0	0	20	737	645	1603352412
-56	-73	-75	-75	-76	0	0	0	0	0	0	0	-80	-80	-80	-85	0	0	-69	-74	0	-81	-82	-83	-84	-83	-91	-81	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	5734	-1053	-2147	27891	-4879	120	20	741	648	0	0	0	20	737	646	1603352414
-56	-75	-76	-76	-75	0	-87	0	0	0	0	0	-80	-79	-79	-89	0	-94	-68	-68	0	0	0	0	0	0	0	-79	0	-79	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5780	-1068	-2177	27892	-4883	121	20	741	648	0	0	0	20	738	645	1603352415
-55	-67	-77	-77	-77	-86	-87	0	-86	-85	-85	0	-86	-86	-86	-89	-93	-90	-67	-68	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5794	-994	-2162	27892	-4882	121	20	741	648	0	-1	0	20	737	645	1603352417
-52	0	-77	-77	-77	0	0	0	0	0	0	0	-85	-87	-86	-86	-94	-90	0	0	0	0	0	0	0	0	0	-85	0	-86	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5764	-1061	-2162	27892	-4881	120	20	741	649	0	0	0	20	737	645	1603352419
-56	-74	-77	-77	-77	0	-86	0	0	0	0	0	-87	-86	-86	-88	-94	-89	-68	-68	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5840	-1054	-2177	27893	-4885	120	20	741	648	-1	0	0	20	737	645	1603352420
-55	-68	-78	-76	-76	0	-86	0	0	0	0	0	-86	-86	-87	-88	-91	-90	-68	-75	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1054	-2177	27892	-4883	120	21	741	648	-1	0	0	20	738	645	1603352422
-51	0	-77	-78	-77	0	0	0	0	0	0	0	-86	-86	-87	-86	-92	-90	0	0	0	0	0	-83	0	0	0	-86	0	-86	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1039	-2192	27892	-4882	121	20	742	648	-1	0	0	20	737	645	1603352423
-52	0	-78	-77	-77	-84	-86	0	-85	-87	-85	0	-86	-86	-85	-87	-94	-89	0	-68	0	-84	-82	-82	-85	-86	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	-94	-95	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5719	-1053	-2192	27892	-4883	121	20	741	648	-1	0	0	20	737	645	1603352425
-52	-68	-77	-77	-77	0	0	0	0	0	0	0	-87	-87	-87	-87	-92	-89	-67	-68	0	-82	-83	-83	-83	-85	0	-86	-91	-86	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5779	-1053	-2192	27892	-4883	121	21	741	648	-1	0	0	20	737	645	1603352427
0	0	-77	-77	-77	0	0	0	0	0	0	0	-87	-87	-87	-89	-94	-91	0	0	0	0	0	0	0	0	0	-86	0	-85	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	-94	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1084	-2177	27892	-4882	121	20	741	648	-1	0	0	20	737	645	1603352428
-56	-70	-76	-77	-77	-85	-86	0	-85	-85	-86	0	-85	-87	-86	-87	-94	-91	-69	-74	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5787	-1008	-2237	27893	-4883	120	20	741	647	0	0	0	20	738	645	1603352430
0	0	-76	-76	-77	0	-86	0	0	0	0	0	-86	-87	-87	-91	-93	-88	0	0	0	0	0	-81	0	0	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1069	-2147	27892	-4883	121	21	741	648	0	0	0	20	738	645	1603352431
-52	-70	-76	-77	-76	0	-84	0	0	0	0	0	-86	-87	-87	-89	-92	-90	-72	-72	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5779	-1039	-2162	27892	-4882	122	21	741	648	0	-1	0	20	737	645	1603352433
0	-70	-76	-76	-78	0	0	0	0	0	0	0	-86	-86	-86	-90	0	-89	-73	-71	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5780	-1061	-2192	27892	-4883	122	20	741	648	0	-1	0	20	737	645	1603352435
0	-70	-77	-77	-77	0	0	0	0	0	0	0	-86	-87	-85	-88	-93	-90	-72	0	0	-85	-82	-82	-83	-85	0	-86	0	-87	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5832	-1084	-2147	27892	-4883	121	20	741	648	0	-1	0	20	738	645	1603352436
-58	-77	-76	-77	-77	0	0	0	0	0	0	0	-85	-85	-86	-90	-93	-90	-70	-70	-87	0	0	0	0	0	0	-86	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5764	-1068	-2162	27892	-4881	121	20	741	648	0	-1	0	20	737	645	1603352438
-53	-69	-77	-76	-76	0	-85	0	0	0	0	0	-86	-84	-86	0	-92	-91	-70	-72	-88	0	0	0	-85	0	0	-86	-93	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5795	-1084	-2162	27892	-4883	121	21	741	648	0	0	0	20	737	645	1603352439
0	0	-77	-77	-76	0	0	0	0	0	0	0	-86	-87	-86	-91	0	-89	-69	-69	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	-93	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5870	-1129	-2146	27892	-4883	122	21	741	648	-1	-1	0	21	737	645	1603352441
-53	-78	-77	-76	-78	-87	-87	0	-87	-86	-86	0	-86	-87	-87	-87	-92	-90	-71	-77	0	0	0	0	0	0	-92	-86	0	-87	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	5780	-1068	-2147	27891	-4880	121	20	741	649	-1	0	0	20	737	645	1603352443
-53	-70	-74	-74	-75	0	0	0	0	0	0	0	-80	-80	-80	-92	0	0	-70	-70	0	-84	-84	-83	-84	-83	-89	-81	-91	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	-1054	-2177	27891	-4880	122	20	741	649	0	-1	0	20	737	645	1603352444
0	-71	-77	-77	-76	0	-88	0	0	0	0	0	-86	-86	-86	-88	-94	-90	-75	-76	0	0	0	-84	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5780	-1084	-2162	27893	-4886	122	20	741	647	0	-1	0	20	738	645	1603352446
-53	-74	-76	-77	-76	0	-88	0	0	0	0	0	-86	-87	-86	-89	-94	-90	-69	-75	0	0	0	0	-84	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-86	0	0	0	-94	-93	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	5840	-1054	-2177	27892	-4882	121	21	741	648	0	0	0	20	737	645	1603352447
0	-76	-76	-77	-76	-86	-86	0	-86	-87	-84	0	-86	-87	-87	-87	0	-89	-77	0	0	0	0	-81	0	0	0	-86	0	-87	0	0	0	-88	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-93	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5757	-1053	-2184	27892	-4881	121	21	741	648	0	0	0	20	737	645	1603352449
