0	-71	-81	-81	-80	0	0	0	0	0	0	0	-88	-88	-87	-82	-93	0	-77	-72	0	0	0	-77	0	0	0	-88	0	-87	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	5387	-1034	-2745	28581	-5077	68	11	764	623	-1	-1	0	11	759	620	1603352356
-59	-72	-80	-81	-81	0	0	0	0	0	0	0	-87	-88	-88	-79	-93	0	-78	-71	0	0	0	-78	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5462	-1005	-2790	28582	-5079	69	11	764	623	-1	-1	0	11	759	620	1603352358
0	0	-81	-80	-81	-84	-84	0	-84	-84	-83	0	-88	-88	-89	-81	0	0	0	0	0	0	-76	0	0	0	-89	-88	0	-88	-88	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1019	-2790	28581	-5077	67	11	764	623	-1	-1	0	11	759	620	1603352360
0	0	-80	-81	-81	0	-85	0	0	0	0	0	-87	-87	-88	-81	-91	0	-71	-78	0	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5401	-1004	-2835	28580	-5076	68	11	764	623	-1	-1	0	11	759	620	1603352361
-61	-72	-81	-81	-81	0	-85	0	0	0	0	0	-88	-90	-89	-82	-94	0	0	0	0	0	0	0	0	0	-88	-89	0	-88	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1064	-2879	28581	-5078	69	11	764	623	-1	-1	0	11	759	620	1603352363
-61	0	-81	-81	-81	0	0	0	0	0	0	0	-88	-88	-88	-81	0	0	-78	-81	-90	-76	-75	-75	-77	-77	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1124	-2812	28582	-5079	69	11	764	623	-1	-1	0	11	759	619	1603352364
-59	0	-79	-78	-79	0	-84	0	0	0	0	0	-82	-83	-82	-81	0	0	0	-71	0	-75	-75	-76	-76	-75	0	-83	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5372	-1049	-2820	28581	-5077	69	11	764	623	-1	-1	0	11	759	620	1603352366
-61	-73	-81	-81	-81	0	0	0	0	0	0	0	-89	-88	-88	-78	-92	0	-70	-69	0	0	0	-78	0	-79	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1049	-2849	28581	-5078	69	11	764	623	-1	-1	0	11	759	620	1603352368
-61	-70	-80	-81	-81	-83	-83	0	0	0	0	0	-91	-87	-88	-80	-93	0	-71	-71	0	0	0	-76	0	0	0	-89	0	-88	-91	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5386	-1049	-2819	28582	-5079	69	11	764	623	-1	-1	0	11	759	619	1603352369
-60	-77	-80	-80	-82	-84	-85	0	-84	-84	-82	0	-89	-88	-88	-80	-92	0	-71	-71	0	0	0	-75	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1064	-2819	28581	-5077	69	11	764	623	-1	-1	0	11	759	620	1603352371
-60	-70	-80	-81	-80	0	-85	0	0	0	0	0	-90	-88	-87	-82	-91	0	-77	-79	-88	0	0	0	0	0	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5387	-1079	-2819	28581	-5078	70	11	764	623	-1	-1	0	11	759	620	1603352372
-61	0	-81	-82	-82	0	-84	0	0	0	0	0	-88	-89	-87	-81	0	0	-71	-79	0	0	0	0	0	0	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394	-1079	-2797	28582	-5080	69	11	764	622	-1	-1	0	11	759	619	1603352374
-61	-71	-81	-81	-81	0	0	0	0	0	0	0	-89	-88	-88	0	-91	0	-78	-78	0	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1094	-2804	28580	-5076	69	11	764	623	-1	-1	0	11	759	620	1603352376
-59	-71	-79	-79	-79	0	-84	0	0	0	0	0	-82	-81	-82	-80	0	0	-71	-78	0	0	0	0	0	0	0	-82	0	-81	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-93	0	0	0	0	0	0	0	0	0	5417	-1004	-2797	28580	-5075	69	11	764	623	-1	-1	0	11	759	620	1603352377
-61	-71	-79	-81	-79	-83	-85	0	-83	-86	-85	0	-81	-82	-83	-82	0	0	-71	-78	0	-75	-75	-76	-76	-75	0	-82	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1064	-2782	28582	-5079	69	11	764	622	-1	-1	0	11	759	619	1603352379
-60	0	-80	-81	-80	0	0	0	0	0	0	0	-88	-88	-88	-81	-92	0	0	0	0	0	0	0	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1049	-2812	28581	-5077	69	11	764	623	-1	-1	0	11	759	620	1603352380
-59	-77	-81	-81	-82	-84	-84	0	-83	-82	-84	0	-90	-88	-88	-81	-91	0	-70	-70	0	-75	0	-75	-77	-75	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1049	-2812	28581	-5077	68	11	764	623	-1	-1	0	11	759	620	1603352382
-61	-71	-81	-81	-81	0	-84	0	0	0	0	0	-88	-88	-89	-82	-92	0	-70	0	0	-77	-76	-76	-76	-75	0	-87	-89	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1094	-2819	28582	-5081	70	11	764	622	-1	-1	0	12	759	619	1603352384
-60	0	-80	-80	-80	0	0	-82	0	0	0	0	-89	-89	-88	-81	-94	0	-72	-71	0	0	0	0	0	0	0	-90	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394	-1034	-2819	28579	-5074	70	11	764	624	-1	-1	0	12	759	620	1603352385
-62	-72	-80	-80	-79	0	-83	0	-84	-85	-85	0	-81	-81	-82	-80	0	0	-72	-72	0	0	0	0	0	0	0	-82	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5477	-1064	-2804	28580	-5075	70	11	764	623	-1	-1	0	12	759	620	1603352387
-61	-72	-80	-80	-81	0	-86	0	0	0	0	0	-88	-88	-89	-81	0	0	-71	-71	0	0	0	0	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357	-1049	-2790	28582	-5080	69	11	764	623	-1	-1	0	11	759	619	1603352388
-60	0	-80	-78	-79	0	-83	0	0	0	0	0	-81	-81	-82	-83	0	0	-81	-81	0	0	0	0	0	0	0	-82	0	-82	-93	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5342	-1064	-2804	28579	-5074	70	11	764	623	-1	-1	0	12	759	620	1603352390
-60	-71	-80	-81	-81	0	-85	0	0	0	0	0	-90	-88	-88	-83	-91	0	-71	-72	-87	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1034	-2819	28581	-5077	70	11	764	623	-1	-1	0	12	759	620	1603352392
-62	-71	-79	-79	0	0	-83	0	0	0	0	0	-82	-82	-82	-81	0	0	0	-71	-87	0	0	0	0	0	0	-82	0	-82	-91	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5401	-1004	-2820	28580	-5075	69	11	764	623	-1	-1	0	11	759	620	1603352393
-60	0	-80	-82	-81	0	-84	0	0	0	0	0	-90	-88	-88	-81	0	0	-80	-71	0	0	0	-78	0	0	0	-88	0	-88	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5349	-1034	-2805	28581	-5077	71	11	764	623	-1	-1	0	12	759	620	1603352395
-61	-76	-82	-80	-81	0	-84	0	0	0	0	0	-89	-88	-87	-81	-93	0	0	-71	-87	0	0	0	0	0	-90	-87	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1049	-2804	28580	-5076	71	11	765	623	-1	-1	0	12	759	620	1603352396
-60	-77	-81	-80	-82	-84	-84	0	-85	-86	-84	0	-89	-89	-88	-80	-93	0	-78	-71	0	-76	-76	-76	-77	-77	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5387	-1079	-2722	28580	-5076	70	11	764	623	-1	-1	0	12	759	620	1603352398
-61	-77	-79	-79	-79	0	-85	0	0	0	0	0	-82	-81	-82	-82	0	0	-77	-77	0	-77	-77	-77	0	0	0	-83	-90	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1049	-2804	28580	-5075	70	11	764	623	-1	-1	0	12	759	620	1603352399
-61	-78	-81	-80	-81	-84	-84	0	-83	-85	-83	0	-91	-89	-89	-82	-93	0	-77	-79	0	0	0	0	0	0	0	-90	0	-88	0	-94	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5341	-1027	-2820	28580	-5076	69	11	764	623	-1	-1	0	11	759	620	1603352401
0	-78	-81	-80	-80	0	-84	0	0	0	0	0	-87	-87	-88	-82	-93	0	-79	-79	0	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357	-1034	-2790	28580	-5074	70	11	764	623	-1	-1	0	12	759	620	1603352403
0	-78	-81	-81	-81	0	0	0	0	0	0	0	-88	-88	-88	-81	0	0	-77	-71	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394	-1049	-2812	28581	-5077	70	11	764	623	-1	-1	0	12	759	620	1603352404
-60	0	-82	-81	-80	-83	-85	0	-83	-83	-83	0	-89	-88	-88	-81	0	0	0	-77	0	0	0	-76	0	0	0	-88	0	-88	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5492	-1080	-2797	28579	-5074	70	11	764	624	-1	-1	0	12	759	620	1603352406
-61	-72	-80	-80	-80	0	-85	0	0	0	0	0	-89	-89	-90	-82	0	0	-78	-71	0	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394	-1079	-2804	28580	-5075	70	11	764	624	-1	-1	0	12	759	620	1603352407
-60	-81	-80	-80	-80	-86	-84	0	-85	-84	-83	0	-89	-88	-89	-80	0	0	-80	-79	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1034	-2790	28582	-5079	70	11	764	623	-1	-1	0	11	759	619	1603352409
0	-72	-80	-81	-81	0	-84	0	0	0	0	0	-89	-88	-89	-82	-94	0	-71	-71	0	0	0	0	0	0	0	-89	-87	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357	-1079	-2804	28581	-5078	67	11	764	623	0	0	0	11	759	620	1603352411
-60	-78	-80	-80	-80	0	0	0	0	0	0	0	-90	-89	-89	-81	-93	0	-71	-82	0	0	0	-75	0	0	0	-90	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1139	-2804	28582	-5078	66	11	764	623	0	0	0	11	759	620	1603352412
-61	-78	-80	-80	-79	-85	-83	0	-83	-83	-83	0	-82	-82	-82	-81	0	0	-79	-79	-89	0	0	0	0	0	0	-82	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1079	-2789	28582	-5078	67	11	764	623	-1	-1	0	11	759	620	1603352414
-60	-71	-81	-81	-81	0	-83	0	0	0	0	0	-88	-90	-90	-81	-91	0	-72	-81	0	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5447	-1095	-2737	28582	-5079	67	11	764	623	-1	0	0	11	759	620	1603352415
0	-83	-81	-82	-81	-85	-84	0	-86	-83	-85	0	-89	-88	-88	-80	-95	0	-72	-79	0	-75	-76	-76	-76	-76	0	-90	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1079	-2819	28581	-5077	67	11	764	623	-1	0	0	11	759	620	1603352417
-61	-77	-81	-81	-80	0	0	0	0	0	0	0	-89	-88	-89	-81	-91	0	-81	-72	0	0	0	-76	0	0	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5387	-1064	-2804	28582	-5080	66	11	764	622	-1	0	0	11	759	619	1603352419
-61	-80	-81	-81	-81	0	0	0	0	0	0	0	-88	-89	-87	-78	-94	0	-81	-71	0	-75	-77	-78	-76	-75	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1049	-2819	28582	-5079	66	11	764	623	-1	0	0	11	759	620	1603352420
-61	-80	-81	-81	-81	-85	-85	0	-84	-85	-83	0	-89	-88	-89	-79	-91	0	-79	-78	0	-76	-75	0	0	0	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1034	-2834	28582	-5078	66	11	764	623	0	0	0	11	759	620	1603352422
-60	-72	-81	-80	-81	0	-84	0	0	0	0	0	-89	-89	-88	-80	-95	0	-72	-72	0	0	0	0	0	0	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1094	-2834	28584	-5083	67	11	765	622	-1	0	0	11	760	619	1603352423
0	-72	-82	-81	-80	-84	-85	0	-83	-84	-82	0	-88	-88	-88	-83	-94	0	-80	-71	0	-77	-78	-77	-78	-77	0	-89	0	-89	0	-94	-86	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1034	-2790	28582	-5078	66	11	764	623	-1	0	0	11	759	620	1603352425
-61	-81	-81	-81	-82	0	-85	0	0	0	0	0	-90	-88	-88	-80	-93	0	-81	-82	0	-77	-78	-77	-78	-78	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1049	-2804	28583	-5081	66	11	764	623	0	0	0	11	759	619	1603352427
-60	-71	-81	-81	-81	0	0	0	0	0	0	0	-88	-89	-88	-79	0	0	0	0	0	0	0	0	0	0	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1079	-2879	28583	-5081	67	11	764	622	-1	0	0	11	759	619	1603352428
0	-82	-76	-75	-76	0	-85	0	0	0	0	0	-81	-82	-81	-80	0	0	-81	-71	0	0	0	-76	0	0	0	-83	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357	-1064	-2804	28582	-5080	68	11	764	623	-1	-1	0	11	759	619	1603352430
-61	0	-81	-81	-81	0	-85	0	0	0	0	0	-89	-88	-89	-82	-91	0	0	-72	0	0	0	0	0	0	0	-89	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5409	-982	-2805	28582	-5079	68	11	764	623	-1	-1	0	11	759	619	1603352431
0	0	-81	-81	-81	0	-87	-81	0	0	0	0	-90	-88	-88	-81	-93	0	0	0	0	0	0	-76	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1049	-2819	28582	-5080	69	11	764	622	-1	-1	0	11	759	619	1603352433
0	-79	-81	-81	-81	0	0	0	0	0	0	0	-88	-88	-88	0	-92	0	-71	-81	0	0	0	0	0	0	0	-87	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	-1094	-2789	28581	-5078	67	11	764	623	-1	-1	0	11	759	620	1603352435
-62	-80	-76	-75	-76	0	0	0	0	0	0	0	-82	-82	-82	-81	-94	0	-79	-78	0	0	0	0	0	0	-88	-83	0	-82	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1079	-2789	28581	-5078	68	11	764	623	-1	0	0	11	759	620	1603352436
-61	-79	-81	-81	-80	-83	-85	0	-83	-86	-83	0	-90	-89	-87	-81	-94	0	-72	-71	0	0	0	-75	0	0	0	-89	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1079	-2804	28583	-5081	67	11	764	623	-1	0	0	11	759	619	1603352438
-61	0	-81	-81	-81	0	-84	0	0	0	0	0	-87	-89	-87	-81	-91	0	0	0	-90	0	0	0	0	0	0	-89	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1064	-2789	28583	-5081	67	11	764	623	-1	-1	0	11	759	619	1603352439
-60	0	-80	-81	-81	0	-85	0	0	0	0	0	-87	-88	-88	-80	-94	0	0	0	0	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1110	-2774	28582	-5079	68	11	764	623	-1	-1	0	11	759	619	1603352441
-61	0	-81	-81	-81	0	-83	0	0	0	0	0	-88	-87	-87	-82	0	0	0	0	0	0	0	-77	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5409	-1049	-2790	28582	-5079	67	11	764	623	-1	-1	0	11	759	620	1603352443
0	-78	-75	-74	-74	0	-83	-81	0	0	0	0	-82	-83	-82	-82	0	0	-72	0	0	-76	0	-77	-76	-77	0	-82	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357	-1064	-2790	28583	-5082	68	11	764	623	-1	-1	0	11	760	619	1603352444
-62	0	-81	-81	-81	0	0	0	0	0	0	0	-89	-88	-89	-81	-95	0	0	-79	0	0	0	-75	0	0	0	-89	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1004	-2805	28581	-5078	68	11	765	623	-1	-1	0	11	759	620	1603352446
-62	-72	-81	-81	-81	0	-79	0	0	0	0	0	-90	-89	-88	-82	-91	0	-77	-72	0	0	0	0	0	0	0	-90	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5401	-982	-2805	28582	-5078	68	11	764	623	-1	0	0	11	759	620	1603352447
-62	-71	-76	-74	-75	-83	-84	0	-83	-83	-84	0	-81	-82	-82	-80	0	0	-80	-72	0	-77	-78	-78	-77	-78	0	-83	0	-82	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357	-1124	-2797	28583	-5082	68	11	764	623	-1	0	0	11	760	619	1603352449
-62	-72	-81	-81	-81	0	0	0	0	0	0	0	-88	-88	-89	-80	0	0	-72	-84	0	-75	-75	-77	-76	-76	0	-89	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5394	-1034	-2819	28582	-5079	67	11	764	623	0	-1	0	11	759	619	1603352451
-61	0	-75	-74	-75	0	-83	0	0	0	0	0	-81	-82	-81	-82	0	0	-79	-72	0	0	0	0	0	0	0	-82	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	-1102	-2812	28582	-5078	67	11	764	623	-1	-1	0	11	759	620	1603352452
0	-73	-82	-81	-81	0	-84	0	0	0	0	0	-90	-89	-89	-83	-93	0	-72	-78	-86	-78	-74	-76	-77	-78	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5462	-1065	-2700	28584	-5084	67	11	764	622	-1	-1	0	11	760	619	1603352454
-61	0	-82	-82	-82	-84	-85	0	-85	-83	-84	0	-89	-90	-88	-79	-93	0	-83	0	0	-75	-77	-77	-77	-76	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5447	-1027	-2790	28581	-5078	67	11	764	623	-1	-1	0	11	759	620	1603352455
-62	-72	-76	-76	-76	0	0	0	0	0	0	0	-81	-82	-81	-81	0	0	-71	-71	0	0	0	-77	0	0	0	-82	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5387	-1034	-2797	28581	-5077	66	11	764	623	-1	0	0	11	759	620	1603352457
