0	0	-77	-78	-77	-82	-82	0	-84	-84	-82	-85	0	-91	-90	-89	-92	0	0	-69	0	-75	-74	-75	-76	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-901	-2595	28387	-4989	57	9	755	635	-1	-1	0	9	749	631	1603352355
-58	-71	-77	-78	-77	0	0	0	0	0	0	-83	0	0	-91	-90	-95	0	-70	-70	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	-879	-2566	28387	-4988	56	9	755	635	-1	-1	0	9	749	631	1603352356
-57	0	-78	-78	-78	-81	-84	0	-81	-84	-82	0	-86	-86	-87	-90	-95	0	0	-70	-85	0	0	0	0	0	0	-87	0	-86	-93	-93	0	0	0	0	0	0	-90	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	5732	-864	-2625	28387	-4989	55	9	754	635	-1	-1	0	9	749	631	1603352358
-59	0	-77	-78	-79	0	0	0	0	0	0	-83	-92	-91	-91	0	-92	0	0	-70	-86	-77	-78	-77	0	-77	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-887	-2551	28387	-4989	54	9	755	635	-1	-1	0	9	749	631	1603352360
-57	0	-78	-77	-78	0	0	0	0	0	0	-84	-94	-92	0	0	-92	0	-70	-70	0	0	0	0	0	0	-91	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5733	-871	-2618	28386	-4987	55	9	755	635	-1	-1	0	9	749	632	1603352361
-58	-70	-77	-78	-78	-84	-83	0	-83	-82	-83	0	-94	-91	0	0	-93	0	-69	-70	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-886	-2528	28387	-4989	55	9	754	635	-1	-1	0	9	749	631	1603352363
-58	-71	-78	-76	-78	0	-84	0	0	0	0	0	0	-93	-94	-91	-94	0	-69	-70	0	0	0	-76	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672	-871	-2625	28386	-4987	56	9	755	635	-1	-1	0	9	749	632	1603352364
-61	0	-79	-78	-77	0	-85	0	0	0	0	0	-86	-86	-87	-92	-94	0	-70	0	0	0	0	-75	0	0	0	-87	0	-87	0	-91	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5635	-886	-2543	28386	-4986	56	9	755	635	-1	-1	0	9	749	632	1603352366
-60	-70	-79	-79	-78	0	0	-81	0	0	0	-83	-87	-87	-87	0	0	0	-70	-70	-88	-75	-75	-75	0	-76	0	-88	-87	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672	-871	-2618	28387	-4990	55	9	755	635	-1	-1	0	9	750	631	1603352368
-58	0	-78	-77	-78	0	-84	0	0	0	0	0	-87	-87	-87	-92	-94	0	0	-70	0	0	0	0	0	0	0	-87	0	-87	-90	-90	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	5657	-856	-2611	28386	-4986	55	9	755	635	-1	-1	0	9	749	632	1603352369
-59	0	-78	-78	-77	0	-82	-82	0	0	0	-84	-95	-90	-93	-91	-92	0	0	0	-85	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5627	-871	-2626	28386	-4987	56	9	755	635	-1	-1	0	9	749	632	1603352371
-59	-70	-77	-78	-79	0	0	0	0	0	0	0	-86	-87	-87	-87	-94	0	-70	-71	0	0	0	0	0	0	-92	-86	-90	-86	-93	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	5657	-886	-2611	28386	-4986	56	9	754	636	-1	-1	0	9	749	632	1603352372
0	-70	-77	-78	-78	0	0	0	0	0	0	-85	-86	-85	-85	-92	0	0	-70	-71	0	0	0	-77	0	0	0	-87	0	-87	0	0	-86	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	5672	-871	-2611	28385	-4985	55	9	754	636	-1	-1	0	9	749	632	1603352374
-57	-70	-78	-79	-78	-82	-85	0	-82	-86	-85	0	-85	-86	-86	-94	-93	0	-69	-70	-86	0	0	-75	0	0	0	-87	0	-86	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-887	-2566	28386	-4987	56	9	754	635	-1	-1	0	9	749	632	1603352376
-58	-70	0	-78	-78	0	0	0	0	0	0	-84	-85	-86	-86	0	0	0	-70	-69	-85	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	-886	-2670	28386	-4987	56	9	754	635	-1	-1	0	9	749	632	1603352377
-57	0	-78	-78	-78	0	0	0	0	0	0	-86	-85	-85	-86	0	0	0	0	-70	0	-74	-74	-74	-75	-76	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5627	-863	-2551	28385	-4985	55	9	754	635	-1	-1	0	9	749	632	1603352379
-59	0	-77	-77	-78	0	0	0	0	0	0	0	-86	-87	-86	-90	0	0	-70	-70	0	0	0	0	0	0	0	-87	0	-85	0	-93	0	0	-91	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5770	-871	-2611	28385	-4985	55	9	754	636	-1	-1	0	9	749	632	1603352380
-58	-69	-78	-78	-78	-82	-83	0	-82	-83	-83	0	-92	-92	-91	-92	-90	0	-69	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5620	-901	-2551	28388	-4991	56	9	755	634	-1	-1	0	9	750	631	1603352382
-57	-70	-78	-78	-77	0	-84	0	0	0	0	0	0	-93	-92	0	-93	0	0	0	-85	0	0	0	0	0	0	0	0	0	-88	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5657	-871	-2633	28386	-4986	56	9	755	635	-1	-1	0	9	749	632	1603352384
-56	0	-79	-79	-79	0	0	0	0	0	0	-84	-85	-85	-86	0	0	0	0	-69	0	0	0	-74	0	-74	-89	-86	-92	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5657	-871	-2566	28385	-4984	55	9	754	636	-1	-1	0	9	749	632	1603352385
0	-69	-78	-78	-79	0	0	-79	0	0	0	-83	0	0	0	0	-93	-94	-69	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	-886	-2603	28387	-4989	56	9	754	635	-1	-1	0	9	749	631	1603352387
-57	-68	-78	-78	-77	-81	-83	0	-82	-84	-84	0	-94	-92	0	0	-94	0	-69	-69	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672	-871	-2625	28386	-4986	56	9	754	636	-1	-1	0	9	749	632	1603352388
-56	-70	-81	-81	-79	0	0	-81	0	0	0	-83	-86	-85	-85	0	0	0	-69	-69	0	0	0	0	0	0	0	-85	0	-85	0	0	-83	0	0	0	0	-89	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	5688	-909	-2595	28385	-4984	56	9	754	635	-1	-1	0	9	749	632	1603352390
-57	0	-79	-78	-79	-83	-82	0	-84	-83	-82	-85	-85	-87	-86	-91	-92	0	0	-70	0	-75	-74	-74	-76	-74	0	-86	0	-86	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5627	-886	-2640	28385	-4985	55	9	754	635	-1	-1	0	9	749	632	1603352392
-59	0	-77	-77	-78	-85	-85	0	-84	0	0	0	0	-92	-91	-91	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-909	-2580	28386	-4986	56	9	754	635	-1	-1	0	9	749	632	1603352393
-56	0	-79	-78	-79	0	0	0	0	0	0	0	-86	-87	-85	-91	0	0	-70	-68	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5665	-871	-2611	28385	-4983	55	9	754	636	-1	-1	0	9	749	632	1603352395
0	0	-80	-79	-78	-84	-85	0	-85	0	-85	0	-87	-87	-86	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	-86	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5703	-946	-2618	28386	-4986	55	8	755	635	-1	-1	0	9	749	632	1603352396
-55	-71	0	-78	-79	0	-84	0	0	0	0	-85	-86	-86	-87	0	0	0	-71	-72	-85	-74	-74	-74	-75	-74	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-901	-2536	28386	-4986	56	9	754	635	-1	-1	0	9	749	632	1603352398
0	0	-79	-77	-79	0	0	0	0	0	0	0	-94	0	0	0	-92	0	0	-71	0	0	0	0	0	0	-93	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5710	-886	-2611	28385	-4984	56	9	754	635	-1	-1	0	9	749	632	1603352399
-62	-69	-79	-78	-78	0	0	0	0	0	0	0	0	0	0	-89	-93	0	-69	-69	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-886	-2595	28385	-4984	55	9	754	635	-1	-1	0	9	749	632	1603352401
-58	-71	-79	-79	-79	0	0	0	0	0	0	0	-87	-88	-87	0	-93	0	-69	-70	0	0	0	0	0	0	-86	-86	-93	-86	-91	0	-85	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	5627	-871	-2536	28386	-4987	55	9	754	635	-1	-1	0	9	749	632	1603352403
-59	0	-80	-78	-78	-85	-85	0	-85	-84	-84	0	-86	-86	-87	-90	0	0	-70	0	0	0	0	0	0	0	-86	-87	-87	-87	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-886	-2595	28385	-4984	56	9	754	635	-1	-1	0	9	749	632	1603352404
-59	-70	-78	-78	-79	0	0	0	0	0	0	0	-91	-93	-92	-90	-94	0	-70	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-887	-2536	28385	-4984	55	9	754	636	-1	-1	0	9	749	632	1603352406
0	-70	-80	-79	-80	0	-85	0	0	0	0	0	-93	-93	-91	0	-94	-92	-70	-71	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5717	-871	-2625	28387	-4988	56	9	754	635	-1	-1	0	9	749	631	1603352407
-58	-71	-79	-79	-80	0	0	0	0	0	0	0	0	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-857	-2521	28385	-4984	55	9	754	636	-1	-1	0	9	749	632	1603352409
-59	0	-79	-79	-79	0	0	0	0	0	0	0	-86	-86	-87	0	0	0	0	0	0	0	0	-73	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-871	-2588	28386	-4986	53	9	755	636	-1	-1	0	9	749	632	1603352411
0	-70	-79	-80	-79	0	0	-81	0	0	0	-85	-86	-87	-86	-88	-95	0	-72	-70	0	-72	-72	-72	-72	-72	0	-86	0	-86	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-856	-2611	28388	-4990	54	9	755	635	-1	-1	0	9	750	631	1603352412
-58	0	-79	-79	-79	0	0	0	0	0	0	-86	-92	0	-92	0	-92	0	-71	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	5718	-924	-2595	28387	-4987	53	9	755	636	-1	-1	0	9	749	632	1603352414
-59	-70	-79	-80	-79	0	0	0	0	0	0	0	-93	-93	-91	0	-94	0	0	-71	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-902	-2566	28386	-4986	53	9	754	636	-1	-1	0	9	749	632	1603352415
-58	-71	-78	-79	-78	0	0	0	0	0	0	0	-93	-93	-92	0	0	-94	-70	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5627	-886	-2566	28388	-4991	53	9	754	634	-1	-1	0	9	750	631	1603352417
-59	-71	-78	-79	-79	0	0	0	0	0	0	0	-93	-92	-93	0	-94	0	-71	-71	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	5657	-916	-2625	28386	-4986	53	9	754	635	-1	-1	0	9	749	632	1603352419
-59	-70	-79	-79	-79	0	0	0	-85	0	0	0	0	-92	-93	-91	-94	0	-69	-72	0	0	0	0	0	0	-86	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-879	-2595	28386	-4987	53	9	755	636	0	0	0	9	749	632	1603352420
0	-70	-79	-79	-79	0	0	0	0	0	0	0	-87	-86	-86	0	0	0	-70	-71	0	0	0	0	0	0	-86	-85	0	-87	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	5673	-901	-2551	28387	-4990	54	9	754	635	-1	-1	0	9	749	631	1603352422
-58	0	-79	-79	-79	0	0	0	0	0	0	0	-92	-94	0	-92	-92	0	-71	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-886	-2611	28386	-4987	54	9	754	636	-1	-1	0	9	749	632	1603352423
-59	-70	-78	-78	-78	0	0	0	0	0	0	0	0	0	0	0	-91	0	-69	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5673	-894	-2595	28386	-4986	54	9	754	636	-1	-1	0	9	749	632	1603352425
-59	-70	-79	-79	-79	0	-85	0	0	0	0	-86	-87	-87	-87	-91	0	0	-69	-69	0	-72	-72	0	-73	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	5627	-886	-2566	28388	-4990	54	9	754	635	-1	-1	0	9	750	631	1603352427
-59	-71	-79	-80	-79	0	0	0	0	0	0	0	0	-94	-92	0	-94	0	-71	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	5703	-886	-2611	28386	-4987	54	9	754	635	-1	-1	0	9	749	632	1603352428
-58	0	-78	-78	-78	0	0	-81	0	0	0	0	0	0	0	0	-94	-94	0	0	0	0	0	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	5718	-902	-2521	28387	-4987	53	9	754	635	-1	-1	0	9	749	632	1603352430
-58	-70	-78	-79	-78	0	0	0	0	0	0	-85	-92	0	0	0	-92	0	-70	-70	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	5718	-916	-2573	28387	-4989	52	8	754	634	-1	-1	0	9	749	631	1603352431
0	0	-78	-78	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	-72	-72	-73	-72	0	0	0	0	0	-93	0	0	0	-95	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	5688	-901	-2566	28386	-4985	53	9	754	636	-1	-1	0	9	749	632	1603352433
-60	-69	-79	-79	-80	0	0	0	0	0	0	-84	-87	-87	-88	-88	-94	0	-70	-69	-86	0	0	0	0	0	-88	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5702	-886	-2692	28386	-4986	53	9	755	636	-1	-1	0	9	749	632	1603352435
-58	-71	-79	-78	-78	0	0	0	0	0	0	-86	-92	0	-92	-91	-93	0	-70	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-887	-2566	28386	-4987	55	9	754	635	-1	0	0	9	749	632	1603352436
-59	0	-79	-78	-79	0	0	-82	-85	-87	-87	-87	-86	-86	-87	-92	0	0	-70	0	0	0	0	0	0	0	-91	-86	-92	-87	-92	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	-88	0	0	0	0	0	0	5725	-886	-2610	28386	-4987	55	9	754	636	-1	-1	0	9	749	632	1603352438
-59	-71	-78	-78	-78	0	0	0	0	0	0	0	-92	-93	0	-93	0	0	-72	-71	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5657	-901	-2558	28386	-4987	54	9	754	635	-1	0	0	9	749	632	1603352439
0	-71	-78	-78	-78	0	-86	0	0	0	0	0	-92	0	-93	-91	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5620	-894	-2566	28387	-4988	54	9	754	635	-1	-1	0	9	749	632	1603352441
-58	-71	-79	-80	-79	0	0	0	0	0	0	-86	-87	-87	-87	-90	0	0	-71	-71	-85	0	0	-73	0	0	-92	-86	-85	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	5657	-916	-2625	28387	-4988	54	9	755	636	-1	-1	0	9	749	631	1603352443
-59	-70	-79	-78	-78	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5612	-856	-2544	28387	-4988	54	9	755	635	-1	-1	0	9	749	632	1603352444
-59	-70	-78	-78	-78	0	0	0	0	0	0	0	0	-93	-92	0	-92	0	-70	-69	0	0	0	-72	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5657	-886	-2611	28387	-4988	54	9	754	635	-1	-1	0	9	749	632	1603352446
-59	-69	-78	-78	-79	0	0	0	0	0	0	0	-95	-92	0	-91	0	-94	-70	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5657	-886	-2595	28388	-4991	54	9	754	635	-1	-1	0	9	750	631	1603352447
-59	0	-79	-78	-79	0	0	0	0	0	0	-84	-93	0	-93	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	5658	-901	-2536	28386	-4987	54	9	754	635	-1	-1	0	9	749	632	1603352449
-59	-71	-79	-79	-79	0	0	0	0	0	0	0	-87	-86	-87	-89	-93	0	-71	-70	0	0	0	0	0	0	-89	-87	0	-87	-85	0	0	0	-92	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	5695	-871	-2633	28387	-4988	54	9	754	635	-1	-1	0	9	749	631	1603352451
-59	-71	-79	-79	-79	0	0	0	0	0	0	0	-86	-87	-86	-90	0	0	-70	-69	-86	0	0	0	0	0	0	-88	0	-88	0	0	-85	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5703	-871	-2581	28388	-4991	55	9	754	635	-1	-1	0	9	750	631	1603352452
0	0	-78	-77	-79	0	0	0	-84	-84	0	0	-94	0	-94	-91	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-856	-2566	28387	-4988	55	9	755	635	-1	-1	0	9	749	632	1603352454
-58	0	-80	-79	-78	0	0	0	0	0	0	0	-92	0	0	0	-92	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5695	-901	-2603	28387	-4988	54	9	754	635	-1	-1	0	9	749	632	1603352455
-58	-70	-79	-78	-78	-87	-87	-81	-86	-86	-85	-86	0	-91	-92	-91	-93	0	-69	-70	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5718	-871	-2551	28388	-4992	55	9	754	634	-1	-1	0	9	750	631	1603352457
-59	-70	-78	-78	-78	0	0	0	0	0	0	0	0	0	0	0	-92	0	-70	-71	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	5672	-871	-2625	28387	-4989	53	9	754	635	-1	-1	0	9	749	631	1603352459
-59	-69	-78	-79	-78	0	0	0	0	0	0	0	-94	-93	0	0	-92	0	0	-71	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	-818	-2611	28386	-4987	54	9	754	635	-1	-1	0	9	749	632	1603352460
-59	-70	-79	-79	-79	0	0	0	0	0	0	-85	-86	-87	-87	-90	0	0	-71	-70	-85	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5628	-886	-2551	28388	-4991	53	9	755	634	-1	-1	0	9	750	631	1603352462
-59	-71	-79	-79	-78	0	0	0	0	0	0	0	-86	-87	-87	0	-93	0	-70	-71	-87	0	0	-72	0	0	0	-87	-88	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	-887	-2580	28387	-4987	53	9	754	636	-1	-1	0	9	749	632	1603352463
0	0	-79	-78	-78	0	0	0	0	0	0	-85	0	-93	0	0	0	0	0	-71	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5695	-886	-2595	28387	-4988	54	9	754	635	-1	-1	0	9	749	631	1603352465
-60	-71	-79	-80	-79	0	0	0	0	0	0	-85	-86	-87	-86	-91	0	0	-71	-70	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	5687	-886	-2640	28387	-4989	54	9	754	635	-1	-1	0	9	749	631	1603352467
-60	-71	-79	-79	-79	0	0	0	0	0	0	-86	-85	-86	-86	-92	0	0	0	0	0	0	0	-75	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5688	-886	-2595	28387	-4988	54	9	754	635	-1	-1	0	9	749	631	1603352468
-59	-69	-78	-78	-79	0	0	0	0	0	0	-87	0	-90	-92	0	-93	0	-70	-70	-87	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	5687	-856	-2596	28387	-4988	54	8	754	635	-1	-1	0	9	749	631	1603352470
-60	-70	-78	-78	-79	0	0	0	0	0	0	0	-92	0	0	-90	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	5688	-901	-2595	28388	-4990	54	9	754	634	-1	-1	0	9	750	631	1603352471
-60	0	-79	-78	-79	0	0	0	0	0	0	0	-94	-92	-95	-92	-92	0	0	0	0	0	0	-73	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672	-901	-2633	28387	-4988	53	9	754	635	0	-1	0	9	749	631	1603352473
