0	0	-82	-81	-81	0	0	0	0	0	0	0	-88	-88	-87	-88	-90	-90	-70	0	0	-72	-74	-76	-74	-75	-89	-87	0	-87	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5507	-810	-2551	28385	-4843	155	26	737	653	-1	-1	0	26	733	650	1603352376
-53	0	-82	-82	-82	0	0	0	0	0	0	0	-88	-87	-87	-89	-91	-90	0	0	0	-75	-77	-75	-75	-77	0	-87	0	-88	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-796	-2566	28384	-4839	154	26	737	654	-1	-1	0	26	732	651	1603352377
-52	-73	-78	-78	-77	0	0	0	0	0	0	0	-82	-84	-84	-92	0	-94	-80	-74	0	0	0	0	0	0	0	-83	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5551	-795	-2634	28383	-4839	154	26	737	654	-1	-1	0	26	732	651	1603352379
-55	-75	-77	-77	-77	0	0	0	0	0	0	0	-81	-82	-82	-89	0	-96	-81	-82	0	-78	-78	0	-78	0	-88	-83	-88	-82	-87	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5566	-795	-2626	28385	-4842	155	26	737	652	-1	-1	0	26	733	650	1603352380
-55	-71	-83	-85	-84	0	0	-75	0	0	0	0	-87	-88	-88	-90	-91	-90	-69	-81	0	-75	-76	0	-76	-75	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	-87	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-781	-2604	28384	-4839	155	26	736	654	-1	-1	0	26	732	650	1603352382
-55	-73	-78	-77	-77	0	0	0	0	0	0	0	-82	-83	-84	-90	0	-95	-72	-72	0	0	0	0	0	0	0	-83	0	-84	0	0	-85	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-781	-2566	28383	-4839	154	26	737	654	-1	-1	0	26	732	651	1603352384
-59	0	-78	-77	-78	0	0	0	0	0	0	-87	-82	-82	-83	-91	0	-92	0	0	-90	0	0	0	0	0	0	-83	0	-83	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	5612	-826	-2566	28384	-4841	154	25	737	653	-1	-1	0	26	733	650	1603352385
0	-79	-81	-81	-82	0	-86	0	0	0	0	0	-87	-89	-86	0	-93	-89	-72	-76	0	-77	-77	-77	-76	-78	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-811	-2559	28384	-4840	154	26	737	654	-1	-1	0	26	732	650	1603352387
0	0	-83	-82	-82	0	0	0	-91	-89	0	0	-88	-86	-86	-90	-93	-91	0	-81	0	0	0	-76	0	0	-87	-87	-86	-86	-89	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5582	-803	-2559	28384	-4840	154	25	737	654	-1	-1	0	26	732	650	1603352388
-57	-72	-81	-82	-82	0	0	0	0	0	0	0	-87	-89	-87	-88	-92	-92	-78	-73	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5522	-818	-2551	28384	-4840	154	26	737	654	-1	-1	0	26	733	650	1603352390
-56	-71	-76	-75	-76	0	0	0	0	0	0	0	-81	-82	-83	-90	0	0	-71	0	0	0	0	0	0	0	-88	-83	-89	-83	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	-94	0	0	0	0	0	0	0	0	0	5567	-825	-2633	28385	-4842	154	26	737	653	-1	-1	0	26	733	650	1603352392
-56	-72	-82	-81	-81	0	-89	0	-88	-89	-87	0	-89	-87	-88	-90	-93	-90	-78	-77	0	0	0	-77	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	5521	-803	-2626	28384	-4839	154	26	737	654	-1	-1	0	26	732	651	1603352393
-58	0	-82	-81	-81	0	0	0	0	0	0	0	-88	-87	-87	-87	-91	-91	0	-70	0	0	0	0	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-795	-2611	28384	-4840	154	26	737	654	-1	-1	0	26	733	650	1603352395
0	-70	-81	-81	-83	0	0	0	0	0	0	0	-88	-87	-88	0	-93	-91	0	0	-88	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5612	-818	-2559	28384	-4839	155	26	737	653	-1	-1	0	26	732	651	1603352396
-52	-72	-82	-82	-82	-87	0	0	-88	-85	-87	0	-88	-88	-88	-88	-93	-92	-77	-72	0	0	0	0	0	0	-89	-87	0	-87	-88	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5574	-796	-2537	28383	-4838	155	26	737	654	-1	-1	0	26	732	651	1603352398
-56	-72	-83	-83	-83	0	-86	0	0	0	0	0	-87	-87	-87	-89	-93	-90	-72	-78	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5582	-803	-2551	28384	-4840	155	26	737	653	-1	-1	0	26	733	650	1603352399
-57	0	0	-77	-76	0	0	0	-86	-89	0	0	-82	-83	-82	-88	-95	0	0	-78	-89	0	0	0	0	0	-90	-82	0	-82	-90	-93	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	5567	-811	-2566	28384	-4840	155	26	737	653	-1	-1	0	26	733	650	1603352401
-54	-79	-82	-82	-84	0	0	0	0	0	0	0	-89	-87	-88	-87	-94	-91	-79	-79	0	-75	-74	-74	-75	-74	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5559	-810	-2693	28383	-4838	154	26	737	654	-1	-1	0	26	732	651	1603352403
-55	-72	-75	-75	-76	0	0	0	0	0	0	0	-81	-82	-82	-90	0	0	-71	-70	0	0	0	0	0	0	-90	-81	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-841	-2536	28383	-4838	156	26	737	654	-1	-1	0	26	732	651	1603352404
0	-78	-78	-78	-77	0	0	-76	0	-89	0	0	-82	-82	-83	-87	0	-93	-79	-79	0	-73	-73	-75	-74	-73	-88	-83	-90	-84	-88	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	5612	-796	-2536	28385	-4842	155	26	737	653	-1	-1	0	26	733	650	1603352406
-53	0	-76	-76	-76	0	0	0	0	0	0	0	-81	-83	-83	-88	0	0	0	-72	0	0	0	0	0	0	-91	-83	-90	-83	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5537	-795	-2551	28383	-4838	155	26	737	654	-1	-1	0	26	732	651	1603352407
0	-80	-76	-75	-76	0	0	0	0	0	0	0	-82	-83	-82	-88	0	-93	-80	-71	0	0	0	-76	0	0	-91	-83	-89	-83	-89	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-796	-2551	28383	-4838	154	26	737	653	-1	-1	0	26	732	651	1603352409
-58	-77	-82	-82	-81	0	0	0	0	0	0	0	-87	-87	-87	-89	-91	-92	-71	-78	0	-77	-75	-75	-75	-75	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-811	-2551	28386	-4845	153	26	737	652	-1	-1	0	26	733	650	1603352411
-57	0	-82	-81	-81	0	0	0	0	0	0	0	-89	-89	-88	-90	-92	-91	0	-81	0	-76	-74	-74	-73	-76	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-803	-2566	28384	-4841	151	26	737	654	0	0	0	25	733	650	1603352412
-53	-70	-82	-84	-82	0	0	0	0	0	0	0	-88	-88	-89	-91	-92	-91	-78	-79	0	0	0	0	0	0	0	-87	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5559	-811	-2566	28385	-4841	151	26	737	653	-1	-1	0	25	733	650	1603352414
-58	-72	-78	-78	-77	0	0	0	0	0	0	0	-82	-84	-83	-90	0	-95	-72	0	0	0	0	0	-76	0	0	-83	-87	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	5575	-826	-2551	28386	-4845	151	26	737	652	-1	0	0	26	733	650	1603352415
-57	-82	-82	-83	-82	0	0	0	0	0	0	0	-89	-87	-87	-91	-92	-92	-84	-83	0	0	0	-77	0	0	0	-87	0	-87	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-825	-2596	28385	-4842	152	26	737	654	0	0	0	26	733	650	1603352417
0	0	-82	-81	-83	0	0	0	0	0	0	0	-88	-87	-88	-89	-92	-92	-70	-69	0	0	0	0	0	0	-92	-87	-91	-87	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-811	-2566	28384	-4840	152	26	737	654	-1	-1	0	26	733	650	1603352419
0	0	-77	-77	-77	-87	-88	0	-86	-86	-87	0	-82	-83	-82	-91	-93	-94	0	0	0	0	0	-76	0	0	0	-83	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	5522	-811	-2529	28385	-4841	151	26	737	653	-1	-1	0	25	733	650	1603352420
-54	-70	-76	-76	-76	0	-87	0	0	0	0	0	-82	-83	-83	-89	0	0	-73	-72	0	0	0	0	0	0	0	-83	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5582	-766	-2551	28385	-4841	151	26	737	654	-1	0	0	25	733	650	1603352422
-56	-80	-81	-79	-81	0	-87	0	0	0	0	0	-86	-88	-87	-91	-91	0	-72	-72	0	0	0	0	0	0	0	-89	0	-87	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5582	-750	-2611	28385	-4841	152	26	736	653	0	0	0	26	733	650	1603352423
-52	-72	-81	-80	-82	0	0	0	0	0	0	0	-88	-88	-86	0	-91	-92	0	0	0	0	0	0	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-855	-2596	28385	-4841	150	26	736	654	-1	0	0	25	733	650	1603352425
-57	-72	-83	-83	-81	0	0	0	0	0	0	0	-89	-87	-87	-88	-93	-91	-71	-78	0	0	0	0	0	0	0	-87	0	-87	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5597	-811	-2566	28384	-4841	153	25	737	654	-1	-1	0	26	733	650	1603352427
-58	-73	-82	-83	-83	0	0	0	-91	-88	0	0	-87	-88	-87	-91	-91	-92	-73	-79	0	0	0	0	0	0	0	-87	0	-87	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-796	-2551	28385	-4841	152	26	737	654	-1	-1	0	26	733	650	1603352428
-58	-72	-82	-82	-82	0	0	0	0	0	0	0	-90	-87	-87	-87	-93	-91	-80	-81	0	0	0	0	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5612	-826	-2551	28384	-4840	152	25	736	653	-1	-1	0	26	733	650	1603352430
0	-73	-81	-81	-80	0	0	0	0	0	0	0	-87	-89	-88	-88	-91	-90	-78	-79	0	-76	-75	-76	-75	0	-90	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-826	-2536	28385	-4842	151	25	736	654	-1	0	0	25	733	650	1603352431
-57	-73	-83	-81	-81	0	0	0	0	0	0	0	-87	-88	-87	-89	-91	-92	-73	-81	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-795	-2611	28384	-4840	150	26	737	654	-1	0	0	25	732	650	1603352433
-57	-83	-82	-81	-82	0	0	0	0	0	0	0	-88	-88	-87	-88	-93	-91	-81	-82	0	0	0	0	0	0	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-810	-2619	28385	-4841	151	25	737	654	-1	-1	0	25	733	650	1603352435
-53	-74	-82	-81	-81	0	0	0	0	0	0	0	-89	-87	-89	-87	-92	-92	-76	-79	0	0	0	0	0	0	0	-87	-89	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-855	-2596	28386	-4845	152	26	737	654	0	-1	0	26	733	650	1603352436
-53	-74	-82	-80	-81	0	0	0	0	0	0	0	-89	-87	-88	-90	-93	-92	-80	-73	0	0	0	0	0	0	0	-89	0	-87	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5551	-765	-2626	28385	-4841	151	25	737	653	-1	0	0	25	733	650	1603352438
-54	-72	-83	-83	-82	0	0	0	0	0	0	0	-89	-87	-87	-87	-93	-92	-72	-72	0	0	0	0	0	0	0	-88	0	-87	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-781	-2596	28385	-4842	151	26	737	653	-1	-1	0	25	733	650	1603352439
-56	-76	-81	-81	-81	0	0	0	0	0	0	0	-89	-87	-88	-86	-91	-91	-72	-71	0	0	0	-77	0	0	0	-88	0	-87	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5627	-796	-2596	28387	-4847	152	26	737	652	0	0	0	26	733	650	1603352441
-57	-72	-81	-82	-82	0	0	0	0	0	0	0	-86	-89	-88	-87	-92	-89	-77	-72	0	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-796	-2551	28385	-4842	152	26	737	653	0	0	0	26	733	650	1603352443
-55	0	-82	-80	-81	0	0	0	0	0	0	0	-88	-89	-87	-90	-93	-91	-77	0	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-811	-2499	28384	-4841	152	26	737	653	-1	0	0	26	733	650	1603352444
-58	-72	-77	-77	-77	0	0	-76	0	0	0	0	-81	-83	-81	-90	0	-94	-73	-73	0	-79	-79	-82	-80	-81	0	-83	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	5567	-855	-2611	28386	-4844	152	26	737	652	-1	0	0	26	733	650	1603352446
-53	-79	-81	-81	-80	0	0	0	0	0	0	0	-89	-88	-87	-88	-91	-91	-77	-73	-88	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5567	-811	-2566	28385	-4841	152	26	736	653	-1	-1	0	26	733	650	1603352447
-55	-79	-77	-76	-76	0	0	0	0	0	0	-89	-82	-82	-83	-89	0	-95	-80	-81	-86	0	0	0	0	0	0	-83	0	-82	0	0	-87	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5582	-855	-2611	28384	-4840	151	26	737	654	-1	0	0	25	733	650	1603352449
-57	0	-81	-81	-81	0	0	0	0	0	0	0	-88	-88	-86	-87	-94	-90	0	0	0	0	0	0	0	0	0	-90	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5597	-826	-2596	28386	-4846	152	25	737	652	-1	-1	0	25	733	650	1603352451
-52	0	-81	-81	-81	0	0	0	0	0	0	0	-87	-88	-88	-91	-94	-90	0	0	-85	0	0	-75	0	0	-93	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5514	-826	-2536	28385	-4841	152	26	737	653	-1	0	0	26	733	650	1603352452
-56	-72	-78	-77	-77	0	0	0	0	0	0	0	-81	-83	-82	-92	0	-94	-71	-71	0	-75	-75	-75	-75	-75	0	-83	0	-82	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5506	-795	-2567	28385	-4841	151	25	737	653	-1	0	0	26	733	650	1603352454
-53	-71	-82	-81	-82	0	0	0	0	0	0	0	-88	-87	-87	-92	-94	-92	-71	-72	0	0	0	-74	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5612	-826	-2596	28387	-4847	151	25	737	652	-1	-1	0	25	733	650	1603352455
0	-77	-83	-82	-81	0	0	0	0	0	0	0	-88	-88	-88	-90	-92	-92	-75	-71	-86	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5552	-781	-2551	28385	-4842	150	25	737	653	-1	0	0	25	733	650	1603352457
