0	0	-80	-81	-80	0	-85	0	0	0	0	0	-89	-86	-86	-88	0	-94	0	0	0	0	0	0	0	0	0	-85	0	-87	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5975	-1083	-2415	28073	-4919	130	21	746	642	-1	-1	0	22	742	640	1603352376
-54	0	-80	-81	-81	0	0	0	0	0	0	0	-86	-87	-86	-90	-95	-93	0	0	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6050	-1099	-2437	28073	-4919	130	21	746	643	-1	-1	0	22	742	640	1603352377
-60	0	-82	-80	-80	0	0	0	0	0	0	0	-89	-87	-85	-90	-94	-95	-81	-81	0	-81	-84	-81	-81	-84	-87	-87	-87	-87	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	6035	-1039	-2415	28072	-4917	130	21	746	643	-1	-1	0	22	741	641	1603352379
-59	0	-83	-83	-81	0	0	0	0	0	0	0	-87	-86	-86	-91	0	-93	-81	0	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	-94	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6005	-1038	-2437	28074	-4922	129	21	746	642	-1	-1	0	22	742	640	1603352380
-57	-79	-81	-80	-81	0	0	0	0	0	0	0	-85	-86	-86	-87	-93	-95	-79	0	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6005	-1091	-2445	28073	-4919	129	21	746	643	-1	-1	0	22	742	640	1603352382
-57	0	-80	-80	-80	0	0	0	0	0	0	0	-85	-87	-86	-87	0	-94	-78	0	0	-82	-82	-83	-84	-83	0	-86	0	-86	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	5990	-1039	-2370	28073	-4918	129	21	746	643	-1	-1	0	22	741	640	1603352384
-57	-78	-80	-80	-79	0	-85	0	0	0	0	0	-86	-86	-87	-89	0	-92	0	-77	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	-95	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	6020	-1024	-2370	28073	-4918	129	21	746	643	-1	-1	0	22	741	640	1603352385
-57	-77	-76	-76	-77	0	-86	0	0	0	0	0	-82	-84	-83	-87	-95	-90	-80	0	0	0	0	0	-83	0	0	-83	0	-83	0	-87	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	-94	0	0	0	0	0	0	0	0	5960	-1068	-2415	28073	-4919	129	21	746	643	-1	-1	0	22	741	640	1603352387
-57	-77	-80	-79	-80	0	-86	0	0	0	0	0	-86	-85	-86	-88	-93	0	-77	-78	-88	0	0	0	0	0	-87	-86	-87	-87	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6035	-1099	-2400	28073	-4918	129	21	746	643	-1	-1	0	22	741	640	1603352388
-59	-79	-79	-80	-80	0	-88	0	0	0	0	0	-87	-86	-87	-90	-94	-93	0	-76	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	5945	-1061	-2363	28072	-4918	129	21	746	643	-1	-1	0	22	741	640	1603352390
-53	-73	-79	-80	-79	0	-84	0	0	0	0	0	-87	-86	-87	-92	0	-92	-79	-73	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	5989	-1053	-2475	28073	-4918	129	21	746	643	-1	-1	0	22	741	640	1603352392
-59	0	-79	-80	-80	0	0	0	-87	0	0	0	-88	-87	-88	-89	0	-93	0	0	0	-81	-83	-82	-82	-81	0	-87	0	-87	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	-87	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	6005	-1038	-2430	28073	-4918	129	21	746	644	-1	-1	0	22	741	640	1603352393
-64	0	-79	-79	-77	0	0	0	0	0	0	0	-82	-83	-83	-88	0	-88	0	0	-88	0	0	0	0	0	0	-83	-86	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	5982	-1054	-2311	28073	-4919	130	21	746	642	-1	-1	0	22	741	640	1603352395
-62	0	-79	-80	-80	0	-87	0	0	0	0	0	-86	-85	-86	-90	-95	-92	-73	-73	-90	0	0	0	0	0	0	-86	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	5982	-1068	-2430	28073	-4918	129	21	746	644	-1	-1	0	22	741	640	1603352396
-54	-73	-80	-82	-80	0	0	0	0	0	0	0	-86	-86	-85	-86	0	-93	-73	-73	0	0	0	-74	0	0	-89	-86	-89	-86	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	6050	-1068	-2430	28072	-4917	129	22	746	644	-1	-1	0	22	741	641	1603352398
-65	-73	-80	-81	-81	0	-87	0	0	0	0	0	-86	-87	-87	-90	0	-93	-71	-71	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	-91	6005	-993	-2400	28072	-4915	129	21	746	644	-1	-1	0	22	741	641	1603352399
-64	-72	-80	-81	-81	0	0	0	0	0	0	0	-87	-86	-87	-92	0	0	-73	-72	0	0	0	0	0	0	0	-86	-86	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	6050	-1084	-2400	28074	-4920	128	21	746	643	-1	-1	0	22	742	640	1603352401
-55	-75	-76	-76	-75	0	0	0	0	0	0	0	-81	-82	-83	-88	0	-90	0	0	0	-83	-81	0	-82	-83	-86	-83	-85	-83	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6035	-1046	-2460	28072	-4917	129	22	746	644	-1	-1	0	22	741	641	1603352403
-54	-80	-81	-81	-82	0	0	0	0	0	0	0	-87	-87	-86	-88	0	0	0	-80	0	-82	-82	0	-83	-84	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-88	0	0	0	-95	-94	-96	0	0	0	0	0	0	0	0	0	-85	0	-92	5989	-993	-2415	28073	-4918	128	21	746	644	-1	-1	0	22	741	640	1603352404
-54	0	-82	-82	-82	0	0	0	0	0	0	0	-86	-86	-87	-87	0	-92	0	-81	0	0	0	0	0	0	0	-86	0	-86	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	6035	-1054	-2400	28073	-4919	129	21	746	643	-1	-1	0	22	742	640	1603352406
-58	0	-76	-77	-76	0	0	0	0	0	0	0	-83	-83	-83	-89	-91	-91	-78	-79	0	0	0	0	0	0	0	-84	-87	-83	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	6035	-1068	-2430	28072	-4918	129	21	746	643	-1	-1	0	22	741	640	1603352407
-59	-78	-81	-80	-80	0	0	0	0	0	0	0	-86	-86	-86	-88	0	-93	-79	0	0	0	0	0	0	0	0	-85	0	-87	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	-92	6020	-1068	-2422	28073	-4919	128	21	746	643	-1	-1	0	22	742	640	1603352409
-60	-79	-80	-82	-81	0	0	0	0	0	0	0	-86	-86	-86	0	0	0	-78	-80	0	0	0	0	0	0	-89	-86	-88	-86	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	5975	-1068	-2415	28075	-4924	127	22	746	642	0	-1	0	21	742	640	1603352411
0	0	-81	-80	-81	0	0	0	0	0	0	0	-87	-86	-87	-93	0	0	0	0	0	0	0	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	5989	-1053	-2430	28074	-4921	125	21	746	643	0	-1	0	21	742	640	1603352412
-54	0	-80	-81	-80	0	0	0	0	0	0	0	-88	-86	-86	-87	0	-95	-82	-74	0	0	0	-77	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5989	-1023	-2415	28073	-4919	127	22	746	644	0	-1	0	21	742	640	1603352414
-54	0	-79	-80	-78	0	0	0	0	0	0	0	-82	-83	-82	-92	-92	-91	-75	0	0	-75	-76	-74	-76	-76	0	-83	-90	-83	0	0	0	0	0	0	-88	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	-95	-94	-94	0	0	0	0	0	0	0	0	0	0	0	0	5990	-1054	-2385	28075	-4923	126	22	746	643	0	-1	0	21	742	640	1603352415
0	0	-79	-77	-79	-86	-88	0	-87	-85	-87	0	-82	-82	-83	-90	-93	-91	0	-84	0	0	0	0	0	0	0	-83	0	-83	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	-90	5989	-1053	-2445	28074	-4922	127	21	746	643	0	-1	0	21	742	640	1603352417
-53	-81	-77	-78	-77	0	-87	0	0	0	0	0	-82	-83	-83	0	-95	-90	-81	0	0	-78	-78	0	-79	-78	-90	-84	-87	-83	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	5975	-1083	-2400	28073	-4920	126	21	746	643	0	-1	0	21	742	640	1603352419
-52	-73	-78	-78	-78	-82	-84	0	-82	-84	-86	0	-82	-83	-84	-93	-93	-91	-76	-81	0	0	0	-79	0	0	0	-83	0	-84	0	-91	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	-90	5990	-1068	-2415	28074	-4922	127	21	746	642	0	-1	0	21	742	640	1603352420
-53	-81	-81	-82	-82	0	0	0	0	0	0	0	-88	-86	-86	-87	0	-93	-81	-80	0	0	-84	0	0	0	0	-87	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	5975	-1046	-2415	28074	-4921	126	22	746	643	0	-1	0	21	742	640	1603352422
-54	0	-83	-84	-81	0	-85	0	0	0	0	0	-86	-86	-87	-91	-94	-92	0	0	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	-80	0	-91	6005	-1068	-2415	28074	-4920	125	21	746	643	0	-1	0	21	742	640	1603352423
-52	-79	-78	-77	-76	0	-86	0	0	0	0	0	-83	-84	-83	-86	-94	-90	-79	-79	0	0	0	0	0	0	-87	-83	0	-84	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5990	-1068	-2430	28073	-4919	126	21	746	643	0	-1	0	21	742	640	1603352425
-54	-73	-79	-77	-79	-86	-86	0	-86	-86	-85	0	-84	-83	-83	-90	0	-91	-73	-81	0	0	0	0	0	0	0	-82	0	-83	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	5989	-1053	-2437	28074	-4921	125	21	746	643	0	-1	0	21	742	640	1603352427
-59	-79	-78	-77	-78	0	0	0	0	0	0	0	-82	-83	-83	-88	-95	-91	0	-79	0	-82	-82	-83	-84	-81	-87	-83	-86	-83	-87	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	-95	-96	-97	0	0	0	-94	0	0	0	0	0	0	0	0	5975	-1046	-2423	28074	-4921	126	21	746	643	0	-1	0	21	742	640	1603352428
-60	-73	-79	-78	-77	0	0	0	0	0	0	0	-82	-83	-84	-88	0	-90	-73	-73	0	0	0	0	0	0	-87	-83	-86	-82	-87	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	5990	-1054	-2370	28074	-4920	126	21	746	643	0	-1	0	21	742	640	1603352430
-55	0	-79	-80	-80	0	-86	0	0	0	0	0	-86	-87	-86	-87	0	-92	-79	-79	0	0	0	0	0	0	0	-85	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	-93	0	0	0	0	-87	0	0	0	0	0	0	0	5945	-1061	-2415	28074	-4921	126	21	746	643	0	-1	0	21	742	640	1603352431
-54	0	-76	-76	-76	0	-85	0	0	0	0	0	-83	-83	-83	0	-94	-90	-74	0	0	-76	-77	-76	0	-76	-89	-83	-88	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5982	-1084	-2378	28073	-4918	125	21	746	643	0	-1	0	21	741	640	1603352433
-55	-74	-82	-82	-83	0	-85	0	0	0	0	0	-87	-86	-86	-88	0	0	-74	-80	0	-78	-78	-78	-79	-79	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	5960	-1038	-2400	28074	-4921	126	21	746	643	0	-1	0	21	742	640	1603352435
-54	-75	-77	-77	-78	0	0	0	0	0	0	0	-83	-84	-84	-90	-94	-91	-74	-75	-90	0	0	0	0	0	-90	-84	-85	-84	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	5975	-1113	-2430	28074	-4921	126	21	746	643	0	-1	0	21	742	640	1603352436
-55	-76	-80	-80	-80	0	-86	0	0	0	0	0	-89	-88	-87	-92	0	0	-77	-81	0	0	0	0	0	0	0	-86	0	-87	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	6080	-1099	-2444	28074	-4921	126	21	746	643	0	0	0	21	742	640	1603352438
0	-76	-81	-80	-80	0	-86	0	0	0	0	0	-88	-87	-88	-89	0	-94	-80	-80	0	-74	-75	-75	-73	-75	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	-93	0	0	0	0	0	0	0	0	0	0	0	0	5990	-1084	-2340	28074	-4921	126	21	746	643	0	-1	0	21	742	640	1603352439
-54	-80	-76	-78	-76	-87	-87	0	-88	-87	0	0	-83	-83	-83	-91	0	-90	-76	-80	-87	0	0	0	0	0	-86	-82	-86	-84	-89	-94	0	0	0	0	-84	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	5937	-1053	-2400	28074	-4921	126	21	746	643	0	-1	0	21	742	640	1603352441
-54	-78	-80	-81	-80	0	-87	0	0	0	0	0	-87	-86	0	-91	0	0	-74	-80	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	5960	-1083	-2415	28073	-4919	126	21	746	644	0	-1	0	21	741	640	1603352443
-55	0	-78	-78	-76	0	-85	0	0	0	0	0	-82	-83	-83	-91	-93	-91	0	0	0	0	0	0	0	0	0	-82	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6005	-1069	-2385	28074	-4920	126	21	746	643	0	-1	0	21	742	640	1603352444
-56	-75	-78	-79	0	0	0	0	0	0	0	0	-83	-83	-83	-92	0	-91	-80	-79	0	0	0	0	0	0	0	-82	0	-83	0	0	0	0	0	0	-88	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6050	-1068	-2430	28075	-4923	127	22	746	643	0	-1	0	21	742	640	1603352446
-54	0	-80	-79	-80	0	-88	0	0	0	0	0	-86	-88	-87	-89	0	-95	0	0	-89	0	0	0	0	0	-88	-86	0	-87	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5937	-1053	-2408	28074	-4921	127	22	746	643	0	-1	0	21	742	640	1603352447
-54	-75	-76	-76	-78	0	-86	0	-87	-87	0	0	-83	-83	-83	-90	0	-90	-80	-76	0	-73	-75	-74	-75	-76	0	-83	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6095	-1039	-2445	28073	-4919	125	21	745	643	0	-1	0	21	741	640	1603352449
-54	-79	-81	-81	-81	0	0	0	0	0	0	0	-87	-86	-88	0	0	-95	-75	-78	0	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5990	-1039	-2370	28075	-4923	126	21	746	643	0	-1	0	21	742	640	1603352451
-54	-74	-80	-81	-81	0	-85	0	0	0	0	0	-87	-87	-87	-91	0	0	0	0	0	-76	-74	-76	0	-75	-88	-86	-87	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	6005	-1076	-2355	28073	-4919	127	21	746	644	0	-1	0	21	742	640	1603352452
