0	-71	-82	-84	-81	0	0	0	0	0	0	0	-85	-86	-85	-86	-95	0	-68	-70	0	0	0	-85	0	0	0	-85	0	-86	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5912	-721	-2857	28590	-4886	121	19	742	645	0	0	0	20	738	645	1603352339
-52	-70	-77	-77	-77	0	-88	0	-87	-87	-88	0	-85	-86	-86	-87	-91	0	-64	-70	0	0	0	0	0	0	0	-86	0	-86	0	-90	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5912	-691	-2909	28605	-4895	119	21	741	645	0	0	0	20	739	644	1603352340
-54	-63	-76	-76	-76	0	0	0	0	0	0	-88	-87	-87	-87	-85	-92	0	-75	-65	-86	0	0	-79	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	5927	-751	-2924	28611	-4886	116	20	741	648	0	0	0	19	738	645	1603352342
-55	-63	-83	-82	-83	0	0	0	-86	-90	-88	0	-88	-88	-88	-87	-94	0	0	0	0	0	0	0	0	0	0	-88	0	-87	-90	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5927	-691	-2879	28610	-4885	116	20	741	648	0	0	0	20	738	645	1603352344
-54	-65	-84	-83	-82	0	0	0	0	0	0	0	-88	-88	-88	-83	-94	-92	-65	-65	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	5882	-690	-2909	28609	-4881	117	20	741	649	0	0	0	20	737	645	1603352345
-52	0	-81	-82	-83	0	0	0	-87	-89	-89	0	-88	-87	-87	-85	-94	-93	0	0	0	0	0	0	0	0	0	-88	0	-88	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5882	-720	-2894	28608	-4879	117	20	741	649	0	0	0	20	737	645	1603352347
-50	0	-82	-81	-81	0	-85	0	0	0	0	0	-89	-88	-87	-90	-93	-92	-65	-65	0	0	0	0	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5882	-728	-2909	28608	-4880	120	20	741	649	-1	-1	0	20	737	645	1603352348
0	-71	-80	-81	-81	0	0	0	0	0	0	0	-88	-88	-87	-90	-92	-93	-66	-64	0	0	0	0	0	0	0	-87	0	-89	-88	0	0	-92	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5882	-751	-2835	28607	-4876	119	20	741	649	-1	-1	0	20	737	646	1603352350
-52	-66	-78	-78	-78	-85	-83	0	-84	-84	-85	0	-86	-86	-86	-89	0	0	-66	-75	-88	0	0	0	0	0	0	-86	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5927	-669	-2820	28606	-4874	120	20	741	649	-1	-1	0	20	737	646	1603352352
-53	-66	-80	-82	-80	0	0	0	0	0	0	0	-88	-87	-87	-89	-92	-94	-73	-67	0	0	0	0	0	0	0	-88	0	-89	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5942	-706	-2939	28608	-4879	120	20	741	648	-1	-1	0	20	737	646	1603352353
