-55	-75	-84	-82	-84	0	-83	0	0	0	0	0	-91	-91	-91	-90	-95	0	-74	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1155	-3102	28572	-5219	43	11	776	604	-1	0	0	7	774	601	1603352339
-55	-68	-79	-78	-79	0	0	-79	0	0	0	0	-79	-79	-79	-90	0	0	-68	-76	-89	-85	-86	0	-83	-82	0	-80	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1140	-3086	28609	-5221	49	9	778	605	-1	0	0	8	775	600	1603352340
-54	-69	-79	-78	-79	0	0	0	0	0	0	0	-80	-81	-81	0	0	0	-68	-68	0	0	0	0	0	0	-88	-80	-87	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1141	-3012	28616	-5216	46	8	778	605	0	0	-1	8	774	601	1603352342
-61	-66	-78	-77	-79	-86	0	0	-85	-87	-86	0	-80	-81	-80	-89	0	0	-67	-67	0	0	0	0	0	0	0	-80	0	-81	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5883	-1140	-3102	28614	-5214	48	8	778	605	0	0	0	8	774	601	1603352344
-55	-75	-77	-79	-78	0	0	0	0	0	0	0	-80	-81	-81	-91	0	0	-69	-68	0	0	0	0	0	0	-87	-80	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5823	-1140	-3027	28613	-5211	47	8	778	606	0	0	0	8	773	602	1603352345
-55	-75	-78	-77	-80	0	-83	-80	0	0	0	0	-80	-81	-81	-91	0	0	-75	-68	0	0	0	0	0	0	0	-80	0	-80	-86	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1125	-3057	28613	-5210	48	8	778	606	0	0	0	8	773	602	1603352347
-55	-67	-81	-83	-83	-84	-85	0	-85	-86	0	0	-88	-89	-90	-90	-93	0	-75	-75	0	0	0	0	0	0	0	-89	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1155	-3072	28612	-5209	50	8	778	605	-1	-1	0	8	773	602	1603352348
-50	-69	-79	-77	-78	0	0	0	0	0	0	0	-79	-81	-81	-90	-94	0	-69	-75	0	0	0	0	0	0	0	-80	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5883	-1095	-3102	28610	-5205	51	8	778	606	-1	-1	0	8	773	603	1603352350
-50	-69	-83	-82	-82	0	-83	0	0	0	0	0	-90	-89	-89	-92	-93	0	-69	-76	0	0	0	0	0	0	0	-90	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1141	-3027	28610	-5205	51	8	778	606	-1	-1	0	8	773	603	1603352352
-50	-69	-79	-79	0	-83	-85	0	-83	-83	-84	0	-80	-79	-80	-89	0	0	0	0	0	0	0	0	0	0	0	-80	0	-80	0	-91	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5891	-1163	-3027	28609	-5203	52	8	778	606	-1	-1	0	8	773	603	1603352353
-51	-69	-82	-83	-83	0	-85	0	0	0	0	0	-91	-90	-91	-90	-95	0	-77	-76	0	0	0	-80	0	0	0	0	0	-89	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5876	-1171	-3012	28611	-5207	52	8	778	606	-1	-1	0	8	773	602	1603352355
0	-74	-82	-84	-84	0	-86	0	0	0	0	0	-90	-91	-90	-91	-92	0	-76	-68	0	-77	0	0	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5816	-1208	-3027	28609	-5204	53	8	778	606	-1	-1	0	9	773	603	1603352356
-50	-75	-78	-79	-77	-84	-84	0	-85	-85	-84	0	-80	-80	-79	-88	0	0	-76	-69	0	0	0	0	0	0	0	-79	0	-80	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5928	-1141	-3027	28609	-5203	52	8	778	606	-1	-1	0	8	773	603	1603352358
-50	-69	0	-79	-79	0	-85	0	0	0	0	0	-79	-80	-81	-91	0	0	-76	-76	0	0	0	0	0	0	0	-80	-87	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5928	-1141	-3071	28611	-5206	52	8	778	606	-1	-1	0	8	773	602	1603352360
-50	0	-83	-84	-83	0	0	0	0	0	0	0	-90	-90	-88	-90	-93	0	0	-77	0	0	0	0	0	0	0	-88	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1140	-3131	28610	-5205	51	8	778	606	-1	-1	0	8	773	603	1603352361
-56	0	-77	-79	-78	0	-84	0	0	0	0	0	-81	-79	-80	-93	0	0	-76	-69	0	0	0	0	0	0	0	-79	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1141	-3027	28610	-5205	52	8	778	606	-1	-1	0	9	773	603	1603352363
-55	-69	-84	-82	-84	0	0	0	0	0	0	0	-89	-89	-88	-90	-93	0	-69	-75	0	0	-78	-80	0	-81	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5936	-1148	-3086	28611	-5207	52	8	778	606	-1	-1	0	9	773	602	1603352364
-50	0	-78	-79	-78	-84	-85	0	-84	-84	-84	0	-79	-81	-79	-91	0	0	0	-75	-88	0	0	0	0	0	0	-80	0	-81	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5944	-1141	-3004	28610	-5205	52	9	778	606	-1	-1	0	8	773	603	1603352366
-56	0	-78	-77	-79	0	-88	0	0	0	0	0	-79	-81	-79	-88	-94	0	-69	-76	0	0	0	0	0	0	0	-80	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5883	-1155	-3057	28610	-5205	51	8	778	606	-1	-1	0	8	773	603	1603352368
-55	-69	-78	-78	-77	0	0	0	0	0	0	0	-80	-81	-81	-89	0	0	0	-76	0	0	0	0	0	0	0	-81	0	-80	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5868	-1140	-3072	28612	-5210	51	8	778	605	-1	-1	0	8	773	602	1603352369
0	-75	-83	-83	-83	0	-84	0	0	0	0	0	-89	-89	-89	-90	-93	0	-75	-70	-90	0	0	0	0	0	0	-89	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5883	-1125	-3057	28611	-5206	51	8	778	606	-1	-1	0	8	773	602	1603352371
0	-75	-77	-78	-77	0	-84	0	0	0	0	0	-79	-80	-81	-91	0	0	-76	-69	0	0	0	0	0	0	0	-81	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5974	-1126	-3012	28610	-5205	51	8	778	606	-1	-1	0	8	773	603	1603352372
-51	-69	-82	-82	-82	-84	-84	0	-85	-85	-83	0	-89	-90	-88	-91	-94	0	0	-76	0	0	0	0	0	0	0	-88	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5928	-1125	-3102	28612	-5210	52	8	778	605	-1	-1	0	8	773	602	1603352374
0	0	-83	-82	-82	0	-86	0	0	0	0	0	-90	-89	-89	-91	-94	0	0	-71	0	0	0	0	0	0	0	-89	-86	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1133	-3057	28611	-5206	51	8	778	606	-1	-1	0	8	773	602	1603352376
-50	-77	-77	-78	-77	0	-85	0	0	0	0	0	-79	-80	-80	-88	0	0	-75	-76	-88	0	0	0	0	0	0	-81	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5891	-1155	-3064	28610	-5206	52	8	778	606	-1	-1	0	9	773	602	1603352377
-55	-75	-78	-79	-79	0	-84	0	0	0	0	0	-80	-81	-80	-92	0	0	-76	-76	-89	0	0	0	0	0	0	-80	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5929	-1156	-3004	28612	-5209	52	8	778	604	-1	-1	0	9	773	602	1603352379
-50	0	-83	-83	-83	0	-85	0	0	0	0	0	-90	-89	-89	-91	-91	0	0	-69	0	0	0	0	0	0	-88	-89	0	-90	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1081	-3012	28611	-5206	51	8	778	605	-1	-1	0	8	773	602	1603352380
-51	-69	-79	-78	-79	-84	-86	0	-86	-86	-86	0	-80	-81	-80	-91	0	0	-68	-69	0	0	0	0	0	0	0	-79	0	-79	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5883	-1111	-3005	28610	-5205	52	8	778	606	-1	-1	0	8	773	603	1603352382
-51	-69	-79	-78	-79	0	-86	0	0	0	0	0	-79	-80	-79	0	0	0	-69	-75	0	0	0	0	0	0	-88	-79	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5898	-1141	-3027	28611	-5207	51	8	778	604	-1	-1	0	8	773	602	1603352384
-50	-69	-77	-79	-79	-86	-86	0	-86	-85	0	0	-80	-81	-80	-89	0	0	-68	-74	0	0	0	0	0	0	0	-81	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5883	-1141	-2989	28611	-5206	50	8	778	606	-1	-1	0	8	773	603	1603352385
-55	-74	-77	-78	-79	0	0	0	0	0	0	0	-80	-79	-81	-90	-94	0	-75	-75	-88	0	0	0	0	0	0	-81	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5929	-1201	-3012	28610	-5205	51	8	778	606	-1	-1	0	8	773	603	1603352387
