-53	-59	-53	-69	-61	0	-74	-74	-68	-80	-70	-69	-75	-74	0	-82	-86	-91	-90	-90	-84	0	-90	-89	-88	-87	-84	-87	-85	0	-85	-85	-86	-54	0	0	0	0	0	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	-82	0	0	0	0	-81	0	-82	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3273	-3023	-784	8568	-7900	-243	-43	976	188	-1	-1	0	-42	961	186	1606974599
-52	-60	-54	-69	-59	0	-74	-79	-71	0	-71	-71	-75	-76	0	0	0	-87	-88	-88	0	-87	-87	-88	0	0	0	-87	-87	0	-86	-86	-87	-57	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3258	-3008	-784	8566	-7902	-243	-43	976	189	-1	-1	0	-42	961	186	1606974600
-55	-54	-60	-71	-58	-62	-77	-75	-71	-84	-73	-72	-76	-73	0	0	0	-83	-84	-84	0	0	-83	-83	0	0	-84	-86	-85	0	-87	-86	-86	-63	0	0	-93	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3220	-3023	-769	8562	-7906	-244	-43	976	187	-1	-1	0	-42	961	185	1606974602
-49	-59	-54	-74	-59	0	-78	-77	-73	0	-72	-72	-76	-83	0	0	0	-84	-85	-84	0	-85	-85	-85	0	0	-85	-86	-88	0	-87	-86	-87	-64	-68	0	0	-94	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3212	-3008	-769	8566	-7902	-244	-43	976	189	-1	-1	0	-42	961	186	1606974603
-50	-55	0	-75	-60	-61	0	-83	-72	-84	-74	-74	-78	-83	0	0	-87	-84	-85	-84	-85	-85	-85	-85	-87	-86	-84	-86	-86	0	-87	-86	-86	-60	0	0	-94	-94	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3182	-3024	-769	8566	-7902	-244	-43	976	188	-1	-1	0	-42	961	186	1606974605
-51	-54	-55	-73	-61	-55	0	0	-68	-86	-67	-68	-76	0	0	-86	0	-90	-89	-87	0	-87	-87	-88	0	0	-86	-87	-86	0	-87	-87	-87	-54	0	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	-82	0	0	0	0	0	-86	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3288	-3008	-799	8563	-7905	-245	-43	976	188	-1	-1	0	-42	961	186	1606974606
-54	-55	-55	-70	-61	-54	-82	0	-69	0	-69	-69	-78	-82	0	-84	-84	-90	-89	-90	-88	-84	-90	-90	-86	-86	-85	-86	-86	0	-86	-86	-87	-54	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3213	-2978	-784	8566	-7902	-245	-43	976	188	-1	-1	0	-42	961	186	1606974608
-49	0	-53	-69	-61	0	-79	-79	-73	0	-72	-72	-78	-80	0	0	0	-83	-83	-83	0	0	-82	-82	0	0	0	-85	-86	0	-86	-86	-85	-58	0	0	-93	-93	0	-94	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3212	-3068	-784	8567	-7901	-244	-43	976	188	-1	-1	0	-42	961	186	1606974610
-52	-54	-53	-65	-65	-60	0	0	-72	0	-71	-73	-76	0	0	-86	-84	-83	-83	-83	-87	-87	-82	-83	-86	-86	-84	-86	-87	0	-86	-87	-86	-59	-69	0	-96	-92	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3213	-2993	-799	8563	-7906	-244	-43	976	187	-1	-1	0	-42	961	186	1606974611
-54	-53	-53	-67	-63	-54	-80	0	-69	-83	-69	-69	-77	0	0	-85	0	-87	-88	-87	0	-87	-87	-88	0	0	-86	-86	-86	0	-86	-86	-86	-54	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-3213	-2993	-814	8568	-7900	-244	-43	976	189	-1	-1	0	-42	961	186	1606974613
-54	-54	0	-67	-63	0	-77	-77	-71	0	-72	-73	-81	-76	0	0	0	-82	-82	-83	0	0	-83	-83	0	0	-83	-86	-86	0	-86	-86	-86	-59	0	0	-92	-92	0	-93	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3212	-3068	-784	8566	-7902	-244	-43	976	188	-1	-1	0	-42	961	186	1606974614
-50	-53	-54	0	-63	0	-80	-78	-68	0	-69	-70	-79	-78	0	-84	-86	-87	-87	-87	0	0	-88	-87	-88	-88	-86	-86	-86	0	-86	-86	-85	-56	0	0	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3213	-2963	-799	8565	-7903	-244	-43	976	187	-1	-1	0	-42	961	186	1606974616
0	-53	-54	-69	0	0	-78	-75	-68	0	-67	-67	-77	0	0	-84	-84	-87	-88	-90	-86	-85	-88	-87	-84	-85	-84	-85	-87	0	-87	-87	-87	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3182	-3009	-784	8567	-7901	-244	-43	976	188	-1	-1	0	-42	961	186	1606974618
-51	0	0	-71	-57	0	-75	0	-68	-81	-68	-69	-78	0	0	-86	0	-89	-87	-88	0	0	-90	-88	0	0	-83	-86	-88	0	-86	-88	-86	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3220	-3009	-754	8566	-7902	-244	-43	976	188	-1	-1	0	-42	961	186	1606974619
-51	0	-52	-71	-61	-60	-78	-76	-73	0	-71	-71	-76	-76	0	-86	0	-83	-83	-84	0	0	-83	-84	0	0	-85	-87	-86	0	-86	-86	-87	-59	0	0	-92	-92	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3257	-3008	-769	8565	-7903	-244	-43	976	188	-1	-1	0	-42	961	186	1606974621
0	-58	0	-68	0	-55	0	-72	-69	-83	-67	-70	-76	-72	0	0	-86	-87	-88	-87	0	-84	-88	-87	0	-85	-84	-85	-87	0	-86	-87	-86	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3288	-3008	-770	8566	-7902	-244	-43	976	188	-1	-1	0	-42	961	186	1606974623
-52	-59	-53	-69	-61	-54	-74	0	-68	0	-67	-68	-76	0	0	0	0	-86	-86	-87	-86	-85	-87	-87	-86	-85	-86	-86	-86	0	-87	-87	-87	-55	0	0	-95	-95	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3167	-2978	-784	8569	-7899	-244	-43	976	188	-1	-1	0	-42	961	187	1606974624
-50	-57	-54	-70	-61	-62	0	0	-69	0	-69	-69	-77	-78	0	-87	0	-84	-85	-83	0	-90	-84	-83	0	0	-84	-87	-86	0	-86	-86	-86	-60	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3228	-3008	-799	8567	-7901	-244	-43	976	188	-1	-1	0	-42	961	186	1606974626
-50	-53	-62	-67	-59	-55	0	0	-67	-82	-67	-67	-76	-76	0	0	0	-86	-87	-87	0	-89	-86	-87	0	0	-82	-86	-87	0	-87	-86	-87	-55	0	0	0	-95	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3227	-3061	-769	8566	-7903	-244	-43	976	188	-1	-1	0	-42	961	186	1606974627
-51	-53	-57	-69	-61	-55	0	0	-67	-80	-67	-67	-77	0	0	-87	0	-87	-87	-86	0	0	-86	-86	0	0	-81	-85	-87	0	-87	-86	-86	-56	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3220	-3008	-799	8566	-7902	-244	-43	976	188	-1	-1	0	-42	961	186	1606974629
-53	-52	-53	-71	-59	-55	0	0	-69	0	-69	-69	-77	0	0	-87	0	-89	-88	-89	0	-87	0	-89	0	0	-83	-87	-87	0	-86	-86	-87	-55	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3227	-3008	-769	8568	-7900	-244	-43	976	188	-1	-1	0	-42	961	187	1606974630
-54	-51	-57	-68	-60	-56	-75	0	-68	-82	-68	-68	-78	-77	0	0	0	-88	-88	-87	0	0	-87	-87	0	0	-82	-87	-87	0	-87	-86	-86	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3152	-3009	-784	8566	-7902	-244	-43	976	188	-1	-1	0	-42	961	186	1606974632
0	-52	-54	-67	0	0	0	-82	-70	0	-71	-69	-78	-74	0	-82	0	-84	-85	-84	0	0	-83	-86	0	0	-83	-87	-87	0	-86	-86	-86	-61	0	0	-93	-93	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3273	-3015	-814	8567	-7901	-244	-43	976	189	-1	-1	0	-42	961	187	1606974633
-48	-55	-54	-64	-54	0	0	-75	-67	0	-66	-66	-80	0	0	0	0	-87	-87	-87	0	-86	-87	-88	0	0	-83	-86	-87	0	-87	-86	-86	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3183	-3001	-792	8566	-7902	-244	-43	977	188	-1	-1	0	-42	961	186	1606974635
-54	-51	-53	-73	-66	0	-77	-77	-68	0	-67	-69	-77	-75	0	0	0	-87	-87	-87	0	0	-86	-86	0	0	-80	-86	-86	0	-86	-86	-86	-56	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-3183	-2978	-799	8565	-7903	-244	-43	976	188	-1	-1	0	-42	961	186	1606974637
-49	-51	0	-68	-61	0	0	-76	-69	-83	-69	-69	-78	0	0	-85	0	-85	-85	-85	0	-87	-87	-86	0	0	-86	-86	-87	0	-86	-86	-86	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3182	-3016	-739	8567	-7901	-244	-43	976	188	-1	-1	0	-42	961	186	1606974638
-54	-54	-55	-68	-61	0	0	-74	-68	0	-68	-69	-78	-72	0	0	-86	-84	-85	-85	-85	-87	-84	-85	-87	-85	-86	-85	-86	0	-86	-86	-86	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	-84	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3198	-3008	-806	8566	-7903	-245	-43	976	188	-1	-1	0	-42	961	186	1606974640
-56	-55	-54	0	-60	-62	0	0	-71	0	-71	-72	-78	0	0	0	-86	-83	-83	-83	0	-85	-83	-84	-86	-87	0	-86	-87	0	-87	-86	-87	-59	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3182	-3008	-814	8564	-7904	-244	-43	976	188	-1	-1	0	-42	961	186	1606974641
0	0	0	0	0	0	-74	-77	-70	-84	-70	-69	-80	-76	0	0	-85	-84	-84	-84	-86	-85	-84	-84	0	-87	-85	-86	-86	0	-86	-86	-87	-61	0	-92	-94	-91	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3183	-3001	-814	8565	-7903	-244	-43	976	188	-1	-1	0	-42	961	186	1606974643
-50	-55	-54	-66	-59	0	-73	-77	-68	-83	-70	-69	-76	-74	0	0	0	-87	-88	-87	0	-87	-88	-87	0	0	-86	-86	-87	0	-87	-86	-87	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3228	-2993	-814	8567	-7901	-244	-43	976	188	-1	-1	0	-42	961	186	1606974645
-54	-50	-55	-66	-59	-60	-73	0	-72	0	-73	-73	-80	-75	-88	0	0	-84	-84	-84	0	-87	-85	-84	0	0	-85	-85	-86	0	-86	-86	-85	-62	-66	0	-94	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3257	-3076	-784	8559	-7910	-246	-43	976	187	-1	-1	-1	-42	962	185	1606974646
-55	-54	-54	0	-61	0	0	0	-72	-86	-72	-72	-80	-75	0	0	-85	-83	-85	-84	-86	-85	-84	-85	-85	-86	-84	-86	-85	0	-85	-86	-86	-61	0	0	-94	-92	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3167	-3024	-784	8562	-7906	-246	-43	976	188	-1	-1	0	-42	961	185	1606974648
