0	0	0	0	0	0	-85	-83	-86	0	-84	-88	-92	-84	0	0	0	-92	-93	-92	0	0	-92	-93	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	-85	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-94	-92	0	0	0	0	0	-90	0	-91	-91	-87	0	0	0	0	0	0	0	0	0	1374	-1992	-785	20580	345	-110	-20	-59	966	-1	-1	0	-19	-60	978	1606974599
0	-69	0	-81	0	0	0	-81	-83	-90	-85	-87	-89	-85	0	0	0	-89	-88	-88	0	0	-88	-90	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-71	0	0	0	-82	-83	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-90	0	-91	-90	-85	-92	-95	0	0	0	0	0	0	0	208	-3505	-491	21367	-3136	1412	298	577	413	161	211	-45	239	494	812	1606974600
0	-65	-67	0	-71	-67	0	0	-83	0	-82	-81	-81	0	0	0	0	-94	0	0	0	0	0	-93	0	0	0	-94	0	-79	0	0	0	-76	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	-78	-83	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-89	-92	0	0	0	0	-85	-88	0	-88	-88	0	-93	0	-90	0	0	0	0	0	0	1596	-3300	4668	19183	-8275	791	628	2511	571	33	23	3	159	963	86	1606974602
0	0	0	-69	-75	0	0	0	-78	0	-78	-78	-86	0	0	0	0	-89	-91	-91	0	0	-92	-92	0	0	0	-90	-91	-80	-91	-91	0	-76	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	-87	0	0	-76	-83	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	-95	0	0	0	0	-87	-90	0	-90	-91	0	-91	0	0	0	0	0	0	0	0	1182	-3305	4667	20663	-9014	1375	294	997	91	26	-114	30	233	952	-3	1606974603
-69	0	-65	-69	-75	-64	0	0	-80	0	-81	-81	-77	0	0	0	0	-86	-87	-86	0	0	-87	-85	0	0	0	-91	-90	-77	-91	-91	-92	-60	0	0	0	0	-85	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	-74	0	0	-80	-83	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-89	0	-87	-88	0	0	0	0	0	0	0	0	0	0	45	-3106	4790	17422	-8785	151	139	886	139	-7	-5	4	25	979	36	1606974605
0	0	-68	-72	0	0	0	0	-81	0	-79	-78	-79	0	0	0	0	-86	-85	-85	0	0	-86	-85	0	0	0	0	0	-77	0	0	0	-61	0	0	0	0	-86	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	-82	-88	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-93	-93	0	0	0	0	0	-92	0	-89	-91	0	0	0	0	-89	0	0	0	0	0	-544	-2921	4482	16389	-8775	72	-157	957	144	-7	9	0	12	979	38	1606974606
-66	0	0	0	-66	-63	0	0	-76	0	-78	-78	-78	0	0	0	0	-84	-85	-86	0	-85	-86	-85	0	0	0	-88	-88	-80	-88	-88	-88	-65	0	0	0	0	-91	0	0	0	0	-70	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	-80	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-91	0	-93	-92	0	0	0	0	0	-90	0	0	0	0	-596	-3086	4431	16949	-8715	107	64	1032	64	-2	0	-3	18	979	48	1606974608
-60	-61	0	-74	0	0	0	-82	-77	0	-77	-76	-78	-79	0	0	0	-87	-86	-87	0	0	-86	-86	0	0	0	-91	-90	-80	-90	-89	-91	-63	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	-641	-3071	4423	17181	-8749	72	17	997	20	-1	0	0	12	979	43	1606974610
0	-66	-63	-80	-73	-63	-82	-88	-77	0	-78	-78	-78	-82	0	0	0	-87	-87	-88	0	0	-87	-87	0	0	0	0	0	-82	0	0	0	-64	0	0	0	0	-87	0	0	0	0	-74	0	0	0	-79	0	0	0	0	0	0	0	-81	0	0	0	-82	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-90	-92	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	-2942	4910	18530	-8965	214	37	997	5	-1	0	0	36	979	6	1606974611
0	-72	-64	-71	-69	-66	-81	0	-70	0	-72	-73	-71	-84	0	0	0	-90	-90	-90	0	0	-91	-90	0	0	0	0	0	-76	0	0	0	-63	0	0	0	0	-92	0	0	0	0	-75	0	0	0	-79	0	0	0	0	0	0	0	-77	0	0	0	-78	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	-2957	4843	18531	-8983	214	37	997	3	0	-1	-1	36	979	2	1606974613
0	-61	-66	0	0	0	0	0	-77	0	-77	-77	-80	0	0	0	0	-84	-86	-85	0	0	-85	-84	0	0	0	0	0	-82	0	0	0	-63	0	0	0	0	-86	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	-76	0	0	0	-81	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	-93	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	-2995	4880	18530	-8972	214	36	997	6	-1	-1	0	36	979	4	1606974614
0	-64	0	-73	0	0	0	-78	-71	0	-72	-70	-73	0	-80	0	0	-88	-87	-88	0	0	-87	-88	0	0	0	0	0	-77	0	0	0	-67	0	0	0	0	-91	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	-77	-87	0	-95	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-92	-94	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	-2942	4895	18530	-8972	214	36	997	4	-1	-1	-1	36	979	4	1606974616
0	0	-62	0	-68	0	0	0	-78	-82	-79	-77	-76	0	0	0	0	-85	-87	-86	0	0	-87	-85	0	0	0	0	0	-84	0	0	0	-63	0	0	0	0	-90	0	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	-86	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	-89	0	0	0	0	-91	-89	0	-89	-89	0	0	0	0	0	0	0	0	0	0	308	-2957	4880	18531	-8970	215	36	997	4	-1	-1	-1	36	979	5	1606974618
-67	-65	-68	-80	-78	-60	-82	0	-71	0	-72	-72	-73	-84	0	0	0	-89	-88	-87	0	0	-87	-88	0	0	0	0	0	-77	0	0	0	-66	0	0	0	0	-92	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	-81	0	0	0	-78	-87	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-92	-93	0	0	0	0	-90	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	278	-2942	4880	18529	-8964	213	37	997	3	-1	-1	-1	36	979	6	1606974619
-63	-68	-62	-78	-72	0	0	0	-71	0	-72	-73	-74	0	0	0	0	-88	-88	-90	0	0	-88	-88	0	0	0	0	0	-77	0	0	0	-64	0	0	0	0	-92	0	0	0	0	-74	0	0	0	-81	0	0	0	0	0	0	0	-83	0	0	0	-78	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-92	0	0	0	0	-90	0	0	0	0	0	0	0	0	-97	0	0	0	0	0	368	-2957	4895	18530	-8964	214	37	998	6	-1	-1	0	36	979	6	1606974621
-64	0	0	0	-71	-64	0	0	-80	0	-82	-81	-78	0	0	0	0	-86	-86	-86	0	0	-87	-87	0	0	0	0	0	-82	0	0	0	-64	0	0	0	0	-85	0	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	-83	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-94	-95	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	-2957	4910	18530	-8967	214	38	997	5	-1	-1	-1	36	979	5	1606974623
0	-61	-63	-74	0	-64	-84	0	-78	-88	-78	-78	-75	0	0	0	0	-88	-86	-87	0	0	-86	-87	0	0	0	0	0	-82	0	0	0	-65	0	0	0	0	-94	0	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	-83	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-92	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	-2957	4910	18530	-8968	214	37	997	5	-1	-1	-1	36	979	5	1606974624
-65	0	-71	0	-77	0	0	0	-77	0	-76	-76	-77	0	0	0	0	-86	-86	-86	0	0	-87	-86	0	0	0	0	0	-82	0	0	0	-65	0	0	0	0	-90	0	0	0	0	-75	0	0	0	-79	0	0	0	0	0	0	0	-86	0	0	-72	-84	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-92	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	-3002	4910	18530	-8967	214	37	996	2	-1	-1	-1	36	979	5	1606974626
0	-64	-67	-73	0	-61	0	0	-72	0	-71	-70	-71	0	0	0	0	-89	-88	-89	0	0	-88	-88	0	0	0	0	0	-77	0	0	0	-62	0	0	0	0	-92	0	0	0	0	-74	0	0	0	-77	0	0	0	0	0	0	-92	-83	0	0	0	-78	-90	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-92	-93	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	-2987	4895	18530	-8974	214	37	996	2	-1	-1	-1	36	979	4	1606974627
0	-66	-62	-72	0	0	0	0	-77	0	-76	-76	-76	0	0	0	0	-86	-86	-87	0	0	-86	-87	0	0	0	0	0	-83	0	0	0	-62	0	0	0	0	-91	0	0	0	0	-74	0	0	0	-78	0	0	0	0	0	0	0	-83	-87	0	0	-79	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	-2943	4933	18530	-8964	214	37	997	5	-1	-1	0	36	979	6	1606974629
0	-67	-67	-70	0	0	0	-87	-77	-87	-77	-77	-76	-90	0	0	0	-86	-87	-86	0	0	-87	-86	0	0	0	0	0	-83	0	0	0	-63	0	0	0	0	-89	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	-80	-87	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	-2957	4910	18529	-8966	214	36	997	4	-1	-1	-1	36	979	5	1606974630
0	-65	-67	-71	-76	0	0	0	-78	0	-77	-78	-77	0	0	0	0	-86	-86	-86	0	0	-86	-86	0	0	0	0	0	-83	0	0	0	-64	0	0	0	0	-89	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	-81	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	-2957	4895	18530	-8969	213	36	997	3	-1	-1	0	36	979	5	1606974632
0	-68	-63	-74	0	-63	-81	-85	0	0	-76	-76	-76	0	0	0	0	-86	-86	-86	0	0	-86	-86	0	0	0	0	0	-84	0	0	0	-67	0	0	0	0	-88	0	0	0	0	-74	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	-82	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-95	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	-2957	4940	18529	-8965	213	37	997	7	-1	-1	-1	36	979	5	1606974633
-66	-66	-65	0	-74	0	0	0	-74	0	-73	-71	-73	0	0	0	0	-88	-88	-88	0	0	-87	-88	0	0	0	0	0	-77	0	0	0	-59	0	0	0	0	-93	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-95	-83	0	0	0	-77	-90	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-91	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	-2957	4940	18529	-8963	213	36	997	5	-1	-1	0	36	979	6	1606974635
-66	-62	-63	0	0	0	0	0	-82	0	-80	-82	-79	0	-87	0	0	0	-89	-90	0	0	-90	-88	0	0	0	0	0	-84	0	0	0	-66	-72	0	0	0	-89	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	-81	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-94	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	-2942	4895	18529	-8964	214	37	997	4	-1	-1	0	36	979	6	1606974637
0	-69	-64	-76	0	0	0	0	-78	0	-78	-78	-77	0	0	0	0	-91	-92	-91	0	0	0	-91	0	0	0	0	0	-84	0	0	0	-71	0	0	0	0	-89	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	-80	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-92	0	0	0	0	0	-93	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	323	-2957	4895	18530	-8965	215	36	996	4	-1	-1	-1	36	979	6	1606974638
-63	-67	0	-73	0	-63	-84	0	-76	0	-78	-77	-76	0	0	0	0	-85	-85	-86	0	0	-85	-86	0	0	0	0	0	-88	0	0	0	-65	0	0	0	0	-89	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	-72	-79	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	-95	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	-2972	4910	18530	-8965	214	37	997	5	-1	-1	-1	36	979	6	1606974640
