-60	-60	-58	-67	-70	-67	-74	-72	-78	0	-79	-78	-80	-75	0	0	0	-91	-90	-92	0	0	-90	-91	0	0	-85	-90	-91	0	-91	-92	-91	-70	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4835	-4741	4040	13009	-9060	37	6	997	-11	0	0	-1	6	980	-11	1606974599
-57	-65	-55	-73	-69	0	-77	-73	-84	0	-86	-87	-80	-76	0	0	0	-92	-92	-91	0	-84	-93	-92	0	0	0	-89	-88	0	-89	-90	-88	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	-92	0	-83	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4790	-4704	4100	13009	-9060	36	6	997	-11	-1	0	-1	6	980	-11	1606974600
-58	-62	-52	-70	0	-71	-75	-74	-84	-83	-87	-81	-80	-73	0	0	0	-94	-92	0	0	0	0	-92	0	0	-87	-91	-93	0	0	-91	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4756	4100	13009	-9059	36	6	997	-11	-1	-1	-1	6	980	-11	1606974602
0	-61	-56	0	0	0	0	-72	-84	0	-82	-81	-82	-72	0	0	-84	-92	-92	-92	-84	-88	0	-91	-86	-85	0	-90	-90	0	0	-91	-91	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4744	-4741	4055	13011	-9057	36	6	997	-11	-1	-1	-1	6	980	-10	1606974603
-56	-59	-52	-66	-71	0	-72	-71	-82	-82	-81	-81	-82	-71	0	0	-87	0	0	0	0	-82	0	0	0	-86	0	-92	-91	0	-91	-91	0	-68	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4797	-4734	4040	13007	-9063	37	6	997	-12	-1	-1	-1	6	980	-11	1606974605
-56	0	-53	-67	-73	0	-72	-73	-82	0	-82	-83	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-91	-90	0	0	-91	-91	-73	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4835	-4749	4100	13011	-9055	37	6	997	-11	-1	-1	-1	6	980	-10	1606974606
0	-64	0	-66	0	-68	-73	0	-89	-81	-87	-84	-82	-73	0	-85	0	-91	-90	0	0	-85	-92	-92	0	0	0	-91	-90	0	-91	-92	-91	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4734	4100	13010	-9056	36	6	997	-10	-1	-1	-1	6	980	-10	1606974608
-57	-60	-53	-70	-72	0	-73	-75	-81	0	-83	-84	-81	-75	0	-83	0	-94	-91	0	0	-84	0	-93	0	0	-87	-92	-93	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	-95	0	-82	0	-87	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4789	-4757	4100	13012	-9056	39	6	996	-13	-1	-1	0	6	980	-10	1606974610
-54	-62	-53	-65	-70	-69	-75	0	-83	0	-81	-81	-82	-75	0	0	0	-91	-93	0	0	0	0	-93	0	0	-85	-89	-90	0	0	-90	-90	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4774	-4749	4100	13012	-9056	39	5	997	-10	-1	-1	0	6	980	-10	1606974611
-56	0	-52	-67	-75	0	-80	0	-82	-81	-82	-82	-84	-80	0	0	0	-95	-93	0	0	0	-92	-91	0	0	-89	-89	-89	-92	-87	-88	-89	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4749	4070	13013	-9055	39	6	997	-10	-1	-1	0	6	980	-10	1606974613
-58	-59	-52	-64	-72	-76	0	0	-84	-84	-83	-83	-80	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-91	-89	-91	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4835	-4696	4055	13014	-9052	38	5	997	-10	-1	-1	0	6	980	-9	1606974614
-58	-59	-54	-66	-77	0	-78	-75	-83	-85	-84	-83	-82	-75	0	0	0	-93	-93	0	0	-86	0	-94	0	0	-85	-91	-91	0	-92	-92	-90	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4734	4055	13012	-9055	39	6	997	-11	-1	-1	0	6	980	-10	1606974616
-59	-63	-53	-62	-78	0	-75	0	-82	0	-81	-81	-82	-76	0	0	-84	0	0	0	-85	-87	0	0	-84	-85	-88	-90	-91	0	-91	-90	-90	-66	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4835	-4749	4055	13015	-9050	38	6	996	-10	-1	-1	0	6	980	-9	1606974618
-57	0	-53	-62	-76	-74	-76	-76	-83	0	-83	-82	-83	-75	0	-84	0	-94	-93	0	0	-85	0	-92	0	0	-86	-92	-90	0	-90	-91	-90	-72	0	0	0	0	0	0	0	0	0	0	0	-87	-84	0	0	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4834	-4734	4129	13015	-9050	38	6	997	-10	-1	-1	0	6	980	-9	1606974619
-57	-63	-53	-65	0	0	-76	0	-84	0	-83	-82	-84	-76	0	0	0	0	0	0	0	0	0	0	0	0	-86	-91	-90	0	0	-90	-91	-69	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	-86	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4748	4040	13013	-9054	39	6	997	-11	-1	-1	0	6	980	-10	1606974621
-56	0	-53	0	0	-74	0	0	-85	0	-83	-83	-82	0	0	0	0	0	0	0	0	0	-92	-91	0	0	-86	-90	-89	0	0	-92	-92	-68	0	0	0	0	0	0	0	0	0	0	-83	-88	-87	0	0	0	-87	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4789	-4749	4070	13015	-9051	39	7	997	-11	-1	-1	0	6	980	-9	1606974623
-56	-60	-53	-64	-77	0	-76	0	-84	-84	-83	-84	-86	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	-92	-90	0	-91	-93	-91	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4789	-4719	4114	13015	-9051	39	6	997	-9	-1	-1	0	6	980	-9	1606974624
0	-59	-53	-65	0	-74	-74	-77	-83	-87	-82	-82	-81	-73	0	0	-87	0	-94	0	-86	-85	0	0	-84	-89	-86	0	-92	0	-90	-90	-90	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4688	4040	13013	-9054	39	5	997	-12	-1	-1	0	6	980	-10	1606974626
-59	-62	-53	-66	-76	0	0	0	-85	0	-84	-85	-84	0	0	0	0	-93	-92	-94	0	-86	0	-91	0	0	0	-91	-92	0	-91	-91	-91	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4734	4107	13015	-9051	39	5	997	-9	-1	-1	0	6	980	-9	1606974627
-57	-60	0	-61	-71	-70	0	-74	-84	0	-83	-84	-82	0	0	-84	0	-93	-91	-91	0	-84	0	-92	0	0	-84	0	-91	0	-89	-89	-89	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4835	-4718	4040	13000	-9056	16	13	985	-9	0	0	-2	2	980	-10	1606974629
-58	-61	-52	-64	-69	0	-74	-75	-86	-82	-86	-86	-83	-74	0	0	0	-89	-89	-90	0	0	-90	-92	0	0	-86	-92	-90	0	0	-90	-92	-60	0	0	0	0	0	0	0	0	0	-86	0	0	0	-88	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4820	-4764	4070	13014	-9053	38	6	999	-13	-1	-1	0	6	980	-9	1606974630
-57	-61	-51	-62	-70	0	-76	0	-81	-84	-81	-80	-82	0	0	0	-87	0	0	0	0	-84	0	0	-86	-84	-80	-93	-89	0	0	-90	-91	-69	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	-84	0	0	-82	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4744	-4734	4055	13016	-9049	38	6	997	-10	-1	-1	0	6	980	-9	1606974632
