-60	-61	-59	-66	0	-64	0	0	-75	0	-75	-74	-75	-78	0	0	0	-89	-86	-87	0	0	-86	-86	0	0	-88	0	0	-93	0	0	0	-63	-68	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-472	-4055	4226	16645	-8835	-676	-118	991	26	0	0	0	-116	973	28	1606974583
-57	-57	-56	-60	0	0	0	0	-75	0	-73	-73	-75	0	0	0	0	-85	-85	-85	0	0	-84	-84	0	0	0	-92	-91	0	0	0	0	-63	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-607	-4107	4211	16642	-8845	-676	-118	991	26	0	0	-1	-116	973	26	1606974585
-58	-57	-56	-66	-64	-64	-77	-76	-79	0	-79	-78	-77	0	0	0	0	-85	-85	-85	0	0	-86	-84	0	0	-87	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-532	-4107	4226	16644	-8837	-676	-118	990	29	0	0	-1	-116	973	27	1606974586
-58	-56	-56	-60	-68	-68	-75	-74	-78	0	-79	-78	-78	-77	0	0	0	-85	-85	-86	0	0	-84	-85	0	0	-88	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-517	-4062	4211	16647	-8830	-676	-118	990	29	0	0	-1	-116	973	29	1606974588
0	-65	0	-64	-70	0	-74	-71	-77	0	-78	-77	-76	-74	0	0	0	-86	-87	-87	0	0	-86	-86	0	0	-87	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-637	-4092	4211	16647	-8828	-677	-118	990	29	0	0	-1	-116	973	29	1606974589
-57	-63	0	-64	-68	0	0	-79	-74	0	-73	-74	-73	0	-90	0	0	-83	-84	-86	0	0	-84	-84	0	0	-90	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-532	-4107	4241	16647	-8827	-677	-118	990	29	-1	-1	-1	-116	973	29	1606974591
-62	0	-55	-64	-66	0	0	-78	-80	0	-81	-81	-77	0	0	0	0	-85	-86	-86	0	0	-85	-86	0	0	-86	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-532	-4062	4241	16650	-8820	-676	-118	990	30	-1	-1	-1	-116	973	30	1606974592
-58	-65	0	-65	-70	-61	0	-76	-72	-83	-73	-72	-75	-70	0	0	0	-87	-87	-86	0	0	-87	-86	0	0	-85	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-599	-4092	4234	16649	-8820	-677	-118	990	30	-1	-1	-1	-116	973	30	1606974594
-61	-64	-57	-64	-67	-62	0	-77	-75	-83	-77	-75	-77	-74	0	0	0	-83	-83	-83	0	0	-83	-83	0	0	-90	0	0	0	0	0	0	-65	-68	0	0	0	-94	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-577	-4137	4256	16649	-8827	-674	-118	990	29	-1	-1	-1	-116	973	29	1606974596
-61	-57	-57	-64	-68	-61	0	-76	-72	0	-71	-73	-77	-74	0	0	0	-87	-86	-87	0	0	-88	-89	0	0	-87	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-547	-4062	4218	16651	-8820	-675	-118	990	31	-1	-1	-1	-116	973	30	1606974597
