-51	-47	0	-49	-71	-64	0	-73	-73	-79	-75	-74	-83	-73	0	0	0	-89	-89	-88	0	0	-89	-88	0	0	0	-93	-91	0	0	-92	0	-56	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010	-3418	3525	22342	-7707	-204	-36	967	221	-1	-1	0	-35	955	219	1606974599
-56	0	-46	-51	0	0	-73	-74	-69	0	-68	-70	-76	-70	0	0	0	-84	-84	-84	0	0	-84	-84	0	0	-86	-91	-91	0	-93	0	-92	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	-3523	3473	22340	-7703	-206	-36	967	222	-1	-1	0	-36	955	220	1606974600
-50	-46	-50	-49	-68	0	-71	0	-70	-77	-69	-69	-75	0	-77	0	0	-83	-84	-84	0	0	-84	-84	0	0	-86	-91	-93	0	0	-91	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4017	-3426	3502	22340	-7703	-206	-36	967	222	-1	-1	0	-36	955	220	1606974602
0	-46	-47	-51	0	0	0	-75	-75	-76	-74	-73	-84	-74	0	0	0	-89	-88	-90	0	0	-88	-89	0	0	-84	-92	-91	0	0	-91	0	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010	-3403	3413	22340	-7704	-206	-36	967	220	-1	-1	0	-36	955	219	1606974603
-56	-50	-46	-51	-70	-61	0	-72	-69	-78	-68	-68	-76	0	0	0	0	-83	-84	-83	0	0	-83	-84	0	0	-86	-92	-92	0	0	-91	-92	-52	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	-88	0	0	0	0	0	4010	-3425	3413	22340	-7704	-205	-36	967	221	-1	-1	0	-36	955	219	1606974605
0	0	-46	-51	-68	-64	-75	-75	-74	-77	-74	-75	-85	-70	0	0	0	-90	-90	-87	0	0	-89	-90	0	0	0	-92	-90	0	0	-93	0	-57	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3965	-3478	3458	22340	-7702	-205	-36	967	222	-1	-1	0	-35	954	220	1606974606
-56	-49	-47	-52	-66	0	-73	-70	-67	-75	-68	-68	-76	-70	0	0	0	-84	-85	-85	0	0	-85	-85	0	0	-82	-92	-91	0	0	-92	-92	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4017	-3463	3458	22340	-7704	-206	-36	967	221	-1	-1	0	-36	955	219	1606974608
0	-46	-49	-51	0	0	0	0	-74	-68	-74	-74	-85	0	0	0	0	-88	-87	-88	0	0	-88	-88	0	0	-85	-91	-93	0	0	-91	-90	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	-3463	3473	22341	-7704	-205	-36	967	222	-1	-1	0	-35	955	219	1606974610
0	-49	-48	-51	0	0	-73	0	-74	-75	-74	-74	-85	0	0	0	0	-88	-88	-89	0	0	-89	-88	0	0	-86	-91	0	0	0	-91	0	-57	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	-92	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025	-3478	3465	22340	-7703	-205	-36	967	222	-1	-1	0	-35	955	219	1606974611
0	-49	0	-51	-70	-60	-69	-69	-69	0	-69	-69	-78	-70	0	0	0	-85	-86	-86	0	0	-85	-85	0	0	-84	-93	-92	0	0	-92	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	4025	-3478	3458	22340	-7703	-206	-36	967	221	-1	-1	0	-36	955	220	1606974613
0	-47	-47	0	0	-64	-75	-70	-74	0	-74	-74	-85	-69	0	0	0	-90	-89	-89	0	-82	-89	-90	0	-80	-84	-91	-93	0	0	-93	-92	-57	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025	-3433	3428	22340	-7705	-206	-36	967	221	-1	-1	-1	-36	955	219	1606974614
0	-48	0	-51	-70	-64	0	0	-75	0	-76	-76	-84	-76	0	0	0	-88	-89	-89	0	0	-89	-88	0	0	-84	-91	-92	0	0	-91	-93	-56	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	-3403	3458	22340	-7703	-206	-36	967	221	-1	-1	0	-36	955	220	1606974616
-51	0	0	-51	-68	0	0	-69	-68	0	-70	-71	-77	0	0	0	0	-84	-85	-84	0	0	-84	-84	0	0	-85	0	-91	0	0	0	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	4025	-3418	3413	22340	-7705	-206	-36	967	220	-1	-1	0	-36	955	219	1606974618
-56	-49	-48	-51	-70	-61	0	-70	-70	0	-68	-69	-76	-70	0	0	0	-83	-84	-83	0	0	-84	-84	0	0	-85	-92	-93	0	0	-92	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	-95	0	0	0	0	4070	-3433	3458	22341	-7705	-205	-36	967	221	-1	-1	0	-36	955	219	1606974619
0	-46	-48	-51	0	0	0	-75	-69	0	-70	-69	-76	-77	0	0	0	-84	-85	-85	0	0	-85	-85	0	0	-86	-92	-92	0	0	-91	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	-87	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	3964	-3433	3420	22340	-7703	-204	-36	967	221	-1	-1	0	-35	955	219	1606974621
-56	-49	-48	-51	-70	0	-71	-70	-75	-75	-74	-75	-86	-74	0	0	0	-88	-88	-87	0	0	-89	-87	0	0	-85	-94	-92	0	0	-92	0	-55	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025	-3463	3413	22340	-7703	-206	-36	967	221	-1	-1	0	-36	955	219	1606974623
0	-46	0	0	0	-60	-70	-71	-70	0	-70	-69	-75	0	0	0	0	-83	-85	-84	0	0	-84	-84	0	0	-86	-90	-91	0	0	-93	0	-52	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010	-3433	3413	22341	-7706	-204	-36	967	221	-1	-1	0	-35	955	219	1606974624
-49	-48	-54	-49	-70	0	-75	-74	-70	0	-70	-70	-75	-75	0	0	0	-84	-83	-84	0	-84	-84	-85	0	-84	0	0	-92	0	0	-93	0	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-95	0	0	0	0	0	0	4085	-3463	3503	22341	-7705	-204	-36	967	221	-1	-1	0	-35	955	219	1606974626
-49	-49	-49	-49	0	0	-71	-71	-75	-75	-75	-75	-88	-76	-77	0	0	-89	-88	-88	0	0	-87	-87	0	0	-84	-92	-92	0	0	-94	0	-57	0	0	0	0	-89	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4063	-3463	3443	22341	-7704	-205	-36	967	221	-1	-1	0	-35	955	219	1606974627
-57	-57	0	0	-71	-62	0	0	-70	-75	-70	-70	-75	0	0	0	0	-84	-84	-84	-83	-85	-84	-84	0	-84	-84	0	-92	0	0	-93	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	-93	-90	0	0	0	0	0	0	0	4055	-3373	3428	22342	-7708	-204	-36	967	221	-1	-1	0	-35	955	219	1606974629
0	-49	-59	-51	0	0	-78	-71	-70	0	-69	-70	-75	-70	0	0	0	-84	-84	-84	0	0	-84	-84	0	0	-84	0	-95	0	0	0	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	3995	-3433	3428	22341	-7706	-204	-36	967	221	-1	-1	0	-35	955	219	1606974630
-57	-49	-61	-50	-70	0	-77	-76	-75	-75	-75	-76	-86	-76	0	0	0	-87	-89	-87	0	0	-89	-88	0	0	-85	-93	-93	0	0	-92	0	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3980	-3478	3443	22341	-7705	-204	-36	967	221	-1	-1	0	-35	955	219	1606974632
0	0	-59	-50	0	-61	-76	-69	-70	0	-70	-71	-75	-76	0	0	0	-84	-84	-83	0	-84	-84	-84	0	0	-84	-92	-92	0	0	-92	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	3980	-3448	3465	22342	-7711	-205	-36	967	220	-1	-1	-1	-35	955	218	1606974633
-57	0	0	-50	0	0	-77	-69	-69	0	-69	-69	-75	-75	0	0	0	-84	-84	-84	0	0	-84	-84	0	0	-84	-92	-91	0	0	-92	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	3980	-3425	3428	22341	-7707	-205	-36	967	221	-1	-1	-1	-36	955	219	1606974635
0	0	-55	0	0	-61	-71	-76	-70	0	-70	-70	-75	-71	0	0	0	-84	-84	-85	0	0	-84	-84	0	0	-84	-93	-92	0	0	-94	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	4017	-3418	3413	22341	-7706	-204	-36	967	221	-1	-1	0	-35	955	219	1606974637
-50	-48	-55	-51	-71	-64	-77	-76	-75	0	-76	-75	-85	-76	0	0	0	-88	-88	-87	0	0	-88	-88	0	0	-72	0	-91	0	0	-93	0	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010	-3433	3428	22342	-7709	-204	-36	967	220	-1	-1	0	-35	955	219	1606974638
0	-50	0	-51	-70	0	-72	-76	-70	-76	-70	0	-76	-72	0	0	0	-85	-84	-84	0	0	-84	-85	0	0	-85	0	-94	0	0	0	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3972	-3433	3473	22341	-7706	-206	-36	967	221	-1	-1	0	-36	955	219	1606974640
-57	-50	-53	-51	-70	-61	-72	-71	-70	0	-69	0	-75	0	0	0	0	-84	-84	-85	0	0	-85	-85	0	-83	-84	-92	0	0	0	-93	0	-51	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	4025	-3448	3458	22341	-7706	-205	-36	967	221	-1	-1	-1	-35	955	219	1606974641
-51	-48	-54	-50	-71	0	0	0	-70	0	-68	0	-75	-79	0	0	0	-83	-84	-84	0	0	-84	-84	0	0	-86	-93	-93	0	0	-91	0	-51	0	0	0	0	-96	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3980	-3418	3428	22341	-7707	-204	-36	967	220	-1	-1	0	-35	955	219	1606974643
-56	-48	0	-51	-71	-61	0	0	-70	0	-70	-70	-75	0	0	0	-84	-85	-84	-85	0	0	-85	-84	0	0	-83	-93	-92	0	0	-94	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-95	0	0	0	0	0	0	4085	-3418	3443	22342	-7709	-205	-36	967	221	-1	-1	0	-36	955	219	1606974645
0	0	-55	-51	0	0	-71	0	-68	0	-68	-70	-75	-77	0	0	-84	-83	-83	-84	0	0	-84	-84	0	0	-83	0	-93	0	0	0	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3965	-3493	3458	22341	-7706	-205	-36	967	221	-1	-1	0	-36	955	219	1606974646
-51	-50	-57	-52	0	0	0	0	-75	-71	-75	-73	-86	0	-80	0	0	-88	-87	-86	0	0	-89	-88	0	0	-86	-92	-93	0	0	-95	0	-58	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3965	-3463	3450	22341	-7707	-206	-37	967	221	-1	-1	0	-36	955	219	1606974648
-51	-49	-53	-51	-70	0	-73	-72	-74	-77	-75	-75	-84	-73	0	0	0	-88	-90	-88	0	0	-88	-88	0	0	-87	0	-93	0	0	0	0	-58	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3980	-3493	3488	22342	-7708	-205	-36	967	221	-1	-1	0	-35	955	219	1606974649
-57	0	0	-51	-70	0	-72	-78	-75	0	-74	-75	-84	-72	0	0	-84	-87	-89	-87	0	0	-88	-87	0	-86	-85	-94	0	0	0	-91	0	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	-3538	3488	22341	-7705	-205	-36	967	221	-1	-1	0	-36	955	219	1606974651
-57	-48	-59	-51	-70	0	0	0	-74	-76	-75	-75	-85	-75	0	0	0	-88	-88	-87	0	-86	-88	-88	0	0	-86	-94	0	0	0	-92	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	-3463	3368	22341	-7705	-205	-36	967	221	-1	-1	0	-35	955	219	1606974653
-57	-47	-56	-50	-70	0	-77	0	-75	-79	-74	-74	-85	0	0	0	0	-88	-88	-89	0	0	-88	-88	0	0	-86	-93	0	0	0	-93	0	-58	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	-94	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025	-3418	3495	22343	-7713	-206	-36	967	220	0	0	0	-36	955	218	1606974654
-57	-49	-56	-52	-70	-62	-76	0	-69	0	-69	-69	-75	0	0	0	0	-83	-84	-84	0	0	-84	-84	0	0	-86	-92	0	0	0	-92	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4025	-3478	3443	22342	-7710	-207	-36	967	220	0	0	0	-36	955	218	1606974656
-50	-48	0	-51	-71	-63	0	-77	-74	0	0	-74	-85	-77	0	0	0	-88	-88	-88	0	0	-87	-88	0	0	-86	0	-94	0	0	-91	0	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	3980	-3478	3480	22341	-7710	-208	-37	967	221	0	0	0	-36	955	218	1606974658
