-43	-54	-46	0	-52	0	0	0	-75	-74	-74	-73	-70	0	0	-85	0	-82	-83	-84	0	0	-83	-85	0	0	-89	-89	-90	0	-91	-91	-90	-53	-56	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	-85	0	-86	-86	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4004	-2484	2752	23119	-7768	-219	-39	970	210	0	0	0	-38	957	209	1606974583
-45	-50	-46	-54	-58	0	-70	-70	-73	-76	-75	-74	-71	-71	0	0	-79	-82	-83	-83	-81	-80	-84	-83	-80	-79	-87	-89	-90	0	-91	-91	-92	-53	0	0	0	0	-92	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2499	2738	23109	-7781	-218	-37	970	210	0	0	0	-38	957	206	1606974585
-43	-50	-45	-52	-59	0	-70	-70	-77	-77	-77	-78	-74	-70	0	0	0	-88	-89	-88	0	-81	-87	-89	0	0	-90	-89	-90	0	-89	-89	-90	-59	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4109	-2484	2752	23112	-7769	-218	-38	969	212	0	0	-1	-38	957	209	1606974586
-47	-60	-46	-55	-58	0	-69	-68	-77	-71	-78	-82	-75	-70	0	0	-83	-87	-87	-86	-83	-81	-87	-87	-81	-82	0	-90	-88	0	-89	-90	-89	-55	0	0	0	0	-90	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	-2499	2752	23111	-7766	-218	-38	970	212	0	0	-1	-38	957	209	1606974588
-46	-47	-47	-53	-58	-57	-68	-67	-74	-76	-73	-73	-70	-67	0	0	-78	-81	-82	-82	-80	-72	-82	-82	-77	-78	0	-90	-90	0	0	-89	-90	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4065	-2552	2783	23111	-7764	-218	-38	969	212	0	0	0	-38	957	209	1606974589
-50	-48	-45	-54	-58	-57	-68	-68	-74	0	-75	-74	-71	-69	0	0	0	-83	-83	-83	0	-78	-83	-84	0	0	-88	-91	-90	0	-90	-89	-90	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4057	-2514	2767	23110	-7762	-218	-38	970	213	0	0	0	-38	957	210	1606974591
-50	-54	-47	-54	-56	-56	0	0	-74	-74	-73	-73	-71	-71	0	0	-78	-84	-84	-83	-78	-78	-83	-83	-79	-78	-88	-90	-90	0	-89	-89	-90	-52	0	0	0	0	-93	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4147	-2515	2768	23109	-7757	-218	-38	970	213	-1	-1	0	-38	956	210	1606974592
-49	-49	0	-54	-57	-57	-71	0	-73	-74	-73	-73	-70	0	0	0	-80	-83	-82	-84	-78	-79	-84	-84	-77	-78	0	-90	-88	0	-88	-89	-89	-54	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4019	-2544	2767	23110	-7761	-217	-38	971	213	-1	-1	0	-38	957	210	1606974594
0	-48	-46	-54	0	-56	0	-71	-73	-74	-74	-74	-72	0	0	0	-76	-83	-83	-84	-79	-77	-84	-83	-77	-77	0	-90	-90	0	-90	-89	-89	-53	-58	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3959	-2499	2767	23109	-7756	-216	-38	970	214	-1	-1	-1	-37	956	211	1606974596
-46	-49	0	-55	-57	0	-70	-70	-74	-74	-74	-74	-70	-70	0	0	-78	-84	-84	-84	-77	-80	-84	-84	-77	-78	-88	-90	-90	0	-90	-90	-90	-54	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4019	-2514	2738	23110	-7757	-216	-37	971	212	-1	-1	0	-37	956	210	1606974597
-50	-49	-48	-55	-52	0	-70	-68	-79	0	-77	-79	-75	-69	0	0	0	-89	-88	-88	0	-78	-87	-88	0	0	-89	-90	-90	0	-90	-91	-91	-57	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	-2499	2738	23110	-7760	-216	-38	970	212	-1	-1	-1	-37	957	210	1606974599
-50	-55	-46	-54	-58	0	-70	-69	-79	-74	-76	-76	-74	-69	0	0	0	-88	-88	-89	0	-77	-89	-88	0	0	-89	-90	-91	0	0	-89	-90	-58	0	0	0	0	-89	0	0	0	-89	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	-2544	2730	23109	-7757	-217	-38	970	213	-1	-1	0	-37	956	211	1606974600
-49	-48	-46	-53	-57	-62	-68	0	-72	-73	-76	-75	-71	-68	0	0	-77	-91	-90	-89	-77	-77	-88	-89	-79	-77	-88	-91	-92	0	-92	-91	-91	-54	-56	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3959	-2529	2767	23109	-7757	-217	-38	970	213	-1	-1	-1	-38	956	210	1606974602
0	-51	-47	-57	-60	-63	-67	-66	-77	-67	-76	-79	-78	-66	0	0	-80	-88	-89	-87	-79	-80	-89	-88	-79	-79	0	-89	-90	0	-89	-88	-88	-57	0	0	0	0	-89	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2559	2753	23110	-7759	-216	-38	970	213	-1	-1	0	-37	957	210	1606974603
-49	0	-46	-53	-56	-58	-67	-67	-74	-78	-74	-74	-70	-68	0	0	0	-82	-82	-82	0	-77	-82	-83	0	0	-89	-90	-90	0	-90	-91	-92	-53	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4080	-2544	2812	23109	-7755	-217	-38	970	212	-1	-1	0	-38	956	211	1606974605
-49	-51	-45	-53	-57	-63	-68	-68	-72	0	-75	-73	-71	-67	0	0	0	-86	-87	-88	0	-80	-87	-88	0	0	-90	0	-93	0	0	-91	0	-54	0	0	0	0	-94	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	-2544	2753	23108	-7753	-217	-38	970	213	-1	-1	0	-38	956	211	1606974606
-48	-50	-47	-53	-60	-64	-69	-69	-79	-75	-81	-78	-73	-69	0	-89	0	-90	-88	-89	0	-79	-89	-88	0	0	-92	-89	-90	0	-89	-90	-89	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2544	2812	23110	-7760	-217	-38	971	211	-1	-1	0	-37	957	210	1606974608
-46	-47	-49	-55	-57	-57	-71	-72	-76	0	-75	-74	0	-72	0	0	-77	-84	-83	-84	-78	-78	-83	-84	-78	-79	0	-89	-90	0	-90	-91	-90	-52	0	0	0	0	-95	0	0	-89	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4110	-2544	2738	23109	-7755	-217	-38	971	212	-1	-1	0	-37	956	211	1606974610
-51	-50	-54	-55	-56	0	-67	-67	-78	0	-77	-79	-74	-68	0	0	0	-89	-89	-88	0	-78	-88	-89	0	0	-91	-89	-89	0	-89	-90	-89	-57	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4057	-2499	2767	23109	-7757	-218	-38	970	214	-1	-1	0	-38	956	211	1606974611
