-65	-61	-62	-59	-68	0	-76	-72	-80	0	-79	-81	-78	-76	0	0	0	-90	-89	-89	0	0	-91	-90	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	-94	-95	0	-95	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422	-3384	3128	22725	-8555	377	65	992	73	0	0	0	64	975	76	1606974583
0	-62	0	0	-70	0	0	0	-72	0	-74	-73	-75	0	0	-85	0	-90	-88	-89	0	0	-88	-88	0	-86	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-89	0	0	0	0	0	0	-87	0	0	-87	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392	-3399	3068	22728	-8560	377	65	992	76	0	0	-1	64	975	75	1606974585
-62	-57	-58	-61	-73	-65	-77	-78	-73	0	-73	-74	-75	-77	0	0	0	-88	-89	-89	0	0	-90	-90	0	0	0	0	0	-88	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-82	-92	0	0	0	0	0	0	0	0	-83	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3444	-3324	3098	22722	-8549	377	62	991	80	0	0	-1	64	975	77	1606974586
-62	-66	-56	0	-71	-75	0	0	-78	0	-78	-77	-78	0	0	-85	0	-91	-92	-91	0	0	-91	-91	0	0	0	0	0	-88	0	0	0	-68	0	0	0	0	-88	0	0	0	0	-73	0	0	0	-85	0	0	0	0	0	0	-93	0	0	0	-80	-88	-92	0	-97	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452	-3339	3068	22719	-8542	378	62	990	81	0	0	0	64	975	78	1606974588
-65	-59	-59	-64	-68	-72	-75	-76	-80	0	-80	-80	-80	-75	0	0	0	-90	-92	-91	0	0	-91	-91	0	0	0	0	0	-87	0	0	0	-66	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-78	-85	-92	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452	-3354	3083	22715	-8535	377	66	992	83	-1	-1	0	64	975	79	1606974589
-59	-62	0	-63	0	-77	-75	-79	-78	0	-78	-77	-82	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-93	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3451	-3309	3083	22715	-8534	378	68	993	79	-1	-1	-1	64	975	79	1606974591
-61	-63	-57	-64	-80	0	-83	-84	-75	0	-76	0	-81	0	0	-84	0	-87	-89	-88	0	0	-87	-88	0	0	0	0	0	-87	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-83	0	0	-79	-83	-90	0	-93	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452	-3369	3098	22717	-8538	377	66	992	79	-1	-1	-1	64	975	78	1606974592
-61	-56	-64	-66	-74	-68	-77	-76	-75	0	-75	0	-82	-79	0	0	0	-88	-89	-89	0	0	-90	-90	0	0	0	0	0	-88	0	0	0	-66	0	0	0	0	0	0	0	-90	0	-75	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	-83	-81	-94	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3421	-3339	3083	22715	-8534	377	67	993	78	-1	-1	0	64	975	79	1606974594
-64	-57	0	0	-75	0	0	0	-76	0	-75	-75	-80	0	0	0	0	-86	-88	-88	0	0	-88	-87	0	0	0	0	0	-87	0	0	0	-65	0	0	0	0	0	0	0	0	0	-74	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	-81	0	0	-92	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3437	-3339	3068	22715	-8534	378	66	992	80	-1	-1	-1	64	975	79	1606974596
-58	-59	-60	-65	-72	0	0	0	-79	-79	-79	-79	-79	0	0	0	0	-91	-89	-89	0	0	-88	-88	0	0	0	0	0	-85	0	0	0	-65	0	0	0	0	0	0	0	0	0	-73	0	0	0	-82	0	0	0	0	0	0	0	-86	0	0	0	-86	-92	0	-96	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3451	-3339	3053	22716	-8536	378	65	992	79	-1	-1	0	64	975	79	1606974597
