-61	-49	-59	-56	-56	0	-65	-69	-76	-80	-76	-77	-78	0	0	0	-78	-90	-91	-90	-77	-78	-91	-93	-77	-78	0	-89	-88	0	-90	-90	-90	-60	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3329	-2925	3006	22231	-7827	-119	-21	972	203	-1	-1	-1	-21	959	200	1606974608
0	0	-60	-54	-56	-58	-69	-68	-69	-80	-70	0	-76	0	0	0	0	-85	-86	-85	0	-79	-85	-85	0	0	-88	-88	-89	0	-88	-89	-89	-60	0	0	-93	-94	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3337	-2873	3021	22230	-7823	-117	-21	972	201	-1	-1	-1	-20	959	200	1606974610
-51	-49	-59	-55	-57	-65	-65	-65	-77	0	-77	-77	-77	-65	0	0	-78	0	-92	-91	-78	-77	-90	-93	-79	-78	0	-88	-91	0	-89	-90	-89	-59	0	0	-94	-95	-93	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3276	-2857	3021	22230	-7824	-117	-21	972	202	-1	-1	0	-20	959	199	1606974611
-62	-62	-61	-54	-56	-64	-66	-65	-76	0	-76	-77	-79	-67	0	-89	0	-91	-91	-91	0	-79	-92	-91	0	0	-90	-90	-90	0	-91	-89	-89	-60	0	0	-96	0	-93	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3276	-2917	3051	22231	-7824	-116	-21	972	201	-1	-1	0	-20	959	199	1606974613
-61	-49	0	0	-56	-63	0	0	-77	0	-76	-77	-79	0	0	-89	0	-92	-90	-91	0	0	-90	-91	0	0	-90	-90	-90	0	-89	-90	-91	-60	0	0	-94	-97	-93	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	-94	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3314	-2932	3006	22230	-7824	-118	-21	972	202	-1	-1	-1	-21	959	199	1606974614
-61	0	0	-54	-57	0	-66	0	-69	0	-69	-70	-76	-68	0	0	-80	-85	-84	-84	-79	-79	-85	-85	-79	-78	0	-89	-90	0	-90	-89	-89	-59	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3352	-2918	3029	22230	-7824	-118	-21	973	198	-1	-1	-1	-21	959	199	1606974616
-51	-49	-59	-55	-57	-58	-68	-67	-69	0	-70	-69	0	-67	0	0	0	-85	-85	-85	0	-80	-85	-86	0	0	0	-90	-89	0	-90	-90	-89	-59	0	0	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	3359	-2918	3021	22230	-7822	-117	-21	973	200	0	0	0	-20	960	199	1606974618
-50	-53	-59	-55	-57	0	-66	-68	-70	0	-69	-70	-76	-66	0	-88	0	-85	-85	-85	-78	-79	-84	-85	0	-80	-86	-90	-90	0	-90	-88	-90	-59	0	0	-95	-93	0	-96	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3389	-2873	3088	22230	-7824	-117	-21	972	202	-1	-1	0	-20	959	199	1606974619
-51	0	0	-55	-56	0	-65	-68	-77	0	-77	-76	-78	-69	0	0	0	-92	-91	0	-78	-79	-91	-91	0	0	0	-90	-91	0	-90	-90	-90	-60	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314	-2872	3006	22231	-7828	-117	-21	972	201	0	-1	0	-20	959	199	1606974621
-50	-52	0	-55	-56	0	-66	-66	-77	-79	-77	-77	-78	-66	0	0	0	0	-93	-92	0	-78	-92	-92	0	0	-89	-90	-90	0	-89	-91	-90	-59	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	-87	3307	-2910	3036	22230	-7824	-119	-21	972	202	-1	-1	-1	-21	959	199	1606974623
0	-52	0	-56	0	-58	-67	-69	-69	0	-69	-69	-76	-68	0	0	0	-85	-85	-85	0	-78	-85	-84	0	0	-89	-89	-90	0	-90	-90	-89	-59	0	0	-94	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	-86	3329	-2910	3081	22230	-7825	-118	-21	972	201	-1	-1	0	-21	959	199	1606974624
-49	0	-59	-55	-56	-65	-68	-66	-76	0	-77	-76	-78	-66	0	0	0	-90	-92	-91	-79	-78	-91	-91	0	-79	-89	-89	-90	0	-89	-90	-89	-59	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3321	-2910	3036	22232	-7829	-118	-21	972	201	-1	0	0	-21	960	199	1606974626
-48	-52	-59	-55	-57	-64	-64	-66	-77	0	-77	-77	-79	-68	0	0	0	-91	-92	-92	0	-78	-92	-90	0	0	0	-91	-89	0	-89	-89	-90	-60	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3337	-2873	3043	22230	-7826	-119	-21	972	202	0	-1	0	-21	959	199	1606974627
-58	-50	0	-55	-57	0	-68	-68	-70	-80	-69	-69	-76	-68	0	0	0	-85	-84	-85	0	-80	-85	-85	0	0	0	-89	-89	0	-89	-88	-89	-59	0	0	0	-96	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	3329	-2895	3036	22231	-7826	-117	-21	972	201	-1	-1	-1	-20	959	199	1606974629
-47	-51	0	-54	-57	0	-66	-68	-76	0	-77	-76	-78	-65	0	0	0	-92	-91	-91	0	-78	-90	-91	0	0	0	-90	-90	0	-88	-90	-89	-60	0	0	-94	0	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	3329	-2902	3036	22232	-7832	-118	-21	972	201	0	-1	0	-21	960	198	1606974630
-49	-51	-60	0	-57	0	0	0	-76	0	-76	-77	-78	0	0	0	0	-90	-91	0	0	-77	-89	-90	0	0	-93	-90	-90	0	-89	-89	-90	-59	0	0	-94	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	-94	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3344	-2903	3021	22231	-7827	-118	-21	972	203	0	0	0	-21	959	199	1606974632
-60	-51	-59	-55	-55	0	0	-67	-76	-80	-77	-76	-78	-68	0	0	0	-94	-91	-91	0	0	-93	-91	0	0	0	-90	-90	0	-89	-90	-89	-59	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	3329	-2857	3051	22231	-7828	-118	-21	972	201	0	-1	0	-21	959	199	1606974633
-59	-50	-59	-55	-56	0	-68	-68	-77	-72	-77	-77	-79	-68	0	0	0	-92	-91	0	0	-79	-91	-90	0	0	-90	-91	-92	0	-89	-89	-90	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	3329	-2872	3051	22232	-7833	-120	-21	972	202	0	0	-1	-21	960	198	1606974635
0	-51	0	-54	-56	-59	-69	-68	-70	0	-69	-70	-76	-65	0	0	0	-85	-85	-85	0	-79	-86	-85	0	0	0	-88	-90	0	-90	-90	-90	-59	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3314	-2902	3014	22230	-7825	-119	-21	973	200	0	0	0	-21	960	199	1606974637
-50	0	0	-54	-56	0	-67	-68	-69	0	-70	-70	-76	-65	0	0	0	-84	-85	-85	0	-79	-85	-85	0	0	-88	-88	-89	0	-88	-90	-91	-59	0	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3344	-2858	3066	22231	-7827	-118	-21	972	201	0	0	0	-21	959	199	1606974638
-50	-49	-59	-56	-53	0	-68	-68	-77	-79	-76	-76	-78	-69	0	0	0	-92	-91	-91	0	-79	0	-93	0	0	-89	-89	-90	0	-90	-90	-90	-59	0	0	-94	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	3314	-2850	3036	22232	-7831	-118	-21	972	200	0	0	-1	-21	960	198	1606974640
-50	-51	0	-55	-57	-58	-69	-66	-70	0	-70	-69	-76	-68	0	0	0	-85	-86	-85	0	0	-85	-86	0	0	0	-89	-91	0	-89	-90	-89	-59	0	0	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314	-2917	3036	22232	-7829	-118	-20	972	200	0	-1	-1	-21	960	199	1606974641
-60	-51	0	-54	-57	0	-68	-67	-69	0	0	-69	-76	-66	0	0	0	-85	-85	-86	0	-78	-85	-85	0	0	-90	-90	-91	0	-89	-90	-90	-59	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314	-2857	3051	22231	-7826	-118	-21	972	202	-1	0	-1	-21	959	199	1606974643
-49	0	0	0	-56	-59	-65	0	-69	0	-69	-69	-76	0	0	-90	0	-85	-86	-85	0	-80	-85	-85	0	0	-90	-89	-91	0	-89	-89	-89	-59	0	0	0	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3284	-2857	3051	22232	-7830	-118	-21	972	200	0	0	-1	-21	960	198	1606974645
-50	0	0	-54	-57	-65	-68	-67	-76	-80	-77	-76	-78	-67	0	0	0	-92	-91	0	0	0	-91	-91	0	0	-90	-90	-90	0	-90	-89	-90	-61	0	0	-96	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	3284	-2872	3028	22230	-7824	-118	-21	972	201	-1	-1	-1	-21	959	199	1606974646
-50	0	0	0	-56	0	0	0	-69	-80	-69	-69	-76	0	0	0	-79	-84	-84	-84	-79	-79	-86	-85	-78	-79	-90	-90	-89	0	-90	-90	-90	-58	0	0	-93	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314	-2918	3081	22230	-7826	-118	-21	972	201	0	0	0	-21	959	199	1606974648
0	0	0	-54	-57	-59	-67	-70	-69	-80	-69	-70	-76	-68	0	0	0	-85	-85	-86	0	-78	-85	-85	0	0	0	-88	-89	0	-91	-89	-90	-60	0	0	0	-94	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	3254	-2857	3081	22231	-7830	-119	-21	973	200	0	-1	-1	-21	960	198	1606974649
-60	0	-55	-53	-56	-64	-68	-69	-76	-76	-77	-76	-78	-68	0	0	0	-92	-91	-90	0	-79	-90	-90	0	0	0	-90	-91	0	-90	-90	-89	-60	0	0	-96	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	-89	3314	-2872	3036	22231	-7830	-118	-21	972	201	-1	0	0	-21	960	198	1606974651
-61	-52	0	-53	-57	-64	-66	-67	-76	0	-76	-77	-77	-68	0	0	0	-90	-90	0	0	-77	-91	-90	0	0	-91	-89	-90	0	-90	-90	-91	-60	0	0	-94	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	3284	-2902	3051	22231	-7828	-119	-21	972	201	-1	0	-1	-21	959	199	1606974653
-50	-51	-51	-55	-57	-65	0	-68	-76	-80	-75	-77	0	0	0	0	0	-90	-90	-92	0	0	-90	-91	0	0	0	-90	-91	0	-90	-89	-91	-61	0	0	-96	-94	0	0	0	-88	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	3374	-2903	3036	22231	-7825	-117	-21	972	202	0	0	-1	-20	959	199	1606974654
-48	-51	0	-55	-57	0	-68	-67	-71	0	-70	-70	-76	-68	0	0	-79	-85	-85	-85	-77	-78	-85	-85	-77	-77	0	-89	-89	0	-90	-88	-90	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	3344	-2873	3036	22232	-7830	-118	-21	972	202	-1	0	-1	-21	960	198	1606974656
-64	-52	-58	-54	-57	0	-67	-69	-77	-81	-78	-76	-78	-67	0	0	0	-93	-91	-91	0	0	-92	-91	0	0	-89	-91	-90	0	-90	-89	-91	-60	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	-90	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	-90	3329	-2902	3051	22231	-7826	-117	-21	972	202	-1	0	0	-20	959	199	1606974658
-63	0	0	-54	-56	-58	-67	-68	-70	0	-70	-71	-76	-66	0	0	-77	-84	-85	-84	-78	-78	-85	-85	-77	-77	-89	-89	-90	0	-88	-90	-91	-59	0	0	-93	-95	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	3306	-2872	3021	22232	-7828	-117	-21	972	200	0	0	0	-20	960	199	1606974659
-50	-51	0	-55	-56	0	-69	-69	-70	0	-70	-70	-76	-68	0	0	-77	-84	-84	-85	-77	-78	-85	-85	-78	-77	-90	-88	-90	0	-89	-88	-89	-58	0	0	-94	-94	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	3390	-2918	3081	22232	-7832	-118	-21	972	200	0	0	-1	-21	960	198	1606974661
-64	-52	0	-54	-56	-58	-69	-66	-70	0	-70	-70	-77	-68	0	0	0	-84	-85	-85	-79	-76	-85	-85	-77	-78	-90	-89	-89	0	-88	-91	-89	-57	0	0	-93	-94	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	3314	-2917	3036	22232	-7828	-117	-21	972	202	0	0	0	-20	960	199	1606974663
-63	-52	0	-54	-58	0	-67	-68	-70	-81	-71	-70	-76	-69	0	0	0	-84	-85	-84	0	0	-85	-85	0	0	0	-88	-89	0	-88	-88	-89	-58	0	0	-94	-94	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3314	-2917	3051	22232	-7828	-116	-20	972	201	0	0	0	-20	959	199	1606974664
-62	-51	-56	-53	-57	0	0	0	-76	0	-77	-77	-77	0	0	0	-78	-92	-91	-90	-76	-77	-91	-92	-78	-78	-89	-89	-89	0	-88	-89	-89	-60	0	0	0	0	-94	0	0	0	-90	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	3284	-2857	3081	22232	-7830	-117	-21	972	200	0	0	-1	-20	960	198	1606974666
-49	-51	0	-54	-57	-59	-66	-67	-72	0	-70	-71	-77	-68	0	0	-77	-85	-85	0	-79	-77	-84	0	-77	-78	0	-89	-89	0	-89	-90	-89	-59	0	0	0	-94	0	-93	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	3314	-2903	3081	22231	-7828	-119	-21	972	202	0	0	0	-21	959	199	1606974667
-51	0	0	-53	-57	0	-69	-67	-71	0	-71	-70	-76	-66	0	0	0	-84	-85	-85	-80	-79	-85	-86	-79	-79	0	-89	-90	0	0	-88	-89	-59	0	0	-95	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3344	-2873	3036	22231	-7825	-117	-21	972	202	-1	0	0	-20	959	199	1606974669
