-50	0	-46	-55	-71	0	-71	-70	-65	0	-67	-67	-72	-70	0	0	0	-89	-89	-88	-83	-83	-89	-89	0	-86	0	-89	-91	-92	-89	-91	-89	-50	0	0	0	0	-90	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3590	-3531	3979	21651	-7688	-211	-39	967	226	0	0	0	-36	954	222	1606974583
-49	-43	-45	-53	-64	0	-66	-69	-71	0	-70	-71	-77	-69	0	0	0	-91	-91	0	0	0	0	-91	0	0	-91	-87	-88	-92	-87	-89	-86	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	-84	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3560	-3553	3935	21652	-7696	-212	-38	968	224	0	0	0	-37	954	221	1606974585
-49	-47	-48	-53	-70	-53	-70	-70	-66	0	-66	-68	-73	-69	0	0	0	-91	-89	-90	0	-82	-90	-91	0	0	-87	-89	-89	-91	-88	-90	-90	-51	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530	-3568	3994	21650	-7687	-211	-37	968	225	-1	-1	0	-37	954	222	1606974586
0	-44	-50	-54	0	-69	-67	-67	-71	0	-72	-71	-76	-66	0	-83	-84	-92	-91	0	-83	-85	0	-90	-84	-83	-84	-89	-90	0	-89	-89	-89	-50	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	-84	0	-84	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530	-3568	3979	21651	-7688	-210	-37	967	224	-1	-1	0	-36	954	222	1606974588
-56	-49	0	-56	0	-52	-68	-69	-66	0	-66	-69	-75	-70	0	0	0	-88	-90	-89	0	0	-89	-90	0	0	-86	-89	-89	-91	-89	-89	-89	-50	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530	-3508	3964	21649	-7682	-211	-37	967	226	-1	-1	0	-36	954	223	1606974589
-51	-49	-50	-55	-61	0	-70	-68	-72	0	-70	-71	-78	-67	0	-83	0	-91	-89	-90	0	0	-90	-90	0	0	-85	-89	-87	0	-89	-88	-89	-54	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	-82	0	-83	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3545	-3568	3994	21649	-7681	-211	-37	967	226	-1	-1	-1	-37	954	223	1606974591
-52	-48	-51	0	-59	0	0	0	-65	0	-65	-65	-73	0	0	0	0	-93	-95	0	0	0	0	0	0	0	-87	-87	-88	-93	-87	-88	-87	-54	-65	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3560	-3568	4032	21649	-7682	-212	-37	968	224	-1	-1	-1	-37	954	223	1606974592
-57	-49	0	-58	-61	-54	-70	-67	-67	0	-65	-67	-72	-70	0	0	0	-94	-93	0	0	0	-93	-92	0	0	-87	-86	-86	-91	-87	-86	-86	-50	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530	-3553	4009	21649	-7683	-212	-37	967	225	0	-1	-1	-37	954	223	1606974594
-50	-50	-50	-59	0	0	-71	-69	-69	-74	-70	-70	-77	-68	0	0	-88	-91	-90	-88	0	0	-90	-90	0	0	-87	-87	-87	0	-87	-87	-88	-52	0	0	0	0	-87	0	0	0	0	-88	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3545	-3486	4039	21648	-7680	-212	-37	967	225	-1	-1	0	-37	954	223	1606974596
0	-51	0	-58	0	-53	0	-67	-67	0	-68	-68	-71	-67	0	0	-85	-91	-91	-91	0	0	-91	-90	0	-85	-83	-87	-87	0	-87	-86	-88	-50	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	3545	-3523	3964	21648	-7680	-212	-37	968	226	-1	-1	-1	-37	954	223	1606974597
