-48	-51	-53	-57	-54	-63	0	0	-76	0	-76	-76	-78	0	0	0	0	-83	-84	-84	0	-83	-84	-85	0	0	-88	-90	-89	0	-90	-89	-90	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2819	2265	24349	-7820	-157	-28	972	202	-1	-1	0	-27	959	200	1606974619
-47	-50	-53	0	-55	-62	0	-72	-83	-75	-82	-82	-79	0	0	0	-81	-89	-88	-88	-81	-81	-90	-89	-81	-81	0	-89	-89	-91	0	-90	-89	-56	0	-93	-93	-92	-95	-93	0	0	-86	0	-87	-90	-87	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2826	2265	24349	-7820	-157	-27	972	202	-1	-1	-1	-27	959	200	1606974621
-48	-50	-54	0	-55	-61	-70	-71	-81	0	-83	-82	-78	-71	0	0	0	-88	-88	-88	0	-82	-88	-88	0	0	0	-90	-90	-92	0	-89	-88	-55	-62	-93	-91	-92	-93	-92	-94	0	0	0	0	0	0	0	0	0	0	0	-87	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2834	2265	24349	-7822	-156	-27	971	199	-1	-1	-1	-27	959	200	1606974623
-49	-48	-55	-57	-54	-62	-73	0	-81	-74	-81	-80	-78	-72	0	0	0	-88	-88	-87	0	-80	-89	-89	0	0	0	-90	-90	-92	-90	-89	-89	-55	0	-93	-94	-92	-94	-93	0	0	0	0	-88	-90	-88	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2849	2280	24349	-7821	-154	-28	971	202	-1	-1	0	-27	959	200	1606974624
-47	-48	-62	-56	-54	-61	-72	0	-82	0	-82	-82	-78	0	0	0	0	-90	-89	-89	0	-81	-89	-88	0	0	0	-90	-89	-92	-88	-89	-90	-55	0	0	-93	-92	-95	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2834	2265	24349	-7820	-155	-27	972	202	-1	-1	0	-27	959	200	1606974626
-48	0	-62	-56	-54	-65	0	0	-79	-74	-78	-78	-77	0	0	0	-80	-84	-84	-85	0	-80	-85	-85	-80	0	0	-90	-89	0	-90	-88	-90	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2834	2295	24351	-7825	-155	-27	971	201	-1	-1	0	-27	959	199	1606974627
-48	-49	-62	-55	-55	-64	0	0	-77	0	-78	-80	-78	0	0	0	0	-84	-84	-84	0	-80	-86	-84	0	0	0	-89	-89	0	-88	-89	-89	-54	-64	0	0	0	0	0	0	0	0	0	-89	-88	-88	0	-89	0	-87	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5570	-2819	2280	24349	-7819	-156	-27	972	201	-1	-1	-1	-27	959	200	1606974629
-45	-48	-62	-57	-54	0	0	0	-82	-76	-82	-82	-79	0	0	0	0	-88	-88	-89	0	-80	-88	-88	0	0	0	-89	-91	-91	-89	0	-88	-55	0	-94	-92	-93	-94	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495	-2864	2265	24349	-7820	-156	-28	972	201	-1	-1	-1	-27	959	200	1606974630
-47	-49	0	-54	-55	-64	0	-71	-78	0	-79	-77	-78	-73	0	0	0	-83	-83	-84	0	-82	-84	-84	0	0	-92	-89	-88	0	-90	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5420	-2818	2279	24349	-7820	-155	-28	972	200	-1	-1	-1	-27	959	200	1606974632
-49	-48	-50	-58	-57	0	0	0	-80	0	-80	-81	-78	-73	0	0	-80	-88	-87	-88	-83	-81	-88	-88	-80	-81	0	-89	-90	-91	0	-89	-90	-56	0	-92	-94	-94	0	-94	-92	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495	-2834	2265	24350	-7823	-156	-28	972	201	-1	-1	0	-27	959	200	1606974633
-50	-49	-53	-57	-56	-64	-72	0	-79	0	-78	-79	-77	-72	0	0	0	-84	-84	-84	0	-81	-84	-85	0	0	0	-90	-89	-92	-90	-90	-90	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	5585	-2834	2310	24349	-7821	-156	-28	972	201	-1	-1	-1	-27	959	200	1606974635
-49	-51	-53	-59	-55	0	0	0	-76	-75	-76	-76	-77	0	0	0	0	-84	-83	-83	0	-81	-84	-84	0	0	0	-89	-90	-89	-89	-89	-90	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2871	2250	24349	-7821	-156	-28	971	200	-1	-1	-1	-27	959	200	1606974637
-46	-51	-62	-55	-50	0	0	0	-83	-75	-82	-83	-78	0	0	0	-82	-89	-88	-89	-83	-82	-88	-89	-81	-81	0	-90	-91	0	-91	-89	-88	-57	0	-92	-94	-93	-93	-94	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5585	-2834	2265	24350	-7823	-155	-28	971	201	-1	-1	-1	-27	959	200	1606974638
-46	-51	-55	-56	-55	0	0	0	-78	-76	-77	-76	-78	-77	0	0	0	-84	-85	-85	0	-81	-85	-85	0	0	0	-90	-90	-90	-90	-88	-90	-56	-66	0	0	0	0	0	0	-89	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2819	2265	24349	-7820	-154	-28	972	200	-1	-1	-1	-27	959	200	1606974640
-48	-51	-54	0	-55	-61	0	0	-80	0	-81	-82	-78	0	0	0	-82	-88	-88	-88	0	-81	-88	-88	0	-82	0	-89	-89	-90	-89	-90	-90	-56	0	-94	-92	-95	-95	-93	-94	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	5555	-2819	2265	24349	-7821	-155	-28	972	200	-1	-1	-1	-27	959	200	1606974641
-50	-51	-54	-56	-55	-62	-78	-78	-81	0	-81	-81	-79	-72	0	0	0	-89	-89	-89	0	0	-88	-88	0	0	0	-90	-89	0	0	-90	-90	-55	0	0	-94	-94	0	0	-94	0	0	0	-88	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2879	2265	24350	-7825	-156	-28	971	201	-1	-1	0	-27	959	199	1606974643
-46	-52	-55	-58	-56	-62	-78	-72	-81	0	-81	-81	-79	-77	0	0	0	-89	-88	-88	0	-81	-89	-88	0	0	0	0	0	0	0	0	-89	-56	-62	-93	-93	-92	-96	-92	-92	0	0	0	0	-89	-88	0	0	-89	-88	0	0	0	0	0	-90	-90	0	0	0	0	0	0	0	0	0	5540	-2849	2287	24349	-7820	-155	-27	972	201	-1	-1	0	-27	959	200	1606974645
-48	-52	0	-57	-52	-64	-77	0	-78	-75	-78	-78	-78	0	0	0	0	-84	-84	-85	0	-82	-84	-84	0	0	0	-90	-88	0	0	-89	-89	-54	0	0	0	0	0	0	0	-86	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	-77	0	0	0	0	0	0	0	0	5563	-2834	2280	24349	-7819	-155	-27	971	201	-1	-1	-1	-27	959	200	1606974646
-47	0	-55	-57	-49	0	0	-76	-78	-74	-78	-78	-78	0	0	0	-83	-84	-85	-84	0	0	-84	-85	-82	0	0	-89	-90	0	0	-90	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2789	2294	24351	-7824	-154	-28	972	201	-1	-1	0	-27	959	199	1606974648
-47	-50	-54	-58	-55	0	0	-74	-81	-74	-82	-82	-79	0	0	0	-79	-88	-88	-88	0	0	-88	-88	-79	0	0	-89	-90	-91	-89	-90	-90	-56	0	-93	-94	-93	-95	-92	-93	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	5548	-2864	2310	24350	-7823	-155	-27	971	201	-1	-1	-1	-27	959	200	1606974649
-47	-52	0	-58	-55	-64	-74	-78	-77	-75	-78	-77	-79	-74	0	0	0	-84	-86	-85	0	-77	-84	-83	0	0	0	-89	-90	-90	-89	-90	-90	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2849	2324	24349	-7820	-155	-27	972	201	-1	-1	-1	-27	959	200	1606974651
-47	-50	0	0	-55	-61	0	0	-83	-74	-84	-84	-79	0	0	0	0	-88	-87	-88	0	-80	-87	-89	0	0	0	-89	-90	0	-88	-90	-90	-55	0	-93	-93	-95	-93	-95	-94	0	0	0	0	0	0	0	0	-89	0	0	-89	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2849	2310	24350	-7823	-154	-28	971	200	-1	-1	0	-27	959	200	1606974653
-48	-50	-54	-56	-55	0	-76	-77	-81	-76	-81	-82	-79	-73	-79	0	0	-88	-88	-88	0	-78	-88	-88	0	0	0	-90	-89	0	-90	-92	-91	-56	0	-93	-93	-95	-96	-93	-92	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2811	2279	24352	-7828	-155	-28	972	201	-1	-1	0	-27	959	199	1606974654
-49	-49	-54	0	-54	0	0	-72	-79	-75	-79	-79	-78	-71	-79	0	-79	-89	-89	-88	-78	-79	-88	-90	-79	-81	0	-90	-89	0	-89	-90	-89	-55	0	-93	-94	-93	-92	-94	-93	0	-85	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2864	2280	24351	-7827	-156	-28	972	201	-1	-1	0	-27	959	199	1606974656
-46	-50	-50	-56	-57	0	0	0	-84	0	-83	-84	-79	0	0	0	-80	-90	-89	-90	0	-80	-88	-88	0	0	0	-88	-89	0	-88	-89	-89	-56	0	-92	-92	-93	-94	-93	0	0	0	0	-88	0	-86	0	0	-89	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2834	2310	24353	-7832	-157	-27	971	201	0	-1	-1	-27	959	198	1606974658
-47	-47	-55	-56	-54	0	-77	-76	-82	-74	-82	-82	-78	-77	0	0	0	-90	-88	-89	0	0	-89	-89	0	0	-89	-89	-89	0	-90	-89	-88	-56	0	-91	-93	-93	0	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2834	2280	24351	-7827	-157	-27	972	201	-1	-1	-1	-27	959	199	1606974659
-48	-46	-52	0	-55	0	-75	-75	-77	-76	-77	-76	-77	-76	0	0	-80	-84	-85	-83	-80	-80	-85	-84	-81	-80	0	-88	-92	0	-90	-89	-89	0	0	0	0	0	0	0	0	0	-85	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5525	-2849	2265	24351	-7827	-156	-27	972	201	-1	-1	0	-27	959	199	1606974661
-49	-49	-54	-58	-55	0	-76	-76	-81	-75	-83	-83	-78	-75	0	0	0	-89	-88	-88	0	0	-88	-87	0	0	0	-90	-90	0	0	-91	0	-56	0	-94	-93	-92	0	-93	-92	0	0	0	0	0	0	0	0	0	-89	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2842	2310	24353	-7832	-156	-29	971	200	-1	-1	0	-27	959	198	1606974663
-46	-50	-48	-56	-56	0	-75	-73	-79	0	-80	-81	-78	-77	0	0	-83	-88	-89	-89	0	-83	-87	-88	-82	-82	-89	-88	-89	-93	-87	-87	-89	-56	0	0	-93	0	-94	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2849	2295	24351	-7827	-156	-27	971	202	-1	-1	0	-27	959	199	1606974664
-50	-49	-48	-56	-57	0	-82	0	-83	0	-82	-83	-78	0	0	0	0	-88	-88	-88	0	-80	-88	-88	0	0	-90	-89	-88	0	-89	-89	-89	-56	0	-94	-93	-92	-92	-93	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5585	-2834	2325	24351	-7826	-156	-27	972	201	-1	-1	0	-27	959	199	1606974666
-44	-49	-50	-57	-56	0	-76	-78	-84	-74	-82	-82	-79	-77	0	0	-82	-89	-88	-88	-82	-83	-89	-88	-81	-82	-87	-90	-90	0	-90	-90	0	-56	0	-93	-93	-94	0	-92	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495	-2849	2295	24353	-7831	-155	-27	972	199	-1	-1	0	-27	959	198	1606974667
-50	-47	-51	-60	-55	0	-76	0	-82	0	-81	-81	-77	-75	0	-87	0	-88	-88	-88	0	-78	-87	-88	0	0	-90	0	-92	0	0	-91	0	-56	0	-93	-91	-94	-91	-91	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	5555	-2849	2280	24352	-7828	-156	-27	972	201	-1	-1	0	-27	959	199	1606974669
-50	-53	0	-57	-50	0	-75	0	-78	-77	-80	-79	-79	0	0	0	-84	-87	-89	-88	-77	-85	-89	-88	-83	-83	0	0	-93	0	0	0	0	-56	0	-93	-92	-92	0	-93	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2819	2280	24351	-7826	-156	-27	971	201	-1	-1	-1	-27	959	199	1606974671
-48	-51	-55	-62	-58	0	-72	-75	-80	-72	-77	-78	-81	-72	0	0	0	-83	-85	-83	0	0	-83	-84	0	0	0	0	-92	-91	0	0	0	-55	0	0	0	0	0	0	0	-87	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2864	2302	24352	-7831	-156	-28	971	200	-1	-1	-1	-27	959	198	1606974672
-49	-48	-52	-56	-56	0	-75	-77	-83	0	-83	-83	-78	-77	-79	0	-80	-87	-87	-88	0	-80	-88	-88	-80	-80	-89	-89	-90	0	-90	-92	-90	-57	0	-93	-94	-93	-95	-94	-94	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	5608	-2827	2280	24351	-7828	-156	-27	972	201	-1	-1	0	-27	959	199	1606974674
-50	-47	0	-55	-63	0	-73	-74	-83	-78	-83	-84	-78	0	0	0	0	-89	-88	-89	0	-78	-89	-88	0	0	-89	-89	0	-90	0	0	-91	-57	-66	-92	-93	-93	-91	-93	-94	-88	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	-2834	2280	24351	-7827	-156	-27	972	201	-1	-1	0	-27	959	199	1606974676
-48	-46	0	-54	-63	-65	0	0	-75	-75	-74	-75	-77	0	0	0	-78	-83	-84	-84	0	-77	-84	-84	-79	-76	-88	-90	-90	0	0	-90	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5480	-2834	2257	24353	-7833	-156	-27	972	199	-1	-1	-1	-27	960	198	1606974677
-47	-46	-54	-53	-56	0	0	-75	-75	0	-76	-75	-77	-77	0	0	0	-84	-83	-84	0	-82	-84	-84	0	0	-92	-89	-90	0	0	-89	-91	-53	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5495	-2849	2295	24352	-7829	-155	-27	971	201	-1	-1	-1	-27	959	199	1606974679
-46	-51	-46	0	-55	-65	0	0	-75	0	-75	-77	-79	0	0	0	0	-84	-85	-85	0	-81	-85	-85	0	0	-89	-92	0	-92	0	-92	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2864	2295	24351	-7827	-156	-28	971	201	-1	-1	0	-27	959	199	1606974680
-52	-54	-57	-58	-57	-64	-70	-70	-81	-76	-76	-80	-77	-71	0	0	0	-86	-88	-88	0	-77	-87	-87	0	0	0	-90	-90	-91	-90	-89	-91	-70	0	-94	-92	-92	-94	-92	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	5600	-2849	2250	24351	-7826	-155	-27	971	200	-1	-1	-1	-27	959	199	1606974682
-45	-51	-59	-59	-55	0	-71	-73	-75	0	-75	-77	-79	-76	0	0	-81	-84	-85	-84	0	0	-85	-84	-80	0	0	-88	-88	0	-89	-89	-88	-55	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2819	2295	24352	-7829	-154	-27	972	200	-1	-1	-1	-27	959	199	1606974683
-45	-48	-52	-57	-54	0	-72	-77	-82	-76	-84	-84	-79	-74	0	0	0	-89	-88	-89	0	0	-87	-89	0	0	0	-91	-89	0	-91	-91	-91	-60	0	-95	-94	-94	-95	-94	0	-90	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5540	-2849	2310	24351	-7827	-155	-27	972	201	-1	-1	0	-27	959	199	1606974685
-45	-48	-55	0	-55	0	0	0	-81	-78	-82	-81	-77	0	0	0	0	-89	-88	-87	0	-84	-88	-88	0	0	-91	0	0	-93	0	0	0	-59	0	0	-93	-96	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510	-2834	2280	24351	-7825	-155	-26	972	201	-1	-1	0	-27	959	199	1606974687
