-54	-57	-54	-67	-72	0	-72	-71	-63	0	0	-63	-71	-70	0	0	0	-83	-83	-83	0	0	-84	-84	0	0	0	-91	-91	0	0	-91	-91	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-623	-3762	4433	16845	-9019	-494	-84	995	-7	-1	-1	0	-85	977	-4	1606974583
-63	-58	-55	-67	-74	-64	-69	-71	-63	0	-63	-63	-71	-71	0	0	0	-83	-84	-84	0	0	-85	-83	0	0	0	-90	-91	0	0	-91	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-623	-3822	4434	16846	-9012	-496	-86	994	-6	-1	-1	0	-85	977	-2	1606974585
0	-57	-56	-67	0	0	-70	-71	-63	-83	0	-63	-71	-71	0	0	0	-82	-84	-84	0	0	-83	-84	0	0	0	-90	0	0	0	-90	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-578	-3808	4434	16846	-9021	-492	-86	995	-6	-1	-1	0	-85	977	-4	1606974586
-64	0	-53	-67	0	-66	-70	-69	-63	0	-63	-62	-71	-70	0	0	0	-84	-83	-83	0	0	-83	-83	0	-87	0	-91	-93	0	0	-91	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-623	-3748	4493	16847	-9017	-492	-86	994	-4	-1	-1	0	-85	977	-3	1606974588
0	0	-53	0	0	0	0	0	-63	0	-64	-64	-70	0	0	0	0	-83	-84	-83	0	0	-84	-83	0	0	0	0	0	0	0	-94	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-593	-3762	4419	16848	-9013	-492	-85	994	-3	-1	-1	0	-85	977	-3	1606974589
-55	-62	0	-73	-69	-64	-76	-72	-71	0	-74	-72	-79	-73	0	0	0	-89	-88	-89	0	0	-89	-88	0	0	0	-91	-90	0	-89	-91	-89	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-593	-3800	4449	16848	-9011	-493	-87	995	-3	-1	-1	0	-85	977	-2	1606974591
-53	-57	-59	-65	-68	0	-78	-77	-65	0	-64	-65	-72	-77	0	0	0	-88	-88	-88	0	0	-89	-89	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-638	-3807	4434	16848	-9010	-493	-86	994	-3	0	-1	0	-85	977	-2	1606974592
-55	-63	-51	-64	-58	-64	-72	-71	-63	-82	0	-64	-70	-73	0	0	0	-83	-83	-83	0	0	-82	-82	0	0	0	-91	-92	0	0	-92	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-593	-3747	4434	16847	-9018	-493	-85	995	-5	-1	-1	0	-85	977	-3	1606974594
-54	-57	-58	-66	0	0	-74	-74	-61	0	-62	-62	-70	-75	0	0	0	-81	-80	-81	0	0	-81	-81	0	0	-90	-88	-87	0	-89	-88	-87	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-578	-3747	4419	16848	-9011	-494	-85	994	-3	0	-1	0	-85	977	-2	1606974596
-59	-59	0	-67	-67	-61	-73	-69	-61	0	-62	-61	-70	-69	0	0	0	-83	-82	-82	0	-86	-83	-82	0	0	0	-94	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-562	-3808	4434	16848	-9013	-493	-86	995	-3	0	-1	0	-85	977	-3	1606974597
