-57	-56	-52	-65	-60	-70	-75	-75	-76	-83	-74	-73	-77	-77	0	-80	-85	-88	-89	-88	-84	-83	-87	-87	-83	-84	0	-85	-84	0	-84	-84	-84	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-87	0	-85	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1283	-2827	488	11205	-8999	238	42	997	10	0	-1	0	40	979	0	1606974599
-55	-59	-50	0	-61	-68	0	0	-79	0	-78	-78	-78	0	-83	0	0	-88	-89	-88	0	-86	-88	-89	0	0	0	-85	-84	0	-84	-85	-85	-62	-67	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-81	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1223	-2835	488	11216	-8991	231	45	997	3	-1	-1	-1	39	979	1	1606974600
-60	-60	-54	-71	-67	-61	-77	-75	-74	0	-74	-74	-75	-75	0	-83	-83	-88	-89	-89	-85	-86	-88	-87	-83	-85	0	-84	-84	0	-84	-84	-85	-60	-68	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1284	-2781	428	11202	-9000	238	41	995	-1	-1	-1	-1	40	979	0	1606974602
-63	-55	-51	-69	-68	-60	-72	-82	-71	-83	-72	-71	-76	0	0	-83	-85	-90	-89	-89	0	-86	-88	-89	-88	-84	0	-85	-85	0	-85	-84	-85	-60	0	0	0	0	-94	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	-92	0	0	0	0	0	0	0	0	0	-90	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1224	-2797	413	11203	-8999	238	41	996	-2	-1	-1	-1	40	979	0	1606974603
0	0	-56	0	-68	0	0	0	-78	0	-78	-77	-82	0	0	-82	0	-90	-90	-90	0	0	-89	-89	0	0	0	-83	-84	0	-85	-85	-85	-58	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	-93	0	-81	0	-84	-82	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1329	-2812	518	11197	-9003	239	41	995	-1	-1	-1	0	40	979	-1	1606974605
-64	-57	-55	-76	-69	-64	-72	-79	-78	0	-78	-77	-81	-78	0	-82	0	-91	-90	-90	0	-84	-89	-91	0	0	-87	-85	-85	0	-84	-84	-85	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1238	-2812	443	11196	-9003	239	41	995	-2	-1	-1	-1	40	979	-1	1606974606
-63	-55	-55	-68	-66	0	-70	-77	-75	-83	-75	-74	-81	-71	0	-78	0	-91	-90	-91	0	-88	-91	-90	0	0	0	-85	-84	0	-85	-85	-84	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-85	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1238	-2812	443	11197	-9003	239	40	996	-2	-1	-1	0	41	979	-1	1606974608
-59	-57	-55	0	-65	0	0	0	-73	-83	-74	-74	-78	0	0	-82	0	-86	-85	-86	-85	-85	-86	-86	-86	-83	0	-84	-85	0	-84	-84	-85	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1269	-2804	488	11194	-9004	239	41	996	-1	0	0	0	40	979	-1	1606974610
0	-55	0	-70	0	-64	-71	-77	-75	0	-75	-75	-80	-72	0	-84	0	-90	-91	-89	0	-88	-89	-90	0	0	-89	-84	-85	0	-85	-84	-85	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1284	-2842	458	11205	-8998	237	41	996	-3	0	0	-1	40	979	0	1606974611
-64	-57	-55	-69	-67	-61	-72	-76	-73	0	-73	-73	-77	-79	0	0	0	-85	-86	-86	0	-86	-86	-86	0	0	0	-86	-86	0	-85	-86	-85	-60	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1284	-2842	443	11198	-9002	238	39	995	0	0	0	0	40	979	-1	1606974613
0	-54	0	-72	0	0	0	-71	-75	0	-76	-76	-80	-74	0	-80	-86	-87	-89	-89	-87	-83	-88	-88	-85	-85	-83	-84	-83	0	-85	-85	-86	-61	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1284	-2842	443	11204	-9000	239	39	996	0	0	0	0	41	979	0	1606974614
-66	-51	-55	-68	-66	-65	-73	0	-74	0	-74	-74	-79	-74	0	-85	0	-90	-90	0	0	-85	-89	-90	0	0	0	-84	-84	0	-85	-84	-83	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	-92	0	-83	0	-83	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1276	-2812	473	11203	-9000	239	42	996	0	0	-1	0	40	979	0	1606974616
-61	-53	-55	-74	-62	-60	-71	0	-75	0	-74	-73	-77	-71	0	-83	0	-88	-88	-89	0	-84	-87	-88	0	0	0	-85	-85	0	-84	-85	-85	-63	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1268	-2827	488	11212	-8995	238	41	996	1	0	-1	0	40	979	0	1606974618
-65	-55	-55	-71	-66	0	-72	-71	-75	0	-74	-74	-81	-72	0	0	0	-88	-88	-89	0	-85	-89	-88	0	0	0	-84	-84	0	-84	-85	-84	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1268	-2827	503	11200	-9001	238	41	996	0	0	-1	-1	40	979	-1	1606974619
-64	-56	-54	-67	-67	0	-71	-76	-77	0	-76	-76	-76	-71	0	-80	0	-86	-86	-86	0	-83	-87	-88	0	0	0	-84	-84	0	-85	-84	-85	-59	-73	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1269	-2842	429	11212	-8995	239	41	996	-1	0	-1	0	40	979	0	1606974621
0	-54	-53	-65	0	-64	-77	-70	-77	-80	-76	-76	-80	-76	0	-80	0	-89	-88	-90	0	-83	-90	-91	0	0	-91	-84	-84	0	-85	-84	-85	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1269	-2812	443	11209	-8997	238	41	996	0	0	0	-1	40	979	0	1606974623
-63	-56	0	-70	-64	-61	-78	0	-75	-83	-73	-73	-76	0	0	0	0	-86	-87	-89	0	-87	-87	-88	0	0	0	-84	-84	0	-85	-85	-85	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1269	-2827	458	11202	-9000	238	42	996	1	0	0	-1	40	979	0	1606974624
-63	-55	-56	-73	-65	-65	0	-70	-75	-82	-75	-75	-81	0	0	-83	-84	-90	-88	-88	0	-86	-89	-90	0	-86	0	-84	-83	0	-85	-84	-85	-59	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1283	-2827	488	11216	-8994	238	41	995	4	0	0	-1	40	979	1	1606974626
-63	0	-53	-71	-66	-60	-77	-76	-74	-81	-76	-75	-78	-78	0	-82	-86	-86	-87	-87	-84	-84	-87	-87	-84	-83	0	-84	-84	0	-84	-84	-84	-60	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1269	-2842	443	11222	-8990	237	41	996	5	0	-1	-1	40	979	1	1606974627
-62	-53	-55	-70	-64	-61	-71	0	-72	-79	-73	-73	-77	0	0	0	0	-89	-89	-87	0	-87	-88	-87	0	0	0	-84	-83	0	-84	-85	-85	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1223	-2917	429	11233	-8983	233	43	997	-3	-1	-1	-1	39	979	3	1606974629
-63	-53	-54	-71	-60	0	-72	-78	-78	0	-78	-78	-82	-77	0	-81	0	-90	-90	-90	0	-84	-89	-89	0	0	0	-84	-84	0	-84	-84	-84	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1268	-2849	458	11214	-8993	236	38	994	5	0	0	-1	40	979	1	1606974630
0	-53	0	0	0	-64	0	0	-77	0	-78	-76	-82	0	0	-84	0	-90	-89	-90	0	0	-90	-88	0	0	-91	-85	-83	0	-84	-85	-84	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1238	-2820	488	11219	-8992	237	42	997	-1	0	0	-1	40	979	1	1606974632
0	-56	-54	-66	0	0	-76	-70	-78	0	-77	-79	-82	-71	0	-83	0	-88	-88	-90	0	-82	-88	-90	0	0	0	-85	-84	0	-85	-85	-83	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1283	-2842	488	11206	-8998	238	43	995	2	0	0	0	40	979	0	1606974633
0	-58	-56	-71	-65	-65	-76	-72	-77	0	-77	-77	-82	-75	0	-82	0	-92	-90	-92	0	-87	0	-91	0	0	-87	-84	-83	0	-84	-85	-85	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	-94	0	-81	0	-82	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1268	-2812	488	11206	-8998	238	42	996	1	0	0	-1	40	979	0	1606974635
0	-56	-55	-69	0	0	-80	-79	-76	0	-77	-76	-79	-80	0	-82	0	-89	-90	-91	0	-82	-90	-91	0	0	0	-85	-84	0	-85	-85	-85	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1276	-2797	443	11210	-8996	237	41	996	0	0	0	-1	40	979	0	1606974637
0	-55	-57	0	-66	-67	0	0	-75	0	-75	-74	-80	0	0	-82	0	-92	-90	-90	0	-83	-87	-89	0	0	-86	-85	-83	0	-84	-85	-85	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	-92	0	-81	0	-81	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	-1283	-2842	511	11207	-8997	238	41	996	-1	0	0	-1	40	979	0	1606974638
