-41	-50	0	-52	-58	0	0	-65	-68	0	-69	-68	-73	-63	0	0	-83	-81	-82	-82	0	-84	-82	-82	-84	0	-89	-90	-92	0	0	-92	0	-57	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4495	-2087	811	25385	-7760	-178	-31	970	212	-1	-1	-1	-31	957	210	1606974599
-43	-49	0	-51	-58	-54	-65	-65	-68	0	-69	-69	-73	-64	0	-84	0	-82	-82	-81	0	-86	-82	-83	0	0	-88	-92	-92	0	0	-90	-91	-56	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	-78	0	0	-95	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	-90	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4525	-2058	856	25384	-7757	-179	-31	969	213	-1	-1	0	-31	957	211	1606974600
-43	-58	0	-52	-59	-67	-64	-65	-73	-73	-73	-74	-74	-64	0	0	0	-84	-84	-84	0	-83	-85	-84	0	0	0	-91	-92	0	0	-91	-92	-64	-59	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	-1982	826	25383	-7754	-178	-32	969	213	-1	-1	-1	-31	957	211	1606974602
-43	-58	-43	-52	0	-68	-66	-64	-73	0	-74	-74	-74	-64	0	0	0	-84	-85	-84	0	-84	-84	-84	0	0	-88	-92	-93	0	0	-91	-91	-64	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4434	-2072	811	25385	-7761	-178	-31	970	212	-1	-1	-1	-31	957	210	1606974603
-42	-51	-45	-51	-58	-67	-68	-64	-74	-70	-73	-74	-74	-69	0	0	0	-85	-85	-84	0	-84	-85	-85	0	0	0	-91	-91	0	0	-91	-91	-64	0	0	0	0	0	0	0	0	0	0	0	-90	-89	-88	-89	-83	0	-92	-82	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4434	-2042	819	25384	-7757	-177	-31	970	212	-1	-1	-1	-31	957	211	1606974605
-42	-52	-44	-51	0	-66	-64	-64	-74	-70	-73	-73	-74	-64	0	-82	0	-83	-84	-84	0	-85	-85	-84	0	0	0	-90	-91	0	-91	-92	0	-64	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4464	-2042	737	25384	-7757	-177	-31	970	213	-1	-1	-1	-31	957	211	1606974606
-42	-49	-42	-51	0	-68	-64	-64	-76	0	-74	-75	-73	-65	0	-82	-84	-83	-85	-85	-85	-85	-84	-84	-83	-84	0	-93	-94	0	0	-92	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4540	-2087	782	25386	-7761	-177	-31	970	212	-1	-1	-1	-31	957	210	1606974608
-42	-50	-41	-51	-58	-67	-64	-64	-76	-70	-76	-76	-74	-64	0	-83	0	-85	-84	-85	0	0	-85	-85	0	0	0	0	-92	0	0	-92	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4525	-2073	841	25384	-7757	-176	-32	971	213	-1	-1	-1	-31	957	211	1606974610
-42	-59	-41	-50	-59	-68	-64	0	-74	0	-76	-75	-75	-67	0	0	0	-83	-84	-84	0	-83	-84	-85	0	0	0	-93	-92	0	0	-91	0	-64	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4464	-2042	826	25383	-7755	-178	-31	970	214	-1	-1	0	-31	957	211	1606974611
-42	-50	-40	-50	-56	-67	0	0	-75	-70	-76	-74	-75	0	0	-83	-82	-84	-83	-84	-86	-84	-84	-85	-82	-84	-89	-92	-92	0	0	-94	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4525	-2072	811	25385	-7759	-177	-31	970	213	-1	-1	-1	-31	957	210	1606974613
-42	-50	-41	-51	-59	-68	-63	-66	-76	0	-75	-75	-74	-63	0	-82	-87	-84	-84	-84	-84	0	-84	-84	-82	-85	0	0	-94	0	0	-92	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	-2072	811	25384	-7755	-178	-32	970	213	-1	-1	-1	-31	957	211	1606974614
-42	-51	-42	-50	-58	-67	-63	-64	-74	-71	-74	-75	-75	-64	0	0	0	-84	-84	-84	0	-84	-84	-85	0	0	-91	-94	-94	0	0	-93	0	-63	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4464	-2042	834	25384	-7756	-177	-31	970	213	-1	-1	0	-31	957	211	1606974616
-42	-51	-41	-51	-59	-67	-64	-64	-76	-70	-75	-75	-75	-64	0	-84	0	-84	-85	-84	0	0	-84	-84	0	0	0	-93	-92	0	0	-95	0	-64	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	-82	0	0	-86	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	-2072	811	25386	-7761	-178	-31	970	212	-1	-1	0	-31	957	210	1606974618
-41	-59	-41	-51	-59	-66	-66	-64	-76	0	-76	-75	-74	-64	0	0	0	-84	-85	-85	0	0	-84	-84	0	0	0	-91	-94	0	0	-93	0	-64	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	-87	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4449	-2035	811	25384	-7756	-177	-31	970	212	-1	-1	0	-31	957	211	1606974619
-42	-49	-41	-50	-59	0	-66	-66	-67	0	-69	-68	-71	-63	0	0	0	-82	-80	-82	0	-85	-81	-82	0	0	-87	0	-93	0	0	-92	0	-55	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4570	-2088	782	25384	-7757	-178	-31	970	213	-1	-1	-1	-31	957	211	1606974621
-52	-60	-41	-50	-59	0	-65	-63	-75	-70	-76	-75	-74	-66	0	-82	0	-84	-84	-84	0	0	-86	-84	0	0	-90	-92	-92	0	0	-94	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4479	-2072	804	25385	-7760	-178	-31	969	211	-1	-1	0	-31	957	210	1606974623
-43	-63	-42	-51	-60	0	-65	-66	-67	-70	-67	-68	-70	-66	0	0	0	-81	-82	-82	0	-84	-82	-82	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4510	-2087	782	25384	-7756	-176	-31	970	213	-1	-1	-1	-31	957	211	1606974624
-42	-56	-41	-44	-58	0	-63	-62	-75	-70	-75	-75	-74	-65	0	-83	-84	-84	-85	-85	-85	-84	-85	-86	-86	0	-86	-95	-94	0	0	-92	0	-64	-60	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4464	-2087	767	25384	-7756	-177	-31	969	213	-1	-1	-1	-31	957	211	1606974626
-52	-52	0	-52	-59	0	-66	-65	-76	-72	-76	-76	-76	-64	0	-81	0	-85	-85	-85	0	-84	-84	-87	0	0	-90	-94	-95	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4495	-2087	834	25384	-7757	-177	-31	969	211	-1	-1	-1	-31	957	211	1606974627
-42	-55	-42	-52	-60	0	-65	-63	-74	-71	-75	-75	-75	-64	0	-81	0	-85	-85	-85	0	-83	-84	-85	0	0	0	-93	-94	0	0	-93	0	-64	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	-2027	796	25385	-7759	-177	-31	970	212	-1	-1	0	-31	957	210	1606974629
-42	-50	-43	-53	-56	0	-63	-65	-75	0	-75	-75	-75	-65	0	-84	0	-84	-85	-85	0	0	-85	-85	0	0	-92	-92	-91	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	-82	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	4412	-2004	826	25384	-7757	-177	-31	970	213	-1	-1	0	-31	957	211	1606974630
-42	-53	-42	-54	-57	0	-65	-66	-76	-72	-76	-76	-75	-62	0	0	0	-84	-84	-85	0	0	-85	-85	0	0	-92	-93	-92	0	0	-92	0	-64	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4464	-2027	796	25386	-7763	-177	-31	970	211	-1	-1	0	-31	957	210	1606974632
-52	-50	-45	-54	-60	0	0	-64	-76	-72	-76	-76	-77	-63	0	-84	0	-83	-85	-84	0	0	-84	-84	0	0	-90	-91	-92	0	-91	-91	-90	-65	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	-2027	789	25384	-7757	-177	-31	970	213	-1	-1	-1	-31	957	211	1606974633
-41	-52	-43	-53	-55	0	-66	-64	-68	0	-69	-68	-72	-62	0	-83	-84	-81	-81	-81	-86	-82	-82	-81	-82	-84	-87	-93	-91	0	0	-92	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4532	-2027	789	25384	-7756	-177	-31	970	212	-1	-1	-1	-31	957	211	1606974635
-51	-49	-44	-53	-57	0	-64	-64	-76	0	-75	-76	-75	-64	0	0	0	-84	-85	-85	0	-83	-85	-85	0	0	-89	-93	-92	0	-91	-92	0	-65	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4487	-2042	811	25386	-7762	-177	-31	969	212	-1	-1	0	-31	957	210	1606974637
-42	-50	-45	-54	-57	-55	-67	-66	-68	0	-68	-69	-72	-63	0	0	-82	-80	-80	-81	0	-83	-81	-80	-82	-82	-89	0	-92	0	-90	-91	-91	-56	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4479	-2042	782	25385	-7758	-177	-31	970	212	-1	-1	-1	-31	957	210	1606974638
-51	-48	-44	0	-58	-67	0	0	-75	0	-75	-76	-76	0	0	-82	0	-85	-84	-85	0	-85	-85	-85	0	0	-88	-90	-90	0	0	-91	-90	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	-81	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4480	-2102	797	25384	-7757	-177	-31	970	213	-1	-1	-1	-31	957	210	1606974640
-41	-50	0	0	-58	0	0	-64	-68	-73	-70	-68	-71	-65	0	0	0	-80	-81	-81	0	-84	-80	-81	0	0	0	-92	-90	0	0	-93	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	-84	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4434	-2102	797	25384	-7757	-176	-31	970	212	-1	-1	-1	-31	957	211	1606974641
-51	-51	-42	-53	-56	0	-65	-66	-76	-73	-75	-75	-75	-65	0	0	0	-84	-85	-84	0	-85	-85	-85	-84	-83	0	-91	-92	0	0	-93	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4472	-2042	871	25385	-7759	-176	-31	970	213	-1	-1	0	-31	957	210	1606974643
-42	-50	0	-54	-58	0	-67	-66	-76	-71	-75	-75	-75	-63	0	-82	0	-85	-85	-85	0	0	-85	-85	0	0	-90	-91	-93	0	0	-91	-92	-65	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	-88	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	4494	-2042	796	25383	-7753	-176	-31	970	212	-1	-1	0	-31	957	211	1606974645
-41	-52	-44	-54	-58	0	-63	-65	-76	-72	-75	-76	-75	-63	0	-84	0	-84	-85	-85	0	-83	-85	-85	0	0	-89	-92	-92	0	0	-91	-92	-66	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4494	-2072	796	25383	-7754	-177	-31	970	213	-1	-1	0	-31	957	211	1606974646
-52	-53	-45	-54	-58	0	0	0	-75	-72	-76	-76	-75	0	0	-81	0	-85	-85	-84	0	0	-85	-85	0	0	0	-92	-91	0	0	-92	0	-65	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4495	-2087	811	25384	-7757	-177	-31	970	213	-1	-1	0	-31	957	211	1606974648
-42	-52	-45	-54	-58	-66	-65	-65	-76	-72	-76	-76	-76	-65	0	0	-83	-86	-85	-85	-82	-84	-86	-84	-83	-79	0	-90	-90	0	0	-91	-92	-64	0	0	0	0	-94	0	0	0	0	0	-89	0	-89	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4547	-2103	797	25383	-7754	-176	-31	970	213	-1	-1	0	-30	957	211	1606974649
-52	-53	-46	-53	-58	0	-64	-65	-76	0	-76	-76	-75	-65	0	-81	0	-85	-85	-85	0	0	-85	-85	0	0	0	-91	-90	0	0	-91	-91	-65	0	0	0	0	-94	0	0	0	0	0	-89	0	-89	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	4494	-2072	811	25383	-7755	-177	-32	971	212	-1	-1	-1	-31	957	211	1606974651
-43	-52	-46	-54	0	0	0	-67	-75	-71	-75	-76	-75	-66	0	0	0	-84	-85	-85	0	-84	-84	-85	0	0	0	-91	-90	0	0	-91	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4449	-2065	841	25384	-7757	-178	-31	970	212	0	0	-1	-31	957	211	1606974653
