-66	-59	-53	-66	-57	0	-77	-79	-73	-81	-73	-74	-78	-79	0	0	0	-87	-87	-87	0	-83	-88	-87	0	0	0	-91	-91	-83	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	0	0	0	0	-83	0	0	0	-82	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1734	-2916	861	11814	-8941	249	43	995	12	-1	-1	0	42	979	10	1606974599
-62	-59	-53	0	-60	0	-77	-76	-83	0	-85	-84	-85	-77	0	-83	0	0	-90	-88	0	0	-90	-90	0	0	-85	-90	0	-82	0	-90	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	-93	0	0	0	0	-85	-94	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1809	-2916	830	11813	-8942	249	42	995	6	-1	-1	-1	42	979	9	1606974600
0	-61	0	0	0	-73	0	0	-84	-79	-83	-85	-84	0	0	-84	0	-89	-90	-90	0	-82	-89	-89	0	0	-85	-94	-91	-82	0	-91	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-83	-85	0	0	-84	-93	-84	0	0	-85	0	0	0	0	-92	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-92	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1824	-2916	860	11815	-8941	249	43	996	6	-1	-1	-1	42	979	10	1606974602
0	-61	-54	-66	-61	0	0	0	-74	0	-75	-73	-80	0	0	-83	-85	-86	-87	-87	0	-84	-88	-88	0	0	-84	-92	-91	-82	-91	-91	-91	-65	0	0	0	0	0	0	0	0	0	-71	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	-80	-95	-86	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1764	-2931	823	11816	-8940	249	44	995	5	-1	-1	-1	42	979	10	1606974603
0	-62	-54	-65	-60	0	-75	-78	-73	-80	-72	-73	-81	-77	0	-83	0	-87	-87	-87	0	0	-87	-87	0	0	-86	-91	-91	-83	0	-93	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	-81	0	0	0	-80	-94	-84	0	-84	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1794	-2886	890	11815	-8941	248	43	996	5	-1	-1	-1	42	979	10	1606974605
-65	-60	-53	-67	-60	0	-76	0	-75	-81	-74	-74	-79	0	0	-83	0	-85	-86	-88	0	0	-87	-86	0	0	-87	-90	-90	-82	0	-93	0	-64	0	0	0	0	0	0	0	0	0	-70	0	0	0	-73	0	-85	0	0	0	0	0	0	-85	0	0	-82	0	-84	0	-85	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1764	-2916	890	11815	-8940	248	44	996	13	-1	-1	0	42	979	10	1606974606
0	-61	-54	-66	0	-71	0	0	-74	0	-73	-73	-80	-78	0	0	0	-88	-87	-88	0	-85	-88	-88	0	0	-85	-91	-91	-82	0	-92	-92	-65	0	0	0	0	-93	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	-80	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1749	-2931	793	11816	-8940	248	42	995	13	-1	-1	0	42	979	9	1606974608
-62	-62	0	-65	0	0	-77	-76	-84	0	-84	-85	-85	-76	0	-84	-85	-89	-89	-89	-84	-83	-88	-88	-83	-83	-88	-90	-92	-82	0	-91	-92	-69	0	0	0	0	0	0	0	0	-92	-71	0	0	0	0	0	0	0	0	0	0	-95	-81	0	0	0	-84	-95	0	-93	0	0	0	-87	0	0	-89	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-93	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1764	-2931	830	11808	-8945	248	41	996	6	-1	-1	-1	42	979	9	1606974610
-61	-62	-53	-65	-60	0	-76	-78	-84	0	-85	-85	-85	-77	0	-83	-83	-87	-90	-88	-84	-83	-89	-90	-85	-82	-87	-91	0	-82	0	-91	-91	-71	0	0	0	0	0	0	0	0	0	-71	0	0	0	-71	0	0	0	0	0	0	-92	-82	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1786	-2916	898	11811	-8943	248	44	996	10	-1	-1	0	42	979	9	1606974611
-62	-59	-53	-66	-61	-68	-79	-78	-74	-78	-73	-74	-79	-78	0	-84	0	-87	-88	-87	0	-83	-86	-86	0	0	-84	-93	-90	-82	0	-91	-88	-65	0	0	0	0	0	0	0	0	0	-70	0	0	0	-71	0	0	0	0	0	0	0	0	-84	0	0	-82	0	-82	0	-85	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1764	-2931	890	11819	-8937	248	42	996	10	-1	-1	-1	42	979	10	1606974613
0	-62	-53	-67	0	-71	-77	-78	-82	-77	-83	-83	-84	-77	0	0	0	-89	0	-91	0	-83	0	0	0	0	-86	-93	-94	-82	0	-90	0	-70	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	-94	-84	-86	0	0	-84	0	-85	-95	0	0	0	0	0	0	-89	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1749	-2947	905	11807	-8947	249	43	997	6	-1	-1	-1	42	979	9	1606974614
-64	-60	-56	0	-61	0	0	0	-83	-77	-83	-84	-85	0	0	0	0	-89	-88	-89	0	-83	-89	-90	0	0	-87	-91	-93	-81	0	-91	-95	-72	0	0	0	0	0	0	0	0	0	-71	0	0	0	-72	0	0	0	0	0	0	-95	-83	0	0	0	-84	-94	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1794	-2931	875	11814	-8942	249	44	996	0	-1	-1	-1	42	979	10	1606974616
0	0	-55	-66	0	-71	0	-79	-83	-80	-83	-84	-85	0	0	-85	0	-89	-90	-89	0	-82	-91	-89	0	0	-85	-92	-92	-83	0	-92	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	0	0	0	0	0	-94	0	-84	0	0	-84	-92	-85	-94	-84	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1794	-2961	831	11807	-8946	248	41	996	-4	-1	-1	-1	42	979	9	1606974618
0	-61	-53	0	-62	-70	0	0	-83	0	-83	-84	-85	0	0	0	-85	-89	-89	-90	-83	-82	-88	-89	-85	-83	0	-92	-91	-82	0	-93	-92	-71	0	0	0	0	0	0	0	0	0	-70	0	0	0	-72	0	0	0	-88	0	-87	-94	0	0	0	0	-85	0	0	-92	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-93	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1718	-2932	920	11813	-8942	248	41	996	6	-1	-1	-1	42	979	10	1606974619
-60	-61	-53	0	-61	-71	0	0	-74	0	-74	-74	-78	0	0	0	0	-88	-88	-88	0	0	-88	-89	0	0	-86	0	-92	-82	0	-92	0	-65	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	-81	-91	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1734	-2901	830	11812	-8942	249	43	996	17	-1	-1	-1	42	979	10	1606974621
-65	-58	-53	-63	-61	0	-78	0	-74	0	-73	-75	-78	-78	0	-83	0	-86	-88	-86	0	0	-87	-88	0	0	-86	-92	-91	-82	0	-91	-91	-72	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	-81	0	0	-81	-94	-82	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1749	-2916	860	11823	-8936	252	46	996	6	-1	-1	0	43	979	11	1606974623
-62	-61	-54	-64	0	0	-75	-78	-73	-76	-73	-74	-79	0	0	0	0	-86	-86	-88	0	0	-86	-87	0	0	-87	-92	-92	-83	0	-91	0	-63	0	0	0	0	-94	0	0	0	0	-70	0	0	0	-71	0	0	0	0	0	0	0	-80	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1756	-2932	890	11826	-8932	248	40	994	20	-1	-1	-1	42	979	11	1606974624
0	-59	-54	-65	0	-72	-80	0	-85	-76	-84	-84	-83	-78	0	-83	0	-90	-90	-87	0	-84	-89	-89	0	0	-86	-91	-92	-81	0	-92	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-83	-85	0	0	-84	0	-84	-90	-83	-85	0	0	0	0	-90	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1764	-2916	830	11826	-8933	249	40	996	10	-1	-1	-1	42	979	11	1606974626
0	-62	-54	-65	0	-68	0	0	-73	-78	-73	-73	-80	0	0	0	0	-86	-86	-86	0	-84	-86	-87	0	0	-85	-92	0	-82	0	-93	0	-64	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	-81	-96	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1794	-2901	816	11843	-8921	250	45	995	21	-1	-1	-1	42	979	13	1606974627
-63	-59	-54	-64	-61	-68	-74	-75	-73	-77	-74	-74	-79	-75	0	-83	0	-86	-87	-87	0	-84	-87	-86	0	0	-86	0	0	-83	0	-91	0	0	0	0	0	0	-95	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	-93	-84	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1794	-2969	846	11817	-8939	249	42	995	12	-1	-1	-1	42	979	10	1606974629
-62	-59	-54	-65	-62	-70	-76	-76	-74	-77	-73	-73	-78	-73	0	0	-84	-85	-87	-86	-85	-85	-87	-87	-87	-83	-90	0	-91	-83	0	-92	-92	-70	0	0	0	0	0	0	0	0	0	-71	0	0	0	-72	0	0	0	0	0	0	0	-83	0	0	0	-83	-92	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1794	-2931	875	11810	-8944	248	40	995	23	0	-1	0	42	979	9	1606974630
0	-59	-53	-63	-64	-71	-74	-74	-74	0	0	-74	-78	-75	0	0	-83	-86	-86	-85	-82	-85	-88	-87	-83	-84	-86	-91	0	-82	0	-91	0	-64	-73	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	-82	-92	-89	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1749	-2902	875	11817	-8939	249	43	996	10	-1	-1	0	42	979	10	1606974632
-66	-62	-53	0	-60	-71	0	0	-84	0	-85	-84	-83	0	0	0	0	-90	-89	-89	0	0	-88	-88	0	0	-88	-91	0	-82	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	-92	0	-84	0	0	-85	0	-82	-94	0	-85	0	0	0	0	-89	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-91	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1749	-2917	875	11817	-8939	248	42	996	3	-1	-1	-1	42	979	10	1606974633
-64	-59	-53	-66	-61	-70	0	0	-85	0	-84	-84	-82	0	0	0	0	-88	-89	-88	0	-84	-89	-88	0	0	-84	-91	-92	-81	0	-92	0	-67	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	-84	-95	0	-93	0	0	0	0	0	0	-89	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-93	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1779	-2894	868	11814	-8941	248	41	995	9	-1	-1	0	42	979	10	1606974635
