-61	-56	-50	0	-69	-69	0	0	-77	-81	-78	-78	-80	0	0	0	-85	-87	-87	-88	-84	-84	-87	-88	-83	-83	-93	-88	-90	0	0	-88	-90	-69	-68	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	-2028	316	25615	-7702	-222	-39	969	223	-1	-1	0	-38	954	220	1606974600
-53	0	-48	-68	-69	-68	-72	0	-77	-82	-78	-77	-78	-75	0	0	-82	-92	-91	0	-85	-86	-92	-91	-83	-84	-91	-89	-89	0	-89	-88	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2035	272	25615	-7701	-221	-39	970	223	-1	-1	-1	-38	954	220	1606974602
0	0	-49	0	0	0	-70	-69	-78	0	-78	-78	-78	-72	0	0	0	-87	-88	-88	0	0	-87	-87	0	0	-83	-88	-89	0	0	-89	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	-2036	361	25617	-7705	-222	-39	970	221	-1	-1	0	-38	954	219	1606974603
0	-58	-50	0	0	-68	-72	-72	-78	-82	-78	-78	-80	-66	0	0	-85	-87	-87	-86	0	0	-87	-88	-90	-87	-90	-87	-89	0	0	-88	-89	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2005	271	25616	-7703	-222	-39	970	222	-1	-1	-1	-38	954	220	1606974605
-57	-56	-51	-67	-71	-69	-72	-72	-75	0	-76	-75	-79	-72	0	0	-85	-93	-90	-92	-87	-84	-91	-92	-88	-86	-88	-90	-88	0	-89	-88	-87	-68	-69	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3417	-2005	287	25616	-7703	-222	-39	970	222	-1	-1	0	-38	954	219	1606974606
-59	0	-50	0	-68	0	-71	-71	-76	-81	-75	-74	-80	-70	0	0	0	-90	-89	-90	0	0	-89	-88	0	0	0	-88	-89	0	-88	-88	-88	-67	0	0	0	0	0	0	0	0	-90	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2081	317	25618	-7707	-222	-40	970	221	-1	-1	-1	-38	955	219	1606974608
-61	0	-52	-73	-71	0	-74	0	-77	0	-78	-76	-79	-69	0	0	0	-91	-91	-92	0	-85	-91	-91	0	0	-90	-89	-88	0	0	-88	-87	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2035	287	25616	-7703	-222	-40	970	222	-1	-1	0	-38	954	219	1606974610
-60	-61	-50	0	-69	0	0	0	-74	0	-74	-75	-77	0	0	0	0	-91	-91	0	0	-86	-91	-93	0	0	0	0	-88	-92	0	-89	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	-2013	316	25615	-7701	-222	-39	970	222	-1	-1	0	-38	954	220	1606974611
-55	-59	-51	-69	-68	-68	-71	-71	-73	-80	-73	-73	-80	-72	0	0	-86	-88	-89	0	0	0	-87	-88	0	-84	0	-88	-87	0	-89	-87	-89	-70	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2020	264	25617	-7706	-222	-40	970	221	-1	-1	0	-38	955	219	1606974613
-56	-60	-51	-71	-69	0	0	-70	-75	0	-75	-74	-78	-71	0	0	0	-88	-88	-89	0	-85	-89	-88	0	0	-88	-88	-89	0	-90	-89	-89	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3424	-2020	279	25615	-7702	-222	-39	969	223	-1	-1	0	-38	954	220	1606974614
0	-57	-49	-69	0	-69	-70	-70	-76	0	-76	-77	-79	-71	0	0	0	-86	-86	-87	0	0	-87	-86	0	0	0	-89	-89	0	-89	-89	-87	-73	-68	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3372	-2020	271	25616	-7703	-222	-39	971	218	-1	-1	0	-38	954	219	1606974616
-57	-57	-50	-74	-70	0	-70	-69	-78	-82	-77	-77	-81	-72	0	0	-87	-86	-86	-86	0	-88	-85	-87	-88	-87	-89	-89	-88	0	-89	-88	-88	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2028	271	25615	-7702	-223	-40	970	223	-1	-1	-1	-39	954	220	1606974618
0	-56	-50	0	0	-67	-71	-71	-79	0	-80	-81	-80	-72	0	0	0	-87	-87	-88	0	0	-88	-87	0	0	0	-89	-88	0	-89	-88	-88	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2005	301	25616	-7703	-221	-40	970	221	-1	-1	0	-38	954	220	1606974619
-55	-58	-50	-73	0	0	-72	-72	-78	0	-78	-78	-80	-70	0	0	0	-88	-87	-88	0	-85	-88	-87	0	0	0	-89	-89	0	-90	-88	-89	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2066	316	25614	-7701	-222	-39	970	223	-1	-1	-1	-38	954	220	1606974621
-56	-51	-50	-72	-70	-69	-74	-70	-79	-83	-78	-78	-81	-71	0	0	0	-88	-88	-88	0	0	-88	-87	0	0	0	-88	-88	0	-88	-88	-88	-70	-68	0	0	0	0	0	0	0	0	-80	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3349	-2020	286	25616	-7704	-223	-40	970	222	-1	-1	-1	-38	954	219	1606974623
-54	-55	-50	-72	-67	-68	0	0	-79	0	-77	-77	-78	0	0	0	-85	-90	-90	-90	0	-85	-91	-89	-85	-84	-88	-88	-87	0	-88	-89	-89	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2005	287	25615	-7702	-222	-38	969	223	-1	-1	0	-38	954	220	1606974624
0	-55	0	-72	-70	-68	-71	-70	-78	0	-78	-78	-78	-74	0	0	-82	-91	-91	-92	0	-84	-89	-90	-87	-85	0	-89	0	0	0	0	-90	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409	-2028	316	25614	-7701	-222	-38	970	224	-1	-1	-1	-38	954	220	1606974626
0	-55	-49	0	0	-68	0	0	-79	-82	-78	-78	-79	0	0	0	-86	-92	-90	-90	-84	-85	-90	-90	-84	-85	-92	-88	-88	0	0	-88	-90	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	-2035	257	25614	-7700	-223	-40	969	222	-1	-1	0	-39	954	220	1606974627
0	-56	-50	-71	-72	-68	-73	-70	-79	0	-78	-79	-79	-71	0	0	0	-90	-89	-91	0	-86	-91	-90	0	0	0	-89	-89	0	-89	0	-87	-70	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3372	-2020	287	25616	-7703	-221	-40	970	220	-1	-1	0	-38	954	220	1606974629
-54	-56	-53	-75	-73	0	-70	-72	-77	0	-79	-78	-80	-70	0	0	0	-89	-88	-88	0	-83	-88	-88	0	0	0	-88	-89	0	-88	-88	0	-70	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	-2020	279	25615	-7701	-221	-39	970	223	-1	-1	0	-38	954	220	1606974630
0	0	-49	0	0	-70	-74	-70	-77	-80	-77	-78	-80	-69	0	0	0	-90	-89	-89	0	-87	-88	-89	0	0	0	-89	-88	0	-87	-89	-90	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2065	287	25615	-7701	-222	-39	970	222	-1	-1	-1	-38	954	220	1606974632
0	0	-52	-74	0	0	-71	-71	-78	-82	-78	-77	-79	-75	0	0	0	-88	-89	-89	0	0	-89	-87	0	0	0	-87	-88	0	0	-88	-89	-68	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	-89	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3424	-2065	257	25618	-7707	-221	-41	970	221	-1	-1	0	-38	955	219	1606974633
-56	-63	-51	-73	-71	-70	-73	-74	-77	0	-76	-77	-79	-74	0	0	0	-88	-87	-88	0	0	-88	-86	0	0	0	-88	-88	0	-89	-87	-89	-67	-68	0	0	0	0	0	0	0	0	0	0	-90	-89	-86	-88	0	-88	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3387	-2020	271	25615	-7701	-222	-38	969	225	-1	-1	-1	-38	954	220	1606974635
0	-59	-51	0	-72	0	0	0	-76	0	-76	-78	-80	0	0	0	-84	-87	-87	-88	0	0	-87	-89	-85	-84	0	-88	-87	0	-87	-88	-88	-68	-68	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2028	271	25615	-7702	-221	-39	969	223	-1	-1	-1	-38	954	220	1606974637
-59	0	-52	-73	0	0	-75	-74	-78	-81	-78	-79	-78	0	0	0	0	-91	-91	-91	0	0	-89	-91	0	0	-88	-89	-88	0	-88	-88	-89	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	-92	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2035	287	25616	-7703	-221	-38	970	222	-1	-1	-1	-38	954	220	1606974638
-57	-61	-50	-73	-70	0	-72	-70	-76	-81	-77	-77	-80	-69	0	0	0	-88	-88	-88	0	-83	-89	-87	0	0	0	-89	-88	0	-87	-87	-88	-70	-69	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2035	316	25615	-7702	-221	-39	970	222	-1	-1	0	-38	954	220	1606974640
0	-58	-50	-72	-70	-70	0	-71	-77	0	-77	-77	-81	-70	0	0	0	-89	-88	-88	0	-88	-87	-88	0	0	-89	-89	-88	0	0	-87	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2020	287	25614	-7701	-223	-39	970	223	-1	-1	-1	-39	954	220	1606974641
0	0	0	-73	0	0	0	-73	-80	0	-79	-79	-78	-70	0	0	0	-91	-91	-91	0	0	-91	-91	0	0	0	-89	-88	-93	-87	-89	-89	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3379	-2043	272	25616	-7703	-220	-40	970	220	-1	-1	-1	-38	954	219	1606974643
0	0	-49	-72	0	-68	-70	-70	-77	-81	-77	-77	-81	-73	0	0	0	-89	-88	-87	0	-85	-87	-86	0	0	0	-88	-89	0	-89	-87	-90	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3424	-2006	279	25614	-7700	-220	-39	970	223	-1	-1	0	-38	954	220	1606974645
-60	0	-49	-73	-70	0	-74	-72	-77	0	-78	-76	-80	-74	0	0	0	-87	-88	-86	0	0	-89	-87	0	0	-90	-89	-90	0	0	-89	-88	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3372	-2020	271	25617	-7705	-222	-38	970	224	-1	-1	-1	-38	954	219	1606974646
0	-59	-50	-74	-70	0	-69	-69	-78	0	-77	-77	-78	-69	0	0	-83	-90	-91	-89	-85	-83	-89	-90	-83	-84	0	-88	-88	0	-88	-88	-88	-70	-69	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	-2020	346	25615	-7702	-221	-39	969	221	-1	-1	0	-38	954	220	1606974648
