-70	-61	-53	0	-72	0	0	0	-76	-85	-72	-73	-78	0	0	0	0	-88	-88	-86	0	0	-87	-86	0	0	0	0	0	-85	0	0	0	-68	-69	0	0	0	-90	0	0	0	0	-68	0	0	0	-75	0	0	0	0	0	0	0	-72	0	0	0	-81	-81	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1241	-3653	4058	15988	-8840	-528	-92	993	27	-1	-1	-1	-91	976	27	1606974603
0	-58	-54	-71	-69	0	-83	0	-73	0	-73	-73	-79	-83	-75	0	0	-85	-85	-84	0	0	-84	-84	0	0	0	0	0	-84	0	0	0	-65	0	0	0	0	-89	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	-86	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-90	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1272	-3653	4103	15989	-8841	-527	-92	993	27	-1	-1	-1	-91	976	27	1606974605
0	-59	-49	-72	0	0	-82	-81	-76	0	-75	-75	-78	-82	-74	0	0	-88	-86	-87	0	0	-87	-88	0	0	0	0	0	-82	0	0	0	-70	0	0	0	0	-90	0	0	0	0	-68	0	0	0	-74	0	0	0	0	0	0	0	-73	0	0	0	-81	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	-1212	-3653	4073	15986	-8846	-528	-92	993	26	0	-1	-1	-91	976	26	1606974606
0	0	-51	-74	0	-77	0	-81	-75	-90	-76	-76	-80	-76	0	0	0	-87	-87	-87	0	0	-88	-88	0	0	0	0	0	-85	0	0	0	-71	0	0	0	0	-91	0	0	0	0	-68	0	0	0	-72	0	0	0	0	0	0	0	-72	0	0	0	-80	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	-1196	-3683	4044	15987	-8843	-528	-92	993	27	-1	-1	-1	-91	976	26	1606974608
0	-61	-51	-68	-76	0	-79	-79	-76	0	-77	-76	-78	-81	0	0	0	-86	-87	-87	0	0	-87	-88	0	0	0	0	0	-83	0	0	0	-69	0	0	0	0	-91	0	0	0	0	-68	0	0	0	-74	0	0	0	0	0	0	0	-71	0	0	0	-86	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	-90	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1227	-3653	4073	15987	-8843	-529	-92	992	27	-1	-1	-1	-91	976	26	1606974610
0	-61	-51	-77	0	-73	0	0	-75	0	-74	-75	-79	0	0	0	0	-88	-88	0	0	0	-88	-89	0	0	0	0	0	-84	0	0	0	-74	0	0	0	0	-90	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	-81	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1227	-3638	4103	15987	-8846	-528	-92	993	25	-1	-1	-1	-91	976	26	1606974611
-67	-62	-50	-69	0	0	0	0	-72	0	-71	-71	0	-80	-74	0	0	-85	-87	-88	0	0	-85	-87	0	0	0	0	0	-84	0	0	0	-67	0	0	0	0	-90	0	0	0	0	-68	0	0	0	-75	0	0	0	0	0	0	0	-72	0	0	0	-85	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-92	-90	0	0	-82	0	-87	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	-1212	-3638	4088	15987	-8845	-528	-92	993	26	-1	-1	-1	-91	976	26	1606974613
0	-60	-50	-78	0	0	0	0	-76	0	-76	-76	-80	-83	0	0	0	-90	-91	-89	0	0	-89	-88	0	0	0	0	0	-84	0	0	0	-69	0	0	0	0	-89	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	-81	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1212	-3638	4073	15986	-8845	-529	-93	993	26	-1	-1	-1	-91	976	26	1606974614
0	-62	0	-73	-78	-74	-86	-81	-74	0	-75	-76	-78	0	0	0	0	-87	-87	-89	0	0	-88	-87	0	0	0	0	0	-84	0	0	0	-69	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	-80	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1212	-3638	4103	15984	-8850	-529	-93	993	25	-1	-1	-1	-91	976	25	1606974616
0	0	0	-73	0	0	-85	-82	-71	0	-71	-73	-77	-87	0	0	0	-84	-85	-85	0	0	-86	-85	0	0	0	0	0	-83	0	0	0	-64	0	0	0	0	-89	0	0	0	0	-67	0	0	0	-76	0	0	0	0	0	0	0	-72	0	0	0	-88	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-92	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1181	-3638	4059	15986	-8844	-530	-92	993	26	-1	-1	-1	-91	976	26	1606974618
0	0	0	-72	0	0	0	-79	-80	0	-76	-79	-77	-84	-76	0	0	-89	-89	-88	0	0	0	-88	0	0	0	0	0	-84	0	0	0	-72	0	0	0	0	-91	0	0	0	0	-68	0	0	0	-74	0	0	0	0	0	0	0	-72	0	0	0	-82	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1196	-3668	4074	15986	-8842	-531	-93	993	27	-1	-1	-1	-91	976	26	1606974619
-67	-61	-51	0	-77	-73	0	0	-73	0	-71	-72	-79	-83	0	0	0	-86	-86	-85	0	0	-86	-86	0	0	-90	0	0	-84	0	0	0	-66	0	0	0	0	-90	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	-85	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-90	-90	0	0	-83	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	-1227	-3638	4058	15987	-8843	-529	-93	993	25	-1	-1	-1	-91	976	26	1606974621
0	-63	-50	-75	-74	-72	-81	0	-74	0	-74	-73	-80	0	0	0	0	-91	-89	-91	0	0	-90	-90	0	0	0	0	0	-83	0	0	0	-72	0	0	0	0	-92	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	-81	-81	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1234	-3638	4118	15987	-8842	-529	-92	993	27	-1	-1	-1	-91	976	27	1606974623
0	-61	-50	0	0	-71	0	0	-75	0	-75	-75	-80	0	0	0	0	-91	-90	-91	0	0	0	-90	0	0	0	0	0	-84	0	0	0	-71	-68	0	0	0	-90	0	0	0	0	-68	0	0	0	-74	0	0	0	0	0	0	0	0	0	0	0	-81	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	-1196	-3615	4073	15988	-8841	-529	-92	993	26	-1	-1	-1	-91	976	27	1606974624
0	-60	-50	0	0	0	0	0	-74	-85	-74	-73	-81	0	0	0	0	-90	-90	-90	0	0	-89	-90	0	0	0	0	0	-85	0	0	0	-71	-75	0	0	0	-91	0	0	0	0	-68	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	-81	-82	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	-1212	-3638	4073	15987	-8841	-529	-93	993	27	-1	-1	-1	-91	976	27	1606974626
0	-62	-51	-74	-76	0	-82	-83	-71	-82	-73	-72	-79	0	0	0	0	-84	-85	-85	0	0	-84	-85	0	0	0	0	0	-85	0	0	0	-64	0	0	0	0	-91	0	0	0	0	-68	0	0	0	-74	0	0	0	0	0	0	0	-71	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-89	-91	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1196	-3638	4074	15987	-8842	-529	-92	993	27	-1	-1	-1	-91	976	26	1606974627
-67	0	-50	0	0	-73	-81	0	-75	0	-75	-74	-77	-81	0	0	0	-87	-88	-87	0	0	-88	-89	0	0	0	0	0	-87	0	0	0	-68	0	0	0	0	-90	0	0	0	0	-68	0	0	0	-75	0	0	0	0	0	0	0	-71	0	0	0	-81	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1181	-3638	4074	15988	-8840	-529	-93	993	27	-1	-1	-1	-91	976	27	1606974629
0	-61	-51	-73	0	-73	0	0	-74	0	-75	-73	-78	0	0	0	0	-87	-87	-87	0	0	-87	-86	0	0	0	0	0	-84	0	0	0	-71	0	0	0	0	-88	0	0	0	0	-68	0	0	0	-72	0	0	0	0	0	0	0	-73	0	0	0	-83	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1212	-3638	4044	15987	-8842	-529	-93	993	26	0	-1	-1	-91	976	27	1606974630
0	-62	0	-71	0	-70	-79	-79	-72	-85	-71	-71	-79	-83	0	0	0	-85	-86	-86	0	0	-86	-85	0	0	0	0	0	-83	0	0	0	-61	0	0	0	0	-89	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	-86	-87	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-88	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1196	-3630	4044	15987	-8843	-529	-93	993	26	0	-1	-1	-91	976	26	1606974632
