-50	-61	-47	-50	-56	0	-73	-72	-78	0	-78	-77	-78	-76	-85	0	-78	-88	-89	-87	-77	-77	-88	-87	-77	-77	-88	-89	-88	0	-87	-88	-89	-54	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	-93	-94	-94	0	0	0	0	0	0	3859	-3470	3368	22312	-7781	-204	-36	970	208	-1	-1	0	-35	957	207	1606974599
-51	-55	-48	-49	-58	0	-74	-74	-77	0	-77	-78	-79	-74	0	0	0	-88	-88	-86	0	-77	-87	-87	0	0	-91	-89	-89	0	-89	-89	-88	-55	-59	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	3799	-3522	3383	22312	-7780	-204	-36	970	208	-1	-1	0	-35	957	207	1606974600
-54	-63	-47	-51	-57	-64	-75	-74	-73	0	-73	-73	-75	-74	-84	0	0	-88	-86	-87	0	0	-87	-87	0	0	0	-89	-88	0	-88	-89	-90	-54	0	0	0	0	-92	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	3815	-3597	3338	22313	-7783	-203	-36	969	208	-1	-1	0	-35	958	206	1606974602
-51	-57	-49	-50	-57	-62	-76	0	-71	0	-72	-72	-75	-76	0	0	0	-86	-87	-87	0	-76	-87	-87	0	0	-91	0	0	0	0	0	-89	-54	-59	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	3814	-3507	3338	22311	-7779	-205	-36	969	209	-1	-1	-1	-35	957	207	1606974603
0	-60	0	-50	0	0	0	0	-73	0	-71	-71	-75	0	0	0	0	-88	-88	-86	0	0	-87	-87	0	0	-90	-88	-89	0	-91	-88	-88	-54	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-82	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3800	-3515	3457	22311	-7780	-204	-36	969	209	-1	-1	0	-35	957	207	1606974605
-54	-58	-46	-50	-56	0	0	0	-77	0	-76	-78	-80	0	0	0	0	-87	-88	-89	0	-78	-88	-87	0	0	-89	-89	-89	0	-90	-89	-89	-56	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	3845	-3597	3368	22313	-7784	-203	-36	969	207	-1	-1	0	-35	958	206	1606974606
0	-57	-45	-50	0	0	-73	0	-70	0	-70	-70	-75	0	0	0	-78	-87	-88	-87	0	-76	-86	-87	0	-76	-92	-89	-89	0	-90	-89	-88	-55	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	3830	-3552	3338	22311	-7779	-203	-36	970	208	-1	-1	0	-35	957	207	1606974608
-54	-56	-48	0	-55	-64	0	0	-71	0	-70	-72	-76	0	0	0	0	-87	-88	-87	0	-77	-87	-87	0	0	-90	-89	-89	0	-89	-90	-90	-54	0	0	0	0	-92	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-83	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3815	-3552	3353	22311	-7779	-204	-36	969	209	-1	-1	0	-35	957	207	1606974610
-52	-56	-49	-51	-57	-70	0	-75	-77	0	-78	-78	-80	0	-90	0	0	-89	-88	-87	0	0	-87	-88	0	0	0	-89	-89	0	-88	-89	-90	-54	0	0	0	0	-87	0	0	0	0	0	0	0	0	-87	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3845	-3552	3353	22313	-7783	-203	-36	970	208	-1	-1	0	-35	958	206	1606974611
-51	0	-50	-50	-57	0	-75	-75	-73	0	-70	-73	-75	-75	0	0	0	-87	-87	-87	0	0	-87	-86	0	0	-89	-90	-90	0	-90	-89	-88	-53	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-92	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3814	-3537	3323	22311	-7778	-204	-36	969	209	-1	-1	0	-35	957	207	1606974613
-56	-56	-49	-50	-57	0	-75	-73	-79	0	-77	-77	-80	-73	0	0	0	-86	-87	-87	0	-78	-87	-87	0	0	-91	-89	-89	0	-89	-90	-89	-56	-60	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3860	-3567	3383	22310	-7778	-204	-36	969	209	-1	-1	0	-35	957	207	1606974614
-55	-56	-48	-51	-56	0	-72	-73	-79	-78	-77	-79	-79	-73	0	0	0	-87	-88	-88	0	0	-87	-86	0	0	-91	-89	-88	0	-89	-89	-88	-56	0	0	0	0	-88	0	0	0	0	0	0	0	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3845	-3552	3376	22311	-7778	-204	-36	970	208	-1	-1	0	-35	957	207	1606974616
-56	-57	-49	-51	-57	0	-75	-73	-71	0	-71	-70	-75	-76	0	-87	0	-88	-87	-88	0	-77	-87	-87	0	0	-92	-89	-88	0	-89	-90	-89	-54	-61	0	0	0	-91	0	0	0	0	0	0	0	-86	0	0	0	-86	0	0	0	0	0	-86	0	0	0	0	-84	0	-83	-85	0	0	0	-93	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	3814	-3499	3383	22311	-7778	-204	-36	969	209	-1	-1	-1	-35	957	207	1606974618
-54	-62	-50	-51	-57	0	-74	-74	-73	0	-72	0	-75	-75	0	0	0	-86	-88	-88	0	-77	-87	-86	0	0	-91	-90	-91	0	-88	-88	-90	-54	-61	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	3769	-3507	3338	22311	-7778	-204	-36	969	209	-1	-1	0	-35	957	207	1606974619
-54	-61	-47	-50	-57	0	-74	-73	-77	0	-77	-79	-80	-76	0	-88	0	-86	-87	-88	0	0	-87	-87	0	0	-90	-88	-88	0	-89	-88	-88	-56	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	3860	-3567	3323	22312	-7783	-204	-36	970	207	-1	-1	-1	-35	957	206	1606974621
-55	-58	-46	-50	-53	-65	-73	-74	-73	0	-73	-71	-76	-73	0	-85	0	-88	-88	-87	0	-76	-88	-87	0	0	0	-89	-89	0	-90	-89	-89	-55	-61	0	0	0	-93	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-84	0	-85	-86	0	-88	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	3845	-3567	3368	22310	-7777	-204	-36	970	209	-1	-1	-1	-35	957	207	1606974623
-55	-63	0	-50	-57	0	-73	-75	-72	0	-70	-71	-77	-73	0	0	0	-87	-87	-88	0	0	-87	-87	0	0	-91	-90	-88	0	-88	-89	-89	-52	-60	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	3859	-3477	3383	22311	-7778	-204	-36	970	209	-1	-1	0	-35	957	207	1606974624
-56	-58	-48	-49	-56	0	-75	0	-70	-76	-69	-71	-77	-75	0	-88	-76	-87	-88	-87	-76	-76	-88	-89	-77	-76	-89	-89	-88	0	-88	-88	-89	-53	0	0	0	0	-91	0	0	0	0	0	0	0	-85	0	-88	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3874	-3492	3308	22311	-7778	-203	-36	969	209	-1	-1	0	-35	957	207	1606974626
-57	-62	-49	0	-56	0	0	-72	-77	0	-76	-77	-80	-75	0	-87	0	-87	-88	-87	0	-77	-87	-87	0	0	-91	-89	-91	0	-89	-88	-89	-57	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	-85	0	0	0	0	-85	0	-86	-85	0	0	0	0	0	-82	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	3912	-3507	3391	22311	-7778	-203	-36	970	209	-1	-1	0	-35	957	207	1606974627
-56	-56	-47	-49	-56	0	-76	-76	-69	-76	-69	-69	-76	-73	0	-87	0	-88	-86	-87	0	-77	-88	-87	0	0	-89	-88	-89	0	-88	-87	-87	-53	-59	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-84	0	-86	-86	0	0	0	-93	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	3845	-3552	3376	22310	-7775	-204	-36	970	209	-1	-1	0	-35	957	207	1606974629
-54	-64	-48	-49	-57	0	-73	0	-77	-75	-77	-80	-79	0	0	0	-76	-88	-88	-86	0	-78	-88	-87	0	-75	0	-88	-89	0	-88	-88	-88	-56	0	0	0	0	-89	0	0	0	0	0	0	0	-86	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3507	3338	22311	-7777	-203	-36	970	208	-1	-1	0	-35	957	207	1606974630
-56	-60	-47	-49	-57	0	0	-75	-80	0	-77	-77	-80	0	0	0	0	-87	-87	-88	0	0	-88	-87	0	0	-91	-89	-89	0	-89	-89	-88	-57	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3830	-3567	3391	22311	-7779	-204	-36	969	209	-1	-1	-1	-35	957	207	1606974632
-50	-61	-47	-49	-57	0	-75	-76	-79	0	-77	-77	-78	-74	0	0	0	-89	-86	-86	0	-77	-88	-88	0	0	-90	0	0	0	0	0	-90	-56	-60	0	0	0	-89	0	0	0	0	0	0	0	-86	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3814	-3566	3308	22311	-7778	-204	-36	970	209	-1	-1	-1	-35	957	207	1606974633
-54	-56	-47	-50	-57	0	-75	0	-77	0	-78	-79	-80	0	-84	0	0	-87	-87	-87	0	0	-87	-87	0	0	-89	-88	-90	0	-88	-88	-88	-57	-60	0	0	0	-86	0	0	0	0	0	-84	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3860	-3552	3391	22311	-7778	-203	-36	970	209	-1	-1	0	-35	957	207	1606974635
-56	-56	0	-49	-57	-66	-75	-74	-70	0	-70	-71	-75	-74	0	0	0	-87	-87	-87	0	-77	-87	-87	0	0	0	-89	-89	0	-88	-88	-87	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3807	-3567	3368	22311	-7779	-203	-36	970	209	-1	-1	0	-35	957	207	1606974637
-52	-55	-46	-49	-56	-67	-75	0	-77	-76	-77	-80	-79	-74	0	0	0	-86	-86	-88	-74	-75	-87	-87	0	0	-88	-89	-89	0	-89	-90	-89	-57	-58	0	0	0	-87	0	0	0	0	0	0	0	-86	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	3799	-3582	3323	22311	-7777	-203	-36	969	209	-1	-1	0	-35	957	207	1606974638
-56	-55	-46	-50	-56	-68	-74	-74	-78	0	-77	-80	-78	-75	0	0	-77	-88	-86	-88	-75	-77	-87	-87	-76	-76	-90	-89	-90	0	-89	-88	-88	-57	0	0	0	0	-85	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3799	-3552	3323	22310	-7777	-204	-36	969	209	-1	-1	0	-35	957	207	1606974640
-53	-60	-46	0	-58	0	0	0	-71	0	-70	-70	-74	0	0	0	0	-87	-87	-86	-77	0	-87	-87	0	0	-91	-87	-88	0	-88	-88	-90	-54	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	3784	-3552	3383	22311	-7778	-203	-36	970	209	-1	-1	0	-35	957	207	1606974641
-54	-61	0	-49	-57	0	-75	0	-78	0	-80	-80	-79	-73	0	0	0	-88	-87	-87	0	-77	-88	-87	0	0	-89	-89	-88	0	-89	-89	-88	-56	-60	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3852	-3522	3331	22311	-7778	-204	-36	970	209	-1	-1	-1	-35	957	207	1606974643
-57	-56	-46	-49	-57	0	-75	-74	-78	-76	-77	-79	-78	-74	0	0	0	-87	-87	-86	0	-76	-87	-87	0	0	-89	-88	-89	0	-88	-87	-88	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	3844	-3492	3368	22311	-7777	-202	-36	969	209	-1	-1	0	-35	957	207	1606974645
-53	-55	0	-49	-57	0	-75	-75	-79	0	-78	-77	-79	0	0	0	0	-87	-88	-89	0	-75	-88	-87	0	0	-90	-88	-89	0	-88	-89	-89	-56	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3844	-3507	3368	22312	-7782	-203	-36	969	208	-1	-1	0	-35	957	206	1606974646
0	-58	-50	-50	-58	0	0	-75	-78	0	-80	-76	-79	-74	0	0	0	-87	-87	-87	0	-76	-88	-87	0	0	-92	-89	-89	0	-88	-89	-89	-57	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3860	-3522	3368	22311	-7777	-204	-36	970	209	-1	-1	0	-35	957	207	1606974648
-55	-59	0	-50	-57	0	-72	-72	-79	0	-77	-79	-79	-74	0	0	0	-86	-88	-87	0	-76	-87	-86	0	0	-90	-89	-89	0	-88	-88	-90	-57	-59	0	0	0	0	0	0	0	0	0	-87	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	3815	-3552	3398	22311	-7777	-203	-36	969	209	-1	-1	0	-35	957	207	1606974649
-54	-60	0	-49	-57	0	-74	0	-76	0	-76	-76	-79	-77	0	0	0	-88	-87	-87	0	0	-86	-86	0	0	-88	-90	-88	0	-89	-87	-89	-55	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3860	-3522	3376	22311	-7779	-203	-36	970	209	-1	-1	0	-35	957	207	1606974651
-55	-59	-48	-49	-59	0	-74	-72	-76	0	-76	-78	-81	-73	0	0	0	-87	-87	-88	0	0	-88	-86	0	0	-90	-88	-88	0	-88	-88	-88	-54	-59	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	3852	-3522	3368	22311	-7780	-204	-36	970	209	-1	0	0	-35	957	207	1606974653
-54	-61	-48	-49	-57	0	-73	-73	-76	-76	-76	-76	-80	-74	0	0	0	-88	-87	-87	0	-78	-87	-86	0	0	-90	-89	-89	0	-90	-88	-89	-56	-60	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	-87	0	0	0	0	-89	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	3859	-3492	3308	22311	-7781	-205	-36	970	209	-1	0	0	-35	957	207	1606974654
-51	-58	0	-49	-57	0	-74	0	-76	-75	-76	-76	-80	-74	0	0	0	-87	-87	-88	0	-78	-88	-87	0	0	-89	-90	-90	0	-90	-88	-88	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	-86	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	0	0	0	0	0	0	0	0	3905	-3567	3368	22312	-7784	-204	-36	970	208	-1	-1	0	-35	958	206	1606974656
-54	-58	-49	-49	-57	0	-73	-73	-76	0	-76	-76	-80	-75	0	0	0	-87	-87	-89	0	-76	-87	-87	0	0	-91	-89	-88	0	-90	-89	-88	-55	-59	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	3837	-3567	3338	22311	-7780	-205	-36	970	209	-1	0	0	-35	957	207	1606974658
-52	-58	-49	-50	-58	-66	-74	-73	-71	0	-69	-71	-76	-73	0	0	0	-87	-87	-86	0	0	-89	-87	0	0	-91	-90	-88	0	-89	-88	-89	-54	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	3860	-3552	3413	22312	-7781	-204	-36	970	208	-1	0	0	-35	957	207	1606974659
-55	-58	-49	-49	-57	-69	-73	-73	-79	-74	-79	-79	-79	0	0	0	0	-88	-87	-88	0	-79	-87	-87	0	0	-91	-88	-91	0	-89	-88	-88	-55	-60	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	3814	-3522	3383	22313	-7786	-205	-36	970	208	-1	0	0	-36	958	206	1606974661
-52	-61	-49	-48	-57	-66	-73	-73	-70	-74	-71	-71	-76	-74	0	0	0	-87	-89	-88	0	0	-87	-88	0	0	-91	-89	-88	0	-89	-89	-88	-54	-59	0	0	0	-90	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	3845	-3567	3383	22312	-7781	-204	-36	969	209	-1	-1	0	-35	957	207	1606974663
-53	-59	0	-49	-57	-69	0	0	-76	0	-76	-78	-80	0	0	0	0	-87	-88	-87	0	0	-87	-89	0	0	-91	-88	-89	0	-90	-89	-89	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	3792	-3582	3398	22311	-7780	-206	-36	970	208	-1	-1	-1	-36	957	207	1606974664
-56	0	-48	-49	-57	-66	-73	-74	-71	0	-69	-71	-76	-74	0	0	0	-87	-87	-87	0	-78	-90	-88	0	0	-90	-89	-88	0	-88	-88	-88	-53	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-72	0	0	-90	0	0	0	0	0	0	-91	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	3815	-3567	3368	22313	-7786	-205	-36	970	208	-1	-1	0	-35	958	206	1606974666
-54	-61	-48	0	-57	-69	-73	-74	-76	0	-77	-78	-80	-75	0	0	0	-87	-88	-87	0	0	-87	-87	0	0	-88	-89	-89	0	-88	-89	-90	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	3860	-3567	3338	22312	-7781	-205	-36	969	209	-1	0	0	-35	957	206	1606974667
-54	-61	0	-48	-57	0	-74	-73	-70	-75	-71	-70	-76	-75	0	0	0	-87	-89	-88	0	0	-89	-88	0	0	0	-88	-91	0	-88	-88	-89	-53	-60	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	3845	-3552	3376	22311	-7780	-205	-36	970	209	-1	-1	0	-35	957	207	1606974669
-54	-60	-50	0	-58	0	0	0	-76	0	-76	-78	-81	0	-92	0	0	-87	-87	-88	0	-77	-87	-87	0	0	-94	-89	-88	0	-88	-90	-90	-56	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	3860	-3552	3383	22312	-7782	-204	-36	970	208	-1	-1	0	-35	957	206	1606974671
-55	-57	-48	-49	-57	0	-73	-72	-70	0	-70	-71	-75	-72	0	0	0	-87	-89	-88	0	-78	-87	-86	0	0	-91	-89	-89	0	-88	-89	-88	-53	-60	0	0	0	-91	0	0	0	0	0	0	0	-86	0	0	0	-85	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	3845	-3545	3406	22312	-7782	-204	-35	969	209	-1	-1	0	-35	957	206	1606974672
