0	-47	-43	-54	-67	0	-72	-69	-73	0	-74	-74	-79	-69	-72	0	0	0	-90	0	0	0	-90	-89	0	0	0	-92	-90	0	-91	-93	-92	-55	0	0	0	0	-87	0	0	-89	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799	-3685	2906	22518	-7666	-216	-38	967	229	0	0	0	-37	953	226	1606974599
0	-45	-43	0	0	0	-69	-70	-74	0	-73	-75	-77	-71	0	0	0	-90	-90	0	0	0	-91	-90	0	0	-84	-92	-91	0	-93	-91	-91	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	-3655	2921	22516	-7663	-216	-38	967	229	0	-1	-1	-37	953	226	1606974600
0	-48	-43	-54	-66	0	-68	-69	-74	-76	-74	-74	-78	-69	0	0	0	-92	-91	0	0	0	-91	-90	0	0	-83	-91	-91	0	0	-90	-90	-55	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3670	2921	22517	-7662	-215	-38	967	228	0	-1	0	-37	953	226	1606974602
0	-48	-42	-55	-66	0	-72	-72	-74	0	-74	-74	-77	-72	0	0	0	-90	-90	0	0	0	-90	0	0	-78	-84	-91	-92	0	0	-92	0	-56	0	0	0	0	-87	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3670	2921	22517	-7664	-216	-38	966	229	0	0	-1	-37	953	226	1606974603
0	-47	-43	-55	-66	0	0	-68	-74	0	-74	-74	-78	0	0	-87	-79	-90	-91	0	0	0	-92	-91	0	0	-82	-91	-91	0	0	-91	0	-54	-64	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3663	2936	22517	-7664	-216	-38	967	229	0	0	0	-37	953	226	1606974605
-52	-48	0	-54	-65	-67	-68	-69	-68	0	-68	-67	-74	-71	0	0	0	-89	-88	-88	0	0	-87	-88	0	0	-85	-90	-93	0	0	-90	0	-54	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799	-3685	2921	22516	-7664	-217	-38	966	229	0	-1	0	-38	953	226	1606974606
0	-48	-43	-54	0	-69	-69	-73	-75	0	-74	-74	-78	-73	0	0	0	-92	-90	0	0	0	0	-92	0	0	-86	-92	-93	0	0	-91	-92	-56	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	3814	-3670	2876	22518	-7667	-215	-38	967	229	-1	0	0	-37	953	226	1606974608
0	-48	-42	-54	-66	-66	-68	-71	-68	0	-68	-67	-74	-69	0	0	0	-88	-88	-87	0	0	-89	-88	0	0	-84	-92	-91	0	0	-94	-91	-53	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799	-3685	2854	22516	-7662	-216	-38	966	229	0	0	0	-37	953	226	1606974610
0	-47	-43	-54	0	-69	0	-69	-73	-75	-73	-73	-78	-69	0	0	0	-92	-92	0	0	0	-93	-90	0	0	-84	-90	-90	0	0	-92	-91	-55	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	-3685	2921	22517	-7663	-216	-38	966	229	-1	0	0	-37	953	226	1606974611
-53	-48	-44	-53	-65	-67	-73	-69	-68	-76	-68	-68	-74	-73	0	0	0	-91	-90	-88	0	-82	-89	-88	0	0	-85	-91	0	0	0	-91	-92	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3648	2921	22517	-7665	-217	-38	966	229	-1	-1	-1	-38	953	226	1606974613
0	-45	-43	-54	-65	-69	-72	0	-74	0	-74	-74	-78	-68	-75	-87	0	-91	-91	0	0	0	0	-91	0	0	-84	-92	-93	0	-91	-91	-92	-56	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	-86	0	-88	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	-3670	2906	22516	-7662	-216	-38	966	229	-1	-1	0	-37	953	226	1606974614
0	-45	-43	-47	-66	-69	-73	-69	-74	0	-73	-74	-77	-72	0	-84	0	-93	-90	-89	0	0	-92	0	0	0	-84	-91	-94	0	-91	-90	0	-55	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3791	-3685	2906	22517	-7664	-215	-38	966	229	0	-1	0	-37	953	226	1606974616
0	-45	-44	-54	-65	0	-70	-73	-68	0	-67	-68	-74	-70	0	0	0	-90	-88	-89	0	-80	-89	-89	0	0	-80	-91	-91	0	-91	-91	-92	-51	0	0	0	0	-93	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	3814	-3730	2906	22519	-7670	-216	-38	967	228	0	0	0	-37	953	225	1606974618
0	-47	0	-53	-66	0	0	-73	-74	0	-74	-74	-78	-72	0	-84	0	-92	-90	-90	0	0	-90	-90	0	0	-85	-90	-92	0	-92	-92	-92	-55	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799	-3730	2936	22517	-7664	-217	-38	967	229	-1	0	-1	-38	953	226	1606974619
0	-45	-43	-54	-66	0	-69	-72	-67	-76	-67	-66	-73	-71	0	0	-79	-89	-88	-88	0	0	-89	-88	0	0	-84	-90	-91	0	0	-92	-90	-52	-64	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	-85	0	0	-85	-85	0	0	-87	0	0	0	0	-86	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3640	2921	22517	-7664	-216	-38	967	229	-1	-1	0	-37	953	226	1606974621
0	-46	-43	-55	-66	0	-72	-72	-74	0	-74	-74	-79	-69	0	-86	0	-90	-89	-91	0	0	-90	-92	0	0	-84	-92	-91	0	-92	-92	0	-54	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3745	2921	22519	-7670	-217	-38	967	228	0	0	-1	-37	953	225	1606974623
0	-45	-43	-54	-65	0	-69	-68	-74	-75	-74	-74	-79	-69	0	-82	0	-95	-92	0	0	0	-91	-91	0	0	-84	-91	-93	0	0	-91	-90	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3693	2921	22517	-7664	-216	-38	967	229	-1	-1	0	-37	953	226	1606974624
0	-45	-43	-54	-66	0	0	-69	-74	0	-73	-74	-78	-72	0	0	0	-91	-90	-92	0	-79	-91	-92	0	0	-85	-93	-91	0	0	-91	-91	-55	0	0	0	0	-85	0	0	-89	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3618	2921	22517	-7664	-216	-38	966	228	-1	-1	0	-37	953	226	1606974626
-54	-45	-43	-54	-66	0	-73	-69	-67	0	-67	-67	-74	-72	0	0	0	-90	-88	-88	0	0	-88	-88	0	0	-83	-92	-91	0	-92	0	0	-52	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3859	-3730	2862	22518	-7666	-216	-38	966	227	0	0	0	-37	953	226	1606974627
0	-45	0	-54	-65	0	-70	-72	-74	-76	-74	-74	-79	-73	0	0	0	-91	-91	0	0	0	0	-89	0	0	-84	-94	-91	0	0	-91	-90	-55	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	3814	-3670	2906	22517	-7665	-217	-38	966	229	-1	-1	0	-37	953	226	1606974629
-53	-48	-42	-54	-63	0	-70	-73	-74	0	-74	-74	-78	0	0	-88	0	-91	-91	0	0	0	-91	0	0	0	-81	-93	-93	0	0	-93	-93	-54	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3670	2921	22517	-7664	-217	-38	967	229	-1	-1	-1	-37	953	226	1606974630
0	-48	-43	-54	-66	0	-72	-71	-74	0	-75	-74	-79	-69	0	0	0	-91	-90	-90	0	0	-90	0	0	0	-84	-92	-92	0	0	0	0	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	-3700	2921	22518	-7667	-217	-38	967	228	-1	-1	0	-37	953	226	1606974632
-53	-45	0	-54	-65	0	0	-67	-68	0	-68	-67	-74	0	0	0	0	-89	-89	-90	0	0	-90	-89	0	0	-84	-90	-93	0	-90	0	-92	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3655	2929	22517	-7664	-216	-38	967	229	-1	-1	0	-37	953	226	1606974633
0	-47	-43	-54	-65	0	-69	0	-74	-73	-75	-74	-78	-69	0	0	0	-90	-90	-90	0	0	-90	-89	0	0	-84	-94	-93	0	0	-92	0	-56	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3723	-3669	2846	22517	-7664	-215	-38	966	229	-1	-1	-1	-37	953	226	1606974635
0	-48	-44	-53	0	0	-73	-69	-74	0	-74	-74	-78	0	0	0	0	-91	-90	-92	0	0	-89	-90	0	0	0	-93	-91	0	0	-91	0	-54	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3919	-3670	2906	22519	-7668	-216	-38	966	227	-1	-1	0	-37	953	225	1606974637
-53	-47	-43	-53	-65	0	-70	-73	-66	-75	-68	-67	-73	-72	0	-87	0	-88	-89	-89	0	0	-87	-89	0	0	-85	-94	-93	0	0	-91	0	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-88	0	-89	-87	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3739	-3685	2936	22517	-7664	-216	-38	966	229	0	-1	0	-37	953	226	1606974638
0	-47	0	-54	-66	0	-70	-72	-73	0	-74	-74	-78	-73	-62	0	0	-90	-91	-92	0	0	-90	-89	0	0	-85	-90	-93	0	0	-91	-93	-56	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3655	2906	22517	-7663	-215	-38	966	229	-1	-1	0	-37	953	226	1606974640
0	-47	-43	-55	-64	0	-70	-70	-74	0	-74	-74	-79	-72	0	0	0	-90	-89	-90	0	0	-90	-89	0	0	-83	-91	-93	0	0	-92	0	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	3814	-3655	2861	22519	-7669	-215	-38	967	228	-1	-1	0	-37	953	225	1606974641
0	-48	-44	-54	-66	0	-69	-73	-74	0	-74	-74	-79	-73	-71	0	0	-91	-91	0	0	0	-91	-89	0	0	-83	-94	-93	0	0	-90	0	-55	0	0	0	0	-87	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	3761	-3745	2861	22517	-7664	-217	-38	967	229	-1	-1	-1	-37	953	226	1606974643
-51	0	-43	-53	-66	0	0	-70	-74	0	-74	-74	-79	-70	0	-83	-86	-92	-91	-91	-85	-84	0	-92	-85	-84	-83	-93	-94	0	0	-92	0	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	-89	0	-71	0	0	-85	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3852	-3670	2906	22516	-7662	-216	-38	966	229	-1	-1	0	-37	953	226	1606974645
-54	-47	-44	-54	-65	-69	-70	-68	-74	0	-74	-74	-78	-71	0	0	0	-91	-90	-91	0	0	0	-91	0	0	0	-92	-93	0	0	-92	0	-55	0	0	0	0	-86	0	0	0	0	0	0	0	0	-91	0	-84	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3904	-3685	2876	22517	-7663	-216	-38	966	228	-1	-1	0	-37	953	226	1606974646
-54	0	0	0	-63	-70	0	0	-74	-75	-74	-74	-77	0	0	0	0	-91	0	-91	0	0	-91	-90	0	0	-84	-93	-93	0	0	-94	0	-55	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3807	-3730	2906	22517	-7665	-216	-38	967	229	-1	-1	0	-37	953	226	1606974648
0	-44	-44	-54	-66	-69	0	0	-73	0	-73	-74	-78	0	0	-87	0	-91	0	-91	0	0	-90	-90	0	0	-84	-93	-92	0	0	-92	0	-56	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799	-3678	2921	22518	-7667	-215	-38	966	228	-1	-1	0	-37	953	226	1606974649
0	0	-43	-55	-65	-70	0	-70	-73	0	-74	-74	-78	-71	0	0	0	-92	0	-90	0	0	0	-90	0	0	-83	-93	-91	0	0	-92	0	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3730	2877	22517	-7664	-216	-38	966	228	-1	-1	0	-37	953	226	1606974651
-54	-48	-43	-53	-64	-66	-72	0	-68	-76	-67	-68	-74	-70	0	-83	0	-88	-89	-88	0	0	-88	-89	0	0	-85	-93	-91	0	0	-93	0	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3844	-3655	2921	22517	-7664	-216	-38	967	229	-1	-1	0	-37	953	226	1606974653
0	0	-44	-54	-65	0	-74	-73	-68	0	-68	-68	-74	-72	0	0	0	-90	-91	-89	0	0	-90	-91	0	0	-83	-93	-92	0	0	-93	0	-52	0	0	0	0	-94	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3829	-3648	2936	22517	-7664	-216	-38	966	229	-1	-1	0	-37	953	226	1606974654
0	-47	-43	-51	-65	0	0	0	-74	0	-74	-74	-77	-72	0	-90	0	-92	-89	-89	0	0	-91	-90	0	0	-82	-93	-92	0	-93	-92	0	-55	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	-88	0	-87	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3822	-3670	2951	22519	-7667	-215	-38	967	228	-1	-1	-1	-37	953	225	1606974656
0	-47	-44	-53	-65	0	-69	0	-67	0	-68	-68	-74	-68	0	0	0	-89	-89	-89	0	0	-89	-89	0	0	-82	-92	-93	0	0	-91	0	-53	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814	-3678	2928	22516	-7662	-216	-38	967	229	0	-1	0	-37	953	226	1606974658
