0	-60	-57	0	0	-72	0	0	-80	-83	-80	-79	-75	0	0	0	0	-82	-82	-82	0	0	-82	-81	0	0	0	-92	-91	-90	0	-91	0	-65	0	0	0	0	0	0	0	0	0	-67	0	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	-87	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1483	-3815	3521	15365	-8940	-472	-83	994	9	-1	-1	0	-81	977	10	1606974599
-58	0	-58	0	-68	-71	0	0	-77	0	-76	-76	-74	0	0	0	-88	-80	-81	-81	0	0	-82	-81	0	0	0	-91	-91	-86	0	0	0	-66	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1423	-3830	3522	15365	-8941	-472	-83	994	9	-1	-1	0	-81	977	10	1606974600
0	-59	-55	0	0	0	0	-80	-79	0	-79	-78	-76	0	0	0	0	-80	-81	-79	0	0	-81	-80	0	0	0	-91	-91	-91	0	-92	0	-65	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-86	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1513	-3815	3521	15363	-8942	-474	-83	995	8	-1	-1	0	-81	977	9	1606974602
-63	-59	0	-66	-68	0	-77	-76	-77	0	-75	-76	-75	-77	0	0	0	-80	-81	-81	0	-87	-80	-80	0	0	0	-89	0	-85	0	-90	-91	-65	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	-95	0	0	0	0	0	0	-87	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1468	-3815	3522	15365	-8940	-472	-82	995	9	-1	-1	0	-81	977	10	1606974603
0	-58	-55	-65	0	-68	0	-80	-76	0	-75	-78	-75	0	0	0	0	-81	-81	-81	0	0	-81	-81	0	0	0	-91	-91	-89	0	0	0	-67	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1483	-3800	3551	15366	-8937	-473	-83	995	10	-1	-1	0	-81	977	10	1606974605
0	-58	-56	0	0	0	0	0	-72	0	-72	-72	-74	0	0	0	0	-78	-79	-78	0	-86	-79	-79	0	0	0	-91	-94	-90	0	-92	0	-68	0	0	0	0	-92	0	0	0	0	-68	0	0	0	-77	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1468	-3785	3521	15364	-8943	-472	-83	995	8	-1	-1	0	-81	977	9	1606974606
-67	-60	-56	0	-67	0	-76	-78	-69	0	-71	-70	-75	-76	0	0	-86	-80	-80	-80	0	0	-81	-81	0	-86	0	-92	-91	-90	0	0	0	-66	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-91	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1377	-3800	3551	15365	-8940	-472	-83	994	9	-1	-1	0	-81	977	10	1606974608
-62	-58	-56	-65	-68	-71	-74	-75	-78	-81	-76	-76	-78	-74	0	0	-85	-83	-82	-82	0	0	-81	-82	0	-86	0	-91	-90	-90	0	-92	0	-64	-67	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-87	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408	-3860	3522	15366	-8936	-473	-83	994	10	-1	-1	0	-81	977	10	1606974610
-64	-57	-55	-65	-66	-71	-80	-78	-77	0	-75	-75	-79	-76	0	0	0	-84	-83	-84	0	0	-84	-83	0	0	0	-91	-93	-87	0	-91	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	-76	-86	0	0	-94	0	0	0	0	0	0	-89	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1438	-3800	3566	15364	-8941	-473	-83	994	9	-1	-1	0	-81	977	10	1606974611
-56	-58	0	-65	-65	0	-80	-78	-73	-82	-74	-75	-78	-76	0	0	0	-82	-82	-82	0	0	-82	-82	0	0	0	-90	-92	-90	0	-91	0	-63	-66	0	0	0	0	0	0	0	0	-68	0	0	0	-79	0	0	0	0	0	0	0	-85	0	0	0	-88	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1423	-3770	3521	15366	-8937	-473	-83	994	10	-1	-1	0	-81	977	10	1606974613
-62	-59	0	-66	0	-71	-77	-80	-74	0	-76	-76	-79	-81	0	0	0	-83	-83	-83	0	0	-83	-83	0	0	0	-91	-90	-85	0	-90	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	-75	-86	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1415	-3845	3522	15366	-8938	-472	-83	994	9	-1	-1	0	-81	977	10	1606974614
-61	-59	-57	0	-66	-70	-77	-76	-77	-83	-75	-75	-78	-76	0	0	-87	-83	-84	-83	0	0	-83	-83	0	-87	0	-91	-91	-90	0	-90	0	-65	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1468	-3755	3536	15366	-8938	-472	-83	995	10	-1	-1	0	-81	977	10	1606974616
0	-59	-56	0	0	-70	0	0	-76	0	-74	-75	-80	0	0	0	-86	-83	-83	-83	0	0	-83	-83	0	0	0	-91	-92	-85	0	-90	0	-64	-67	0	0	0	0	0	0	0	0	-68	0	0	0	-77	0	0	0	0	0	0	0	0	0	0	0	-86	-93	0	-95	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408	-3830	3522	15365	-8941	-472	-83	994	9	-1	-1	0	-81	977	10	1606974618
-60	-59	-57	-65	-66	0	0	0	-79	-82	-78	-78	-81	0	0	0	0	-82	-82	-82	0	0	-82	-82	0	0	0	-92	0	-89	0	-92	0	-66	0	0	0	0	0	0	0	0	0	-65	0	0	0	-77	0	0	0	0	0	0	0	-87	0	0	0	-87	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408	-3770	3506	15365	-8940	-472	-83	994	9	-1	-1	0	-81	977	10	1606974619
-56	0	0	-64	-67	-66	-82	-76	-72	0	-72	-71	-74	0	0	0	-87	-79	-79	-79	0	0	-79	-79	0	-86	0	-90	-91	-92	0	-91	0	-65	0	0	0	0	-93	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	-74	-90	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1438	-3815	3506	15364	-8941	-472	-83	994	9	-1	-1	0	-81	977	10	1606974621
-60	-58	0	-63	-65	-69	-78	-77	-71	0	-70	-71	-74	-79	0	0	-88	-78	-79	-80	0	0	-78	-78	0	-85	0	-92	-91	-89	0	-90	0	-65	-67	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1483	-3755	3514	15364	-8942	-472	-83	995	9	-1	-1	0	-81	977	10	1606974623
0	0	-56	-65	0	-66	-79	-78	-71	-79	-71	-72	-74	-80	0	0	0	-79	-80	-80	0	-86	-80	-78	0	-88	0	-90	-92	-91	0	-89	0	-66	0	0	0	0	-93	0	0	0	0	-68	0	0	0	-77	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1460	-3815	3529	15366	-8940	-471	-82	995	9	-1	-1	0	-81	977	10	1606974624
-59	-60	-57	-65	0	-70	-79	-79	-75	0	-75	-73	-78	-76	0	0	-88	-82	-82	-82	0	-86	-82	-82	0	-85	0	-92	-90	-91	0	0	0	-63	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-88	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1476	-3769	3484	15364	-8942	-473	-83	995	9	-1	-1	0	-81	977	9	1606974626
-64	-59	-56	-65	-66	0	-77	-78	-75	-82	-77	-77	-78	-77	0	0	0	-81	-81	-81	0	0	-82	-82	0	0	0	0	-91	-91	0	-91	0	-62	-66	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	-86	0	0	0	0	0	0	0	0	0	-89	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1468	-3815	3551	15363	-8945	-472	-82	995	9	-1	-1	0	-81	977	9	1606974627
-67	0	-56	-65	-67	-70	-75	-76	-71	0	-70	-71	-74	-78	0	0	0	-79	-79	-79	0	0	-79	-80	0	0	0	-92	-92	-93	0	-91	0	-65	0	0	0	0	-92	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	-90	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1438	-3755	3551	15363	-8945	-472	-83	995	8	-1	-1	0	-81	977	9	1606974629
-57	0	0	-66	-67	-68	0	0	-70	0	-70	-70	-75	-78	0	-86	0	-79	-80	-80	0	0	-80	-79	0	0	0	-91	-90	-88	0	-90	0	-67	0	0	0	0	-92	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	-92	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1423	-3770	3551	15363	-8944	-472	-82	994	9	-1	-1	0	-81	977	9	1606974630
0	0	-56	-67	-66	0	0	-77	-73	-82	-73	-75	-76	-78	0	0	0	-80	-81	-80	0	0	-80	-80	0	0	0	-93	-91	-89	0	-91	0	-64	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	-93	-87	0	0	0	-87	0	0	-94	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1468	-3770	3499	15362	-8945	-473	-83	995	9	-1	-1	0	-81	977	9	1606974632
-68	-60	-56	-67	-68	-69	-77	0	-79	0	-78	-79	-76	0	0	-83	0	-81	-81	-81	0	0	-80	-81	0	-87	0	-92	-92	-90	-91	-91	0	-65	-68	0	0	0	0	0	0	0	0	-68	0	0	0	-79	0	0	0	0	0	0	-96	-85	0	0	0	-86	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1438	-3763	3566	15362	-8946	-472	-83	994	8	-1	-1	0	-81	977	9	1606974633
0	-58	-57	0	-68	0	0	0	-72	0	-72	0	-74	0	0	-86	0	-79	-79	-79	0	0	-79	-80	0	0	0	-91	-90	-90	0	-91	0	-67	0	0	0	0	-93	0	0	0	0	-69	0	0	0	-77	0	0	0	0	0	0	0	-88	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1438	-3770	3521	15362	-8945	-473	-83	995	8	-1	-1	0	-81	977	9	1606974635
