0	-62	-63	-61	0	0	-81	-80	-74	-80	-75	-75	-75	-80	0	0	0	-78	-80	-80	0	0	-80	-80	0	0	-88	0	-95	0	0	-94	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	-4046	5179	19774	-8743	-63	-13	996	45	0	0	-1	-11	979	43	1606974583
0	-66	-64	-57	0	-66	-78	0	-72	-84	-74	-74	-71	0	0	0	0	-77	-77	-79	0	0	-78	-78	0	0	0	0	-92	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	-4061	5172	19777	-8747	-61	-11	996	42	0	0	0	-11	979	43	1606974585
-63	-62	-59	-60	-66	-61	0	0	-72	0	-73	-73	-72	0	0	0	0	-78	-78	-78	0	0	-77	-77	0	0	-89	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	-94	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1759	-4076	5171	19774	-8741	-62	-11	995	47	0	0	-1	-11	979	44	1606974586
-63	-66	0	-62	-74	0	0	0	-79	0	-79	-80	-78	-77	0	0	0	-85	-86	-85	0	0	-85	-84	0	0	0	0	0	0	0	0	0	-68	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691	-4046	5171	19774	-8738	-61	-12	995	45	0	0	-1	-11	979	44	1606974588
0	-69	-71	-61	0	-59	-81	-81	-72	0	-72	-72	-74	-80	0	0	0	-77	-77	-78	0	0	-77	-77	0	0	0	-91	0	0	0	-92	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-85	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	-4061	5157	19773	-8731	-61	-10	996	47	0	0	0	-11	979	46	1606974589
-63	-66	-64	-59	-72	-65	-77	-80	-74	0	-72	0	-73	-81	-91	0	0	-79	-78	-78	0	0	-78	-79	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	-4046	5186	19773	-8734	-62	-11	996	47	-1	-1	-1	-11	979	45	1606974591
0	0	-65	-61	0	0	0	-85	-72	-83	0	-73	-72	-84	0	0	0	-78	-77	-78	0	0	-78	-79	0	0	-86	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	-90	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796	-4076	5127	19772	-8728	-62	-12	995	44	-1	-1	-1	-11	979	46	1606974592
-66	-65	0	-65	-78	-69	-79	0	-78	0	-77	-79	-78	-80	0	-86	0	-87	-85	-87	0	0	-87	-86	0	0	0	0	0	-93	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	-86	-86	0	0	-92	0	-86	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1788	-4054	5142	19772	-8729	-62	-11	995	46	0	-1	-1	-11	979	46	1606974594
0	-64	0	0	-79	-71	0	0	-79	0	-78	-78	-79	0	0	-84	0	-86	-87	-85	0	0	-86	-86	0	0	-89	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	-87	-85	0	0	-95	0	-85	0	-83	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	-4046	5171	19772	-8728	-62	-12	996	45	-1	-1	-1	-11	979	46	1606974596
0	-63	0	0	-72	-71	0	0	-78	0	-79	-79	-78	-79	0	-82	0	-86	-85	-86	0	0	-86	-85	0	0	-89	0	0	-92	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796	-4053	5127	19771	-8725	-62	-11	995	46	-1	-1	-1	-11	979	47	1606974597
-63	-66	0	-67	0	0	0	0	-73	0	-74	-74	-74	0	0	0	0	-79	-79	-78	0	0	-78	-78	0	0	-86	-93	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	-4031	5126	19772	-8728	-62	-10	995	44	0	-1	-1	-11	979	46	1606974599
0	-63	-65	-70	0	-73	-80	0	-79	0	-80	-79	-80	0	0	0	0	-86	-86	-87	0	0	-87	-87	0	0	-86	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	-88	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683	-4076	5156	19771	-8727	-62	-11	996	42	-1	-1	0	-11	979	46	1606974600
-62	-65	0	0	-75	-72	0	0	-79	0	-79	-80	-79	0	0	0	0	-85	-87	-86	0	0	-87	-85	0	0	-88	-92	0	-94	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	-4061	5142	19771	-8726	-62	-10	996	47	-1	-1	-1	-11	979	47	1606974602
-69	-64	-58	-66	-77	0	0	0	-79	0	-80	-79	-77	0	0	-85	0	-85	-87	-85	0	0	-86	-86	0	0	0	0	0	-93	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728	-4068	5157	19771	-8728	-62	-11	996	46	-1	-1	-1	-11	979	46	1606974603
-61	-69	-61	0	-75	-68	0	0	-78	0	-79	-79	-78	0	0	0	0	-89	-88	-88	0	0	-88	-88	0	0	0	0	0	-93	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713	-4053	5141	19772	-8730	-62	-11	995	45	-1	-1	0	-11	979	46	1606974605
-63	-66	0	-67	-79	-71	-78	-81	-81	0	-81	-81	-81	-79	0	0	0	-87	-86	-86	0	0	-86	-86	0	0	0	0	0	-94	0	0	0	-66	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	-88	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713	-4091	5142	19772	-8726	-62	-11	995	46	-1	-1	0	-11	979	46	1606974606
-66	-64	-65	-66	0	-70	-83	-76	-80	0	-79	-80	-81	-76	0	0	0	-86	-87	-87	0	0	-89	-88	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	-4113	5157	19771	-8726	-63	-11	995	47	-1	-1	-1	-11	979	46	1606974608
-69	-66	0	0	-72	-71	0	0	-77	0	-78	-79	-77	0	0	0	0	-85	-85	-86	0	0	-86	-87	0	0	0	0	0	-93	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1773	-4046	5126	19772	-8728	-62	-11	995	45	-1	-1	0	-11	979	46	1606974610
0	-64	0	-67	0	0	-80	0	-79	0	-79	-79	-78	-81	0	0	0	-85	-85	-85	0	0	-85	-85	0	0	0	0	0	-95	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1743	-4046	5156	19771	-8728	-63	-11	995	47	-1	-1	-1	-11	979	46	1606974611
0	-64	0	-68	-75	0	-83	0	-80	0	-80	-80	-78	-83	0	0	0	-87	-85	-85	0	0	-86	-87	0	0	-89	0	0	-91	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	-4046	5126	19771	-8725	-62	-11	995	48	-1	-1	-1	-11	979	47	1606974613
0	-64	-66	-63	0	-63	-78	-83	-74	0	-74	-74	-73	-78	0	0	0	-78	-79	-79	0	0	-79	-79	0	0	-87	0	0	0	0	0	0	-69	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	-4031	5156	19771	-8724	-63	-10	995	46	-1	-1	-1	-11	979	47	1606974614
0	0	0	-63	0	-72	0	0	-78	0	-77	-77	-78	0	0	0	0	-84	-86	-86	0	0	-85	-86	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1774	-4031	5171	19771	-8726	-62	-12	995	45	-1	-1	0	-11	979	47	1606974616
-65	-65	-62	-63	0	0	0	-82	-73	0	-73	-74	-72	-81	0	0	0	-77	-77	-77	0	0	-78	-78	0	0	0	0	0	0	0	0	0	-62	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	-93	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713	-4068	5142	19771	-8725	-63	-11	995	47	-1	-1	0	-11	979	47	1606974618
0	-67	-63	-61	0	0	-77	0	-78	-87	-78	-79	-77	-79	0	0	0	-86	-86	-87	0	0	-86	-86	0	0	0	0	0	-95	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	-83	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713	-4046	5156	19772	-8725	-62	-11	996	46	-1	-1	-1	-11	979	47	1606974619
