-52	-49	-47	-52	-52	0	-72	-72	-73	0	-73	-74	-75	-70	0	0	0	-82	-82	-81	0	0	-82	-81	0	0	-82	-90	-90	0	-90	-91	-91	-52	0	0	-94	-93	0	-94	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3368	3112	22058	-7799	-118	-20	974	204	0	0	0	-21	958	204	1606974613
-53	-46	-47	-52	-53	0	0	0	-81	0	-82	-81	-75	-71	0	0	0	-84	-86	-85	0	-81	-85	-85	0	0	-81	-93	-90	0	0	-91	0	-51	0	0	0	-94	-93	-93	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3331	3112	22055	-7791	-120	-21	973	208	-1	0	0	-21	958	205	1606974614
-55	-48	-52	-52	-52	0	0	-72	-80	0	-80	-80	-74	0	0	0	0	-86	-85	-86	0	0	-85	-85	0	0	-83	-90	-91	0	0	-91	0	-51	0	0	0	0	-93	-95	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3331	3127	22062	-7811	-120	-22	974	199	0	0	0	-21	959	202	1606974616
-53	-45	-50	-53	-53	0	-72	-71	-74	0	-76	-75	-76	-72	0	0	0	-82	-81	-81	0	-80	-82	-82	0	0	-81	-91	-91	0	0	-91	-92	-52	0	0	0	0	-94	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3368	3112	22041	-7775	-125	-16	977	188	0	0	0	-22	958	208	1606974618
-53	-49	-48	-52	-52	-52	-71	-71	-74	0	-74	-73	-75	-71	0	0	0	-82	-81	-81	0	-77	-81	-82	0	0	-82	-91	-92	0	0	-91	-91	-53	0	0	0	-92	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3323	3082	22039	-7791	-124	-24	971	214	-1	0	-1	-22	958	205	1606974619
-53	-50	-49	-52	-52	-67	0	-73	-80	-79	-81	-80	-74	0	0	0	0	-86	-85	-86	0	0	-86	-85	0	0	-82	-91	-91	0	-90	-91	0	-51	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	-3300	3112	22038	-7784	-122	-20	974	199	0	0	0	-21	958	206	1606974621
-54	-46	-48	-52	-52	-66	-70	0	-81	-78	-80	-80	-74	0	0	-85	0	-84	-86	-86	0	-81	-85	-86	0	0	-86	-92	-91	0	-90	-91	-89	-51	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3368	3127	22007	-7789	-120	-21	972	211	-1	0	0	-21	958	205	1606974623
-53	-45	0	-53	-51	-66	0	0	-80	0	-79	-80	-74	-70	0	0	0	-85	-85	-85	0	-80	-85	-84	0	0	-81	-90	-92	0	0	-91	0	-51	0	0	-94	-95	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	-3338	3127	22019	-7796	-120	-20	974	204	0	0	0	-21	958	204	1606974624
0	-45	0	-53	0	0	-73	-69	-73	0	-71	-72	-76	-70	0	0	-80	-81	-82	-83	-79	-79	-82	-82	-81	-79	-80	-92	-91	0	0	-90	0	-53	0	0	-94	-94	-95	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3286	-3293	3112	22018	-7794	-122	-22	972	209	0	0	0	-21	958	204	1606974626
-55	-45	-47	-52	-52	0	-74	-71	-80	-78	-79	-79	-75	-74	0	0	0	-85	-85	-85	0	-79	-84	-85	0	0	-83	-90	-91	0	0	-91	0	-51	0	0	-94	-93	-94	-93	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3338	3142	22019	-7799	-122	-22	972	210	0	0	-1	-21	958	204	1606974627
-55	-45	-47	-52	-53	0	0	0	-80	0	-80	-80	-74	0	0	0	0	-85	-85	-85	0	0	-85	-87	0	0	-82	-90	-91	0	0	-91	0	-51	0	0	0	-95	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3323	3127	22010	-7770	-122	-21	973	209	0	0	-1	-21	957	208	1606974629
-52	-44	0	0	-53	0	-72	-72	-81	-78	-80	-81	-75	-72	0	0	0	-85	-86	-85	0	-80	-86	-85	0	0	-81	-92	-92	0	0	-89	-93	-51	0	0	-94	0	0	-94	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3308	3127	22018	-7795	-123	-22	972	210	0	0	0	-22	958	204	1606974630
-51	-44	0	0	-51	-53	0	0	-75	-80	-74	-74	-75	0	0	0	0	-81	-82	-83	0	-81	-83	-82	0	0	-83	-92	-91	0	0	-90	0	-53	0	0	-92	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3286	-3346	3142	22020	-7801	-121	-22	972	209	0	0	0	-21	959	203	1606974632
-51	-47	0	-52	-53	0	-72	-72	-74	-79	-73	-73	-76	-71	0	-85	0	-81	-82	-81	0	-80	-81	-82	0	0	-82	-89	-90	0	-91	-92	-90	0	0	0	0	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3338	3112	22024	-7811	-121	-23	971	214	0	0	0	-21	959	202	1606974633
-52	-45	-48	-52	-52	0	0	-71	-79	-80	-80	-79	-74	0	0	0	0	-85	-87	-86	0	0	-86	-86	0	0	-84	-91	-92	0	0	-91	-93	-51	0	0	-92	0	-94	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3316	-3368	3098	22021	-7802	-121	-22	972	210	0	0	0	-21	959	203	1606974635
-54	0	-48	-52	-53	0	-70	-72	-79	-79	-80	-80	-74	-70	0	0	0	-85	-85	-86	-76	-74	-86	-86	0	0	-81	-91	-90	0	0	-92	0	-51	0	0	0	-95	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3316	-3338	3097	22016	-7792	-124	-23	973	204	0	0	0	-22	958	205	1606974637
0	-50	0	-52	0	0	-70	-71	-81	0	-80	-81	-73	-72	0	0	0	-88	-86	-86	-75	-73	-85	-85	0	-73	-82	-91	-90	0	0	-91	0	-52	0	0	-94	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3278	-3338	3083	22015	-7788	-123	-23	972	210	-1	0	-1	-21	958	205	1606974638
0	-45	-47	-51	-53	0	-69	0	-81	0	-81	-81	-73	-72	0	-86	0	-85	-86	-86	0	0	-85	-86	0	0	-81	-91	-91	0	0	-91	0	-51	0	0	-94	0	0	-95	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3316	-3338	3097	22021	-7803	-121	-20	974	202	-1	0	0	-21	959	203	1606974640
-55	-49	-47	-53	-53	-52	-70	-73	-75	-80	-74	-74	-76	-70	0	0	0	-80	-82	-81	-73	-76	-81	-81	-74	-74	-82	-91	-92	0	-91	-92	-92	-51	0	0	-93	-93	0	-94	0	0	0	0	0	0	-90	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3338	3097	22020	-7798	-120	-22	972	210	0	0	0	-21	958	204	1606974641
0	-49	-52	-53	-51	-66	-70	0	-81	-79	-80	-81	-73	0	0	0	0	-84	-85	-86	-76	-73	-85	-86	-74	-74	-82	0	-91	0	0	-91	0	-52	0	0	-94	-93	-95	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3316	-3309	3172	22019	-7799	-123	-21	973	205	0	0	0	-21	958	204	1606974643
-52	-44	-48	-53	-53	-68	-72	-72	-80	0	-80	-79	-74	-70	0	0	-73	-85	-85	-86	0	0	-85	-86	0	0	-82	-92	-90	0	-90	-91	-92	-51	0	0	0	-95	-94	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3323	3097	22015	-7786	-123	-21	973	205	-1	0	-1	-22	958	206	1606974645
-49	-44	-49	-53	-53	-66	-71	-73	-80	-79	-81	-82	-73	-71	0	0	0	-86	-86	-85	0	-74	-86	-85	0	0	-81	-90	-89	0	-91	-91	-93	-51	0	0	-95	-95	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	-3383	3097	22017	-7794	-125	-23	972	211	-1	0	-1	-22	958	204	1606974646
-52	-45	-49	-54	-53	-67	-71	0	-80	-79	-80	-80	-75	-72	-84	0	0	-85	-85	-86	0	-76	-85	-85	0	0	-82	-90	-89	0	-90	-91	0	-51	0	0	-95	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	-3353	3142	22016	-7788	-122	-22	972	211	0	0	0	-21	958	205	1606974648
-53	-44	-50	-53	-48	-66	-71	-70	-80	0	-80	-80	-74	-71	0	0	0	-84	-85	-84	0	-77	-85	-85	0	0	-85	-90	-92	0	-92	-91	0	-52	-61	0	-96	-94	0	-94	0	0	0	0	0	0	-88	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3211	-3323	3127	22020	-7798	-120	-22	973	208	0	0	0	-21	958	204	1606974649
-53	-45	-48	-53	-53	-53	-70	-70	-73	-79	-73	-74	-75	-70	0	0	0	-81	-82	-81	0	0	-82	-82	0	0	-84	-91	-90	0	0	-90	-91	-52	0	0	-95	-94	-94	-94	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3406	3112	22021	-7803	-122	-21	973	205	0	0	-1	-21	959	203	1606974651
0	-45	-50	-52	-52	-67	-73	-73	-80	-79	-80	-80	-74	-73	0	0	0	-85	-86	-85	0	-74	-85	-84	0	0	-81	-89	-89	0	0	-90	0	-51	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3241	-3323	3120	22019	-7801	-124	-22	973	206	0	0	0	-22	959	203	1606974653
-55	-50	-49	-53	-52	-67	0	0	-81	-80	-80	-81	-74	0	0	0	0	-85	-85	-85	0	-74	-84	-85	-74	-74	-81	-90	-90	0	0	-90	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3353	3157	22020	-7799	-121	-22	973	209	0	0	0	-21	958	204	1606974654
-52	-50	0	-53	-52	-67	0	-69	-80	0	-81	-81	-74	-70	0	0	0	-85	-86	-85	0	-74	-85	-85	0	0	-83	-91	-91	0	0	-93	0	-51	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	-3368	3097	22019	-7800	-124	-22	972	212	0	0	0	-22	959	203	1606974656
