0	-46	-47	-52	0	-68	-71	-66	-75	0	-75	-75	-78	-71	0	0	-81	-91	-89	-89	0	0	-90	-89	0	0	-86	0	0	0	0	0	0	-68	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3956	-3103	3710	22167	-7721	-327	-57	968	218	-1	-1	0	-56	954	216	1606974583
-58	-48	-47	-54	-65	0	-65	-66	-71	-70	-72	-73	-75	-67	0	0	-80	-85	-85	-86	0	-80	-84	-85	0	0	-86	-91	-90	0	-91	-89	-90	-58	-62	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3918	-3043	3665	22155	-7738	-329	-58	968	216	-1	-1	-1	-57	955	214	1606974585
0	-48	-48	-58	-71	0	-73	-68	-74	-71	-74	-75	-77	-72	0	0	-82	-90	-89	-90	-82	-81	-90	-91	-80	-81	-85	-90	-89	0	-90	-89	-91	-60	0	0	0	0	-92	0	0	0	0	-89	0	0	0	-87	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3964	-3126	3710	22159	-7723	-330	-58	968	219	-1	-1	-1	-57	954	216	1606974586
-60	-50	-54	-59	-62	0	-67	-70	-76	-74	-74	-76	-83	-70	0	0	0	-93	-92	0	0	-80	-92	-91	0	0	-87	-90	-91	0	-90	-90	-91	-60	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3949	-3058	3755	22158	-7719	-328	-58	968	219	-1	-1	0	-57	954	217	1606974588
0	-44	-47	-52	-61	0	0	0	-76	-74	-74	-75	-81	-72	0	0	0	-90	-89	0	0	0	-89	-90	0	0	-85	-92	-91	0	-92	-92	-93	-62	0	0	0	0	-84	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3949	-3043	3739	22158	-7718	-329	-58	968	219	-1	-1	-1	-57	954	217	1606974589
0	-49	-50	-53	-65	-58	-67	-68	-77	0	-76	-77	-75	-68	0	0	-77	-85	-84	-85	-79	-77	-85	-84	-80	-77	-89	-91	-94	0	0	-91	0	-53	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4016	-3066	3680	22158	-7719	-330	-58	968	219	-1	-1	0	-57	954	217	1606974591
-59	-46	-45	0	-61	-66	0	0	-76	0	-77	-75	-84	0	0	0	0	-91	-89	-91	0	0	-90	-91	0	0	-86	-91	-93	0	-92	-91	-92	-59	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3949	-3073	3710	22157	-7718	-332	-58	968	220	-1	-1	-1	-57	954	217	1606974592
0	-47	-45	-57	-65	-56	0	-67	-75	0	-78	-76	-73	-68	0	0	0	-84	-86	-85	0	-76	-85	-85	0	0	-87	-92	-90	0	0	-91	-91	-54	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3941	-3043	3754	22158	-7724	-331	-58	968	218	-1	-1	0	-57	954	216	1606974594
-58	-45	-46	-58	-60	-59	-69	-65	-71	-74	-73	-71	-74	-68	0	0	0	-83	-83	-84	0	0	-83	-84	0	0	-85	-92	-92	0	0	-91	-92	-58	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3964	-3059	3740	22158	-7718	-330	-58	967	220	-1	-1	0	-57	954	217	1606974596
-55	-45	-47	-54	-64	0	-69	0	-73	-70	-72	-72	-74	-68	0	0	0	-83	-84	-84	0	-79	-84	-84	0	0	-89	-92	-92	0	0	-92	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3919	-3103	3747	22158	-7720	-332	-58	968	219	-1	-1	-1	-57	954	216	1606974597
