-53	0	0	-52	-60	-59	-69	-66	-77	0	-77	-75	-76	-69	0	0	-81	-87	-87	-87	0	-82	-87	-87	-81	-82	-86	-90	-91	0	0	-91	-92	-57	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3960	-2575	3051	22786	-7727	-166	-31	969	214	0	0	-1	-29	956	216	1606974583
0	-50	-51	-56	0	-59	-69	-69	-78	-79	-76	-76	-75	-69	0	-86	0	-89	-89	-89	0	-82	-90	-90	0	0	-90	-90	-93	0	0	-90	0	-60	-64	0	0	0	-84	0	0	0	0	0	0	0	-89	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3945	-2665	3081	22752	-7727	-164	-28	968	220	0	0	0	-28	956	216	1606974585
-52	-46	-49	-53	-60	0	-70	-73	0	0	-69	-67	-74	-70	0	0	0	-83	-82	-82	0	0	-83	-82	0	0	-89	-91	-90	0	0	-91	0	-57	-60	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	-83	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3960	-2635	3156	22758	-7725	-164	-29	969	220	0	0	-1	-29	956	216	1606974586
-52	-46	-55	-53	-67	-60	-77	-77	-69	0	-69	-70	-76	-74	0	-88	0	-81	-81	-82	0	0	-82	-82	0	0	-88	-91	-92	0	0	-93	0	-58	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	-86	0	0	0	0	-88	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3990	-2635	3096	22756	-7720	-164	-28	968	220	0	0	-1	-29	955	217	1606974588
-54	-47	-51	-51	0	-60	-73	0	-75	-76	-75	-75	-75	-73	0	-87	0	-87	-87	-88	0	0	-88	-87	0	0	-86	-90	-89	0	0	-92	0	-61	0	0	0	0	-87	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	-2665	3096	22755	-7716	-163	-28	969	221	0	0	-1	-28	955	217	1606974589
-58	-48	-46	-55	-60	-60	-72	-74	-75	-79	-74	-75	-75	-74	0	0	-87	-91	-89	-88	0	0	-89	-89	0	-85	0	-92	-91	0	0	-92	0	-59	0	0	0	0	-86	0	0	0	0	-87	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	-2658	3052	22757	-7722	-162	-28	969	220	0	0	-1	-28	955	216	1606974591
-52	0	-47	-55	-63	0	-69	-69	-68	0	-66	-66	-75	-69	0	0	0	-81	-80	-81	0	0	-80	-81	0	0	-89	-90	-91	0	-90	-91	-89	-57	0	0	0	0	-90	0	0	-92	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3960	-2635	3088	22755	-7713	-161	-28	969	220	-1	-1	0	-28	955	218	1606974592
-55	-47	-48	-54	-61	0	0	-71	-75	-73	-76	-75	-76	-71	0	0	0	-89	-90	-88	0	0	-90	-89	0	0	-91	-90	-90	0	-89	-89	0	-60	0	0	0	0	-86	0	0	0	0	0	0	0	-90	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	-2680	3052	22755	-7712	-161	-29	968	220	-1	-1	-1	-28	955	218	1606974594
-51	-46	0	-55	-61	-60	-70	-71	-76	-74	-76	-75	-74	-72	-83	0	0	-88	-88	-89	0	-88	-88	-90	0	0	-87	-89	-89	0	-88	-88	-87	-60	0	0	0	0	-86	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3945	-2665	3089	22755	-7713	-160	-28	968	221	-1	-1	-1	-28	955	218	1606974596
-53	-49	-50	-53	-62	-61	-69	-69	-76	0	-75	-76	-75	-70	0	-86	0	-90	-89	-88	0	0	-89	-89	0	0	-89	-89	-89	0	0	-89	-89	-60	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2635	3081	22755	-7712	-160	-28	969	221	-1	-1	-1	-28	955	218	1606974597
