-59	-59	-59	-65	-72	0	-77	-80	-75	0	-77	-75	-82	-76	0	0	-86	-88	-88	-88	0	0	-88	-87	0	-86	-89	-93	0	-92	0	0	0	-64	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	-92	-74	0	0	0	-77	-81	0	-93	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-91	-92	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	-3295	2830	23588	-9020	112	19	997	-4	-1	-1	-1	19	980	-4	1606974599
-59	-56	-61	-66	-68	-75	-78	0	-85	-83	-84	-83	-83	0	0	0	-86	0	0	0	-87	0	0	0	0	-87	-87	0	-92	-90	0	0	0	-75	0	0	0	0	-82	0	0	-89	0	0	0	0	0	-87	0	0	0	0	0	0	-93	-74	0	0	0	-87	-90	0	-92	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-93	-91	0	0	0	0	-84	-91	0	-92	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-94	0	0	4068	-3281	2816	23587	-9016	114	19	997	-4	-1	0	0	19	980	-3	1606974600
-60	-59	-61	-66	0	0	0	0	-79	0	-78	-79	-81	-78	0	0	-86	-92	-90	-91	-85	-85	-91	-91	-84	-85	-88	0	0	-92	0	0	0	-67	-79	0	0	0	-93	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	-92	0	0	0	-84	-77	-82	0	-90	0	0	0	0	0	-94	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-92	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4053	-3295	2801	23589	-9021	112	19	997	-5	-1	-1	-1	19	980	-4	1606974602
-67	-57	-60	0	-70	-69	0	0	-79	-87	-79	-78	-83	0	0	0	0	-92	-89	-90	0	-86	-90	-90	0	0	-88	0	0	-90	0	-94	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	-93	-73	0	0	0	-77	-83	0	-90	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-91	-92	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4008	-3280	2815	23589	-9019	113	19	997	-5	-1	-1	0	19	980	-4	1606974603
-66	-60	-64	0	0	-77	0	0	-84	0	-86	-84	-84	0	0	0	-88	0	0	0	0	-83	0	0	0	-86	-90	0	-91	-92	0	0	0	-73	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-74	0	0	0	-88	-89	0	-94	0	0	0	0	0	0	0	-87	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-91	-91	0	0	0	0	-84	-90	0	-93	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-92	-93	0	0	3978	-3325	2801	23588	-9019	113	19	997	-4	-1	-1	-1	19	980	-4	1606974605
-64	-59	-62	0	-73	0	0	0	-83	0	-84	-82	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	-79	0	0	0	-77	0	0	0	0	-82	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	-91	0	0	0	0	-88	-90	0	-92	0	0	0	0	0	0	-92	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-91	-92	0	0	0	0	-84	-90	0	-92	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-92	-94	0	0	4023	-3280	2830	23589	-9021	112	19	997	-6	-1	-1	0	19	980	-4	1606974606
-62	-56	-62	-66	-71	0	0	0	-77	0	-78	-81	-80	0	0	0	-83	-88	-88	-89	-83	-83	-88	-89	-82	-81	0	0	0	-92	0	0	0	-68	0	0	0	0	-92	0	0	0	0	-79	0	0	0	-89	0	0	0	0	0	0	-92	-74	0	0	0	-78	-82	0	-92	0	0	0	0	0	-94	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-92	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4053	-3280	2830	23590	-9022	112	19	997	-5	-1	-1	-1	19	980	-4	1606974608
-61	-56	-63	-69	0	-72	0	0	-85	-85	-84	-84	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	-73	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-73	0	0	0	-89	-89	0	-93	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	-92	0	0	0	0	-84	-91	0	-91	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	-92	0	0	4023	-3325	2816	23589	-9020	111	19	997	-5	-1	-1	-1	19	980	-4	1606974610
-64	-56	0	0	0	0	0	0	-75	-85	-76	-76	-83	0	0	0	-85	-88	-89	-88	-83	-82	-89	-89	-82	-81	-87	0	-92	-90	0	0	0	-66	-70	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-74	0	0	0	-77	-81	0	-92	0	0	0	0	0	-94	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-91	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	-3325	2875	23588	-9019	112	19	997	-4	-1	-1	-1	19	980	-4	1606974611
-59	-60	0	-67	-68	-75	0	-80	-85	0	-84	-83	-84	0	0	0	0	0	0	0	0	-82	0	0	0	0	-87	-94	0	-91	0	-94	0	-74	-70	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	-84	-88	-89	0	-92	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-90	0	0	0	0	-83	-91	0	-92	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-93	0	0	4008	-3325	2845	23590	-9023	112	19	997	-5	-1	-1	-1	19	980	-4	1606974613
-61	0	-62	-68	-69	0	0	-78	-81	0	-83	-82	-81	-77	0	0	0	0	0	0	0	-81	0	0	0	0	-86	0	0	-90	0	-94	0	-73	0	0	0	0	-82	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	-92	0	0	0	-85	-88	-90	0	-93	0	0	0	-86	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-91	0	0	0	0	-84	-91	0	-90	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	4023	-3280	2830	23588	-9019	111	19	997	-5	-1	-1	-1	19	980	-4	1606974614
0	-60	-63	0	-70	-66	0	0	-75	0	-75	-76	-83	0	0	0	-84	-90	-90	-91	-83	-84	-89	-92	-82	-83	-88	0	0	-91	0	-92	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-74	0	0	-84	-77	-83	0	-93	0	0	0	0	0	0	-87	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-92	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3963	-3295	2815	23591	-9025	112	20	997	-4	0	-1	-1	19	980	-5	1606974616
-65	-60	-62	-67	-70	0	-82	-82	-83	0	-84	-83	-83	-82	0	0	0	0	0	0	0	-83	0	0	0	0	-88	0	0	-89	0	-93	0	-73	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	-87	-90	0	-94	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	-93	0	0	0	0	-84	-92	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-93	0	0	3978	-3295	2815	23592	-9027	111	20	997	-9	0	-1	-1	19	980	-5	1606974618
-59	-60	-62	-67	-68	-76	0	0	-83	0	-84	-83	-84	-81	0	0	-83	0	0	0	-83	-86	0	0	-83	-83	0	0	0	-80	0	0	0	-76	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	-89	-90	0	-93	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-94	-94	0	0	0	0	-84	-92	0	-92	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-94	0	0	3978	-3303	2838	23588	-9017	114	20	997	-6	-1	-1	0	19	980	-3	1606974619
-66	-60	-62	-70	-68	0	-74	-75	-78	0	-78	-80	-82	-84	0	0	-82	-90	-88	-88	-84	-81	-88	-89	-82	-83	0	0	0	-90	0	-94	0	-66	-71	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	-93	0	0	0	0	-78	-82	0	-92	0	0	0	0	0	-95	-88	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-93	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4008	-3310	2845	23594	-9030	112	19	997	-6	-1	-1	-1	19	980	-6	1606974621
-59	-60	-60	-69	-70	-67	-76	0	-77	0	-76	-77	-82	-75	0	0	-83	-89	-88	-88	-82	-82	-88	-88	-84	-84	-85	-92	0	-90	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	-92	-74	0	0	-85	-77	-81	0	-92	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-91	-92	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4008	-3280	2830	23590	-9023	113	19	997	-6	-1	-1	-1	19	980	-4	1606974623
0	-57	0	0	0	0	0	0	-79	0	-79	-78	-82	0	0	0	0	-91	-90	-91	0	-83	-90	-89	0	0	-89	0	-94	-90	0	0	0	-66	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-74	0	0	0	-78	-83	0	-92	0	0	0	0	0	-93	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	-92	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023	-3310	2816	23587	-9017	112	20	997	-5	-1	-1	-1	19	980	-3	1606974624
-63	-58	-65	0	-70	-73	0	0	-83	-83	-83	-83	-84	0	0	0	0	0	0	0	0	-83	0	0	0	0	-89	-93	0	-90	0	0	0	-73	0	0	0	0	-82	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	-94	-74	0	0	-84	-88	-88	0	-93	0	0	0	0	0	0	-90	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-91	0	0	0	0	0	-84	-92	0	-91	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-94	0	0	4023	-3310	2830	23589	-9020	113	19	996	-5	-1	-1	-1	19	980	-4	1606974626
0	-56	0	-66	0	0	0	-83	-77	0	-78	-77	-83	-82	0	0	0	-89	-89	-89	0	-85	-90	-90	0	0	-88	0	0	-92	0	0	0	-65	-73	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	-77	-82	0	-92	0	0	0	0	0	-93	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	-91	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3970	-3317	2830	23589	-9020	112	19	997	-6	-1	-1	-1	19	980	-4	1606974627
-64	-61	-61	-66	-69	-73	-82	-78	-80	0	-81	-80	-82	-79	0	0	-83	0	0	0	0	-81	0	0	-82	-83	-88	0	0	-92	0	0	0	-73	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	-75	0	0	0	-87	-90	0	-93	0	0	0	0	0	0	0	-90	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-91	0	0	0	0	-84	-91	0	-92	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-92	-93	0	0	3963	-3280	2815	23591	-9024	112	19	997	-5	-1	-1	-1	19	980	-5	1606974629
-65	-56	-62	0	-69	0	0	0	-81	0	-83	-82	-80	0	0	0	-86	0	0	0	-84	-85	0	0	-83	-83	0	-94	0	-93	0	-94	0	-74	0	0	0	0	-81	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	-74	0	0	0	-89	-89	0	-91	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-91	-91	0	0	0	0	-84	-92	0	-90	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-92	-92	0	0	3978	-3310	2786	23589	-9021	112	19	997	-4	-1	-1	-1	19	980	-4	1606974630
