-55	-49	0	0	-63	-66	-64	-70	-70	0	-71	-70	-74	-69	0	0	0	-90	-88	-89	0	-80	-90	-87	0	0	-89	-87	-88	0	-86	-87	-87	-52	-65	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	3737	-3526	2726	22587	-7746	-231	-40	969	215	-1	-1	-1	-40	956	212	1606974599
-52	-49	-51	-60	-60	-72	-69	-70	-74	0	-73	-72	-78	-66	0	-83	0	-92	-90	-91	0	0	-89	-89	0	0	-88	-89	-87	0	-88	-88	-89	-58	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	-84	0	-85	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	3752	-3496	2711	22586	-7745	-230	-41	969	215	-1	-1	-1	-40	956	213	1606974600
-58	-50	-51	0	-60	-73	-70	-70	-74	0	-75	-74	-78	-70	0	-86	0	-91	-89	0	0	0	0	-91	0	0	-87	-88	-87	0	-86	-87	-87	-58	-64	0	0	0	-87	0	0	0	-88	0	0	0	0	0	0	0	0	0	-85	-85	0	0	-72	0	0	0	0	-85	0	-85	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	3723	-3594	2726	22588	-7749	-230	-40	969	214	-1	-1	0	-40	956	212	1606974602
0	-50	-46	-62	-59	-70	0	-71	-75	-79	-76	-75	-79	-72	0	-85	-78	-90	-90	-90	-77	-77	-91	-89	-77	-80	-89	-86	-87	0	-87	-87	-88	-58	0	0	0	0	-88	0	0	0	-89	0	0	0	0	0	0	-83	0	0	-88	-78	0	0	-83	0	0	0	0	-85	0	-84	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	3700	-3526	2756	22587	-7745	-229	-40	969	215	-1	-1	0	-40	956	213	1606974603
0	0	0	0	0	0	-70	-70	-70	0	-71	-70	-74	-70	0	-85	0	-89	-90	-89	0	-77	-90	-90	0	0	-85	-87	-87	0	-88	-87	-88	-52	0	0	0	0	-93	0	0	-90	-89	0	0	0	0	-87	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	-85	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	3647	-3481	2756	22587	-7746	-230	-40	968	214	-1	-1	0	-40	956	212	1606974605
-58	-50	-52	0	-63	-66	-71	-79	-70	0	-70	-70	-75	-71	0	-83	0	-87	-89	-89	0	-77	-88	-88	0	0	-90	-88	-89	0	-86	-87	-88	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3737	-3459	2711	22587	-7746	-230	-40	968	215	-1	-1	0	-40	956	212	1606974606
0	-48	-53	-63	-62	-72	-74	0	-74	0	-76	-76	-79	-79	0	-84	0	-88	-88	-89	0	0	-90	-89	0	0	-89	-87	-87	0	-88	-88	-87	-59	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	-84	0	0	-89	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	3692	-3489	2756	22586	-7745	-231	-41	968	215	-1	-1	0	-40	956	213	1606974608
0	0	-51	-61	-61	-73	0	-72	-75	0	-75	-77	-79	-78	0	0	0	-89	-88	-90	0	0	-90	-90	0	0	-89	-87	-88	0	-87	-88	-88	-58	0	0	0	0	-89	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	3753	-3474	2733	22586	-7743	-230	-40	969	215	-1	-1	0	-40	956	213	1606974610
-59	-49	-51	-63	-61	-72	0	-79	-74	0	-74	-75	-79	-78	0	-86	-78	-89	-90	-90	-80	-76	-89	-90	-76	-77	-88	-87	-87	0	-88	-88	-87	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	-87	0	3647	-3556	2726	22588	-7750	-230	-40	969	213	-1	-1	0	-40	956	212	1606974611
0	0	-50	-61	-62	0	-72	-72	-71	0	-72	-71	-74	-71	0	-84	0	-88	-88	-88	0	-79	-88	-89	0	0	-89	-87	-87	0	-87	-87	-88	-53	0	0	0	0	0	0	0	0	-87	0	0	0	0	-87	0	-84	0	0	-88	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	3692	-3496	2726	22587	-7746	-231	-41	968	215	-1	-1	0	-40	956	212	1606974613
-58	0	0	0	-62	-66	0	0	-70	-78	-71	-71	-75	0	0	0	-78	-90	-88	-88	-77	0	-88	-89	-77	-76	0	-87	-88	0	-88	-87	-87	-53	0	0	0	0	-93	0	0	0	-88	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	3662	-3473	2711	22586	-7745	-231	-41	969	215	-1	-1	0	-40	956	213	1606974614
-59	-52	-57	-62	-62	-72	-75	-71	-75	0	-77	-76	-79	-78	0	-83	0	-89	-89	-89	-78	-76	-90	-90	0	0	-88	-88	-88	0	-87	-87	-86	-59	0	0	0	0	-88	0	0	-87	0	0	0	0	0	0	0	0	-89	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3677	-3518	2726	22587	-7747	-230	-40	969	214	-1	-1	0	-40	956	212	1606974616
-60	0	-56	-63	-61	-73	-78	-72	-76	0	-76	-76	-79	-71	0	-85	0	-88	-89	-89	0	-78	-90	-90	0	0	-89	-87	-87	0	-88	-88	-88	-59	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	-84	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	3738	-3564	2726	22586	-7743	-230	-40	968	215	-1	-1	0	-40	956	213	1606974618
-58	-50	-55	-62	-63	-72	-72	-70	-75	-76	-75	-75	-79	-71	0	-83	0	-90	-89	-89	0	-78	-90	-89	0	0	-89	-88	-87	0	-87	-88	-88	-59	0	0	0	0	-90	0	0	0	0	-89	0	0	0	-88	0	0	0	0	0	0	0	0	-83	0	0	0	0	-83	0	-83	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	0	0	0	0	0	3692	-3504	2726	22586	-7744	-230	-41	969	215	-1	-1	0	-40	956	213	1606974619
-57	-50	-53	0	-61	0	0	0	-70	-78	-70	-69	-74	0	0	-83	0	-91	-91	-91	0	0	-92	-89	0	0	-86	-87	-87	0	-87	-87	-88	-52	-65	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	-82	0	-82	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	0	0	0	0	0	3692	-3503	2674	22587	-7746	-231	-41	968	215	-1	-1	0	-40	956	212	1606974621
0	-50	0	-60	0	0	-71	-71	-75	0	-75	-75	-78	-71	0	-85	0	-89	-89	-88	0	-77	-90	-88	0	0	-87	-87	-88	0	-88	-87	-88	-57	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-85	0	0	-83	-86	0	-85	-85	0	0	0	0	-86	0	-85	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	0	0	0	0	0	0	3737	-3489	2726	22588	-7748	-230	-40	969	214	-1	-1	0	-40	956	212	1606974623
0	-49	-54	-63	0	-76	0	-81	-77	0	-75	-77	-80	-80	0	0	0	-88	-89	-91	0	0	-89	-89	0	0	0	-87	-88	0	-87	-87	-87	-60	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3693	-3504	2771	22587	-7747	-231	-41	968	214	-1	-1	0	-40	956	212	1606974624
-53	-54	-57	-65	-61	-79	-77	-69	-75	-74	-74	-75	-79	-70	0	0	0	-91	-89	-91	0	-79	-91	-91	0	0	-87	-87	-87	0	-87	-87	-89	-66	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	-83	0	0	-88	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3738	-3489	2830	22586	-7744	-231	-40	969	214	-1	-1	-1	-40	956	213	1606974626
-56	-50	-53	-69	-63	-78	0	0	-76	0	-76	-76	-80	0	0	0	0	-91	-91	-91	0	-77	-91	-90	0	0	-87	-88	-87	0	-87	-88	-88	-66	0	0	0	0	-89	0	0	0	0	-88	0	0	0	0	0	0	0	-89	0	0	0	-87	-84	0	0	0	0	-83	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	3693	-3526	2741	22587	-7744	-230	-40	968	215	-1	-1	-1	-40	956	213	1606974627
0	-52	-54	-68	0	0	-77	-69	-72	-75	-70	-70	-74	0	0	0	-78	-88	-88	-88	-77	-78	-88	-87	-77	-77	0	-87	-89	0	-88	-88	-89	-57	0	0	0	0	-92	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	3760	-3504	2726	22586	-7744	-230	-40	969	215	-1	-1	0	-40	956	213	1606974629
-52	-51	-52	-67	-64	0	-77	-69	-76	0	-75	-75	-80	-69	0	-83	0	-89	-90	-90	0	-77	-89	-88	0	0	-89	-88	-87	0	-88	-88	-87	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	-84	0	0	0	-84	0	0	0	0	-84	0	-83	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3692	-3511	2726	22587	-7746	-231	-41	968	215	-1	-1	0	-40	956	213	1606974630
-55	-51	-52	-69	-64	0	-77	-75	-75	0	-75	-75	-79	-70	0	0	0	-90	-91	-90	0	-78	-89	-90	0	0	-88	-88	-88	0	-87	-89	-88	-64	-63	0	0	0	-89	0	0	0	0	0	0	0	0	-86	0	-88	0	-93	-88	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3692	-3481	2770	22589	-7750	-230	-41	968	214	-1	-1	0	-40	956	212	1606974632
-56	-49	-53	0	-60	0	0	0	-75	-75	-73	-75	-80	0	0	-84	0	-90	-89	-89	0	-78	-90	-89	0	0	-88	-89	-88	0	-87	-89	-87	-67	0	0	0	0	-89	0	0	0	0	0	0	0	0	-86	0	0	-89	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	3707	-3489	2748	22586	-7743	-229	-40	969	215	-1	-1	0	-40	956	213	1606974633
-58	-54	-53	0	0	0	0	0	-76	-77	-76	-76	-77	0	0	-84	0	-91	-88	-90	0	-77	-90	-90	0	0	-89	-88	-88	0	-88	-88	-88	-63	0	0	0	0	-88	0	0	0	0	-88	0	0	0	0	0	0	0	-90	0	0	0	0	-84	0	0	0	0	-86	0	-84	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3677	-3503	2689	22586	-7744	-230	-41	968	215	-1	-1	0	-40	956	213	1606974635
-55	-48	-50	-63	-61	0	-69	-70	-74	-76	-74	-75	-79	-70	0	0	0	-91	-90	-89	0	0	-89	-89	0	0	0	-88	-88	0	-87	-88	-88	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	3753	-3504	2734	22588	-7748	-230	-40	968	214	-1	-1	0	-40	956	212	1606974637
-55	0	-52	0	-62	0	-74	-72	-75	-75	-74	-74	-79	-70	0	0	0	-90	-89	0	0	-79	-90	-90	0	0	-88	-89	-88	0	-87	-87	-89	-58	0	0	0	0	-88	0	0	-93	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-65	0	0	0	0	0	0	3737	-3489	2726	22586	-7745	-230	-41	968	215	-1	-1	0	-40	956	213	1606974638
-57	-50	-52	-61	-61	-67	-72	-70	-69	0	-70	-69	-75	-75	0	-82	-78	-90	-89	-89	0	-76	-88	-89	-76	0	-89	-89	-87	0	-88	-87	-88	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3677	-3489	2696	22587	-7745	-230	-40	969	214	-1	-1	0	-40	956	213	1606974640
-57	0	-55	-60	-62	-73	-78	0	-75	-76	-75	-74	-79	0	0	0	-76	-89	-89	-89	-78	-77	-89	-90	-76	-76	0	-88	-88	0	-88	-89	-89	-60	0	0	0	0	-90	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	3715	-3489	2756	22588	-7748	-229	-40	969	214	-1	-1	0	-40	956	212	1606974641
0	-51	-55	-61	0	-72	0	-73	-76	-74	-76	-75	-78	-72	0	0	0	-91	-90	-90	0	-76	-88	-89	0	0	-87	-88	-88	0	-87	-87	-88	-60	0	0	0	0	-90	0	0	0	0	0	0	0	0	-86	0	0	0	-91	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3662	-3489	2733	22586	-7743	-230	-41	968	215	-1	-1	-1	-40	956	213	1606974643
-59	-49	0	-61	-61	-73	0	0	-74	-77	-74	-75	-79	-71	0	-84	0	-91	-88	0	0	-77	-89	-89	0	0	-88	-87	-87	0	-87	-88	-87	-59	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-84	0	0	-88	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	3707	-3489	2733	22586	-7743	-230	-40	969	215	-1	-1	0	-40	956	213	1606974645
0	-50	-50	-61	-62	-74	0	-69	-75	0	-75	-75	-79	-70	0	-83	0	-90	-88	-89	0	-76	-88	-88	0	0	-87	-88	-88	0	-88	-88	-88	-64	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-85	0	0	0	0	-85	0	-84	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	3692	-3474	2726	22588	-7748	-229	-40	969	214	-1	-1	0	-40	956	212	1606974646
-55	-50	-50	-61	-61	-75	0	-69	-75	0	-78	-75	-79	-70	0	0	0	-90	-89	-88	0	-78	-89	-89	0	0	-90	-88	-88	0	-87	-88	-89	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	-84	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3737	-3504	2696	22588	-7747	-230	-40	968	214	-1	-1	0	-40	956	212	1606974648
-57	-51	-51	0	-63	-72	0	0	-69	-76	-70	0	-74	0	0	-83	-77	-88	-89	-90	-76	-78	-90	-90	-77	-78	-89	-87	-87	0	-87	-88	-88	-60	0	0	0	0	-94	0	0	-89	-88	0	0	0	0	-86	0	-85	0	0	-84	-85	0	0	-84	0	-70	0	0	-84	0	-83	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	3662	-3474	2793	22587	-7745	-230	-40	968	215	-1	-1	0	-40	956	212	1606974649
-55	-50	-51	0	-62	-74	0	-75	-76	0	-75	-75	-80	-77	0	0	0	-89	-89	-88	0	-79	-90	-89	0	0	-89	-88	-89	0	-89	-88	-87	-64	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3722	-3474	2696	22589	-7751	-229	-40	969	214	-1	-1	0	-40	956	212	1606974651
-57	-51	-51	-62	-64	-74	-70	0	-74	-77	-76	-76	-79	0	0	0	0	-89	-90	0	0	-77	-89	-90	0	0	-87	-86	-88	0	-88	-88	-89	-64	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	3737	-3474	2741	22586	-7745	-230	-40	968	215	-1	-1	0	-40	956	213	1606974653
-56	-51	-52	-62	-65	0	-70	-77	-75	0	-76	-77	-79	-78	0	-85	-78	-90	-89	-88	-77	-78	-90	-89	-76	-77	-87	-88	-88	0	-88	-88	-88	-64	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	-86	0	0	-84	-85	0	0	-83	0	-70	0	0	-85	0	-86	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	3737	-3519	2696	22587	-7746	-230	-40	969	215	-1	0	0	-40	956	212	1606974654
-56	-51	-51	-61	0	0	0	-71	-76	0	-75	-75	-79	-78	0	-83	0	-91	-89	-87	0	0	-89	-90	0	0	-87	-88	-88	0	-88	-87	-89	-63	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-84	0	0	0	0	-84	0	-83	-83	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	3692	-3504	2696	22589	-7752	-231	-41	969	214	0	0	-1	-40	956	211	1606974656
-56	-51	-54	0	-63	-73	-70	-70	-70	0	-70	-70	-74	-78	0	-81	0	-88	-88	-88	0	0	-90	-89	0	0	-89	0	0	0	0	0	-89	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	-84	0	-91	-87	-87	0	0	-84	0	0	0	0	-82	0	-84	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	3677	-3503	2681	22587	-7747	-231	-40	968	214	-1	0	0	-40	956	212	1606974658
-56	-50	-50	-62	-64	-72	0	-77	-76	0	-76	-77	-80	-69	0	-84	0	-89	-89	-88	0	-80	-88	-89	0	0	-88	-88	-87	0	-88	-88	-88	-58	-64	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	-83	0	0	0	0	-85	0	-83	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	3707	-3519	2726	22587	-7746	-230	-40	968	215	-1	0	0	-40	956	212	1606974659
-56	0	-51	-60	-61	-72	0	0	-76	0	-75	-76	-80	0	0	0	-78	-90	-89	-88	-76	-77	-89	-89	0	-79	-91	-88	-88	0	-87	-88	-88	-59	0	0	0	0	-90	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3737	-3496	2741	22587	-7747	-230	-40	969	213	-1	-1	0	-40	956	212	1606974661
-57	0	-49	0	-61	-72	-70	0	-75	-76	-76	-77	-80	-70	0	-84	0	-89	-88	0	0	0	-89	-89	0	0	-87	-88	-88	0	-88	-87	-88	-58	-63	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	-84	0	0	-87	0	0	-90	-83	0	0	0	0	-83	0	-82	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3737	-3489	2719	22587	-7748	-231	-41	969	215	-1	0	0	-40	956	212	1606974663
-56	-50	-49	-62	-61	-71	0	0	-75	0	-77	-77	-80	-78	0	-84	0	-90	-90	-89	0	-76	-88	-90	0	0	-88	-87	-88	0	-88	-88	-89	-60	-61	0	0	0	-90	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	-83	0	-84	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	-91	0	0	3647	-3503	2726	22587	-7746	-230	-40	968	215	0	0	0	-40	956	212	1606974664
-56	0	-49	-60	-61	0	0	-70	-70	0	-71	-69	-75	-71	0	-82	0	-89	-88	-88	0	-79	-89	-89	0	0	-79	-88	-88	0	-87	-88	-88	-53	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	-84	0	0	0	0	-83	0	-83	-84	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	3753	-3519	2741	22589	-7752	-230	-40	969	213	-1	0	0	-40	956	211	1606974666
0	-50	-49	-60	-62	0	0	0	-75	0	-76	-75	-79	0	0	-85	0	-90	-90	-89	0	0	-90	-89	0	0	0	-88	-87	0	-89	-88	-88	-59	0	0	0	0	-87	0	0	-89	0	0	0	0	0	0	0	-86	0	0	-86	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	3692	-3534	2666	22587	-7747	-230	-40	969	215	-1	0	0	-40	956	212	1606974667
0	-51	-49	-59	0	0	0	-71	-76	0	-76	-76	-78	-71	0	-84	-80	-89	-89	-90	-76	-78	-90	-88	-76	-77	-89	-88	-88	0	-88	-88	-89	-59	0	0	0	0	-89	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	-81	0	-85	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3707	-3474	2741	22586	-7746	-231	-40	968	215	-1	0	0	-40	956	212	1606974669
