-49	-51	-47	-53	-56	-59	-68	-68	-72	-76	-72	-73	-76	-69	0	0	-80	-80	-81	-82	-82	-79	-81	-81	-80	-80	0	-91	-89	0	-89	-89	-89	-57	0	-90	-88	-89	0	-88	-88	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551	-6016	12106	19157	-7863	-158	-28	973	195	-1	-1	-1	-27	961	193	1606974599
-50	0	-48	-52	-56	-59	-70	-70	-72	-75	-73	-72	-77	-71	0	0	0	-80	-82	-82	0	-82	-81	-81	0	0	0	-90	-89	0	-90	-89	-90	-57	0	-88	-87	-89	0	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	-6015	12046	19156	-7862	-158	-27	974	196	-1	-1	0	-27	961	193	1606974600
-49	-49	-47	-50	-55	-59	-70	-70	-70	0	-72	-71	-76	-71	0	0	-82	-80	-80	-80	-81	-81	-81	-82	-81	-80	0	-90	-91	0	-90	-89	-90	-57	-60	-88	-88	-88	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521	-6015	12061	19156	-7862	-159	-28	974	195	-1	-1	-1	-28	960	193	1606974602
-52	-51	-42	-52	-54	-58	-66	0	-72	-73	-73	-73	-75	-67	0	0	0	-81	-81	-81	0	-80	-82	-81	0	0	0	-90	-89	0	-89	-89	-89	-57	0	-88	-90	-88	0	-88	-88	-86	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	-5985	11979	19156	-7859	-158	-29	974	196	-1	-1	0	-27	960	194	1606974603
-48	-53	-43	-52	-49	-59	-69	-68	-71	-79	-72	-71	-76	-69	0	0	0	-81	-82	-81	0	-84	-81	-80	0	0	0	-90	-89	0	-90	-89	-91	-57	0	-88	-88	-88	0	-88	-87	0	0	-90	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	-5993	12076	19156	-7861	-158	-27	975	195	-1	-1	-1	-28	960	193	1606974605
-51	-59	-46	-53	-53	-58	-68	-69	-73	-78	-72	-72	-75	-68	0	0	0	-80	-81	-81	0	0	-81	-80	0	0	0	-91	-92	0	-90	-89	-90	-58	0	-89	-88	-87	0	-87	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-6000	12061	19156	-7858	-159	-29	974	196	-1	-1	-1	-28	960	194	1606974606
-52	-56	-45	-55	-54	-58	-69	-68	-72	0	-72	-73	-75	-71	0	0	-84	-81	-81	-82	-83	-85	-81	-81	-83	-85	0	-91	-91	0	-90	-90	-90	-58	0	-88	-88	-88	0	-88	-89	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	-6001	12061	19156	-7860	-159	-28	973	196	-1	-1	-1	-28	960	193	1606974608
-50	-51	-48	-54	-55	-60	-68	-68	-72	0	-73	-72	-76	-69	0	0	0	-81	-82	-81	-81	-81	-80	-81	-82	-81	0	-89	-90	0	-89	-89	-91	-58	0	-88	-88	-89	0	-87	-88	-87	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-5978	12069	19157	-7865	-158	-28	974	195	-1	-1	0	-27	961	193	1606974610
-49	-53	-44	-52	-55	-58	-70	-70	-72	-78	-73	-73	-76	-67	0	0	0	-80	-81	-81	0	-80	-81	-82	0	0	0	-90	-90	0	-89	-89	-90	-56	0	-89	-88	-88	0	-88	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-5970	12076	19156	-7859	-158	-28	974	195	-1	-1	-1	-28	960	194	1606974611
-51	-54	0	-53	-55	-59	-68	-69	-73	-78	-72	-73	-76	-68	0	0	-83	-80	-80	-81	-81	-81	-81	-81	-82	-81	0	-90	-91	0	-91	-89	-90	-57	0	-88	-87	-87	0	-89	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2581	-6000	12054	19156	-7859	-159	-28	974	195	-1	-1	0	-28	960	193	1606974613
0	-50	-49	-54	-54	0	-67	-67	-73	-77	-71	-72	-70	-67	0	0	-81	-74	-74	-75	-81	-80	-75	-75	-82	-80	0	-91	-90	0	-90	-91	-91	-56	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	2581	-5986	12069	19157	-7863	-158	-28	975	194	-1	-1	-1	-27	961	193	1606974614
-51	0	-49	-53	-55	0	-69	-66	-72	0	-73	-72	-76	-69	0	0	-82	-81	-80	-80	-80	-84	-82	-81	-81	0	0	-90	-90	0	-89	-90	-90	-57	0	-87	-89	-88	0	-88	-87	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2520	-6000	12032	19156	-7859	-158	-29	974	195	-1	-1	0	-27	960	194	1606974616
-46	-51	0	-53	-55	0	-66	-67	-72	-76	-72	-72	-76	-66	0	0	-80	-81	-81	-82	0	-85	-81	-81	-84	-81	0	-88	-90	0	-90	-90	-89	-57	0	-88	-87	-88	0	-86	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521	-5985	12114	19156	-7858	-158	-28	974	196	-1	-1	0	-27	960	194	1606974618
-50	-53	-47	-53	-54	-58	-69	-69	-72	-79	-74	-72	-76	-67	0	0	-83	-81	-80	-82	-82	-81	-82	-81	-80	-80	0	-90	-88	0	-90	-89	-89	-56	0	-88	-88	-88	0	-89	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-5985	12054	19157	-7863	-157	-27	974	195	-1	-1	0	-27	961	193	1606974619
-51	-55	0	-53	-53	0	-70	-70	-72	-79	-72	-72	-70	-67	0	0	0	-74	-75	-75	0	-81	-75	-76	0	0	0	-90	-90	0	-90	-89	-89	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	-6000	12032	19157	-7860	-158	-27	975	195	-1	-1	0	-27	960	193	1606974621
-46	-53	-45	-54	-54	-59	-68	-69	-72	0	-73	-73	-75	-71	0	0	-80	-81	-82	-82	-82	-82	-82	-82	-79	-80	0	-90	-90	0	-89	-90	-90	-58	0	-89	-87	-87	0	-87	-88	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-5993	12076	19156	-7861	-159	-27	974	196	-1	-1	-1	-28	960	193	1606974623
-49	-54	0	-53	-55	0	-68	-70	-73	0	-73	-73	-70	-70	0	0	0	-74	-74	-75	0	-81	-75	-75	0	0	0	-90	-90	0	-88	-90	-90	-57	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521	-6015	12076	19156	-7866	-159	-28	974	195	-1	-1	-1	-28	961	192	1606974624
-49	-53	-44	-54	-54	0	0	-67	-72	0	-73	-73	-76	-69	0	0	0	-80	-81	-81	0	-83	-81	-82	0	0	0	-90	-89	0	-90	-89	-91	-57	-61	-88	-87	-89	0	-88	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551	-6015	12061	19156	-7861	-158	-27	974	196	-1	-1	-1	-27	960	193	1606974626
-50	0	-43	-53	-55	-58	-68	-69	-72	-79	-73	-73	-76	-68	0	0	0	-81	-80	-81	0	-82	-81	-81	0	0	0	-90	-90	0	-90	-90	-91	-56	0	-89	-88	-89	0	-87	-89	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513	-6015	12016	19156	-7864	-159	-28	975	194	-1	-1	-1	-28	961	193	1606974627
-49	0	-44	-54	-54	-59	-68	-70	-72	-77	-71	-72	-69	-69	0	0	-81	-76	-74	-75	-82	-80	-75	-75	-81	-83	0	-90	-89	0	-89	-89	-89	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521	-5986	12129	19156	-7863	-159	-27	975	194	-1	-1	-1	-28	961	193	1606974629
-46	-48	-44	-52	-55	-60	-70	-69	-71	-77	-72	-71	-75	-69	0	0	-81	-80	-81	-80	-84	-81	-80	-81	-81	-82	0	-90	-90	0	-90	-89	-89	-56	0	-89	-88	-90	-93	-90	-88	0	-93	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2581	-6000	12039	19157	-7863	-157	-28	973	194	-1	-1	0	-27	961	193	1606974630
-51	-50	0	-51	-56	-56	-69	-72	-71	-78	-72	-72	-75	-70	0	0	0	-81	-80	-81	0	-81	-81	-80	0	0	-90	-90	-90	0	-89	-89	-90	-58	0	-89	-88	-89	0	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	-5986	12069	19156	-7864	-159	-28	975	195	-1	0	-1	-28	961	193	1606974632
-51	-55	-44	-55	-59	-57	-71	-70	-73	-78	-74	-74	-76	-69	0	0	-83	-82	-83	-81	-81	-84	-82	-82	-83	-84	0	-90	-89	0	-90	-90	-90	-57	0	-89	-88	-89	0	-90	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-5970	12076	19157	-7865	-158	-29	975	195	-1	-1	0	-28	961	193	1606974633
-49	-53	-46	-57	-59	-59	-68	-70	-72	-76	-71	-72	-77	-70	0	-85	0	-81	-81	-82	0	0	-82	-81	0	0	0	-90	-90	0	-90	-90	-90	-55	0	-89	-89	0	0	-89	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2520	-6000	12032	19156	-7865	-159	-28	974	194	-1	-1	0	-28	961	193	1606974635
-51	0	-45	-56	-54	0	-68	-68	-71	-78	-73	-73	-70	-68	0	0	0	-75	-76	-76	0	-82	-75	-76	0	0	0	-89	-90	0	-90	-90	-90	-57	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	-5970	12046	19156	-7863	-158	-27	975	195	-1	-1	-1	-28	961	193	1606974637
-49	-52	-44	-54	-58	0	-70	-69	-72	-80	-73	-72	-75	-68	0	0	0	-80	-82	-81	0	0	-81	-81	0	0	0	-89	-89	0	-90	-90	-89	-59	0	-90	-88	-87	0	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2581	-6031	12032	19157	-7866	-158	-28	975	194	-1	-1	-1	-27	961	192	1606974638
-49	-51	-45	-52	-58	0	-70	-69	-71	-76	-72	-71	-77	-69	0	0	0	-83	-82	-83	0	0	-83	-82	0	0	0	-91	-89	0	-89	-90	-91	-58	0	-89	-91	-89	0	-90	-89	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2626	-5971	12032	19157	-7863	-158	-27	975	195	-1	-1	0	-27	961	193	1606974640
-49	-51	0	-54	-58	0	-68	-69	-73	0	-76	-73	-69	-68	0	0	0	-75	-74	-75	-81	-80	-75	-75	-81	-82	0	-89	-91	0	-90	-89	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	2445	-5985	12054	19157	-7861	-158	-28	974	195	-1	-1	-1	-27	960	193	1606974641
0	-54	-44	-53	0	-60	-72	-71	-72	0	-73	-73	-68	-71	0	0	-81	-75	-75	-75	-80	-81	-75	-75	-82	-80	0	-89	-89	0	-89	-90	-90	-57	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551	-5971	12121	19156	-7863	-159	-29	974	194	0	-1	-1	-28	961	193	1606974643
-47	-55	-44	-54	-57	-58	-69	0	-71	0	-71	-72	-76	-67	0	0	0	-81	-82	-82	-81	-81	-82	-82	0	0	0	-91	-89	0	-88	-88	-89	-55	0	-88	-89	-88	0	-88	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	-5993	12136	19157	-7866	-158	-27	974	195	-1	-1	-1	-28	961	192	1606974645
-48	-54	-46	-54	-59	-57	-69	-70	-73	-77	-73	-71	-76	-70	0	0	0	-80	-80	-80	0	-81	-81	-81	0	0	0	-91	-90	0	0	-90	-90	-59	0	-92	-92	-93	0	-91	-91	-89	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	-5985	12024	19156	-7862	-159	-28	974	196	-1	-1	-1	-28	960	193	1606974646
-48	-54	-43	-53	-64	-59	0	-70	-69	-77	-72	-68	-77	-68	0	0	0	-80	-81	-82	0	-80	-81	-81	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2513	-5940	12069	19156	-7864	-159	-28	974	195	-1	-1	0	-28	961	193	1606974648
-49	-54	-46	-55	-54	0	-72	-67	-72	0	0	-71	-70	-68	0	0	0	-74	-75	-75	0	-83	-75	-75	0	0	0	-89	-89	0	-91	-89	-90	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2475	-6000	12076	19156	-7864	-159	-27	974	195	-1	-1	-1	-28	961	193	1606974649
-52	-54	-44	-57	-52	-56	-70	-69	-72	-80	-72	-73	-76	-68	0	0	0	-80	-80	-80	0	-82	-79	-80	0	0	0	-89	-90	0	-88	-90	-90	-55	0	-90	-89	-91	0	-90	-90	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	-6030	12054	19156	-7866	-159	-28	973	194	-1	-1	0	-28	961	192	1606974651
0	-52	0	-56	0	-59	-70	-66	-74	-78	0	-72	-76	-70	0	0	0	-80	-82	-80	0	-82	-81	-81	0	0	0	-89	-89	0	-89	-88	-90	-57	-65	-87	-88	-87	-94	-88	-88	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	-5978	12061	19156	-7864	-159	-29	974	194	-1	-1	-1	-28	961	193	1606974653
