0	-62	-61	-64	0	0	-69	-69	-74	-86	-73	-74	-71	-69	0	-82	0	-88	-88	-88	0	-83	-87	-87	0	0	-82	-84	-84	0	-84	-83	-85	-61	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	-81	0	0	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1804	-3163	2518	14842	-8579	352	60	992	70	0	0	0	60	976	71	1606974583
-54	-58	-56	-62	-59	-64	-69	0	-78	-84	-78	-77	-75	0	0	0	0	-82	-82	-81	0	0	-82	-82	0	0	-84	-85	-83	0	-84	-84	-84	-67	0	0	-92	-91	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1849	-3148	2496	14839	-8588	352	61	992	73	0	0	0	60	976	70	1606974585
-53	-57	-57	-66	-56	0	-70	-70	-80	0	-80	-81	-75	-71	0	-83	0	0	-85	-85	0	-81	-86	-85	0	0	-83	-83	-83	0	-83	-83	-85	-67	0	0	0	-95	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	-86	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1789	-3178	2473	14844	-8578	353	59	992	73	0	0	0	60	976	72	1606974586
-53	-59	0	-58	-56	-61	-68	-67	-79	0	-79	-79	-75	-67	0	0	-81	-82	-82	-83	-81	-81	-83	-83	-81	-81	-84	-84	-85	0	-85	-85	-85	-69	0	0	-92	-93	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1842	-3133	2473	14846	-8577	355	64	991	61	-1	-1	0	60	976	72	1606974588
-50	-60	0	-60	-57	0	0	-69	-78	-81	-77	0	-76	0	0	0	0	-82	-83	-83	0	-82	-82	-82	0	0	-81	-85	-85	0	-85	-84	-85	-68	0	0	0	-92	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1849	-3148	2488	14845	-8572	351	61	991	73	-1	0	0	60	976	73	1606974589
-57	-61	-50	0	-56	-65	0	0	-77	0	-77	-78	-76	0	0	-80	0	-82	-83	-84	0	-83	-83	-82	0	0	-85	-84	-83	0	-84	-83	-84	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1835	-3058	2472	14847	-8568	352	61	991	75	-1	-1	0	60	976	73	1606974591
-55	-61	-54	-61	-59	-63	-73	-73	-74	0	-74	-74	-76	-71	-87	0	0	-88	-89	-88	0	-85	-88	-87	0	0	-86	-88	-88	0	-88	-87	-87	-59	0	0	-94	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1835	-3118	2458	14847	-8569	352	59	992	73	-1	-1	0	60	976	73	1606974592
-54	-65	0	-72	-56	0	-70	-73	-79	-80	-77	-80	-82	-70	0	0	0	-90	-90	-88	0	-82	-88	-90	0	0	0	-85	-84	0	-84	-84	-85	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-77	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1835	-3118	2488	14847	-8569	352	60	991	78	-1	-1	0	60	976	73	1606974594
-48	-61	0	-71	-57	-62	0	0	-82	-81	-83	-83	-79	0	0	-83	0	0	-88	-88	0	-79	-88	-88	0	0	-88	-86	-86	0	-86	-85	-87	-66	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1804	-3133	2473	14847	-8569	351	61	991	74	-1	-1	0	60	976	73	1606974596
-53	-59	-65	-61	-60	-67	-71	-73	-76	-85	-75	-76	-74	-71	0	-85	0	-91	-88	-90	0	0	-89	-89	0	0	-86	-85	-84	0	-85	-85	-85	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1865	-3103	2473	14846	-8569	350	61	991	72	-1	-1	0	60	976	73	1606974597
0	-60	-58	0	-58	-65	0	0	-72	0	-72	-73	-71	0	-85	0	-80	-87	-86	-86	-80	-78	-86	-86	-80	-80	-84	-84	-84	0	-85	-85	-85	-64	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1857	-3125	2488	14843	-8574	350	60	991	74	0	-1	0	59	976	72	1606974599
-51	-60	0	-57	-61	-67	-70	-71	-72	0	-72	-74	-71	-70	0	-80	0	-86	-86	-86	0	-80	-86	-86	0	0	-81	-85	-84	0	-84	-85	-84	-62	0	0	0	-95	0	-94	0	-91	0	0	0	0	0	-87	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1865	-3133	2428	14844	-8571	350	61	992	74	-1	0	0	59	976	73	1606974600
-51	-60	-61	-58	-60	-62	-70	-69	-74	0	-72	-72	-71	-69	0	0	-80	-84	-85	-84	-82	-81	-84	-85	-79	-79	-84	-85	-86	0	-86	-86	-84	-68	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1902	-3118	2480	14844	-8572	350	60	991	72	-1	-1	-1	59	976	73	1606974602
-52	-58	-59	-59	-59	-60	-70	0	-72	-84	-73	-73	-75	0	0	-85	0	-86	-87	-86	0	-78	-87	-87	0	0	-84	-84	-84	0	-85	-84	-84	-59	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1789	-3178	2473	14843	-8573	349	60	991	73	-1	0	-1	59	976	72	1606974603
