-48	-42	-36	-57	-60	-62	0	-76	-73	0	-73	-71	-75	0	0	0	0	-83	-84	-84	0	-80	-84	-83	0	0	-85	-89	-89	0	-89	-90	-90	-59	-65	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81	0	0	0	0	0	0	0	0	0	0	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2709	2768	22992	-7741	-295	-52	970	216	0	-1	-1	-51	955	213	1606974599
-47	-41	-36	0	-58	-63	0	0	-70	-78	-70	-70	-74	0	0	-84	0	-82	-83	-83	0	-79	-82	-82	0	0	-85	-90	-92	0	-89	-90	-92	-60	0	0	0	0	-89	0	0	0	0	0	0	0	-89	-81	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2664	2783	22991	-7740	-295	-52	969	217	0	-1	-1	-51	955	213	1606974600
-46	-42	-35	-62	-59	-64	-71	-70	-70	-74	-72	-72	-75	-69	0	0	0	-82	-82	-84	0	-78	-83	-83	0	0	-83	-91	-90	0	-91	-91	-90	-64	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2694	2768	22993	-7746	-296	-52	971	216	0	0	-1	-51	955	212	1606974602
-53	-42	-36	-59	-56	-66	0	-70	-71	-74	-71	-73	-77	0	0	0	0	-83	-83	-83	0	-79	-84	-83	0	0	-85	-92	-91	0	-91	-91	-91	-65	-63	0	0	0	-84	0	0	-86	0	-89	0	0	0	0	0	-85	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2724	2768	22991	-7739	-296	-52	969	216	0	0	-1	-51	955	213	1606974603
-50	-43	-35	-59	0	-65	0	-68	-69	0	-72	-72	-75	-71	0	-84	0	-83	-83	-83	0	-80	-82	-83	0	0	-85	-91	-91	0	-91	-92	-91	-65	0	0	0	0	-83	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2724	2783	22991	-7740	-296	-51	970	216	0	-1	-1	-51	955	213	1606974605
-52	-43	-36	-59	-56	0	-71	-66	-70	-74	-71	-72	-77	-71	0	-82	0	-82	-83	-83	0	0	-83	-84	0	0	-88	-90	-89	0	-91	-89	-90	-67	0	0	0	0	-86	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2732	2783	22991	-7742	-297	-51	969	215	0	-1	-1	-51	955	213	1606974606
-50	-42	-36	-56	-61	0	-74	-70	-70	-73	-72	-72	-76	-73	0	-83	0	-84	-83	-83	0	-78	-84	-84	0	0	-84	-91	-92	0	-89	-90	-90	-62	0	0	0	0	-94	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4066	-2725	2828	22991	-7740	-296	-52	970	216	-1	-1	-1	-51	955	213	1606974608
-50	-43	-37	-61	-57	0	-72	-71	-79	0	-75	-78	-77	-67	0	-88	0	-85	-85	-85	0	0	-85	-85	0	0	-86	-90	-90	0	-89	-89	-90	-61	0	0	0	0	-85	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2679	2843	22991	-7739	-295	-53	969	215	0	-1	-1	-51	955	213	1606974610
-48	-41	-37	0	-57	0	0	0	-61	0	0	-61	-69	0	0	-84	0	-86	-87	-85	0	0	-86	-84	0	0	-83	-89	-90	0	-88	-90	-89	-64	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2724	2723	22992	-7743	-296	-52	970	216	-1	-1	-1	-51	955	213	1606974611
-55	-43	-37	-57	0	0	-69	0	-70	-72	-71	-74	-76	0	0	-86	0	-83	-84	-85	0	-79	-84	-84	0	0	-84	-90	-89	0	-91	-89	-90	-64	0	0	0	0	-85	0	0	-87	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2694	2768	22992	-7741	-296	-52	968	216	0	-1	-1	-51	955	213	1606974613
-58	-42	-37	0	-58	-68	0	0	-63	0	-62	-63	-70	0	0	0	0	-84	-84	-84	0	-78	-84	-84	0	0	-83	-90	-89	0	-90	-89	-91	-53	0	0	0	0	-89	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3990	-2739	2768	22992	-7741	-296	-51	970	216	0	-1	-1	-51	955	213	1606974614
-54	-43	-37	-57	-58	-64	-72	-73	-71	0	-71	-72	-75	-69	0	0	-79	-83	-83	-83	-79	-79	-83	-83	-79	-78	-86	-91	-91	0	-91	-89	-91	-62	0	0	0	0	-86	0	0	-87	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2687	2783	22993	-7744	-296	-51	969	216	0	-1	-1	-51	955	212	1606974616
-49	-42	-36	0	-57	-62	0	0	-71	-74	-73	-70	-75	0	0	0	0	-81	-82	-83	0	0	-82	-82	0	0	-85	-91	-91	0	0	-91	-91	-60	0	0	0	0	-86	0	0	-86	0	0	0	0	0	0	-87	-86	0	0	-85	-84	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4035	-2739	2768	22991	-7738	-295	-52	970	216	0	-1	0	-51	955	213	1606974618
-47	0	-36	-57	-52	-62	0	-63	-72	-74	-70	-72	-75	0	0	-80	-79	-83	-83	-83	-80	-78	-83	-83	-80	-79	-84	-90	-91	0	-92	-89	-90	-60	0	0	0	0	-86	0	0	-88	0	0	0	0	-89	0	0	-84	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	-2724	2783	22992	-7741	-296	-52	969	216	-1	-1	0	-51	955	213	1606974619
-44	-41	-36	-56	-59	-62	-73	-70	-68	0	-72	-70	-75	-68	0	0	0	-82	-83	-82	0	-80	-83	-82	0	0	-85	0	0	0	0	0	-90	-60	0	0	0	0	-84	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2679	2813	22991	-7739	-296	-52	970	216	0	-1	0	-51	955	213	1606974621
-48	-46	-40	-58	-56	-63	-73	-71	-70	0	-70	-71	-73	-70	0	0	0	-83	-83	-83	0	0	-83	-83	0	0	-85	0	-92	0	0	-92	0	-62	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2724	2828	22992	-7743	-295	-52	969	216	0	0	-1	-51	955	213	1606974623
0	-43	-35	-63	-62	-69	0	0	-61	-75	-61	-61	-71	-69	0	0	0	-85	-86	-86	0	0	-86	-85	0	0	0	-91	-90	0	-90	-91	-90	-63	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4065	-2694	2768	22991	-7738	-294	-52	969	216	0	-1	0	-51	955	214	1606974624
-56	-43	-35	-55	-59	-60	-73	0	-62	0	-61	-62	-70	0	0	-84	0	-86	-85	-86	0	-80	-85	-86	0	0	-90	-92	-90	0	-90	-91	-90	-54	0	0	0	0	-89	0	0	-87	0	0	0	0	0	0	0	-83	0	0	-82	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	-2679	2761	22992	-7744	-295	-52	969	215	0	0	-1	-51	955	213	1606974626
-48	-44	-35	0	-59	-61	0	0	-72	0	-69	-71	-75	0	0	-84	0	-83	-83	-83	0	0	-82	-83	0	0	-87	-89	-90	0	-90	-90	-91	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4058	-2739	2753	22991	-7739	-295	-51	970	217	-1	-1	-1	-51	955	213	1606974627
-49	-43	-34	-67	-59	-60	-69	-75	-62	0	-62	-62	-71	-70	0	-85	0	-84	-85	-85	0	0	-86	-86	0	0	-87	-89	-88	0	-88	-90	-89	-53	0	0	0	0	-89	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4065	-2694	2768	22991	-7739	-296	-52	970	216	0	-1	0	-51	955	213	1606974629
-48	-44	-34	-64	-63	-61	-76	-72	-70	-77	-71	-71	-75	-70	0	-84	0	-83	-83	-84	0	-79	-83	-84	0	0	-88	-89	-90	0	-89	-88	-89	-62	0	0	0	0	-85	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3982	-2664	2783	22993	-7746	-295	-51	969	216	0	0	0	-51	955	212	1606974630
-47	-44	-34	-66	-62	-61	-74	-69	-70	-72	-70	-70	-75	-74	0	0	0	-84	-84	-84	0	-80	-84	-84	0	0	-86	-90	-90	0	-89	-90	-91	-63	0	0	0	0	-84	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2724	2768	22991	-7738	-296	-52	970	216	0	-1	-1	-51	955	214	1606974632
-45	0	-34	-66	0	-61	-77	-69	-70	-75	-69	-70	-75	-68	0	0	-80	-83	-84	-83	-80	-81	-83	-83	-79	-81	-85	-90	-90	0	-90	-90	-88	-63	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4073	-2724	2768	22992	-7741	-295	-52	970	216	0	-1	-1	-51	955	213	1606974633
-49	-44	-35	-66	-62	-60	-75	-76	-62	0	-62	-63	-70	-70	0	0	0	-84	-86	-85	0	0	-86	-85	0	0	-88	-91	-88	0	-89	-89	-89	-53	0	0	0	0	-88	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2724	2753	22992	-7742	-296	-52	969	216	0	-1	-1	-51	955	213	1606974635
-49	0	0	-66	-64	0	-70	-76	-61	0	-63	-62	-70	-75	0	0	0	-85	-86	-85	0	-76	-87	-86	0	0	-89	-90	-90	0	-89	-89	-90	-55	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	-82	0	0	-83	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3983	-2664	2798	22992	-7742	-295	-52	969	215	-1	-1	-1	-51	955	213	1606974637
-48	-44	-34	-65	-63	0	-69	-75	-70	-77	-71	-70	-75	-75	0	-82	0	-84	-84	-83	-76	-80	-84	-84	-79	-81	-86	-89	-91	0	-88	-88	-89	-61	0	0	0	0	-86	0	0	-88	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	-2694	2768	22991	-7738	-295	-52	969	216	0	0	0	-51	955	214	1606974638
-48	-44	-34	-65	-62	0	-76	0	-72	-76	-69	-72	-75	-70	0	-84	0	-84	-84	-84	-79	-80	-84	-84	-80	-80	-88	-90	-88	0	-90	-88	-90	-62	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4058	-2709	2783	22992	-7742	-295	-51	970	215	0	-1	-1	-51	955	213	1606974640
-48	0	-34	-66	-63	-60	-76	-76	-63	-72	-61	-63	-70	-75	0	-84	0	-85	-86	-86	-80	-80	-86	-86	0	0	-88	-89	-90	0	-89	-89	-87	-55	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2687	2753	22991	-7740	-295	-52	970	216	0	0	-1	-51	955	213	1606974641
0	-45	-35	-66	-62	-60	-77	0	-69	-75	-71	-71	-75	-74	0	-83	0	-84	-84	-84	0	-80	-84	-84	0	0	-88	-89	-88	0	-88	-90	-88	-63	0	0	0	0	-85	0	0	0	0	0	0	0	0	-88	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4013	-2709	2813	22991	-7739	-295	-52	969	216	-1	-1	-1	-51	955	213	1606974643
-48	-45	-34	0	-62	-60	0	0	-72	0	-73	-72	-75	0	0	-81	0	-82	-84	-83	0	0	-84	-82	0	0	-86	-90	-88	0	-89	-88	-89	-62	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	-2694	2768	22991	-7739	-296	-52	970	215	0	0	-1	-51	955	213	1606974645
-49	-45	0	-65	0	0	-76	-66	-63	-73	0	-63	-70	-76	0	0	0	-86	-85	-84	-80	0	-86	-86	0	-81	-87	-89	-89	0	-88	-89	-88	-53	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4020	-2724	2798	22992	-7741	-295	-52	970	217	-1	-1	0	-51	955	213	1606974646
-45	-44	-34	-65	-62	0	-70	0	-73	-75	-72	-72	-74	-69	0	-82	0	-82	-84	-84	0	0	-84	-84	0	0	-86	-88	-90	0	-88	-89	-89	-63	0	0	0	0	-86	0	0	-88	0	0	0	0	0	-87	0	-83	0	0	-85	-81	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4005	-2724	2783	22991	-7741	-296	-52	970	217	0	-1	-1	-51	955	213	1606974648
