-53	-49	-43	0	-51	0	-68	-67	-82	0	-81	-82	-79	-68	0	-84	0	-94	-92	0	0	-77	0	0	0	0	-87	-93	-91	0	0	-92	0	-60	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	-83	0	-84	-85	0	0	0	0	0	0	0	4079	-2335	3020	22928	-7698	-247	-43	966	220	-1	-1	-1	-43	954	220	1606974603
-49	-56	-43	-51	-51	-56	-69	-67	-74	0	-75	-75	-83	-67	0	-86	0	-91	-89	-90	0	-77	-90	-89	0	0	-86	-91	-94	0	0	-92	0	-56	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4079	-2380	3006	22929	-7702	-246	-43	966	222	-1	-1	-1	-43	954	220	1606974605
0	-56	-49	0	-52	0	0	-68	0	-78	-75	-74	-83	0	0	-84	-75	-89	-91	-88	-74	-74	-90	-89	-74	-74	-86	0	-92	0	0	-91	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	4124	-2305	3058	22928	-7698	-246	-43	966	222	-1	-1	0	-43	954	220	1606974606
0	0	-46	-51	0	-58	0	-66	-81	0	-79	-80	-80	-67	0	0	0	-93	-92	0	0	-73	0	0	0	0	-87	-92	0	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4124	-2320	3028	22928	-7699	-246	-43	966	222	-1	-1	0	-43	954	220	1606974608
-52	-57	-48	0	-51	0	0	-66	-75	0	-75	-75	-83	0	0	-85	-75	-90	-88	-89	-74	-75	-90	-88	-74	-74	-87	-92	-93	0	0	-91	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-91	0	0	4109	-2320	3065	22928	-7700	-246	-43	966	220	-1	-1	0	-43	954	220	1606974610
-50	-50	-49	-50	-56	-59	0	-67	-75	0	-75	-75	-82	-66	0	0	-74	-88	-89	-89	-73	-76	-90	-90	-73	-75	-86	-90	-91	0	0	-92	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	-93	0	0	0	4155	-2320	3058	22928	-7697	-247	-43	966	223	-1	-1	0	-43	954	220	1606974611
-52	-51	-48	-50	-49	-58	0	-67	-83	0	-81	-81	-80	-66	0	-84	-75	-92	-92	0	-75	-75	0	-92	-75	-74	0	-92	-93	0	0	-90	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	4049	-2335	3050	22927	-7695	-247	-43	966	222	-1	-1	-1	-43	954	221	1606974613
0	-51	-49	-51	-51	0	-69	-67	-75	-78	-75	-75	-83	-68	0	-84	0	-89	-90	-91	0	-76	-88	-90	0	0	-86	-93	-91	0	0	-93	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4079	-2365	3050	22928	-7699	-247	-43	966	222	-1	-1	-1	-43	954	220	1606974614
0	-50	0	0	0	-59	0	0	-75	-80	-76	-74	-83	0	0	-84	-74	-90	-88	-89	-74	-75	-88	-88	-74	-75	-87	-92	-90	0	0	-92	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	-93	0	0	0	4109	-2335	3006	22927	-7696	-246	-43	966	223	-1	-1	0	-43	954	221	1606974616
-50	-51	-48	-51	-50	-58	-68	-66	-82	-79	-80	-81	-79	-66	-82	0	0	0	-92	0	0	-75	0	-92	0	0	-86	-91	-90	0	0	-92	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	4094	-2335	3050	22928	-7696	-246	-43	966	222	-1	-1	0	-42	954	221	1606974618
-51	-52	-49	-50	-51	-59	-66	-69	-81	0	-80	-82	-79	-66	0	0	0	-92	-92	0	0	-76	0	-93	0	0	-86	-91	-93	0	0	-91	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	4124	-2313	3036	22928	-7699	-246	-43	966	221	-1	-1	0	-42	954	220	1606974619
-50	-50	-45	-51	-51	0	-68	-68	-75	0	-76	-76	-82	-66	0	0	-74	-92	-90	-90	-74	0	-91	-88	-74	-75	0	-92	0	0	0	-90	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4049	-2335	3020	22928	-7698	-246	-43	966	222	-1	-1	-1	-43	954	220	1606974621
-53	-50	-45	-51	-51	0	-69	-69	-82	-80	-81	-81	-79	-68	0	-82	0	-94	-91	0	0	-74	0	-92	0	0	-86	-91	-92	0	0	-92	0	-62	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	4185	-2321	3066	22927	-7696	-246	-43	966	222	-1	-1	0	-42	954	221	1606974623
-50	-57	-47	-50	-51	0	-66	-67	-75	-77	-76	-75	-83	-68	0	-83	0	-90	-89	-90	0	-73	-91	-89	0	0	-86	-92	-92	0	0	-91	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4109	-2335	3028	22929	-7703	-245	-43	966	222	-1	-1	0	-42	954	219	1606974624
-50	-57	-47	-51	-52	-57	-66	-66	-75	-78	-75	-76	-83	-67	0	0	0	-91	-90	-90	0	-75	-91	-89	0	0	-85	-91	-91	0	0	-90	-91	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4079	-2207	3035	22928	-7699	-245	-42	966	222	-1	-1	0	-42	954	220	1606974626
-53	-49	-48	-50	-51	0	0	-67	-75	0	-75	-75	-83	-66	0	-83	0	-91	-90	-90	0	-77	-89	-90	0	0	-86	-90	-91	0	0	-91	0	-58	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	-2320	3050	22928	-7699	-245	-44	966	222	-1	-1	0	-42	954	220	1606974627
-49	-58	-47	-49	-53	-58	-67	-67	-75	-76	-75	-76	-83	-67	0	-85	0	-92	-91	-90	0	-75	-90	-90	0	0	-86	-91	-93	0	0	-91	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	4124	-2328	3050	22929	-7703	-246	-43	966	222	-1	-1	0	-42	954	220	1606974629
0	-48	-47	-51	-53	-59	-66	-66	-82	0	-82	-81	-80	-67	0	-82	-75	-93	-92	-94	-76	-77	0	-93	-79	-74	-85	-92	-92	0	0	-91	0	-59	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4109	-2328	3036	22928	-7699	-246	-43	966	222	-1	-1	0	-42	954	220	1606974630
-53	-48	-46	-50	-53	-57	-67	-68	-74	-77	-75	-75	-83	-67	0	-83	-77	-92	-90	-89	-76	-78	-89	-90	-76	-77	-86	-92	-90	0	0	-94	0	-59	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	-88	0	-91	0	0	0	0	-81	0	0	0	0	-82	0	-84	-84	0	0	-93	-94	0	0	0	4079	-2320	3035	22928	-7698	-246	-43	965	222	-1	-1	-1	-43	954	220	1606974632
0	-49	-47	-51	0	-58	-67	-68	-81	-77	-81	-81	-80	-67	0	0	-77	-91	-92	0	-76	-75	0	-93	-77	-76	-87	-93	-92	0	0	-92	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2328	3095	22929	-7701	-246	-43	966	221	-1	-1	-1	-42	954	220	1606974633
0	-49	0	-50	-53	0	-66	-66	-75	0	-75	-75	-84	-66	0	0	0	-90	-92	-90	0	-77	-90	-89	0	0	-87	-91	-91	0	0	-92	-91	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4079	-2320	3005	22928	-7699	-245	-44	965	222	-1	-1	0	-42	954	220	1606974635
-51	-49	-46	-49	-54	-58	-67	-67	-75	0	-76	-75	-83	-67	0	0	0	-89	-89	-90	0	-77	-91	-89	0	0	-86	-91	-92	0	0	-91	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4079	-2365	2991	22929	-7701	-245	-43	966	222	-1	-1	0	-42	954	220	1606974637
-51	-49	-47	-50	-48	0	0	-66	-75	0	-74	-75	-84	-66	0	0	-76	-90	-89	-90	-76	-76	-90	-90	-78	-77	0	-91	-93	0	0	-93	0	-59	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4109	-2335	3021	22928	-7699	-245	-42	966	221	-1	-1	0	-42	954	220	1606974638
-53	-50	-47	-50	-53	-57	0	-67	-75	0	-75	-75	-84	-67	0	-84	-75	-90	-90	-90	-74	-74	-90	-90	-74	-74	-86	-93	-92	0	0	0	0	-58	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4124	-2335	3036	22929	-7702	-245	-43	966	222	-1	-1	0	-42	954	220	1606974640
-50	-49	-46	-50	-53	0	-66	-66	-75	0	-75	-75	-83	-67	0	-82	-76	-91	-89	-90	-75	-74	-89	-89	-75	-76	-86	-93	-90	0	0	-91	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-95	0	-90	0	0	4094	-2335	3035	22928	-7700	-246	-44	966	222	-1	-1	-1	-43	954	220	1606974641
-53	-49	-46	-49	-53	0	-67	-68	-80	-78	-81	-81	-80	-66	0	-81	-75	0	-91	0	-74	-75	0	-93	-75	-74	-85	-91	-92	0	0	-92	0	-60	0	0	0	0	0	0	0	-86	0	-89	0	0	0	0	0	-85	0	0	-88	0	0	0	-84	0	0	0	0	-84	0	-81	-84	0	0	0	0	-89	0	0	4080	-2395	3081	22928	-7699	-247	-43	965	222	-1	-1	0	-43	954	220	1606974643
-52	-57	-47	-50	-54	-57	-66	-67	-75	0	-76	-75	-85	-67	0	-83	0	-90	-89	-90	0	-74	-88	-90	0	0	-85	-92	-92	0	0	-93	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4125	-2365	3036	22929	-7702	-247	-44	966	221	-1	-1	0	-43	954	220	1606974645
0	-49	-47	-50	-53	-59	-66	-66	-81	0	-82	-81	-80	-67	0	0	-75	0	-92	0	-76	-74	0	-94	-75	-74	-84	-94	-91	0	0	-92	-90	-59	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	4072	-2365	3021	22928	-7700	-246	-42	965	222	-1	-1	0	-43	954	220	1606974646
-51	-48	0	-50	-53	0	-67	-67	-74	-76	-75	-75	-84	-67	0	0	-74	-91	-90	-90	0	-74	-91	-90	0	0	0	-92	-91	0	0	-92	0	-58	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	-88	0	-94	0	0	0	4049	-2335	3035	22928	-7700	-246	-43	966	221	-1	-1	-1	-42	954	220	1606974648
-53	0	-47	-50	-54	-56	0	-67	-75	0	-76	-75	-83	-67	0	-84	0	-88	-89	-89	0	-75	-89	-89	0	0	-84	-92	-92	0	0	-91	0	-58	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4079	-2335	3028	22929	-7705	-245	-43	966	221	-1	-1	-1	-42	954	219	1606974649
-51	-48	-46	-51	-54	0	-67	-66	-75	0	-75	-75	-84	-67	0	-82	-75	-90	-90	-90	0	-74	-90	-89	-75	0	-85	-92	-93	0	0	-91	0	-58	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4109	-2335	3021	22929	-7701	-245	-43	966	222	-1	-1	-1	-42	954	220	1606974651
-50	-49	-46	-50	-54	0	-66	-66	-81	0	-82	-80	-80	-67	0	-83	0	-93	-91	0	0	-76	0	-92	0	0	-87	-91	-92	0	0	-90	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4079	-2305	3035	22928	-7699	-245	-43	966	222	-1	-1	0	-42	954	220	1606974653
0	-49	-47	-49	0	0	-67	-67	-82	0	-81	-82	-80	-68	0	-83	-76	-93	-92	0	-76	-77	0	-93	-76	-77	-84	-90	-91	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	4087	-2320	3035	22928	-7702	-247	-43	965	222	-1	-1	-1	-43	954	220	1606974654
-52	-48	-47	-51	-50	0	-67	-67	-75	-76	-75	-75	-84	-67	-82	-82	0	-90	-90	-90	0	-77	-90	-90	0	0	-87	-91	-93	0	0	-92	0	-59	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-92	0	0	0	-82	0	0	0	0	-82	0	-84	-82	0	0	0	-95	0	0	0	4079	-2335	3035	22929	-7705	-247	-43	966	221	0	0	-1	-43	954	219	1606974656
-51	-49	-47	-50	-51	0	-66	0	-81	0	-82	-81	-80	-68	0	-84	0	-93	-94	0	0	-77	0	-92	0	0	-86	-90	-93	0	0	-91	0	-59	0	0	0	0	-95	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4072	-2335	3050	22929	-7703	-247	-43	966	222	0	0	0	-43	954	220	1606974658
-50	-48	-46	-51	-54	-58	0	-67	-75	0	-75	-75	-83	0	0	-83	0	-91	-92	-89	0	-77	-88	-91	0	0	-86	-93	-91	0	0	-92	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-90	0	0	4109	-2358	3006	22929	-7703	-247	-43	966	221	0	0	-1	-43	954	219	1606974659
-52	-49	0	0	-53	-58	0	-67	-81	-76	-81	-80	-80	0	-82	-82	0	0	-93	0	0	-77	0	-93	0	0	-87	-91	-91	0	0	-93	-91	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4185	-2335	3006	22929	-7706	-246	-43	966	222	0	0	0	-43	954	219	1606974661
-53	-49	0	-50	-49	-59	-66	-67	-82	-77	-80	-81	-80	-67	0	-84	0	-94	-92	0	0	-77	0	-93	0	0	-85	-93	-90	0	0	-92	-92	-60	0	0	0	0	-96	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4140	-2335	3050	22929	-7703	-247	-43	965	222	0	0	-1	-43	954	219	1606974663
0	0	-46	-50	-54	-58	-67	-67	-81	0	-81	-81	-80	-67	0	-84	0	-93	-92	0	0	-78	0	-93	0	0	-87	-92	-92	0	-93	-92	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4170	-2396	3081	22929	-7703	-247	-43	966	221	0	0	-1	-43	954	220	1606974664
-53	0	-46	0	-53	0	-66	-67	-75	0	-76	-76	-83	-68	0	0	0	-89	-91	-89	0	-76	-90	-89	0	0	-88	-92	-91	0	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	4080	-2365	3080	22930	-7710	-246	-43	966	222	0	0	0	-42	955	218	1606974666
-51	-49	-46	-49	-53	-57	-67	-67	-75	0	-75	-75	-84	0	0	0	-76	-90	-90	-91	0	-78	-90	-91	0	0	-86	-92	-92	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-96	0	0	0	0	0	-96	0	0	0	4079	-2335	3050	22929	-7706	-247	-43	966	222	0	0	-1	-43	954	219	1606974667
-50	-49	-46	-49	-53	-58	-67	-66	-80	0	-82	-80	-80	-67	0	0	0	-92	-92	0	0	-77	0	-94	0	0	-86	-91	-94	0	-92	-90	-93	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4064	-2305	3020	22929	-7704	-247	-44	965	221	-1	0	-1	-43	954	219	1606974669
-51	-49	-46	-50	-53	0	0	-66	-75	0	-75	-75	-84	-66	0	0	0	-90	-89	-90	-77	-76	-89	-90	-76	-77	-86	0	-92	0	0	-91	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4079	-2350	2983	22929	-7706	-247	-44	965	220	0	0	-1	-43	954	219	1606974671
-50	-48	-47	-49	-52	-58	0	-67	-75	0	-75	-76	-83	-66	0	-82	-77	-89	-90	-91	-76	-78	-90	-92	0	-76	-87	-91	-92	0	0	-93	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4124	-2328	3050	22929	-7706	-247	-43	966	221	0	0	-1	-43	954	219	1606974672
-50	-48	-47	-50	-53	0	-67	-68	-75	0	-75	-75	-84	-67	0	-83	-77	-89	-90	-89	0	-76	-90	-90	-79	0	-85	-91	-91	0	0	-91	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4079	-2305	3035	22929	-7705	-247	-43	965	221	0	0	-1	-43	954	219	1606974674
-50	-48	-46	-49	-53	-57	-68	-66	-75	0	-74	-75	-83	-66	0	0	0	-90	-90	-90	0	-79	-91	-89	0	0	0	-91	0	0	0	-93	0	-59	0	0	0	0	0	0	0	0	0	0	-86	-84	-83	0	-85	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4079	-2320	3050	22930	-7706	-246	-42	966	220	-1	0	-1	-43	954	219	1606974676
-52	-48	-47	-50	-53	-59	-67	-67	-81	0	-82	-81	-80	-67	0	0	0	-92	-93	0	0	-74	0	-93	0	0	0	0	-93	0	0	0	0	-60	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4125	-2373	3028	22929	-7707	-248	-43	966	221	0	0	-1	-43	954	219	1606974677
-50	-49	-47	-50	-53	0	-67	-67	-75	0	-75	-75	-84	-66	0	-84	0	-90	-89	-90	0	0	-89	-90	0	0	-85	-90	-91	0	-91	-90	0	-58	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	4064	-2350	3036	22929	-7707	-248	-43	966	221	0	0	-1	-43	954	219	1606974679
-50	-49	0	-49	-53	-57	0	0	-75	0	-75	-76	-83	-67	0	0	0	-91	-90	-89	0	-74	-90	-88	0	0	-86	-92	-92	0	0	-92	-93	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4110	-2365	3021	22929	-7708	-248	-43	966	221	0	0	-1	-43	954	219	1606974680
-52	-49	-47	-50	-54	0	-67	-68	-75	-77	-76	-74	-83	-66	0	0	-75	-91	-90	-90	-74	-74	-88	-90	0	-75	0	-92	-90	0	0	-93	-91	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	4102	-2335	3080	22930	-7709	-248	-43	966	221	0	0	-1	-43	954	218	1606974682
-50	-48	-47	-49	-53	0	-67	-67	-81	-76	-82	-81	-80	-67	0	0	-76	-93	-93	0	0	-74	0	-95	-75	0	-88	-89	-92	0	0	-92	-91	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	-93	0	0	4109	-2328	3028	22929	-7706	-248	-43	966	221	0	0	-1	-43	954	219	1606974683
