-51	-64	-58	-67	-70	-64	-74	0	-74	-78	-73	-74	-78	0	0	-79	0	-88	-88	-88	0	0	-87	-88	0	0	-84	-85	-87	0	-86	-86	-86	-56	0	-92	-90	-91	0	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-91	0	0	-1836	-2824	2270	14523	-8732	136	22	995	46	-1	0	0	23	979	45	1606974600
-51	-56	-55	-66	-74	-60	-75	-74	-70	0	-71	-70	-74	-74	0	0	0	-87	-87	-87	0	0	-88	-87	0	0	-82	-86	-86	0	-85	-86	-86	-64	0	0	-94	0	0	-92	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1746	-2877	2263	14523	-8732	137	20	995	39	-1	-1	-1	23	979	45	1606974602
0	-64	0	-67	0	0	0	0	-74	0	-73	-73	-78	-72	0	-79	0	-90	-87	-88	0	0	-88	-88	0	0	-82	0	0	0	0	0	0	-56	-68	-92	-91	-91	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1754	-2802	2248	14522	-8733	135	22	995	44	0	-1	0	23	979	45	1606974603
-51	-65	0	-66	-72	0	-71	-74	-71	-79	-70	-71	-74	-75	0	-79	0	-86	-87	-86	0	0	-87	-86	0	0	-82	-86	-86	0	0	-87	-85	-63	-68	0	-94	-94	0	-96	0	0	0	0	0	0	0	0	0	-89	0	0	-87	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-1731	-2832	2263	14521	-8732	134	21	995	44	-1	-1	-1	22	979	45	1606974605
-55	-54	0	-67	0	-63	-75	-70	-74	-74	-74	-76	-78	-73	0	-79	0	-88	-87	-88	0	0	-87	-88	0	0	-82	-86	-86	0	-86	-86	-87	-56	0	-92	-91	-93	0	-93	-90	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	-1753	-2847	2263	14521	-8733	135	25	996	45	-1	-1	-1	23	979	45	1606974606
-52	-52	-56	0	-71	-60	0	-74	-72	-77	-71	-71	-74	-70	0	0	0	-86	-86	-86	0	0	-87	-86	0	0	-83	-86	-86	0	-86	-86	-86	-65	-67	0	-93	-95	0	-93	0	0	0	0	0	0	0	-87	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	-1746	-2862	2248	14524	-8730	136	25	996	47	-1	-1	-1	23	979	46	1606974608
-49	-63	0	-65	0	0	-75	0	-75	-79	-75	-76	-79	-70	0	0	0	-88	-89	-89	0	0	-90	-87	0	0	-82	-86	-85	0	-86	-86	-87	-58	0	-90	-92	-91	0	-92	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	-1746	-2802	2173	14522	-8732	136	22	995	44	-1	-1	0	23	979	45	1606974610
-52	-53	-58	-65	-68	-64	-71	-75	-75	-79	0	-75	-79	-76	0	-79	0	-88	-88	-88	0	0	-89	-88	0	0	-83	-86	-86	0	-87	-87	-87	-57	-67	-92	-93	-93	0	-93	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	-1746	-2817	2203	14519	-8738	135	24	996	45	-1	-1	0	23	979	44	1606974611
-56	0	0	-71	-71	0	-71	-69	-74	0	-74	-73	-78	-73	0	-81	0	-87	-88	-89	0	0	-88	-87	0	0	-83	-86	-86	0	-86	-86	-86	-55	0	0	-93	-95	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1867	-2817	2233	14523	-8729	135	17	995	43	-1	-1	-1	23	979	46	1606974613
-54	-63	-57	-67	-70	-64	-75	-75	-74	-82	-74	-75	-78	-75	0	-78	0	-89	-88	-89	0	0	-89	-88	0	0	-82	-86	-86	0	-86	-85	-86	-57	-69	-90	-92	-92	0	-91	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1746	-2832	2233	14520	-8735	134	21	995	49	-1	-1	0	23	979	45	1606974614
-54	-63	-57	-71	0	-60	0	0	-69	0	-69	-69	-74	-74	0	-82	0	-87	-86	-87	0	0	-88	-87	0	0	-81	-86	-87	0	-86	-86	-85	-62	0	0	-94	-95	0	-94	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	-79	0	0	0	0	0	0	-77	0	0	0	0	0	0	0	0	0	0	0	0	-92	-93	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1701	-2787	2248	14520	-8736	135	20	995	40	-1	-1	-1	23	979	45	1606974616
-50	-63	-57	-65	-73	0	-71	-70	-74	0	-73	-73	-77	-74	0	0	0	-88	-88	-89	0	0	-86	-87	0	0	0	-85	-86	0	-87	-85	-87	-67	-67	-92	-91	-92	0	-91	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1739	-2817	2248	14519	-8738	136	18	995	46	-1	-1	-1	23	979	44	1606974618
0	-53	-57	-66	0	-65	-70	-70	-73	0	-72	-74	-77	-69	0	0	0	-88	-89	-88	0	0	-87	-87	0	0	-84	-86	-86	0	-86	-86	-86	-64	0	-91	-91	-93	0	-92	-93	0	0	0	0	0	0	0	0	-85	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1746	-2810	2263	14523	-8733	137	26	996	46	-1	-1	0	23	979	45	1606974619
0	-53	-58	-63	-72	0	-67	-72	-73	-80	-74	-73	-78	-69	0	0	0	-88	-89	-89	0	0	-88	-89	0	0	-83	-86	-87	0	-86	-86	-86	-55	-68	-92	-91	-92	0	-92	-91	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1746	-2832	2248	14519	-8738	134	22	996	46	-1	-1	0	23	979	44	1606974621
-51	-53	-57	-67	-66	-64	-73	-74	-73	0	-74	-74	-79	-73	0	-81	0	-87	-88	-88	0	0	-88	-88	0	0	-84	-86	-85	0	-85	-85	-87	-56	-65	-94	-92	-93	0	-91	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	0	0	0	0	-81	0	-81	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-1663	-2817	2248	14518	-8741	136	21	995	44	-1	-1	0	23	979	44	1606974623
-51	-62	-58	-64	-70	-59	-71	-73	-70	0	-70	-69	-77	-71	0	-81	0	-88	-87	-87	0	0	-88	-86	0	0	-83	-86	-85	0	-85	-85	-86	-63	0	0	-94	0	0	-94	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-1716	-2802	2233	14519	-8739	135	26	996	48	0	-1	-1	23	979	44	1606974624
-57	-63	0	-63	-67	0	-70	-72	-73	-81	-73	-72	-79	-72	0	-81	0	-86	-87	-89	0	0	-87	-88	0	0	-83	-85	-86	0	-87	-86	-86	-58	0	-95	-92	-94	0	-94	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	-1746	-2832	2188	14519	-8739	135	29	997	49	-1	-1	0	23	979	44	1606974626
-60	-62	-58	0	-66	-65	0	0	-71	0	-73	-73	-80	0	0	0	0	-87	-87	-88	0	0	-87	-86	0	0	-83	-86	-86	0	-87	-86	-87	-57	-67	-90	-93	-91	0	-92	-91	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	-1753	-2862	2263	14518	-8742	137	21	996	39	-1	-1	0	23	979	44	1606974627
-56	-63	-58	-64	-72	-62	-70	-72	-70	-78	-69	-70	-75	-69	0	0	0	-88	-88	-87	0	0	-89	-89	0	0	-84	-87	-85	0	-85	-86	-86	-66	0	0	-93	0	0	-92	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1693	-2817	2248	14521	-8737	137	22	995	40	-1	-1	0	23	979	45	1606974629
-51	-64	-58	0	-62	0	0	0	-72	-79	-72	-72	-79	0	0	-80	0	-89	-87	-88	0	0	-89	-88	0	0	0	-85	-86	0	-87	-86	-87	-60	0	-92	-92	-92	0	-92	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1716	-2802	2248	14518	-8741	135	24	996	42	-1	-1	0	23	979	44	1606974630
-52	-62	-58	0	-68	-66	-69	-67	-72	-78	-74	-76	-77	-69	0	0	0	-86	-87	-88	0	0	-87	-87	0	0	-83	-86	-86	0	-86	-84	-86	-62	-65	-92	-92	-91	0	-92	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1731	-2862	2308	14517	-8743	136	23	997	47	-1	-1	0	23	979	43	1606974632
-54	-61	-58	0	-66	0	0	0	-73	0	-76	-73	-79	0	0	0	0	-89	-89	-87	0	0	-88	-89	0	0	-84	-86	-86	0	-85	-87	-86	-64	0	-92	-91	-92	0	-92	0	0	0	0	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	-1754	-2802	2233	14518	-8742	137	23	995	51	-1	-1	0	23	979	44	1606974633
0	0	-58	0	0	-64	0	0	-68	0	-71	-69	-73	0	0	0	0	-87	-88	-86	0	0	-88	-86	0	0	-84	-85	-85	0	-87	-86	-87	-64	0	0	0	-93	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	-1761	-2825	2293	14520	-8737	136	25	996	53	0	-1	-1	23	979	45	1606974635
0	-61	-58	-73	-68	0	-75	-70	-73	0	0	-74	-79	-69	0	0	0	-90	-88	-89	0	0	-89	-89	0	0	-84	-86	-86	0	-87	-85	-86	-60	0	-92	-92	-92	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1746	-2900	2248	14520	-8740	138	12	993	44	-1	-1	-1	22	979	44	1606974637
0	-52	-57	-73	0	-65	-70	-74	-74	0	-73	-74	-78	-67	0	-80	0	-90	-88	-89	0	0	-88	-90	0	0	-83	-86	-85	0	-85	-86	-86	-59	0	-92	-92	-92	0	-92	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1739	-2847	2196	14518	-8742	137	31	997	49	-1	-1	0	23	979	44	1606974638
