0	-49	-40	-53	-56	-73	-64	-67	-76	-73	-75	-76	-77	-65	0	-84	-78	-84	-86	-86	-76	-76	-85	-85	0	-77	-88	0	-92	0	0	0	0	-63	0	-93	-94	-95	-89	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2378	2305	23695	-7757	-325	-57	971	213	-1	-1	-1	-56	956	210	1606974599
-55	-48	-40	-53	-54	0	-64	-64	-74	-74	-76	-74	-79	-64	0	0	0	-86	-86	-86	0	-78	-87	-86	0	0	-85	0	0	0	0	0	0	-63	0	0	0	0	-90	0	0	0	0	0	-87	0	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4379	-2409	2328	23695	-7760	-325	-57	970	213	-1	-1	0	-56	956	210	1606974600
-53	-50	-40	-54	-54	0	-65	-66	-73	0	-74	-74	-79	-65	0	0	-76	-84	-84	-83	-78	-76	-84	-84	-76	-76	-86	-90	-89	0	-91	-89	-91	-68	-56	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	-2393	2283	23695	-7760	-326	-57	970	212	-1	-1	0	-56	956	210	1606974602
-54	-49	-41	-55	-55	0	-70	-66	-68	0	-69	-67	-71	-66	0	0	0	-82	-82	-83	0	-77	-82	-83	0	0	0	-92	-95	0	0	0	0	-58	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	-2408	2290	23695	-7759	-325	-57	970	213	-1	-1	0	-56	956	210	1606974603
-47	-50	0	0	0	0	-65	-65	-70	0	-68	-69	-74	-65	0	-86	0	-83	-83	-82	0	-78	-83	-83	0	0	-85	-92	0	0	0	0	0	-56	0	0	0	0	-89	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	-2393	2245	23695	-7757	-325	-57	970	213	0	-1	-1	-56	956	210	1606974605
-48	-49	-40	-53	-56	0	-66	-66	-77	-73	-76	-76	-78	-69	0	-84	0	-86	-85	-87	0	-77	-86	-85	0	0	-86	-92	0	0	0	0	0	-68	0	-96	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	-2408	2290	23696	-7762	-325	-57	970	212	0	-1	-1	-56	956	210	1606974606
-48	-50	-40	-53	-57	0	0	0	-77	-74	-76	-75	-80	-69	0	0	0	-85	0	-85	0	-78	-85	0	0	0	-84	-91	-93	0	0	0	0	-68	0	0	-93	-95	-91	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	-2423	2290	23696	-7760	-324	-56	970	213	-1	-1	0	-56	956	210	1606974608
-45	-50	-39	-52	-56	0	-66	-64	-76	-77	-76	-75	-77	-64	0	0	0	-85	-86	-85	0	-76	-85	-86	0	0	-84	0	-91	0	0	-92	0	-68	0	0	-94	-94	-91	-94	0	0	0	0	-73	0	0	0	-84	0	-86	0	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2408	2305	23695	-7758	-325	-57	970	213	-1	-1	-1	-56	956	210	1606974610
-46	-49	-39	-52	-56	0	-67	-68	-74	-76	-74	-74	-78	-67	0	0	0	-85	-86	-85	0	-77	-85	-86	0	0	-83	-92	-92	0	0	-91	0	-68	0	0	-94	0	-89	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	-2408	2305	23697	-7764	-324	-57	969	213	-1	0	0	-56	956	209	1606974611
-47	-50	-40	-53	-57	-61	-66	0	-69	-73	-70	-70	-73	-66	0	-87	0	-82	-82	-82	0	-77	-82	-82	0	0	-85	-92	-91	0	0	0	-93	-59	0	0	0	0	-90	0	0	0	-91	0	0	0	0	-87	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-84	4289	-2401	2350	23695	-7758	-325	-57	970	213	-1	0	0	-56	956	210	1606974613
0	-51	0	-53	-57	-70	0	0	-75	0	-75	0	-77	-66	0	0	0	-85	-85	-85	0	-76	-84	-84	0	0	-84	0	-92	0	0	-90	0	-69	0	0	-95	-93	-87	-95	0	0	0	0	-84	0	-85	-87	0	-90	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	-2394	2305	23695	-7758	-325	-56	970	213	0	0	0	-56	956	210	1606974614
-47	-51	-40	-53	-56	-71	-66	-66	-75	-69	-75	-75	-79	-63	0	0	-77	-85	-85	-84	-77	-77	-85	-85	-76	-76	-85	-92	-92	0	0	-92	0	-68	0	0	-94	-95	-89	-94	0	0	0	0	0	0	0	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2423	2305	23695	-7757	-323	-57	970	211	-1	-1	0	-56	956	210	1606974616
-48	-50	-40	-52	-57	-69	-66	-66	-74	-73	-74	-75	-79	-64	0	0	0	-88	-86	-86	0	-78	-87	-87	0	0	-84	-93	-92	0	0	-92	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2408	2283	23695	-7758	-324	-57	970	214	-1	0	-1	-56	956	210	1606974618
-53	-52	-40	-52	-56	-61	-67	-68	-69	-73	-70	-69	-73	-65	0	0	0	-82	-82	-81	0	-75	-82	-82	0	0	-87	0	-92	0	0	-92	0	-59	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82	4289	-2423	2305	23695	-7757	-323	-57	970	214	0	0	0	-56	956	210	1606974619
-47	-51	-40	-52	-55	-68	0	-65	-75	0	0	-75	-80	-67	0	0	-76	-85	-85	-85	0	-77	-86	-86	-75	-76	-85	-92	-90	0	0	-92	0	-66	0	0	0	0	-90	0	0	0	0	0	-85	0	-84	0	-85	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	-2378	2275	23694	-7756	-325	-57	970	213	0	0	0	-56	956	210	1606974621
-52	-51	-40	-53	-57	-73	-67	0	-75	0	-75	-76	-78	0	0	0	0	-87	-86	-86	0	0	-86	-86	-75	0	-87	-92	-94	0	0	-94	0	-67	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4432	-2394	2275	23695	-7757	-325	-56	970	213	0	0	-1	-56	956	210	1606974623
-52	-47	-41	-54	-55	-69	-65	-69	-75	-72	-74	-74	-79	-67	0	0	0	-86	-86	-85	0	-74	-86	-86	0	0	-86	0	0	0	0	-93	0	-64	0	0	-94	0	-89	0	-94	0	0	0	0	0	0	-86	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	-2408	2260	23694	-7755	-325	-58	971	214	0	0	0	-56	956	211	1606974624
-55	-49	-40	-58	-55	-67	-65	-65	-75	0	-75	-75	-78	-65	0	0	0	-85	-87	-85	0	-76	-86	-85	0	0	-84	-92	-91	0	0	-92	-91	-69	0	0	-96	-92	-91	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2431	2305	23695	-7757	-324	-56	970	213	0	0	-1	-56	956	210	1606974626
-45	-48	-39	0	0	-67	0	-67	-74	0	-74	-73	-79	0	0	0	0	-85	-86	-85	-76	0	-85	-85	-75	-75	0	-92	-91	0	0	-90	0	-67	0	0	-95	-94	0	-94	0	0	0	0	-85	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4274	-2408	2305	23695	-7758	-323	-57	970	214	0	0	0	-56	956	210	1606974627
-48	-52	-40	-58	-56	-61	0	0	-69	0	-70	-70	-72	0	0	0	0	-82	-82	-82	0	-74	-83	-82	0	0	-85	-92	0	0	0	0	0	-68	0	0	0	0	-91	0	0	0	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4289	-2423	2320	23694	-7756	-324	-57	970	213	0	0	0	-56	956	211	1606974629
-52	-50	-40	-57	-53	-72	-67	-66	-75	-72	-74	-76	-80	-66	0	0	-75	-85	-84	-84	0	0	-83	-85	0	0	-85	-91	-91	0	0	-91	0	-70	0	0	0	0	-90	0	0	0	0	0	-84	-85	-83	0	0	0	-84	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	-2378	2238	23695	-7756	-324	-56	970	212	0	0	-1	-56	956	210	1606974630
-50	-49	-39	-53	-55	-61	-65	0	0	-74	-71	-71	-73	-70	0	0	0	-82	-83	-83	0	-74	-82	-83	0	0	-79	0	0	0	0	0	0	-60	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4288	-2333	2275	23695	-7758	-324	-57	970	214	0	0	0	-56	956	210	1606974632
-51	-50	-40	-51	-60	-68	0	-70	-75	-72	-74	-76	-79	-64	0	0	-74	-85	-85	-86	-76	-75	-84	-84	-76	0	-83	-92	-91	0	-92	-91	-90	-64	0	0	-93	-94	-91	-96	-94	0	0	0	-87	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4379	-2393	2275	23694	-7756	-324	-57	970	212	0	0	0	-56	956	211	1606974633
-48	-48	-41	-53	-54	-70	-65	-70	-75	-67	-75	-75	-79	-66	0	-87	0	-85	-84	-85	0	-76	-85	-85	0	0	-85	-93	0	0	0	0	0	-67	0	0	0	0	-89	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	-91	-81	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4379	-2439	2305	23694	-7756	-325	-57	970	214	0	0	-1	-56	956	211	1606974635
-48	-47	-40	-50	-55	-59	-66	-68	-69	-73	-69	-70	-72	-66	-85	0	0	-82	-82	-82	0	-75	-82	-82	0	0	-86	0	0	0	0	0	0	-59	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2393	2275	23696	-7760	-323	-57	970	213	0	0	0	-56	956	210	1606974637
-51	-50	-40	0	-55	-59	-66	-66	-69	-72	-69	-69	-72	0	0	0	0	-82	-82	-81	0	-75	-82	-82	0	0	-84	-92	-92	0	0	-92	0	-59	0	0	0	0	-90	0	0	0	0	0	-85	-82	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2408	2275	23694	-7754	-323	-56	970	214	0	0	0	-56	956	211	1606974638
-48	-52	-41	0	-56	-69	-67	-67	-75	-72	-76	-74	-79	-67	0	0	0	-86	-84	-85	0	-77	-84	-86	-76	0	-85	-93	-93	0	0	0	0	-69	0	0	0	-94	0	-94	0	0	0	0	-84	-84	-86	0	0	0	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2393	2290	23695	-7756	-324	-57	971	212	0	0	0	-56	956	210	1606974640
-48	-50	-39	-52	0	0	-66	-67	-75	0	-77	-75	-78	-66	0	0	0	-85	-86	-85	0	-75	-86	-85	0	0	-84	-91	-94	0	0	-91	0	-70	0	0	0	-95	-89	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2423	2245	23694	-7754	-323	-56	971	214	0	0	0	-56	956	211	1606974641
-52	-48	-41	-53	-53	0	0	-69	-75	-74	-75	-75	-79	-65	0	0	0	-87	-85	-84	0	-75	-85	-86	0	0	-86	-90	-92	0	0	-93	-93	-68	0	0	-93	-94	-90	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	-2401	2320	23695	-7757	-324	-56	969	213	0	0	-1	-56	956	210	1606974643
-48	-48	0	-52	-55	0	0	-65	-76	-74	-76	-75	-79	-65	0	0	0	-85	-85	-86	0	0	-85	-85	0	0	-86	-92	-92	0	0	-94	0	-68	0	0	-95	-95	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	-2408	2290	23694	-7754	-325	-56	970	213	0	0	-1	-56	956	211	1606974645
-52	-49	-40	-51	-55	0	-69	-64	-75	-72	-74	-75	-78	-65	0	0	0	-85	-86	-85	0	-71	-85	-85	0	0	-86	-93	-91	0	-93	-91	0	-67	0	0	-94	-96	-90	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2423	2245	23695	-7758	-324	-56	970	213	0	0	0	-56	956	210	1606974646
-49	-52	-40	-51	-54	-60	-65	-66	-69	0	-68	-68	-72	-66	0	-85	0	-82	-83	-82	0	-74	-82	-82	0	0	-89	-92	-91	0	0	-93	0	-56	-59	0	0	0	-90	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4334	-2423	2305	23695	-7756	-323	-56	970	213	0	0	-1	-56	956	210	1606974648
-49	-53	-51	-52	-53	0	-65	0	-69	0	0	-70	-73	-68	0	0	0	0	-82	-83	0	-75	0	-81	0	0	-87	-93	-93	0	0	-92	0	-56	-58	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4289	-2408	2283	23695	-7756	-324	-57	970	214	0	0	0	-56	956	210	1606974649
-48	-49	-48	-50	-56	-60	-67	-70	-70	0	-70	-69	-72	-70	0	0	0	0	-82	-82	0	-74	0	-83	0	0	-85	-92	-90	0	0	-92	0	-59	-59	0	0	0	-91	0	0	0	0	0	-84	0	0	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4379	-2453	2276	23696	-7759	-324	-57	970	213	0	0	-1	-56	956	210	1606974651
