0	-63	-62	-64	0	0	-83	-82	-82	0	-82	-83	-76	-83	0	0	0	0	-87	-87	0	0	-87	-88	0	0	-87	0	0	-83	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-76	-89	0	-92	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-90	-90	0	0	0	0	2444	-3008	4183	20835	-8481	-159	-27	992	90	-1	-1	0	-28	976	88	1606974599
0	-63	-62	-66	0	-71	0	0	-81	0	-82	-82	-82	0	0	0	0	-92	-93	0	0	0	0	-93	0	0	-91	0	0	-80	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	-78	-90	0	-92	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-92	-89	0	0	0	2474	-2964	4169	20834	-8481	-159	-28	993	90	-1	-1	-1	-28	976	88	1606974600
0	-65	-61	-65	0	0	0	-82	-82	0	-82	-84	-80	0	-85	0	0	-92	-91	0	0	0	-92	-92	0	0	-88	0	0	-79	0	0	0	-68	0	0	0	0	-93	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	-91	0	0	0	0	-76	-91	0	-91	0	0	0	0	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-91	-90	-89	0	0	0	2429	-3009	4258	20835	-8486	-159	-29	993	89	-1	0	-1	-28	976	87	1606974602
-62	0	-60	-65	0	0	0	-82	-80	0	-81	-82	-79	-82	0	0	0	-93	-96	0	0	0	0	-95	0	0	-91	0	0	-79	0	0	0	-66	0	0	0	0	-94	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	0	-86	0	0	0	-77	-88	0	-92	0	0	0	0	0	0	-88	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-92	-90	-84	0	0	0	2474	-2964	4213	20835	-8481	-159	-27	993	90	0	0	0	-28	976	88	1606974603
0	-62	-60	-61	0	-74	-83	0	-79	0	-78	-80	-81	-83	0	0	0	0	0	0	0	0	0	0	0	0	-88	0	0	-79	0	0	0	-70	0	0	0	0	-95	0	0	0	0	0	0	0	0	-76	0	0	0	0	0	0	-93	-88	0	0	0	-77	-90	0	-92	0	0	0	0	0	0	-87	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-92	-91	-82	0	0	0	2474	-2949	4228	20835	-8485	-159	-28	993	87	0	-1	-1	-28	976	88	1606974605
0	-62	-60	0	0	-69	0	0	-82	0	-80	-80	-78	-81	0	0	0	-88	-88	-87	0	0	-87	-89	0	0	-91	0	0	-83	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	-93	-88	0	0	0	-77	-90	0	-90	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-90	-90	-89	-89	0	0	2474	-2949	4228	20836	-8485	-158	-28	993	88	0	0	-1	-27	976	88	1606974606
0	0	-60	-66	0	0	0	-83	-78	0	-80	-79	-81	-85	0	0	0	-94	-94	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	-77	-90	0	-93	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-90	-93	0	0	0	0	2429	-2956	4243	20835	-8483	-158	-28	993	90	-1	-1	0	-27	976	88	1606974608
-63	-64	-61	0	-70	-72	0	0	-78	0	-79	-78	-76	0	0	0	0	-89	-90	-88	0	0	-89	-88	0	0	-89	0	0	-82	0	0	0	-63	0	0	0	0	-94	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	-92	0	0	0	0	-78	-90	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-89	-90	0	0	0	0	2444	-3061	4259	20835	-8483	-159	-28	993	85	-1	-1	0	-28	976	88	1606974610
0	-63	-63	-65	0	0	0	0	-79	0	-79	-79	-76	-82	0	0	-88	-88	-88	-88	0	0	-88	-89	0	0	0	0	0	-82	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	-77	-91	0	-92	0	0	0	0	0	0	-85	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-89	-90	0	0	0	0	2504	-2942	4243	20837	-8491	-159	-29	993	84	0	0	-1	-28	976	87	1606974611
0	-64	-61	-63	0	-72	0	-85	-78	0	-79	-78	-82	-85	-85	0	0	0	-92	0	0	0	0	-94	0	0	-89	0	0	-79	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	0	0	0	-77	-77	-88	0	-93	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-91	0	0	0	0	2534	-2994	4199	20835	-8484	-159	-28	992	93	-1	-1	0	-28	976	88	1606974613
0	0	-63	-63	0	-69	-80	-79	-76	0	-76	-77	-78	-80	0	0	0	-88	-88	-87	0	0	-88	-89	0	0	-89	0	0	-84	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	-93	-89	0	0	0	-77	-90	0	-91	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-89	-89	0	0	0	0	2444	-2994	4228	20835	-8486	-159	-29	992	85	0	0	0	-28	976	87	1606974614
-63	-63	-63	0	-70	0	-82	-80	-79	0	-79	-78	-84	-80	0	0	0	0	-94	0	0	0	0	-93	0	0	-89	0	0	-79	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-93	0	0	0	0	-77	-89	0	-92	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-91	-93	0	-88	0	0	2474	-3009	4214	20836	-8486	-158	-30	992	76	-1	-1	0	-27	976	87	1606974616
-64	-61	-63	0	-67	0	0	0	-79	0	-79	-78	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	0	0	-79	0	0	0	-67	0	0	0	0	-92	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	0	0	0	0	0	-76	-89	0	-92	0	0	0	0	0	0	-83	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-91	-91	-90	0	0	0	2459	-2934	4228	20835	-8480	-158	-30	993	79	-1	-1	0	-27	976	88	1606974618
-65	0	-63	-64	-66	-72	0	-82	-79	0	-78	-78	-82	-79	0	0	0	0	-94	0	0	0	0	-94	0	0	0	0	0	-79	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	-76	-90	0	-94	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-89	-90	0	0	0	0	2474	-2964	4258	20836	-8489	-158	-29	992	91	0	0	0	-28	976	87	1606974619
-63	-62	-65	-63	-66	-69	0	-79	-77	0	-78	-79	-77	-83	0	0	0	-88	-89	-88	0	0	-89	-89	0	0	-91	0	0	-83	0	0	0	-62	0	0	0	0	-94	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	-92	-88	0	0	0	-78	-89	0	-93	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-89	-91	-92	0	0	0	2489	-2994	4214	20835	-8486	-159	-28	993	85	-1	-1	-1	-28	976	87	1606974621
-64	-61	-67	-65	-68	-67	0	0	-79	0	-78	-79	-80	-80	0	0	0	-90	-90	-89	0	0	-89	-89	0	0	0	0	0	-83	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-94	0	0	0	0	-78	-91	0	-93	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-89	-90	-90	-90	0	0	0	2474	-2964	4183	20836	-8486	-159	-27	992	97	-1	-1	0	-28	976	87	1606974623
-59	-63	-62	-65	-66	-69	-84	-84	-80	0	-79	-82	-78	0	0	0	0	-91	-89	-90	0	0	-89	-88	0	0	-90	0	0	-82	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	-77	-90	0	-93	0	0	0	0	0	0	-87	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-91	-90	-89	0	0	0	2474	-3009	4206	20835	-8487	-161	-25	994	68	0	0	0	-28	976	87	1606974624
-67	-67	-60	0	-67	-71	0	-82	-79	0	-79	-78	-86	-83	0	0	0	0	0	0	0	0	0	-94	0	0	0	0	0	-79	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	-93	-86	0	0	0	-77	-91	0	-95	0	0	0	0	0	0	-87	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-90	-91	0	0	0	0	2444	-2994	4273	20837	-8495	-159	-29	989	120	-1	-1	0	-28	976	86	1606974626
-64	-61	-61	0	0	-71	0	0	-81	0	-80	-80	-85	0	0	0	0	-94	0	0	0	0	0	0	0	0	-88	0	0	-79	0	0	0	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	-78	0	0	0	0	0	0	-93	-86	0	0	0	-77	-88	0	-92	0	0	0	0	0	0	-86	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	-92	0	0	0	2474	-2964	4228	20835	-8484	-159	-26	993	97	0	-1	-1	-28	976	88	1606974627
-64	-64	-62	-67	-68	-71	-81	-84	-81	0	-80	-81	-86	-80	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	0	-82	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	-92	0	0	0	0	-76	-88	0	-93	0	0	0	0	0	0	-87	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	-90	-89	0	0	0	2429	-2964	4228	20835	-8482	-159	-28	993	90	-1	-1	0	-28	976	88	1606974629
-63	-64	-61	-65	-67	0	0	0	-79	0	-79	-79	-77	-81	0	0	0	-89	-88	-88	0	0	-88	-88	0	0	-91	0	0	-83	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	-77	-90	0	0	0	0	0	0	0	0	-88	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-90	-91	-86	0	0	0	2519	-2964	4214	20835	-8482	-158	-30	993	82	0	0	-1	-28	976	88	1606974630
0	-66	-60	-65	0	0	0	0	-79	0	-78	-79	-76	-79	0	0	0	-89	-89	-89	0	0	-89	-88	0	0	-92	0	0	-83	0	0	0	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	0	0	-76	-77	-90	0	-92	0	0	0	0	0	0	-88	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-89	-91	0	0	0	0	2474	-2994	4199	20835	-8485	-158	-26	993	90	-1	-1	-1	-28	976	88	1606974632
0	-68	-61	-66	-68	0	0	-81	-81	0	-81	-81	-82	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	0	0	-68	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	0	0	0	0	-77	-89	0	-92	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-92	-92	-89	0	0	0	2534	-2994	4229	20834	-8478	-158	-28	993	91	-1	0	0	-27	976	89	1606974633
-60	0	-61	-67	-67	-70	-84	-83	-81	0	-80	-80	-82	-84	0	0	0	-94	-92	0	0	0	0	0	0	0	-89	0	0	-78	0	0	0	-70	0	0	0	0	-92	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-93	0	0	0	0	-76	-90	0	-94	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-92	-91	-92	0	0	0	0	2519	-3009	4243	20834	-8479	-158	-29	992	90	-1	-1	0	-28	976	88	1606974635
-63	0	-60	0	-69	-71	0	0	-80	0	-81	-80	-81	0	0	0	0	-94	-92	0	0	0	0	0	0	0	-91	0	0	-79	0	0	0	-68	0	0	0	0	-94	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-92	0	0	0	0	-77	-90	0	-93	0	0	0	0	0	0	-87	0	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	-91	0	0	0	0	2474	-3009	4228	20834	-8480	-159	-29	992	89	0	-1	0	-28	976	88	1606974637
-61	0	0	-66	-69	-72	-85	0	-82	0	-82	-81	-83	-82	0	0	0	-92	-93	0	0	0	0	-94	0	0	-86	0	0	-78	0	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	0	0	0	-76	-88	0	-92	0	0	0	0	0	0	-85	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-94	0	-92	0	0	0	0	2437	-3031	4228	20834	-8480	-158	-28	992	88	0	0	0	-28	976	88	1606974638
0	-63	-56	-66	0	0	-84	-84	-80	0	-81	-81	-77	-86	0	0	0	-90	-90	-90	0	0	-90	-90	0	0	-91	0	0	-82	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-93	0	0	0	0	-77	-89	0	-92	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-91	-90	-91	0	0	0	0	2444	-2918	4161	20835	-8482	-158	-25	994	83	0	0	0	-27	976	88	1606974640
-62	-64	-57	0	-73	-75	0	-85	0	0	-81	-82	-74	-83	0	0	0	-91	-90	-89	0	0	-89	-90	0	0	-89	0	0	-82	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	0	0	0	0	0	0	-94	-88	0	0	0	-77	-90	0	-92	0	0	0	0	0	0	0	0	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-90	-90	0	0	0	0	2489	-3009	4228	20834	-8482	-159	-26	993	85	-1	0	-1	-28	976	88	1606974641
-65	-65	-60	-69	-72	0	-80	-81	-83	0	-85	-85	-76	-80	0	0	0	-87	-88	-87	0	0	-88	-87	0	0	0	0	0	-82	0	0	0	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-87	0	0	0	-77	-89	0	-94	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	-89	-91	0	0	0	0	2489	-3009	4228	20834	-8479	-159	-27	994	90	-1	0	0	-28	976	89	1606974643
0	-62	-59	0	0	0	0	0	-80	0	-79	-79	-84	0	0	0	0	-95	-93	0	0	0	0	-93	0	0	-88	0	0	-79	0	0	0	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	-79	0	0	0	0	0	0	-91	0	0	0	0	-76	-89	0	-94	0	0	0	0	0	0	0	0	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	-90	-90	0	0	0	0	2489	-3009	4228	20834	-8478	-159	-27	993	82	0	0	-1	-28	976	89	1606974645
